season,season_id,school_id,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,PF,W-L%,ERA,ERA-,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2013,11320,72,1.0,173,49.0,17,32,4,0.0,0,415.3333333333333,494,359,294,94,16,59,246,1,329,68,17,6,2044,1669,126,59,43,18,408,428,126,0.0,91.35572965077678,0.3469387755102041,6.370786516853933,159.0,4.874903229202664,1.781701444622793,10.704654895666133,1.2784911717495988,5.330658105939005,7.129213483146068,1.3373983739837398,7.779293739967898
2013,11320,77,1.0,161,0.0,32,20,11,0.0,2,463.6666666666667,464,239,204,73,12,49,185,7,285,58,26,1,2041,1743,105,26,39,15,537,473,84,0.0,111.19902617163726,0.6153846153846154,3.9597411933860527,81.0,4.061156176087764,1.3997124370956147,9.00647016534867,0.9511143062544931,3.5909417685118616,5.531991373112868,1.5405405405405406,4.6391085549964055
2013,11320,80,1.0,124,0.0,7,33,1,0.0,1,320.6666666666667,381,249,206,67,15,39,156,8,246,45,19,0,1536,1287,85,37,29,18,338,331,87,0.0,128.91900215583613,0.175,5.781704781704781,95.0,4.2716405641422455,1.6746361746361746,10.693347193347192,1.0945945945945945,4.378378378378378,6.904365904365904,1.5769230769230769,6.988565488565488
2013,11320,81,1.0,174,0.0,45,18,17,0.0,3,529.0,426,188,159,66,8,42,180,2,464,52,11,5,2209,1928,62,27,37,12,599,444,147,0.0,121.85251798561151,0.7142857142857143,2.705103969754253,49.0,2.9379784157352957,1.1455576559546314,7.247637051039698,0.7145557655954631,3.062381852551985,7.894139886578451,2.577777777777778,3.1984877126654063
2013,11320,83,1.0,132,0.0,16,33,4,0.0,3,408.0,428,260,204,88,22,47,182,7,264,49,12,4,1855,1558,62,28,48,18,468,414,119,0.0,84.96503496503497,0.32653061224489793,4.5,119.0,4.246366421221044,1.4950980392156863,9.441176470588236,1.0367647058823528,4.014705882352941,5.8235294117647065,1.4505494505494505,5.735294117647058
2013,11320,86,1.0,6,0.0,1,1,1,0.0,0,18.0,20,10,9,4,1,1,5,0,12,1,1,0,79,71,0,0,1,1,24,17,3,0.0,,0.5,4.5,,2.7332945257962074,1.3888888888888888,10.0,0.5,2.5,6.0,2.4,5.0
2013,11320,87,1.0,154,0.0,24,27,12,0.0,2,445.0,506,301,240,104,8,40,182,4,306,63,21,5,2062,1755,42,19,44,15,487,458,96,0.0,76.95238095238095,0.47058823529411764,4.853932584269662,137.0,3.7893494571320376,1.5460674157303371,10.233707865168538,0.8089887640449438,3.6808988764044943,6.18876404494382,1.6813186813186813,6.087640449438202
2013,11320,90,1.0,171,0.0,40,19,17,0.0,0,524.0,519,239,205,84,18,32,176,6,477,37,14,5,2261,1995,120,39,36,16,525,493,116,0.0,90.49379770992367,0.6779661016949152,3.520992366412214,89.0,2.537153728510372,1.3263358778625953,8.914122137404581,0.549618320610687,3.0229007633587788,8.192748091603054,2.710227272727273,4.104961832061068
2013,11320,94,1.0,151,0.0,37,22,12,0.0,5,518.0,471,237,197,75,12,52,211,1,365,42,17,5,2217,1912,75,36,35,17,564,523,120,0.0,103.00429184549355,0.6271186440677966,3.422779922779923,76.0,3.7054094979111794,1.3166023166023166,8.183397683397683,0.9034749034749034,3.6660231660231664,6.341698841698842,1.7298578199052133,4.117760617760617
2013,11320,96,1.0,217,0.0,23,33,9,0.0,2,486.3333333333333,547,317,267,92,10,66,252,16,378,75,33,7,2285,1896,134,52,33,26,486,497,117,0.0,109.49244478884152,0.4107142857142857,4.941055517477724,103.0,4.571273354522123,1.64290610006854,10.12268677176148,1.221384509938314,4.6634681288553805,6.99520219328307,1.5,5.8663468128855385
2013,11320,97,1.0,208,0.0,51,10,27,0.0,0,547.0,461,181,150,72,15,31,86,3,425,36,17,7,2198,2025,93,23,36,14,611,540,122,0.0,100.03579525116335,0.8360655737704918,2.4680073126142594,57.0,2.196325198150463,1.0,7.585009140767824,0.5100548446069469,1.4149908592321754,6.992687385740402,4.941860465116279,2.9780621572212067
2013,11320,99,1.0,202,0.0,29,26,14,0.0,1,486.3333333333333,462,244,198,83,9,45,180,2,322,69,16,6,2128,1819,112,37,50,10,524,513,104,0.0,84.33651584336516,0.5272727272727272,3.6641535298149415,97.0,3.759073217441931,1.3200822481151475,8.549691569568198,0.8327621658670323,3.3310486634681293,5.95887594242632,1.788888888888889,4.51542152159013
2013,11320,101,1.0,231,0.0,31,26,14,0.0,0,504.6666666666667,529,259,222,97,11,57,160,18,333,63,20,10,2213,1918,156,44,47,25,516,577,117,0.0,100.97465886939571,0.543859649122807,3.9590488771466315,90.0,3.8186460596285867,1.3652575957727873,9.433949801849405,1.0165125495376486,2.85336856010568,5.938573315719946,2.08125,4.61889035667107
2013,11320,104,1.0,202,0.0,35,25,12,0.0,1,528.0,530,273,234,106,15,32,192,7,375,72,29,7,2309,1983,161,57,39,23,575,521,112,0.0,103.90625,0.5833333333333334,3.9886363636363638,88.0,3.211829879331561,1.3674242424242424,9.03409090909091,0.5454545454545454,3.272727272727273,6.392045454545454,1.953125,4.653409090909092
2013,11320,107,1.0,229,0.0,23,31,8,0.0,0,486.3333333333333,551,278,249,69,18,55,178,9,355,47,29,8,2195,1885,130,44,62,23,541,483,108,0.0,123.26169405815423,0.42592592592592593,4.607950651130912,81.0,3.742623594412459,1.498971898560658,10.196710075394105,1.017820424948595,3.2940370116518163,6.569568197395476,1.9943820224719102,5.1446196024674435
2013,11320,108,1.0,193,0.0,19,36,9,0.0,1,492.3333333333333,592,363,291,130,14,41,196,7,236,53,27,7,2284,1936,127,60,67,29,570,573,68,0.0,122.09245742092459,0.34545454545454546,5.319566689234937,95.0,3.9855701595884288,1.6005416384563305,10.82193635748138,0.7494922139471903,3.5829383886255926,4.314150304671632,1.2040816326530612,6.6357481381178065
2013,11320,109,1.0,187,0.0,33,22,10,0.0,0,490.6666666666667,455,210,191,92,17,54,131,9,428,38,15,2,2047,1822,109,49,39,17,462,505,94,0.0,74.66666666666667,0.6,3.5033967391304346,101.0,3.0638349847334054,1.1942934782608696,8.34578804347826,0.9904891304347825,2.402853260869565,7.850543478260869,3.267175572519084,3.8519021739130435
2013,11320,110,1.0,256,0.0,49,17,26,0.0,1,601.0,482,196,170,76,10,48,163,0,457,61,19,9,2466,2173,130,34,52,16,685,587,105,0.0,86.52729384436701,0.7424242424242424,2.5457570715474214,66.0,2.980012958038766,1.0732113144758735,7.217970049916805,0.718801996672213,2.440931780366056,6.843594009983361,2.803680981595092,2.935108153078203
2013,11320,111,1.0,177,0.0,22,32,10,0.0,0,467.6666666666667,598,364,276,91,11,43,189,7,268,46,24,8,2214,1905,98,38,54,20,540,505,92,0.0,113.8157894736842,0.4074074074074074,5.311475409836065,105.0,3.9010699277127356,1.6828225231646472,11.508196721311474,0.827512473271561,3.6372059871703493,5.157519600855309,1.417989417989418,7.004989308624376
2013,11320,115,1.0,172,0.0,49,10,15,0.0,2,531.0,469,191,155,74,5,48,191,5,423,30,10,3,2245,1974,84,29,27,21,532,552,124,0.0,114.56198585654495,0.8305084745762712,2.6271186440677967,52.0,3.1749141114835897,1.2429378531073447,7.9491525423728815,0.8135593220338984,3.23728813559322,7.169491525423728,2.2146596858638743,3.23728813559322
2013,11320,116,1.0,181,0.0,42,16,13,0.0,2,489.0,467,274,228,80,16,49,168,4,363,58,21,7,2146,1865,89,39,37,18,497,536,110,0.0,106.5217391304348,0.7241379310344828,4.196319018404908,90.0,3.548904614412431,1.2985685071574642,8.595092024539877,0.9018404907975459,3.0920245398773005,6.680981595092025,2.1607142857142856,5.042944785276073
2013,11320,127,1.0,129,0.0,29,25,13,0.0,1,445.0,490,231,203,94,11,31,133,5,280,38,10,5,1950,1725,33,15,36,18,547,422,105,0.0,80.53691275167785,0.5370370370370371,4.10561797752809,113.0,3.144405636907319,1.4,9.910112359550562,0.6269662921348315,2.689887640449438,5.662921348314606,2.1052631578947367,4.671910112359551
2013,11320,128,1.0,171,0.0,24,25,9,0.0,2,426.6666666666667,416,215,180,73,10,50,171,3,316,41,23,2,1878,1609,114,37,42,15,410,481,76,0.0,96.76185619581847,0.4897959183673469,3.796875,90.0,3.8772181369073184,1.37578125,8.775,1.0546875,3.60703125,6.6656249999999995,1.847953216374269,4.53515625
2013,11320,129,1.0,175,0.0,25,32,12,0.0,0,503.6666666666667,503,305,234,80,12,80,272,2,413,49,19,13,2319,1920,90,34,53,25,542,462,130,0.0,109.47061680427393,0.43859649122807015,4.181336863004633,87.0,4.6812686415400115,1.5387160820648575,8.988087359364659,1.4295168762408998,4.86035737921906,7.379880873593646,1.5183823529411764,5.450033090668431
2013,11320,140,1.0,203,0.0,24,31,13,0.0,1,481.3333333333333,516,328,245,93,16,44,226,6,341,63,24,3,2226,1860,134,65,58,19,488,517,126,0.0,120.67039106145252,0.43636363636363634,4.5810249307479225,84.0,3.917120318347762,1.5415512465373962,9.64819944598338,0.8227146814404432,4.225761772853185,6.376038781163436,1.508849557522124,6.132963988919668
2013,11320,141,1.0,275,0.0,35,25,15,0.0,1,522.6666666666666,572,336,265,91,12,43,194,9,419,52,44,8,2370,2068,163,64,37,18,516,551,135,0.0,95.03570214212851,0.5833333333333334,4.563137755102042,110.0,3.2225944124175228,1.465561224489796,9.849489795918368,0.7404336734693877,3.340561224489796,7.214923469387755,2.1597938144329896,5.7857142857142865
2013,11320,147,1.0,234,0.0,40,22,15,0.0,1,563.0,560,259,205,111,15,42,202,3,407,53,25,7,2463,2144,138,51,46,18,606,586,115,0.0,112.42603550295857,0.6451612903225806,3.2770870337477795,66.0,3.2271765072447964,1.3534635879218473,8.952042628774423,0.6714031971580816,3.2291296625222023,6.506216696269982,2.014851485148515,4.140319715808171
2013,11320,149,1.0,198,0.0,32,18,16,0.0,0,482.0,471,214,162,74,10,35,202,10,394,48,14,7,2114,1811,122,41,39,13,476,474,119,0.0,87.9428137651822,0.64,3.0248962655601663,78.0,3.209550865123086,1.396265560165975,8.79460580912863,0.6535269709543569,3.771784232365145,7.356846473029045,1.9504950495049505,3.995850622406639
2013,11320,158,1.0,147,0.0,28,22,11,0.0,2,409.3333333333333,385,205,170,69,6,49,149,2,360,56,15,1,1779,1517,48,22,42,14,487,315,122,0.0,92.35195334366091,0.56,3.737785016286645,93.0,3.644079904008296,1.3045602605863194,8.46498371335505,1.0773615635179155,3.276058631921824,7.9153094462540725,2.4161073825503356,4.507328990228013
2013,11320,164,1.0,224,0.0,35,26,15,0.0,0,564.3333333333334,530,259,206,89,12,37,206,6,394,53,26,10,2458,2133,132,41,47,19,602,609,126,0.0,81.72727272727272,0.5737704918032787,3.28529238038984,89.0,3.1772467473621324,1.3041937389249851,8.452451269935025,0.5900767867690491,3.28529238038984,6.28352037802717,1.912621359223301,4.130537507383343
2013,11320,165,1.0,154,0.0,18,33,8,0.0,0,418.0,454,324,255,67,19,54,244,0,245,77,9,6,2006,1608,125,59,38,39,427,502,82,0.0,95.83333333333333,0.35294117647058826,5.490430622009569,132.0,5.155410421596313,1.6698564593301435,9.775119617224881,1.1626794258373208,5.253588516746412,5.27511961722488,1.0040983606557377,6.976076555023924
2013,11320,167,1.0,95,0.0,19,12,13,0.0,1,247.0,244,118,88,31,1,21,87,4,175,35,8,6,1086,927,54,19,25,9,286,238,48,0.0,92.0,0.6129032258064516,3.206477732793522,80.0,3.514446122737278,1.3400809716599191,8.89068825910931,0.7651821862348178,3.1700404858299596,6.376518218623482,2.0114942528735633,4.299595141700405
2013,11320,169,1.0,196,0.0,27,15,12,0.0,0,384.3333333333333,361,187,168,65,9,38,172,4,219,33,12,0,1681,1420,157,55,41,15,468,411,56,0.0,92.71978021978022,0.6428571428571429,3.934084995663487,97.0,4.090285949136287,1.3868169991326973,8.45359930615785,0.8898525585429315,4.0277536860364265,5.128360797918474,1.2732558139534884,4.379011274934952
2013,11320,172,1.0,100,0.0,30,9,9,0.0,2,330.6666666666667,311,115,100,51,3,10,93,1,280,17,9,1,1385,1245,24,9,22,8,327,332,97,0.0,99.80506822612085,0.7692307692307693,2.721774193548387,63.0,2.041986282068609,1.221774193548387,8.464717741935484,0.2721774193548387,2.53125,7.620967741935483,3.010752688172043,3.130040322580645
2013,11320,173,1.0,199,0.0,18,31,7,0.0,0,423.6666666666667,523,333,280,116,7,64,212,11,314,40,47,6,2004,1708,120,49,16,28,422,436,97,0.0,100.056338028169,0.3673469387755102,5.948072383949646,137.0,4.61033797365004,1.7348544453186467,11.11014948859166,1.3595594020456334,4.50354051927616,6.670338316286388,1.4811320754716981,7.073957513768686
2013,11320,175,1.0,168,0.0,11,39,4,0.0,1,436.6666666666667,569,349,285,126,13,29,163,3,251,77,26,14,2104,1773,93,42,56,33,466,511,79,0.0,96.38196915776986,0.22,5.874045801526717,140.0,3.7070010567546468,1.6763358778625954,11.727480916030533,0.5977099236641221,3.3595419847328243,5.173282442748091,1.539877300613497,7.193129770992367
2013,11320,178,1.0,121,0.0,33,14,9,0.0,6,392.6666666666667,380,222,175,52,13,38,167,5,279,37,12,2,1758,1506,59,24,30,18,413,425,102,0.0,101.93050193050193,0.7021276595744681,4.0110356536502545,90.0,3.7399913754472163,1.3930390492359932,8.709677419354838,0.8709677419354839,3.8276740237690996,6.394736842105263,1.6706586826347305,5.088285229202038
2013,11320,180,1.0,173,0.0,33,23,10,0.0,0,498.3333333333333,513,284,231,91,11,48,189,12,409,77,31,5,2228,1917,126,50,25,19,588,398,140,0.0,111.87841434374562,0.5892857142857143,4.17190635451505,85.0,3.556445770686583,1.4086956521739131,9.264882943143814,0.8668896321070234,3.413377926421405,7.386622073578596,2.164021164021164,5.1290969899665555
2013,11320,193,1.0,208,0.0,26,29,9,0.0,2,480.3333333333333,499,273,242,96,20,57,199,2,369,39,15,5,2133,1840,105,43,29,25,522,468,116,0.0,81.92375366568915,0.4727272727272727,4.534351145038168,123.0,3.8371190303840708,1.4531575294934074,9.349757113115892,1.0680083275503123,3.7286606523247743,6.913948646773075,1.8542713567839195,5.115197779319916
2013,11320,196,1.0,193,0.0,31,26,15,0.0,2,517.0,516,282,235,86,13,44,222,9,385,95,19,5,2330,1936,144,55,53,24,623,447,109,0.0,106.32183908045978,0.543859649122807,4.090909090909091,88.0,3.800885327429562,1.4274661508704063,8.982591876208897,0.7659574468085106,3.864603481624758,6.702127659574468,1.7342342342342343,4.909090909090908
2013,11320,198,1.0,187,0.0,36,24,9,0.0,4,538.0,571,293,247,109,22,24,179,14,312,33,31,2,2369,2065,70,24,59,33,627,603,104,0.0,78.19734345351044,0.6,4.131970260223048,116.0,2.946636120178694,1.3940520446096654,9.552044609665426,0.4014869888475836,2.9944237918215615,5.219330855018587,1.7430167597765363,4.901486988847584
2013,11320,202,1.0,200,0.0,23,34,10,0.0,1,500.6666666666667,627,392,341,128,12,62,218,5,293,60,30,1,2379,2032,124,58,45,24,570,555,78,0.0,119.90945674044266,0.40350877192982454,6.12982689747004,113.0,4.44959871280612,1.6877496671105192,11.270972037283622,1.114513981358189,3.9187749667110516,5.266977363515313,1.3440366972477065,7.046604527296937
2013,11320,219,1.0,178,0.0,24,34,11,0.0,1,498.3333333333333,530,287,247,72,9,44,184,1,410,42,26,2,2211,1929,108,39,41,15,511,488,119,0.0,84.66898954703834,0.41379310344827586,4.460869565217392,118.0,3.2072818910879204,1.4327759197324414,9.57190635451505,0.7946488294314381,3.3230769230769233,7.404682274247492,2.2282608695652173,5.183277591973244
2013,11320,220,1.0,151,0.0,19,29,8,0.0,0,400.3333333333333,428,261,211,82,10,37,165,12,218,71,11,6,1844,1552,100,40,28,28,429,480,81,0.0,117.37012987012987,0.3958333333333333,4.743547044129892,90.0,4.225338193110483,1.4812656119900085,9.621981681931723,0.8318068276436303,3.7094088259783518,4.900915903413822,1.3212121212121213,5.867610324729392
2013,11320,222,1.0,176,0.0,12,36,4,0.0,0,390.3333333333333,493,346,306,103,14,51,227,10,215,64,20,7,1912,1561,105,50,26,34,467,408,78,0.0,79.1095890410959,0.25,7.0555081127241674,196.0,5.177881298734817,1.8445772843723314,11.367207514944493,1.1759180187873615,5.23398804440649,4.957301451750641,0.947136563876652,7.977796754910333
2013,11320,228,1.0,150,0.0,7,45,2,0.0,0,419.0,573,447,337,128,19,57,224,1,251,79,27,7,2137,1767,128,65,38,27,465,464,79,0.0,109.43815185303644,0.1346153846153846,7.238663484486874,151.0,5.084262438816626,1.902147971360382,12.307875894988067,1.224343675417661,4.81145584725537,5.391408114558472,1.1205357142857142,9.601431980906922
2013,11320,229,1.0,240,0.0,42,24,20,0.0,2,583.6666666666666,601,307,254,100,3,37,210,5,502,54,40,4,2582,2255,117,61,45,17,574,589,148,0.0,85.20033914917119,0.6363636363636364,3.916619074814392,103.0,2.8052851343373586,1.3894917190177043,9.267275842375785,0.5705311250713878,3.2381496287835527,7.740719588806396,2.3904761904761904,4.733866362078812
2013,11320,231,1.0,172,0.0,23,32,11,0.0,1,490.6666666666667,543,335,280,88,10,45,275,6,464,50,45,5,2309,1905,78,31,53,26,436,480,135,0.0,109.4947956334095,0.41818181818181815,5.135869565217391,107.0,3.632449115168188,1.6671195652173911,9.95991847826087,0.8254076086956521,5.044157608695652,8.51086956521739,1.6872727272727273,6.1447010869565215
2013,11320,234,1.0,229,0.0,47,17,13,0.0,0,567.6666666666666,519,238,184,97,13,28,189,9,501,39,22,3,2408,2134,115,39,27,17,578,524,172,0.0,111.58361018826135,0.734375,2.9172049324721083,59.0,2.4254391072537658,1.247210804462713,8.228420434527305,0.4439224897240165,2.996476805637111,7.943041691133295,2.6507936507936507,3.77334116265414
2013,11320,235,1.0,244,0.0,28,28,12,0.0,1,496.3333333333333,474,238,213,88,13,28,171,16,378,67,33,8,2158,1872,203,69,35,12,554,476,115,0.0,106.24260355029584,0.5,3.8623237071860315,83.0,2.9931631923136317,1.2995298858294158,8.595030221625253,0.5077233042310275,3.10073875083949,6.854264607118872,2.210526315789474,4.315648085963734
2013,11320,236,1.0,149,0.0,22,32,2,0.0,2,468.0,494,290,242,74,28,48,190,1,336,55,20,5,2114,1808,54,26,38,23,503,489,95,0.0,105.41781450872361,0.4074074074074074,4.653846153846154,101.0,3.812354354856036,1.4615384615384615,9.5,0.923076923076923,3.6538461538461537,6.461538461538462,1.768421052631579,5.576923076923077
2013,11320,248,1.0,183,0.0,18,35,9,0.0,1,465.6666666666667,601,366,297,105,17,44,171,8,354,51,22,7,2225,1921,79,36,39,41,450,531,141,0.0,96.21055196783234,0.33962264150943394,5.74015748031496,137.0,3.4825588223045987,1.6578382247673586,11.61560486757337,0.8503937007874016,3.304939155332856,6.841803865425912,2.0701754385964914,7.073729420186113
2013,11320,249,1.0,205,0.0,26,33,14,0.0,1,503.6666666666667,559,294,247,129,20,31,192,7,322,55,13,9,2291,1988,164,68,33,21,556,542,107,0.0,82.34314112059565,0.4406779661016949,4.413633355393778,119.0,3.337125689852388,1.4910655195234943,9.98874917273329,0.5539377895433488,3.4308405029781603,5.753805426869622,1.6770833333333333,5.253474520185307
2013,11320,251,1.0,188,0.0,25,28,12,0.0,0,478.0,516,322,249,101,9,43,231,9,319,66,21,7,2246,1870,80,27,51,26,481,551,100,0.0,78.79506641366224,0.4716981132075472,4.688284518828452,131.0,4.043150406781796,1.5627615062761506,9.715481171548117,0.8096234309623431,4.349372384937238,6.006276150627615,1.380952380952381,6.062761506276151
