season,season_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B,3B,Bk,HR,WP,HB,IBB,IR,IRS,SHA,SFA,GO,FO,W,L,SV,KL,CG,pickoffs,PI,W-L%,ERA,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2021,15580,14,470,227.0,226,165,143,123,161,1,1058,865,44,7,5,21,28,46,1,34,14,11,12,213,273,12,12,2,46,4.0,5.0,2166.0,0.5,5.669603524229075,1.5374449339207048,8.960352422907489,0.8325991189427313,4.8766519823788546,6.383259911894273,1.3089430894308942,6.541850220264317
2021,15580,15,49,134.33333333333334,158,125,88,62,77,1,657,534,20,5,1,9,12,31,1,0,0,14,7,150,144,7,13,1,19,4.0,2.0,2079.0,0.35,5.895781637717121,1.6377171215880892,10.58560794044665,0.6029776674937964,4.153846153846153,5.158808933002481,1.2419354838709677,8.37468982630273
2021,15580,16,30,80.33333333333333,134,124,111,49,67,0,447,361,39,9,2,16,10,27,0,14,8,3,7,70,89,1,15,0,19,1.0,0.0,1444.0,0.0625,12.435684647302905,2.278008298755187,15.012448132780083,1.7925311203319503,5.4896265560165975,7.5062240663900415,1.3673469387755102,13.892116182572614
2021,15580,17,145,112.0,127,116,88,79,108,0,571,446,26,7,5,3,19,25,1,20,11,10,11,105,108,2,11,1,27,2.0,0.0,991.0,0.15384615384615385,7.071428571428571,1.8392857142857142,10.205357142857142,0.24107142857142855,6.3482142857142865,8.678571428571429,1.3670886075949367,9.321428571428573
2021,15580,19,220,72.0,82,56,51,26,67,0,328,287,17,1,0,8,5,8,1,19,9,4,3,71,69,6,4,2,24,0.0,0.0,996.0,0.6,6.375,1.5,10.25,1.0,3.25,8.375,2.576923076923077,7.0
2021,15580,20,55,169.66666666666666,195,124,104,88,142,1,811,680,31,1,1,12,20,23,1,35,18,13,7,136,203,15,7,1,58,5.0,3.0,309.0,0.6818181818181818,5.5166994106090375,1.6679764243614932,10.343811394891947,0.6365422396856583,4.667976424361493,7.532416502946955,1.6136363636363635,6.577603143418468
2021,15580,21,15,11.666666666666666,32,35,32,16,11,0,89,64,8,2,1,4,8,5,2,0,0,3,1,7,16,0,0,1,4,0.0,0.0,94.0,,24.685714285714287,4.114285714285715,24.685714285714287,3.085714285714286,12.342857142857143,8.485714285714286,0.6875,27.0
2021,15580,22,200,120.33333333333333,155,99,84,41,86,0,565,502,34,5,2,17,8,10,0,1,0,5,6,123,136,6,10,2,26,3.0,17.0,1249.0,0.375,6.282548476454293,1.628808864265928,11.59279778393352,1.2714681440443214,3.066481994459834,6.43213296398892,2.097560975609756,7.404432132963989
2021,15580,24,14,57.666666666666664,39,22,20,28,57,0,249,214,5,1,0,3,6,6,0,0,0,0,1,42,69,6,1,2,19,1.0,0.0,659.0,0.8571428571428571,3.121387283236994,1.161849710982659,6.086705202312139,0.4682080924855492,4.369942196531793,8.895953757225433,2.0357142857142856,3.433526011560694
2021,15580,25,199,202.66666666666666,171,81,58,54,227,3,835,754,29,6,2,11,23,14,1,40,9,5,8,199,159,25,2,2,69,4.0,0.0,1621.0,0.9259259259259259,2.5756578947368425,1.1101973684210527,7.59375,0.48848684210526316,2.398026315789474,10.08059210526316,4.203703703703703,3.5970394736842106
2021,15580,27,242,217.0,264,195,182,118,195,0,1034,868,59,3,0,37,33,22,2,54,27,16,10,209,211,9,19,6,56,0.0,3.0,3593.0,0.32142857142857145,7.548387096774194,1.76036866359447,10.94930875576037,1.534562211981567,4.894009216589861,8.087557603686635,1.652542372881356,8.087557603686635
2021,15580,28,468,319.3333333333333,358,221,196,152,282,0,1476,1257,57,6,2,46,32,37,11,153,42,17,13,314,313,20,15,14,77,0.0,0.0,5023.0,0.5714285714285714,5.52400835073069,1.5970772442588728,10.089770354906056,1.2964509394572026,4.2839248434238,7.947807933194155,1.855263157894737,6.228601252609604
2021,15580,29,228,262.0,258,142,123,115,279,1,1174,1016,45,4,6,16,29,18,5,101,34,15,9,227,248,21,9,13,80,2.0,5.0,4508.0,0.7,4.2251908396946565,1.4236641221374047,8.862595419847327,0.549618320610687,3.950381679389313,9.583969465648856,2.4260869565217393,4.877862595419847
2021,15580,30,287,219.0,272,215,188,140,175,0,1099,911,46,3,6,27,36,26,3,57,36,10,12,225,232,9,18,4,58,0.0,0.0,4066.0,0.3333333333333333,7.726027397260274,1.8812785388127853,11.17808219178082,1.1095890410958904,5.7534246575342465,7.191780821917808,1.25,8.835616438356164
2021,15580,31,132,253.66666666666666,204,106,94,78,321,0,1044,930,21,0,1,21,15,21,2,55,27,9,6,218,187,19,6,13,76,0.0,1.0,3945.0,0.76,3.3350854139290407,1.111695137976347,7.23784494086728,0.7450722733245729,2.767411300919842,11.388961892247044,4.115384615384615,3.7608409986859397
2021,15580,32,315,229.33333333333334,205,132,109,106,244,0,1024,856,39,6,2,19,28,39,10,116,47,13,10,199,216,15,16,7,56,0.0,0.0,3744.0,0.4838709677419355,4.277616279069767,1.3561046511627906,8.045058139534882,0.7456395348837209,4.159883720930233,9.575581395348836,2.30188679245283,5.180232558139535
2021,15580,35,208,190.33333333333334,231,164,145,91,178,0,910,769,40,2,4,20,23,28,4,27,14,10,12,168,193,12,6,0,57,1.0,3.0,2807.0,0.6666666666666666,6.856392294220665,1.6917688266199649,10.92294220665499,0.9457092819614711,4.302977232924693,8.416812609457093,1.956043956043956,7.754816112084063
2021,15580,36,44,93.0,114,72,48,27,78,0,429,391,24,4,2,6,14,3,0,0,0,2,6,83,105,6,6,0,24,0.0,0.0,1395.0,0.5,4.64516129032258,1.5161290322580645,11.03225806451613,0.5806451612903225,2.612903225806452,7.548387096774194,2.888888888888889,6.967741935483871
2021,15580,37,302,320.6666666666667,307,209,187,138,308,0,1405,1216,57,4,3,41,25,30,4,75,26,7,14,291,315,19,17,4,71,0.0,2.0,4862.0,0.5277777777777778,5.248440748440748,1.3877338877338876,8.616424116424115,1.1507276507276505,3.873180873180873,8.644490644490643,2.2318840579710146,5.865904365904365
2021,15580,38,48,134.0,152,106,88,49,88,0,615,537,30,5,3,8,31,14,1,18,5,6,9,131,158,3,11,0,25,1.0,1.0,1365.0,0.21428571428571427,5.91044776119403,1.5,10.208955223880597,0.5373134328358209,3.291044776119403,5.91044776119403,1.7959183673469388,7.119402985074626
2021,15580,39,175,178.0,272,225,205,104,134,0,953,789,60,4,4,30,30,41,1,19,7,6,13,169,211,6,19,1,45,0.0,0.0,1805.0,0.24,10.365168539325843,2.1123595505617976,13.752808988764045,1.5168539325842696,5.258426966292134,6.775280898876404,1.2884615384615385,11.376404494382022
2021,15580,40,282,89.33333333333333,84,57,44,50,110,0,407,340,13,1,3,4,11,8,1,19,10,5,3,82,60,9,3,0,32,0.0,2.0,106.0,0.75,4.432835820895523,1.5,8.46268656716418,0.4029850746268657,5.037313432835822,11.082089552238807,2.2,5.742537313432836
2021,15580,41,145,189.33333333333334,168,88,76,71,255,3,829,717,20,1,4,15,29,31,1,42,16,5,5,142,147,17,6,5,62,3.0,4.0,2063.0,0.7391304347826086,3.612676056338028,1.2623239436619718,7.985915492957746,0.7130281690140844,3.375,12.121478873239436,3.591549295774648,4.183098591549296
2021,15580,42,182,188.33333333333334,187,97,87,55,148,1,810,722,43,3,1,16,19,17,0,7,1,9,7,197,186,14,2,1,49,3.0,0.0,2165.0,0.875,4.157522123893805,1.2849557522123893,8.936283185840708,0.7646017699115044,2.6283185840707963,7.0725663716814156,2.690909090909091,4.635398230088495
2021,15580,43,330,192.33333333333334,214,183,152,125,164,0,936,768,33,0,1,34,25,27,4,58,26,7,9,153,232,8,14,2,39,0.0,1.0,3468.0,0.36363636363636365,7.112651646447141,1.7625649913344887,10.013864818024263,1.5909878682842287,5.849220103986135,7.6741767764298086,1.312,8.563258232235702
2021,15580,44,51,137.0,169,108,91,55,113,0,647,567,24,11,5,6,14,16,0,14,6,5,4,114,163,3,8,1,33,0.0,0.0,946.0,0.2727272727272727,5.978102189781022,1.635036496350365,11.102189781021897,0.39416058394160586,3.613138686131387,7.423357664233577,2.0545454545454547,7.094890510948906
2021,15580,45,91,29.0,27,14,12,1,22,0,112,106,5,0,1,3,2,3,0,0,0,0,2,23,34,0,1,1,7,0.0,0.0,332.0,0.0,3.7241379310344827,0.9655172413793104,8.379310344827585,0.9310344827586207,0.3103448275862069,6.827586206896552,22.0,4.344827586206897
2021,15580,46,306,181.0,210,142,118,98,176,0,859,737,40,6,4,16,43,15,0,13,6,5,4,173,170,8,4,2,49,0.0,2.0,2370.0,0.6666666666666666,5.867403314917127,1.701657458563536,10.441988950276242,0.7955801104972375,4.87292817679558,8.751381215469612,1.7959183673469388,7.060773480662983
2021,15580,47,341,45.333333333333336,48,28,24,18,46,0,200,179,6,0,1,5,3,2,0,9,2,0,1,38,44,2,2,0,15,0.0,0.0,600.0,0.5,4.764705882352941,1.4558823529411764,9.529411764705882,0.9926470588235294,3.5735294117647056,9.132352941176471,2.5555555555555554,5.558823529411764
2021,15580,48,344,319.6666666666667,317,227,184,154,285,1,1457,1233,42,7,9,29,38,42,0,78,40,16,11,280,346,15,22,3,63,1.0,5.0,4828.0,0.40540540540540543,5.180396246089677,1.473409801876955,8.924921793534931,0.8164754953076121,4.335766423357664,8.023983315954117,1.8506493506493507,6.391032325338894
2021,15580,49,77,131.0,145,89,75,57,120,0,614,535,25,0,2,16,10,15,3,12,7,5,2,106,154,8,10,2,34,2.0,2.0,1870.0,0.4444444444444444,5.152671755725191,1.5419847328244274,9.961832061068701,1.099236641221374,3.9160305343511452,8.244274809160306,2.1052631578947367,6.114503816793893
2021,15580,50,12,25.333333333333332,44,45,37,23,26,0,147,115,9,0,1,6,5,6,0,0,0,2,1,19,24,0,4,0,8,0.0,1.0,325.0,0.0,13.144736842105264,2.6447368421052633,15.631578947368421,2.1315789473684212,8.171052631578949,9.23684210526316,1.1304347826086956,15.98684210526316
2021,15580,51,283,211.33333333333334,206,117,98,87,199,0,936,802,37,5,1,25,14,26,3,70,25,9,11,183,217,13,9,11,52,0.0,2.0,3331.0,0.5909090909090909,4.173501577287066,1.386435331230284,8.772870662460567,1.0646687697160884,3.7050473186119874,8.474763406940063,2.2873563218390807,4.982649842271293
2021,15580,52,152,243.33333333333334,308,222,198,135,209,0,1175,992,56,12,6,28,29,19,5,42,20,13,16,239,241,9,17,3,61,1.0,3.0,3869.0,0.34615384615384615,7.323287671232877,1.8205479452054794,11.391780821917807,1.0356164383561643,4.993150684931507,7.730136986301369,1.548148148148148,8.210958904109589
2021,15580,53,33,87.0,90,46,42,31,56,1,395,341,16,1,2,8,12,15,1,17,5,3,3,91,103,9,1,2,23,1.0,2.0,0.0,0.9,4.344827586206897,1.3908045977011494,9.310344827586208,0.8275862068965517,3.206896551724138,5.793103448275862,1.8064516129032258,4.758620689655173
2021,15580,54,101,114.33333333333333,183,148,129,59,96,0,602,521,44,8,2,30,15,12,1,21,10,2,8,91,141,2,10,2,28,2.0,1.0,699.0,0.16666666666666666,10.15451895043732,2.116618075801749,14.40524781341108,2.361516034985423,4.644314868804664,7.556851311953353,1.6271186440677967,11.650145772594751
2021,15580,55,40,50.666666666666664,49,59,39,36,49,0,261,198,10,2,4,1,11,17,0,16,7,3,5,50,45,4,4,1,6,0.0,4.0,92.0,0.5,6.927631578947368,1.6776315789473686,8.703947368421053,0.17763157894736845,6.394736842105263,8.703947368421053,1.3611111111111112,10.480263157894736
2021,15580,56,31,86.66666666666667,93,66,54,41,83,0,406,347,17,1,4,7,5,10,0,5,2,4,4,62,109,8,4,1,23,1.0,1.0,1535.0,0.6666666666666666,5.607692307692307,1.546153846153846,9.657692307692308,0.7269230769230768,4.257692307692308,8.619230769230768,2.024390243902439,6.8538461538461535
2021,15580,59,50,174.66666666666666,228,161,132,91,98,2,872,730,38,4,1,9,18,29,0,12,8,11,11,193,211,9,15,1,34,4.0,5.0,1625.0,0.375,6.801526717557252,1.8263358778625955,11.748091603053435,0.4637404580152672,4.6889312977099245,5.049618320610687,1.0769230769230769,8.295801526717558
2021,15580,60,114,198.66666666666666,186,93,87,48,179,0,841,758,43,0,2,16,22,17,2,13,8,9,8,188,212,19,4,2,59,5.0,3.0,1608.0,0.8260869565217391,3.941275167785235,1.1778523489932886,8.426174496644295,0.7248322147651007,2.174496644295302,8.109060402684564,3.7291666666666665,4.2130872483221475
2021,15580,62,171,145.66666666666666,121,74,66,68,133,4,626,522,27,4,1,7,18,19,0,18,10,11,6,131,149,9,9,1,33,6.0,0.0,1551.0,0.5,4.077803203661327,1.2974828375286043,7.475972540045768,0.4324942791762014,4.201372997711671,8.217391304347826,1.9558823529411764,4.5720823798627
2021,15580,64,40,132.33333333333334,166,123,104,82,64,0,662,540,32,8,7,9,16,26,3,1,1,7,7,126,180,3,16,0,13,2.0,3.0,841.0,0.15789473684210525,7.073047858942065,1.8740554156171283,11.289672544080604,0.6120906801007556,5.576826196473552,4.35264483627204,0.7804878048780488,8.365239294710326
2021,15580,65,25,44.666666666666664,75,67,59,43,48,0,255,203,10,1,2,9,11,6,0,28,19,1,2,36,42,1,4,1,17,1.0,0.0,592.0,0.2,11.888059701492539,2.6417910447761197,15.111940298507463,1.8134328358208955,8.664179104477611,9.671641791044776,1.1162790697674418,13.5
2021,15580,67,171,140.66666666666666,175,100,98,55,124,0,662,570,34,6,1,18,9,25,2,32,16,9,3,133,141,8,4,2,29,0.0,0.0,2442.0,0.6666666666666666,6.270142180094788,1.6350710900473935,11.196682464454977,1.151658767772512,3.518957345971564,7.933649289099527,2.2545454545454544,6.398104265402844
2021,15580,71,324,156.66666666666666,186,126,108,80,133,2,739,615,30,7,0,26,13,22,1,45,26,10,12,128,184,10,12,3,34,4.0,4.0,435.0,0.45454545454545453,6.2042553191489365,1.697872340425532,10.685106382978724,1.493617021276596,4.595744680851064,7.640425531914894,1.6625,7.238297872340426
2021,15580,72,303,225.66666666666666,202,149,129,134,195,0,1029,838,43,3,0,27,28,32,1,61,20,12,13,167,282,13,16,0,50,1.0,0.0,3154.0,0.4482758620689655,5.144756277695716,1.4889217134416544,8.056129985228951,1.0768094534711965,5.344165435745938,7.776957163958642,1.455223880597015,5.942392909896602
2021,15580,73,91,35.333333333333336,37,20,13,12,30,1,161,141,3,1,0,2,4,3,0,0,0,2,3,35,38,3,3,1,12,1.0,0.0,458.0,0.5,3.3113207547169807,1.3867924528301885,9.424528301886792,0.5094339622641509,3.0566037735849054,7.641509433962264,2.5,5.09433962264151
2021,15580,74,38,41.0,43,25,23,15,41,1,178,162,16,0,1,1,2,1,1,4,2,0,0,35,39,3,2,3,13,1.0,2.0,488.0,0.6,5.048780487804878,1.4146341463414633,9.439024390243903,0.21951219512195122,3.292682926829268,9.0,2.7333333333333334,5.48780487804878
2021,15580,75,262,202.0,235,177,142,124,214,0,996,812,36,9,6,11,33,39,5,9,0,9,11,168,184,11,9,9,53,0.0,21.0,1400.0,0.55,6.326732673267326,1.7772277227722773,10.47029702970297,0.4900990099009901,5.524752475247524,9.534653465346535,1.7258064516129032,7.8861386138613865
2021,15580,76,177,71.66666666666667,85,38,26,23,59,0,319,288,14,1,0,1,13,1,0,3,3,6,1,86,55,4,7,0,16,1.0,0.0,449.0,0.36363636363636365,3.265116279069767,1.5069767441860464,10.674418604651162,0.12558139534883722,2.8883720930232557,7.409302325581395,2.5652173913043477,4.772093023255813
2021,15580,77,488,391.0,385,226,176,145,379,0,1753,1514,65,2,5,28,36,56,4,145,50,23,15,400,341,20,24,13,117,0.0,5.0,5794.0,0.45454545454545453,4.0511508951406645,1.3554987212276215,8.861892583120204,0.6445012787723785,3.337595907928389,8.72378516624041,2.613793103448276,5.202046035805626
2021,15580,78,138,90.66666666666667,88,60,51,40,92,0,412,349,18,3,1,3,20,13,1,17,8,5,5,90,76,8,4,2,21,0.0,1.0,456.0,0.6666666666666666,5.0625,1.4117647058823528,8.735294117647058,0.2977941176470588,3.9705882352941178,9.132352941176471,2.3,5.955882352941177
2021,15580,81,245,170.66666666666666,159,84,66,73,172,0,766,665,27,2,5,11,23,16,4,10,4,6,6,173,149,12,6,5,55,0.0,1.0,2718.0,0.6666666666666666,3.48046875,1.359375,8.384765625,0.580078125,3.849609375,9.0703125,2.356164383561644,4.4296875
2021,15580,83,201,78.66666666666667,98,75,60,53,63,0,400,320,22,5,0,3,12,14,1,36,15,5,8,73,88,1,10,2,23,0.0,2.0,815.0,0.09090909090909091,6.864406779661016,1.9194915254237288,11.211864406779661,0.3432203389830508,6.063559322033898,7.2076271186440675,1.1886792452830188,8.58050847457627
2021,15580,84,140,151.33333333333334,174,132,114,85,117,0,751,614,28,3,3,10,21,40,3,54,21,6,6,152,166,6,8,8,36,1.0,0.0,1236.0,0.42857142857142855,6.779735682819383,1.711453744493392,10.348017621145374,0.5947136563876652,5.055066079295154,6.958149779735682,1.3764705882352941,7.85022026431718
2021,15580,87,278,176.33333333333334,201,144,128,98,181,0,849,704,43,8,1,13,22,24,3,31,16,16,7,159,168,8,14,2,65,2.0,6.0,1046.0,0.36363636363636365,6.533081285444234,1.6956521739130435,10.25897920604915,0.6635160680529301,5.001890359168241,9.238185255198488,1.846938775510204,7.349716446124763
2021,15580,88,148,181.33333333333334,214,162,136,93,128,2,874,732,39,2,6,23,17,33,4,7,4,8,8,198,183,13,8,4,53,7.0,2.0,2585.0,0.6190476190476191,6.75,1.6930147058823528,10.621323529411764,1.1415441176470589,4.615808823529411,6.352941176470588,1.3763440860215055,8.040441176470587
2021,15580,90,164,437.0,436,233,208,155,436,1,1890,1666,90,11,5,32,31,34,1,76,34,24,11,460,346,28,24,9,129,6.0,7.0,7013.0,0.5384615384615384,4.2837528604119,1.3524027459954233,8.979405034324943,0.6590389016018307,3.1922196796338675,8.979405034324943,2.8129032258064517,4.798627002288329
2021,15580,94,225,236.33333333333334,260,147,125,101,194,0,1082,920,51,8,3,19,37,42,2,51,20,8,11,236,235,10,12,6,61,0.0,3.0,3765.0,0.45454545454545453,4.760225669957687,1.5275035260930887,9.901269393511988,0.7235543018335684,3.846262341325811,7.38787023977433,1.9207920792079207,5.598025387870239
2021,15580,96,206,148.33333333333334,205,113,93,49,127,0,696,618,34,5,0,18,22,18,6,21,8,2,9,129,155,8,11,5,34,1.0,2.0,2357.0,0.42105263157894735,5.642696629213483,1.7123595505617977,12.43820224719101,1.092134831460674,2.9730337078651683,7.70561797752809,2.5918367346938775,6.856179775280899
2021,15580,97,273,140.33333333333334,173,110,97,56,129,0,686,570,49,3,0,13,14,34,1,18,8,15,10,118,153,9,8,5,41,0.0,16.0,2507.0,0.5294117647058824,6.220902612826603,1.6318289786223277,11.095011876484559,0.8337292161520189,3.5914489311163895,8.27315914489311,2.3035714285714284,7.054631828978621
2021,15580,99,241,247.0,202,117,105,120,260,1,1072,895,39,4,2,13,25,33,2,46,9,18,6,210,241,19,10,0,81,1.0,3.0,4146.0,0.6551724137931034,3.8259109311740893,1.3036437246963564,7.360323886639676,0.47368421052631576,4.37246963562753,9.473684210526315,2.1666666666666665,4.263157894736842
2021,15580,101,154,145.33333333333334,142,95,86,66,113,0,673,559,22,0,0,18,31,40,0,23,7,4,4,125,175,10,6,2,30,2.0,2.0,2439.0,0.625,5.325688073394495,1.4311926605504586,8.793577981651376,1.1146788990825687,4.087155963302752,6.997706422018348,1.7121212121212122,5.883027522935779
2021,15580,102,210,212.0,224,110,100,45,212,1,908,823,33,7,2,24,15,23,1,31,14,13,4,199,201,16,7,4,66,2.0,1.0,2891.0,0.6956521739130435,4.245283018867925,1.2688679245283019,9.50943396226415,1.0188679245283019,1.9103773584905661,9.0,4.711111111111111,4.669811320754717
2021,15580,104,156,228.33333333333334,195,117,104,121,257,1,1004,833,30,3,1,24,26,27,9,19,4,10,13,191,206,17,8,9,64,1.0,1.0,3854.0,0.68,4.0992700729927005,1.383941605839416,7.686131386861313,0.945985401459854,4.76934306569343,10.129927007299269,2.12396694214876,4.611678832116788
2021,15580,105,25,80.0,89,55,39,34,56,0,378,320,13,1,0,4,8,9,0,1,0,9,5,71,101,2,7,2,16,0.0,1.0,1101.0,0.2222222222222222,4.3875,1.5375,10.012500000000001,0.45,3.8249999999999997,6.3,1.6470588235294117,6.1875
2021,15580,106,191,181.66666666666666,187,108,95,80,157,0,811,704,36,3,1,25,19,12,0,24,5,9,6,173,186,15,9,5,41,2.0,0.0,2624.0,0.625,4.706422018348624,1.4697247706422019,9.264220183486238,1.2385321100917432,3.963302752293578,7.777981651376146,1.9625,5.35045871559633
2021,15580,107,567,319.3333333333333,300,166,141,122,323,0,1391,1218,53,4,1,27,27,27,3,71,25,8,15,289,308,22,16,7,77,0.0,0.0,3056.0,0.5789473684210527,3.9739039665970775,1.3215031315240084,8.455114822546973,0.7609603340292276,3.4384133611691023,9.103340292275576,2.6475409836065573,4.678496868475992
2021,15580,108,69,167.66666666666666,183,142,121,109,118,0,821,654,24,3,4,16,29,34,1,18,7,13,11,158,204,2,11,1,46,0.0,0.0,2618.0,0.15384615384615385,6.495029821073558,1.7415506958250497,9.823061630218689,0.8588469184890657,5.85089463220676,6.333996023856859,1.0825688073394495,7.6222664015904575
2021,15580,109,297,328.6666666666667,341,177,147,110,316,0,1450,1270,58,7,2,19,18,41,6,36,9,16,11,300,328,23,11,8,96,0.0,21.0,5356.0,0.6764705882352942,4.025354969574036,1.3722109533468558,9.337728194726166,0.5202839756592292,3.012170385395537,8.653144016227179,2.8727272727272726,4.846855983772819
2021,15580,110,211,209.66666666666666,204,106,86,54,200,0,894,809,35,10,0,18,12,15,6,25,14,7,9,211,197,14,7,7,68,0.0,2.0,3436.0,0.6666666666666666,3.691573926868045,1.2305246422893483,8.756756756756758,0.7726550079491256,2.3179650238473766,8.585055643879173,3.7037037037037037,4.550079491255962
2021,15580,111,161,196.66666666666666,268,204,177,103,125,0,993,819,51,14,2,19,23,37,4,27,16,14,20,193,248,9,15,3,37,0.0,3.0,3450.0,0.375,8.1,1.8864406779661018,12.264406779661018,0.8694915254237289,4.713559322033899,5.720338983050848,1.2135922330097086,9.335593220338984
2021,15580,112,347,188.66666666666666,223,138,120,71,125,0,856,747,45,6,2,19,28,19,2,29,14,9,10,186,214,8,11,5,33,0.0,5.0,3111.0,0.42105263157894735,5.724381625441697,1.558303886925795,10.637809187279151,0.9063604240282687,3.3869257950530036,5.962897526501767,1.7605633802816902,6.583038869257951
2021,15580,114,145,96.66666666666667,131,95,76,37,64,1,477,408,19,5,7,10,11,23,0,2,2,7,1,127,79,8,5,4,21,1.0,1.0,1190.0,0.6153846153846154,7.075862068965518,1.7379310344827585,12.19655172413793,0.9310344827586207,3.4448275862068964,5.958620689655172,1.7297297297297298,8.844827586206897
2021,15580,115,209,151.33333333333334,151,118,100,101,128,0,721,565,28,4,0,20,19,39,1,88,30,7,9,158,130,9,6,5,29,0.0,3.0,2629.0,0.6,5.947136563876652,1.6651982378854624,8.980176211453744,1.1894273127753303,6.006607929515418,7.612334801762113,1.2673267326732673,7.017621145374449
2021,15580,116,178,162.66666666666666,161,99,88,68,149,2,732,629,25,3,0,16,32,22,0,25,7,6,7,152,169,9,10,2,35,3.0,0.0,2256.0,0.47368421052631576,4.868852459016394,1.4077868852459017,8.907786885245901,0.8852459016393444,3.7622950819672134,8.243852459016393,2.1911764705882355,5.477459016393443
2021,15580,117,67,167.33333333333334,289,235,195,98,102,0,920,761,49,8,13,14,46,34,1,32,18,8,19,165,210,3,19,1,33,0.0,5.0,1616.0,0.13636363636363635,10.48804780876494,2.3127490039840635,15.543824701195216,0.7529880478087649,5.270916334661354,5.486055776892431,1.0408163265306123,12.639442231075696
2021,15580,118,145,119.0,155,100,90,65,87,0,580,492,35,4,2,5,29,12,0,2,0,3,7,109,137,4,12,1,28,5.0,17.0,192.0,0.25,6.80672268907563,1.8487394957983194,11.722689075630253,0.3781512605042017,4.915966386554621,6.579831932773109,1.3384615384615384,7.563025210084033
2021,15580,120,104,206.33333333333334,223,132,109,75,164,1,950,828,44,5,4,17,12,30,3,66,30,11,6,205,227,10,6,7,51,3.0,2.0,117.0,0.625,4.754442649434572,1.444264943457189,9.72697899838449,0.7415185783521809,3.27140549273021,7.153473344103393,2.1866666666666665,5.75767366720517
2021,15580,121,270,178.0,172,121,100,96,201,0,831,679,26,4,3,10,42,36,0,28,7,13,7,194,111,10,13,6,61,1.0,0.0,304.0,0.43478260869565216,5.056179775280899,1.5056179775280898,8.696629213483146,0.5056179775280899,4.853932584269662,10.162921348314606,2.09375,6.117977528089888
