season,season_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B,3B,Bk,HR,WP,HB,IBB,IR,IRS,SHA,SFA,GO,FO,W,L,SV,KL,CG,pickoffs,PI,W-L%,ERA,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2020,15204,17,36,103.0,120,82,80,69,81,0,501,411,26,5,3,10,17,10,2,18,7,6,5,92,115,5,7,4,16,0.0,0.0,777.0,0.4166666666666667,6.990291262135922,1.8349514563106797,10.485436893203882,0.8737864077669902,6.029126213592233,7.077669902912621,1.173913043478261,7.16504854368932
2020,15204,19,24,62.0,73,52,36,27,65,0,298,253,8,6,0,0,13,14,0,11,8,3,1,64,47,5,2,3,16,0.0,0.0,444.0,0.7142857142857143,5.225806451612904,1.6129032258064515,10.596774193548388,0.0,3.9193548387096775,9.435483870967742,2.4074074074074074,7.548387096774194
2020,15204,20,32,79.33333333333333,99,57,44,28,55,1,375,328,24,4,0,5,6,11,2,4,2,8,0,86,83,4,6,1,23,2.0,0.0,361.0,0.4,4.991596638655462,1.6008403361344539,11.23109243697479,0.5672268907563025,3.1764705882352944,6.239495798319329,1.9642857142857142,6.466386554621849
2020,15204,21,45,101.66666666666667,132,114,78,68,77,0,529,420,26,4,3,10,13,28,5,6,6,5,8,107,99,7,5,3,23,2.0,0.0,786.0,0.5833333333333334,6.9049180327868855,1.9672131147540983,11.685245901639343,0.8852459016393442,6.019672131147541,6.816393442622951,1.1323529411764706,10.091803278688525
2020,15204,22,16,55.0,63,42,34,23,34,0,258,218,10,1,1,6,4,7,0,2,2,7,3,53,70,3,3,0,6,1.0,0.0,301.0,0.5,5.5636363636363635,1.5636363636363637,10.309090909090909,0.9818181818181818,3.7636363636363632,5.5636363636363635,1.4782608695652173,6.872727272727273
2020,15204,24,9,22.0,20,11,7,10,22,0,100,87,5,0,0,1,2,3,0,0,0,0,0,21,20,3,0,0,6,0.0,0.0,13.0,1.0,2.8636363636363638,1.3636363636363635,8.181818181818182,0.4090909090909091,4.090909090909091,9.0,2.2,4.5
2020,15204,25,70,176.0,183,103,92,57,228,0,771,696,33,4,1,19,23,8,0,49,24,8,2,141,138,19,3,3,67,0.0,0.0,920.0,0.8636363636363636,4.704545454545454,1.3636363636363635,9.357954545454545,0.9715909090909091,2.914772727272727,11.659090909090908,4.0,5.267045454545454
2020,15204,27,70,137.0,128,80,71,86,123,0,636,519,25,0,1,10,18,20,5,52,22,3,8,116,157,9,6,5,38,0.0,0.0,2236.0,0.6,4.664233576642336,1.562043795620438,8.408759124087592,0.656934306569343,5.649635036496351,8.08029197080292,1.430232558139535,5.255474452554744
2020,15204,28,68,154.0,127,70,61,67,178,0,653,567,22,3,2,12,20,7,5,32,11,8,4,133,134,13,4,4,50,0.0,0.0,2485.0,0.7647058823529411,3.564935064935065,1.2597402597402598,7.422077922077922,0.7012987012987013,3.9155844155844153,10.402597402597403,2.656716417910448,4.090909090909091
2020,15204,29,58,135.0,106,72,58,70,162,0,594,499,17,4,1,5,20,12,2,45,20,7,5,97,128,10,5,3,58,0.0,0.0,2305.0,0.6666666666666666,3.8666666666666667,1.3037037037037038,7.066666666666666,0.3333333333333333,4.666666666666666,10.799999999999999,2.3142857142857145,4.8
2020,15204,30,60,143.0,127,81,68,71,131,0,643,537,21,3,5,10,25,15,1,21,10,10,10,153,130,7,9,2,37,0.0,0.0,2339.0,0.4375,4.27972027972028,1.3846153846153846,7.993006993006993,0.6293706293706294,4.468531468531468,8.244755244755245,1.8450704225352113,5.097902097902098
2020,15204,31,71,142.0,129,71,58,51,143,0,606,531,14,2,0,12,7,12,0,38,23,7,5,139,126,11,5,3,41,0.0,0.0,1968.0,0.6875,3.676056338028169,1.267605633802817,8.17605633802817,0.7605633802816901,3.2323943661971835,9.06338028169014,2.803921568627451,4.5
2020,15204,32,59,146.0,125,95,72,90,168,0,664,545,20,5,2,8,10,20,5,38,12,3,6,125,125,9,8,2,42,2.0,0.0,1530.0,0.5294117647058824,4.438356164383562,1.4726027397260273,7.705479452054794,0.4931506849315068,5.5479452054794525,10.356164383561643,1.8666666666666667,5.856164383561644
2020,15204,35,50,123.33333333333333,113,70,56,75,146,1,575,465,23,3,2,5,18,23,1,27,10,7,5,111,95,10,4,4,40,1.0,0.0,962.0,0.7142857142857143,4.0864864864864865,1.5243243243243243,8.245945945945946,0.3648648648648649,5.472972972972973,10.654054054054056,1.9466666666666668,5.108108108108108
2020,15204,36,46,119.66666666666667,137,95,75,56,114,0,546,491,33,5,0,5,17,11,0,7,4,3,9,91,114,5,8,0,25,0.0,0.0,871.0,0.38461538461538464,5.64066852367688,1.6128133704735375,10.303621169916434,0.37604456824512533,4.211699164345403,8.573816155988858,2.0357142857142856,7.144846796657381
2020,15204,37,75,160.0,127,56,50,63,209,0,653,567,27,1,1,9,17,8,1,18,8,6,7,127,115,13,5,2,61,0.0,0.0,2613.0,0.7222222222222222,2.8125,1.1875,7.14375,0.50625,3.5437499999999997,11.75625,3.3174603174603177,3.15
2020,15204,38,8,15.666666666666666,13,7,4,8,17,0,70,55,7,0,0,0,0,3,0,4,3,3,1,16,13,1,0,1,4,0.0,0.0,155.0,1.0,2.297872340425532,1.3404255319148937,7.468085106382978,0.0,4.595744680851064,9.765957446808512,2.125,4.021276595744681
2020,15204,39,77,172.66666666666666,253,187,160,89,142,0,892,737,48,5,1,25,14,40,0,21,11,11,15,149,196,4,14,0,39,0.0,0.0,1172.0,0.2222222222222222,8.33976833976834,1.9806949806949807,13.187258687258687,1.3030888030888033,4.63899613899614,7.401544401544402,1.595505617977528,9.747104247104248
2020,15204,40,17,53.333333333333336,57,28,23,20,50,0,247,217,16,0,0,1,5,5,0,9,4,3,2,43,61,2,4,0,9,0.0,1.0,0.0,0.3333333333333333,3.8812499999999996,1.4437499999999999,9.618749999999999,0.16874999999999998,3.375,8.4375,2.5,4.7250000000000005
2020,15204,41,46,94.33333333333333,75,62,44,60,106,0,426,350,10,2,2,9,5,12,2,28,11,1,2,87,80,9,4,1,32,0.0,0.0,1176.0,0.6923076923076923,4.197879858657244,1.4310954063604242,7.15547703180212,0.8586572438162544,5.724381625441697,10.113074204946997,1.7666666666666666,5.915194346289753
2020,15204,42,11,40.333333333333336,40,17,15,11,42,0,170,153,7,2,1,1,5,4,0,2,2,1,1,36,36,3,1,2,8,0.0,0.0,196.0,0.75,3.3471074380165287,1.2644628099173554,8.925619834710742,0.22314049586776857,2.454545454545454,9.37190082644628,3.8181818181818183,3.793388429752066
2020,15204,43,72,149.0,181,138,117,90,110,0,715,602,27,2,3,22,18,11,4,38,14,5,7,139,168,7,10,3,43,0.0,0.0,2689.0,0.4117647058823529,7.067114093959732,1.8187919463087248,10.932885906040267,1.3288590604026846,5.436241610738255,6.644295302013424,1.2222222222222223,8.335570469798657
2020,15204,44,60,148.0,177,130,110,83,106,0,723,587,29,4,0,5,14,31,0,7,2,11,11,142,173,1,17,1,38,1.0,0.0,773.0,0.05555555555555555,6.689189189189189,1.7567567567567568,10.763513513513514,0.30405405405405406,5.047297297297297,6.445945945945946,1.2771084337349397,7.905405405405405
2020,15204,45,15,26.0,39,21,20,9,16,0,124,110,6,3,0,2,6,2,0,0,0,1,2,26,31,2,1,1,5,0.0,0.0,435.0,0.6666666666666666,6.923076923076923,1.8461538461538463,13.5,0.6923076923076923,3.1153846153846154,5.538461538461538,1.7777777777777777,7.269230769230769
2020,15204,46,45,97.0,99,69,55,52,113,0,458,382,16,2,4,5,6,13,0,2,0,8,2,84,87,5,6,3,28,0.0,0.0,1555.0,0.45454545454545453,5.103092783505154,1.556701030927835,9.185567010309278,0.46391752577319584,4.824742268041237,10.484536082474227,2.173076923076923,6.402061855670103
2020,15204,47,60,141.0,137,87,66,73,171,0,638,546,21,3,1,7,21,10,4,46,24,5,4,111,120,7,9,3,46,0.0,0.0,1596.0,0.4375,4.212765957446809,1.4893617021276595,8.74468085106383,0.4468085106382979,4.659574468085106,10.914893617021278,2.3424657534246576,5.553191489361702
2020,15204,48,68,138.0,119,90,80,79,149,0,640,519,23,2,3,7,26,33,0,50,26,7,2,109,137,6,7,4,48,1.0,0.0,2455.0,0.46153846153846156,5.217391304347826,1.434782608695652,7.760869565217392,0.4565217391304348,5.1521739130434785,9.717391304347824,1.8860759493670887,5.869565217391305
2020,15204,49,75,197.0,162,66,49,60,171,0,824,739,28,0,1,7,21,13,4,20,6,8,3,206,182,17,4,4,52,1.0,0.0,1444.0,0.8095238095238095,2.238578680203046,1.1269035532994924,7.401015228426396,0.3197969543147208,2.7411167512690358,7.812182741116752,2.85,3.015228426395939
2020,15204,50,33,74.0,96,73,61,49,54,0,369,302,27,4,2,4,23,12,1,1,0,4,2,87,62,2,6,1,16,0.0,0.0,1066.0,0.25,7.418918918918919,1.9594594594594594,11.675675675675677,0.4864864864864865,5.95945945945946,6.5675675675675675,1.1020408163265305,8.878378378378379
2020,15204,51,72,143.66666666666666,130,80,69,62,138,0,630,535,19,4,0,14,21,18,0,39,15,10,5,137,132,10,6,7,38,0.0,0.0,2315.0,0.625,4.322505800464038,1.3364269141531324,8.14385150812065,0.8770301624129931,3.8839907192575405,8.645011600928076,2.225806451612903,5.011600928074246
2020,15204,52,38,115.0,113,58,50,46,119,0,504,443,35,4,0,6,9,10,3,14,7,3,2,102,106,10,4,3,34,1.0,0.0,1278.0,0.7142857142857143,3.9130434782608696,1.382608695652174,8.843478260869565,0.4695652173913043,3.6,9.31304347826087,2.5869565217391304,4.539130434782608
2020,15204,53,13,48.0,33,13,12,20,41,2,194,169,9,0,1,3,6,2,0,3,1,0,3,36,60,5,1,0,12,3.0,0.0,409.0,0.8333333333333334,2.25,1.1041666666666667,6.1875,0.5625,3.75,7.6875,2.05,2.4375
2020,15204,55,40,81.0,86,119,81,90,81,1,456,335,20,3,4,7,25,26,0,31,19,2,3,68,84,6,5,0,23,1.0,0.0,0.0,0.5454545454545454,9.0,2.1728395061728394,9.555555555555555,0.7777777777777777,10.0,9.0,0.9,13.222222222222223
2020,15204,56,30,89.0,138,81,63,36,68,0,432,377,28,2,1,7,11,9,0,0,0,3,7,85,86,4,7,1,14,0.0,0.0,1380.0,0.36363636363636365,6.370786516853932,1.9550561797752808,13.955056179775282,0.7078651685393258,3.640449438202247,6.876404494382022,1.8888888888888888,8.191011235955056
2020,15204,58,22,72.0,77,43,30,19,77,2,324,289,9,2,0,4,13,14,0,0,0,2,0,60,65,6,3,0,20,3.0,0.0,311.0,0.6666666666666666,3.75,1.3333333333333333,9.625,0.5,2.375,9.625,4.052631578947368,5.375
2020,15204,59,30,89.0,105,67,57,43,74,0,400,217,10,0,0,3,2,12,0,0,0,0,2,36,39,7,4,1,9,0.0,0.0,0.0,0.6363636363636364,5.764044943820225,1.6629213483146068,10.617977528089888,0.3033707865168539,4.348314606741573,7.48314606741573,1.7209302325581395,6.775280898876404
2020,15204,60,12,34.666666666666664,31,14,13,15,28,0,147,121,8,1,0,0,5,7,0,3,2,3,1,32,33,2,1,1,8,0.0,0.0,506.0,0.6666666666666666,3.375,1.326923076923077,8.048076923076923,0.0,3.894230769230769,7.269230769230769,1.8666666666666667,3.6346153846153846
2020,15204,61,63,158.33333333333334,119,69,45,75,124,0,670,562,11,5,1,5,15,12,2,29,15,13,8,159,162,6,12,1,30,0.0,0.0,1473.0,0.3333333333333333,2.557894736842105,1.2252631578947368,6.7642105263157895,0.28421052631578947,4.263157894736842,7.0484210526315785,1.6533333333333333,3.9221052631578948
2020,15204,62,38,102.33333333333333,113,84,72,67,89,0,487,403,19,5,4,10,16,14,0,27,17,2,1,94,103,5,7,3,26,0.0,0.0,1117.0,0.4166666666666667,6.3322475570032575,1.7589576547231272,9.938110749185668,0.8794788273615636,5.892508143322476,7.827361563517916,1.328358208955224,7.387622149837134
2020,15204,64,37,95.33333333333333,124,92,69,55,47,0,489,398,22,5,9,5,15,26,5,5,5,6,3,98,122,3,9,1,11,1.0,0.0,0.0,0.25,6.513986013986015,1.8776223776223777,11.706293706293707,0.47202797202797203,5.1923076923076925,4.4370629370629375,0.8545454545454545,8.685314685314687
2020,15204,65,14,51.666666666666664,44,23,17,23,63,0,230,198,6,2,0,3,4,3,0,4,0,5,1,44,45,5,1,1,11,1.0,0.0,98.0,0.8333333333333334,2.9612903225806453,1.2967741935483872,7.6645161290322585,0.5225806451612903,4.006451612903226,10.974193548387097,2.739130434782609,4.006451612903226
2020,15204,66,48,123.33333333333333,126,84,72,69,135,0,582,489,31,8,1,5,21,13,0,17,5,2,8,121,103,9,5,4,40,0.0,0.0,2316.0,0.6428571428571429,5.254054054054055,1.5810810810810811,9.194594594594594,0.3648648648648649,5.035135135135135,9.851351351351353,1.9565217391304348,6.12972972972973
2020,15204,67,62,126.33333333333333,146,102,81,88,96,0,626,502,30,4,0,11,24,19,3,45,20,11,6,106,159,6,9,2,18,0.0,0.0,1144.0,0.4,5.770448548812666,1.8522427440633247,10.401055408970977,0.7836411609498681,6.269129287598945,6.839050131926122,1.0909090909090908,7.266490765171504
2020,15204,69,18,44.333333333333336,38,23,19,13,39,0,191,171,8,3,0,2,4,6,0,0,0,0,1,53,36,4,2,0,9,1.0,0.0,368.0,0.6666666666666666,3.8571428571428568,1.150375939849624,7.7142857142857135,0.40601503759398494,2.6390977443609023,7.917293233082707,3.0,4.669172932330827
2020,15204,71,52,100.0,126,94,80,63,75,0,490,405,25,2,7,11,10,10,0,32,20,5,7,96,111,2,9,2,30,0.0,0.0,1313.0,0.18181818181818182,7.2,1.89,11.34,0.99,5.67,6.75,1.1904761904761905,8.459999999999999
2020,15204,72,31,82.33333333333333,95,72,64,52,68,0,402,327,23,2,2,8,7,14,2,14,8,4,5,75,93,4,6,2,17,0.0,0.0,1246.0,0.4,6.995951417004049,1.785425101214575,10.384615384615385,0.8744939271255061,5.68421052631579,7.433198380566802,1.3076923076923077,7.870445344129555
2020,15204,73,25,79.33333333333333,69,45,35,28,79,0,349,308,6,5,0,7,10,8,0,0,0,3,2,72,78,6,4,1,26,1.0,0.0,927.0,0.6,3.970588235294118,1.2226890756302522,7.827731092436975,0.7941176470588236,3.1764705882352944,8.96218487394958,2.8214285714285716,5.105042016806722
2020,15204,74,49,99.0,119,91,71,58,98,0,485,399,23,6,1,9,15,15,1,5,3,6,7,98,83,5,6,5,24,0.0,0.0,946.0,0.45454545454545453,6.454545454545454,1.7878787878787878,10.818181818181818,0.8181818181818182,5.2727272727272725,8.90909090909091,1.6896551724137931,8.272727272727273
2020,15204,75,44,107.66666666666667,133,83,65,55,81,0,521,442,30,4,2,5,18,13,1,13,7,7,4,121,101,10,4,3,26,1.0,0.0,1054.0,0.7142857142857143,5.43343653250774,1.7461300309597523,11.117647058823529,0.41795665634674917,4.597523219814241,6.770897832817337,1.4727272727272727,6.938080495356037
2020,15204,76,23,69.0,103,73,53,30,54,0,355,312,18,2,2,4,8,9,1,7,2,2,2,67,78,1,7,0,13,0.0,0.0,283.0,0.125,6.913043478260869,1.9275362318840579,13.434782608695652,0.5217391304347826,3.9130434782608696,7.043478260869565,1.8,9.521739130434783
2020,15204,77,75,141.66666666666666,142,83,66,61,134,0,633,547,25,8,2,4,17,15,3,50,14,5,5,140,126,7,9,2,40,0.0,0.0,2318.0,0.4375,4.192941176470589,1.4329411764705884,9.021176470588236,0.25411764705882356,3.875294117647059,8.512941176470589,2.19672131147541,5.272941176470589
2020,15204,78,29,55.0,64,52,46,35,54,0,276,225,13,3,2,2,16,9,1,4,3,1,6,46,58,2,5,0,9,0.0,0.0,347.0,0.2857142857142857,7.5272727272727264,1.8,10.472727272727273,0.32727272727272727,5.7272727272727275,8.836363636363636,1.542857142857143,8.50909090909091
2020,15204,80,35,96.0,111,73,66,47,95,0,448,377,24,1,2,10,14,12,1,17,11,6,6,71,105,3,9,1,36,1.0,0.0,1338.0,0.25,6.1875,1.6458333333333333,10.40625,0.9375,4.40625,8.90625,2.021276595744681,6.84375
2020,15204,81,55,125.0,134,107,95,80,113,0,605,480,24,6,0,13,23,27,5,22,11,10,8,115,126,4,11,1,33,0.0,0.0,2178.0,0.26666666666666666,6.84,1.712,9.648,0.9359999999999999,5.76,8.136000000000001,1.4125,7.704
2020,15204,83,66,136.0,155,153,112,120,125,0,707,536,33,4,1,12,23,33,0,58,31,8,10,96,166,4,12,3,40,0.0,1.0,1183.0,0.25,7.411764705882352,2.0220588235294117,10.257352941176471,0.7941176470588236,7.9411764705882355,8.272058823529411,1.0416666666666667,10.125
2020,15204,84,13,37.333333333333336,47,28,24,24,43,0,184,146,11,1,1,2,2,8,0,2,1,5,1,29,31,3,0,0,11,0.0,0.0,0.0,1.0,5.785714285714285,1.9017857142857142,11.330357142857142,0.4821428571428571,5.785714285714285,10.366071428571427,1.7916666666666667,6.75
2020,15204,87,56,129.33333333333334,129,66,58,49,150,0,580,503,22,1,2,6,17,20,0,21,7,4,4,113,105,8,7,4,50,0.0,0.0,704.0,0.5333333333333333,4.036082474226804,1.3762886597938144,8.97680412371134,0.41752577319587625,3.4097938144329896,10.438144329896906,3.061224489795918,4.592783505154639
2020,15204,88,44,114.0,141,101,88,82,53,0,575,454,25,2,1,8,13,26,4,19,11,8,5,118,137,5,8,2,17,1.0,0.0,624.0,0.38461538461538464,6.947368421052631,1.956140350877193,11.131578947368421,0.631578947368421,6.473684210526316,4.184210526315789,0.6463414634146342,7.973684210526316
2020,15204,89,43,98.0,133,110,84,70,51,0,512,413,27,9,3,4,20,18,2,0,0,2,8,124,98,2,10,1,17,0.0,0.0,324.0,0.16666666666666666,7.7142857142857135,2.0714285714285716,12.214285714285715,0.36734693877551017,6.428571428571429,4.683673469387755,0.7285714285714285,10.10204081632653
2020,15204,90,56,151.0,154,88,71,48,161,0,676,587,32,6,4,7,16,23,0,28,15,10,7,123,152,5,11,1,41,0.0,0.0,2611.0,0.3125,4.231788079470199,1.3377483443708609,9.178807947019868,0.41721854304635764,2.8609271523178808,9.596026490066224,3.3541666666666665,5.245033112582782
2020,15204,91,65,143.0,131,58,52,46,141,1,604,531,17,1,1,4,6,16,8,35,8,8,3,127,131,11,6,4,48,1.0,0.0,997.0,0.6470588235294118,3.272727272727273,1.2377622377622377,8.244755244755245,0.2517482517482518,2.895104895104895,8.874125874125875,3.0652173913043477,3.65034965034965
2020,15204,92,65,194.0,186,106,79,68,164,0,841,733,38,1,2,9,15,21,3,29,12,13,4,209,173,12,10,4,40,0.0,0.0,3053.0,0.5454545454545454,3.6649484536082473,1.309278350515464,8.628865979381443,0.4175257731958763,3.154639175257732,7.608247422680412,2.411764705882353,4.917525773195876
2020,15204,93,70,187.0,211,116,86,60,139,0,849,746,40,5,3,13,10,20,0,32,15,17,6,202,185,7,15,2,42,0.0,0.0,1584.0,0.3181818181818182,4.13903743315508,1.4491978609625669,10.155080213903744,0.625668449197861,2.8877005347593583,6.689839572192513,2.316666666666667,5.5828877005347595
2020,15204,94,48,122.0,123,91,58,52,119,0,551,474,35,3,1,6,12,16,0,24,15,5,2,113,113,5,9,3,31,0.0,0.0,1966.0,0.35714285714285715,4.278688524590164,1.4344262295081966,9.073770491803277,0.4426229508196721,3.8360655737704916,8.778688524590164,2.2884615384615383,6.713114754098362
2020,15204,95,82,166.66666666666666,175,86,73,55,134,0,745,653,23,4,2,8,12,24,4,37,11,7,6,181,163,14,6,5,36,1.0,0.0,550.0,0.7,3.942,1.3800000000000001,9.450000000000001,0.432,2.97,7.236000000000001,2.4363636363636365,4.644
2020,15204,96,74,143.0,154,84,75,48,121,0,648,563,16,1,5,11,17,24,2,33,13,5,8,145,146,9,7,2,31,0.0,0.0,2077.0,0.5625,4.72027972027972,1.4125874125874125,9.692307692307692,0.6923076923076923,3.0209790209790213,7.615384615384615,2.5208333333333335,5.286713286713287
2020,15204,97,57,143.0,153,84,76,31,121,0,617,558,33,4,0,10,11,14,3,4,2,11,3,136,149,4,12,3,32,1.0,0.0,2111.0,0.25,4.783216783216783,1.2867132867132867,9.62937062937063,0.6293706293706294,1.9510489510489508,7.615384615384615,3.903225806451613,5.286713286713287
2020,15204,98,66,169.33333333333334,180,112,81,71,137,1,790,666,40,4,1,11,12,32,4,29,9,14,7,171,170,11,9,2,42,2.0,0.0,949.0,0.55,4.30511811023622,1.482283464566929,9.566929133858267,0.5846456692913385,3.7736220472440944,7.281496062992126,1.9295774647887325,5.95275590551181
2020,15204,99,47,138.66666666666666,100,45,36,36,148,0,554,505,17,3,1,5,9,5,1,12,5,3,5,130,122,10,5,2,33,0.0,0.0,2061.0,0.6666666666666666,2.3365384615384617,0.9807692307692308,6.490384615384617,0.3245192307692308,2.3365384615384617,9.60576923076923,4.111111111111111,2.920673076923077
2020,15204,100,51,139.0,165,112,94,93,128,0,682,547,35,2,0,12,14,25,0,19,6,8,9,114,142,5,12,1,39,0.0,0.0,2009.0,0.29411764705882354,6.086330935251799,1.856115107913669,10.683453237410072,0.7769784172661871,6.0215827338129495,8.287769784172662,1.3763440860215055,7.251798561151079
2020,15204,101,54,131.66666666666666,128,61,50,40,90,0,569,507,17,1,0,10,11,9,3,37,12,10,3,142,138,10,5,5,21,1.0,0.0,1497.0,0.6666666666666666,3.417721518987342,1.2759493670886077,8.749367088607595,0.6835443037974683,2.7341772151898733,6.151898734177216,2.25,4.169620253164557
2020,15204,102,62,143.0,119,45,41,21,142,0,584,535,32,2,0,6,3,18,2,8,3,5,5,122,149,9,7,2,39,0.0,0.0,2114.0,0.5625,2.5804195804195804,0.9790209790209791,7.48951048951049,0.37762237762237766,1.3216783216783217,8.937062937062937,6.761904761904762,2.832167832167832
2020,15204,103,69,196.0,179,105,90,89,155,0,872,734,35,3,3,5,18,31,2,35,15,11,7,175,222,14,8,4,48,3.0,0.0,2690.0,0.6363636363636364,4.13265306122449,1.3673469387755102,8.21938775510204,0.22959183673469388,4.086734693877551,7.11734693877551,1.7415730337078652,4.821428571428571
2020,15204,104,49,137.0,83,33,28,58,161,0,559,483,19,2,0,1,10,12,0,18,2,5,1,122,118,13,2,3,50,0.0,0.0,2298.0,0.8666666666666667,1.8394160583941606,1.0291970802919708,5.452554744525548,0.06569343065693431,3.81021897810219,10.576642335766424,2.7758620689655173,2.167883211678832
2020,15204,105,56,145.0,150,70,52,45,127,1,620,560,26,3,0,7,19,6,0,2,0,7,2,127,150,16,1,7,32,1.0,0.0,2124.0,0.9411764705882353,3.2275862068965515,1.3448275862068966,9.310344827586208,0.43448275862068964,2.793103448275862,7.882758620689655,2.8222222222222224,4.344827586206897
2020,15204,106,39,97.66666666666667,111,68,61,51,98,0,458,391,20,6,1,11,16,7,0,13,5,4,5,92,91,6,6,2,30,0.0,0.0,1788.0,0.5,5.621160409556314,1.658703071672355,10.228668941979523,1.0136518771331058,4.699658703071672,9.030716723549489,1.9215686274509804,6.266211604095562
2020,15204,107,83,143.66666666666666,144,93,78,67,133,0,652,561,25,2,2,8,17,9,0,48,16,8,7,131,156,5,11,2,27,0.0,0.0,1223.0,0.3125,4.88631090487239,1.468677494199536,9.020881670533642,0.5011600928074247,4.197215777262182,8.331786542923435,1.9850746268656716,5.825986078886311
2020,15204,108,58,157.0,140,86,69,76,120,0,690,578,23,2,2,5,16,13,1,21,14,16,7,164,161,9,7,4,32,0.0,0.0,2499.0,0.5625,3.9554140127388537,1.375796178343949,8.02547770700637,0.28662420382165604,4.356687898089172,6.8789808917197455,1.5789473684210527,4.929936305732484
