season,season_id,school_id,stats_player_seq,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2015,12080,2,1659976,1.0,15,14.0,3,8,0,0.0,1,88.0,91,51,36,16,0,9,23,0,82,8,6,1,384,339,0,0,8,6,87,85,16,0.0,0.2727272727272727,3.681818181818182,123.0,3.019976340960061,1.2954545454545454,9.306818181818183,0.9204545454545455,2.352272727272727,8.386363636363637,3.5652173913043477,5.215909090909092
2015,12080,5,1218824,1.0,4,0.0,1,0,0,0.0,0,3.6666666666666665,10,9,9,4,0,1,3,0,2,2,3,2,26,21,1,1,0,0,5,4,0,0.0,1.0,22.09090909090909,20.0,9.042703613687333,3.5454545454545454,24.545454545454547,2.454545454545455,7.363636363636364,4.90909090909091,0.6666666666666666,22.09090909090909
2015,12080,5,1321050,1.0,13,5.0,5,2,0,0.0,0,49.0,53,20,17,8,0,2,12,0,31,4,1,0,206,188,5,4,1,1,60,44,10,0.0,0.7142857142857143,3.122448979591837,145.0,2.742147027416461,1.3265306122448979,9.73469387755102,0.36734693877551017,2.204081632653061,5.6938775510204085,2.5833333333333335,3.673469387755102
2015,12080,5,1436915,1.0,14,0.0,0,0,2,0.0,0,15.333333333333332,13,6,6,2,0,0,13,0,14,1,1,0,72,53,16,9,4,1,15,14,4,0.0,,3.5217391304347827,128.0,3.4102925464936575,1.6956521739130437,7.630434782608696,0.0,7.630434782608696,8.217391304347826,1.0769230769230769,3.5217391304347827
2015,12080,5,1436918,1.0,13,0.0,1,2,1,0.0,0,22.333333333333332,32,12,7,4,0,1,3,0,17,0,1,0,103,97,7,4,1,2,28,19,3,0.0,0.3333333333333333,2.82089552238806,160.0,1.959935635396967,1.5671641791044777,12.895522388059703,0.4029850746268657,1.208955223880597,6.850746268656717,5.666666666666667,4.835820895522388
2015,12080,5,1436920,1.0,15,15.0,5,4,0,0.0,0,89.33333333333333,87,41,37,17,2,12,30,1,72,6,3,0,390,350,0,0,2,2,94,86,17,0.0,0.5555555555555556,3.727611940298508,121.0,3.8405326503223405,1.3097014925373136,8.764925373134329,1.208955223880597,3.022388059701493,7.253731343283582,2.4,4.130597014925374
2015,12080,5,1436922,1.0,20,1.0,0,2,2,0.0,0,28.666666666666664,35,20,13,9,0,1,7,0,22,2,2,0,129,117,10,3,3,0,35,22,6,0.0,0.0,4.0813953488372094,111.0,2.357714184511858,1.4651162790697676,10.988372093023257,0.313953488372093,2.1976744186046515,6.906976744186046,3.142857142857143,6.279069767441861
2015,12080,5,1436926,1.0,19,0.0,1,2,10,0.0,0,18.333333333333332,18,12,8,2,2,2,4,0,24,0,3,0,80,73,11,4,3,0,14,15,6,0.0,0.3333333333333333,3.9272727272727277,115.0,1.9517945227782425,1.2000000000000002,8.836363636363638,0.9818181818181819,1.9636363636363638,11.781818181818181,6.0,5.890909090909091
2015,12080,5,1543278,1.0,18,4.0,3,4,0,0.0,0,45.333333333333336,57,34,31,7,3,5,14,1,43,8,4,0,211,179,5,2,6,4,52,33,14,0.0,0.42857142857142855,6.154411764705882,73.0,3.4898961270563174,1.5661764705882353,11.316176470588236,0.9926470588235294,2.779411764705882,8.536764705882353,3.0714285714285716,6.75
2015,12080,5,1639629,1.0,3,0.0,0,0,0,0.0,0,3.0,6,4,3,1,0,0,1,0,2,1,0,0,17,15,0,0,0,0,4,3,0,0.0,,9.0,50.0,3.1639157348994544,2.3333333333333335,18.0,0.0,3.0,6.0,2.0,12.0
2015,12080,5,1639630,1.0,12,7.0,2,3,0,0.0,0,47.33333333333333,57,36,28,11,2,1,21,0,22,1,5,0,218,190,0,0,2,4,55,59,3,0.0,0.4,5.323943661971832,85.0,3.236685687951098,1.6478873239436622,10.838028169014086,0.19014084507042256,3.9929577464788735,4.183098591549296,1.0476190476190477,6.845070422535212
2015,12080,6,1322592,1.0,1,1.0,0,1,0,0.0,0,0.0,0,4,4,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,,,,,,,0.0,
2015,12080,6,1322600,1.0,10,8.0,4,3,0,0.0,0,44.666666666666664,57,39,34,6,1,2,27,0,43,7,2,1,222,183,0,0,1,4,36,47,8,0.0,0.5714285714285714,6.850746268656717,66.0,3.4375475756954748,1.8805970149253732,11.485074626865671,0.4029850746268657,5.440298507462687,8.664179104477611,1.5925925925925926,7.858208955223882
2015,12080,6,1440361,1.0,15,1.0,0,1,0,0.0,0,18.333333333333332,20,18,18,2,0,0,16,0,14,6,3,0,91,67,5,4,0,2,18,15,3,0.0,0.0,8.836363636363638,51.0,4.569976340960061,1.9636363636363638,9.81818181818182,0.0,7.854545454545455,6.872727272727273,0.875,8.836363636363638
2015,12080,6,1440362,1.0,12,8.0,3,2,0,0.0,0,40.0,39,25,20,13,1,4,20,0,26,4,2,0,183,155,8,3,3,1,29,58,6,0.0,0.6,4.5,100.0,4.297249068232788,1.475,8.775,0.9,4.5,5.8500000000000005,1.3,5.625
2015,12080,6,1548771,1.0,12,11.0,6,3,0,0.0,0,55.0,52,25,21,8,2,6,30,0,59,8,2,0,256,215,0,0,2,1,56,44,22,0.0,0.6666666666666666,3.4363636363636365,132.0,3.842703613687333,1.490909090909091,8.50909090909091,0.9818181818181818,4.909090909090908,9.654545454545454,1.9666666666666666,4.090909090909091
2015,12080,6,1548772,1.0,2,0.0,0,0,0,0.0,0,1.6666666666666665,3,3,1,1,0,2,1,0,2,3,0,0,13,9,0,0,0,0,2,1,0,0.0,,5.4,84.0,22.89724906823279,2.4000000000000004,16.200000000000003,10.8,5.4,10.8,2.0,16.200000000000003
2015,12080,6,1548775,1.0,2,0.0,0,1,0,0.0,0,1.3333333333333333,4,4,4,0,0,0,1,0,0,1,0,0,10,7,2,2,0,1,2,2,0,0.0,0.0,27.0,17.0,6.997249068232788,3.75,27.0,0.0,6.75,0.0,0.0,27.0
2015,12080,6,1548776,1.0,9,4.0,0,3,0,0.0,0,24.333333333333336,30,22,21,7,1,7,15,0,14,1,1,0,115,96,0,0,1,2,25,26,5,0.0,0.0,7.767123287671232,58.0,7.058892903849225,1.8493150684931505,11.095890410958903,2.5890410958904106,5.547945205479452,5.178082191780821,0.9333333333333333,8.136986301369863
2015,12080,6,1548781,1.0,1,0.0,0,0,0,0.0,0,1.0,3,1,1,0,0,0,0,0,1,0,1,0,5,5,0,0,0,0,0,1,0,0.0,,9.0,50.0,0.4972490682327879,3.0,27.0,0.0,0.0,9.0,,9.0
2015,12080,6,1548783,1.0,22,0.0,0,0,0,0.0,0,31.666666666666668,41,29,24,11,2,2,10,1,33,6,2,1,154,134,9,4,3,1,30,27,15,0.0,,6.821052631578947,66.0,2.7498806471801562,1.6105263157894736,11.652631578947368,0.5684210526315789,2.8421052631578947,9.378947368421052,3.3,8.242105263157894
2015,12080,6,1548786,1.0,25,3.0,2,6,0,0.0,0,62.0,71,54,33,7,3,3,25,0,56,12,7,1,287,240,12,8,8,2,65,48,14,0.0,0.25,4.790322580645161,94.0,3.1101522940392394,1.5483870967741935,10.306451612903226,0.43548387096774194,3.629032258064516,8.129032258064516,2.24,7.838709677419355
2015,12080,6,1548788,1.0,17,0.0,0,3,7,0.0,0,18.333333333333332,22,10,9,7,1,2,7,1,27,3,0,0,88,73,6,4,3,2,18,7,7,0.0,0.0,4.418181818181819,102.0,2.606339977323697,1.581818181818182,10.8,0.9818181818181819,3.4363636363636365,13.254545454545456,3.857142857142857,4.90909090909091
2015,12080,6,1548792,1.0,16,3.0,0,1,0,0.0,0,35.333333333333336,52,33,26,12,0,5,10,0,16,5,4,1,169,152,10,5,1,1,31,51,4,0.0,0.0,6.6226415094339615,68.0,4.704796238044109,1.7547169811320753,13.245283018867923,1.2735849056603774,2.547169811320755,4.0754716981132075,1.6,8.40566037735849
2015,12080,6,1661669,1.0,19,5.0,3,3,0,0.0,0,50.666666666666664,59,42,42,11,3,5,31,0,38,6,3,0,241,198,7,5,3,3,52,53,12,0.0,0.5,7.460526315789474,61.0,4.470933278759103,1.7763157894736843,10.480263157894736,0.8881578947368421,5.506578947368421,6.75,1.2258064516129032,7.460526315789474
2015,12080,6,1661670,1.0,14,12.0,7,3,0,0.0,1,69.0,71,40,27,6,4,1,34,0,56,10,1,2,317,266,2,2,5,2,75,63,26,0.0,0.7,3.5217391304347827,128.0,2.975509937798005,1.5217391304347827,9.26086956521739,0.13043478260869565,4.434782608695652,7.304347826086957,1.6470588235294117,5.217391304347826
2015,12080,6,1661679,1.0,8,0.0,0,0,0,0.0,0,8.666666666666666,5,0,0,0,0,1,6,0,10,1,0,0,36,29,3,0,0,0,4,10,2,0.0,,0.0,,4.112633683617403,1.2692307692307694,5.1923076923076925,1.0384615384615385,6.230769230769232,10.384615384615385,1.6666666666666667,0.0
2015,12080,6,1665030,1.0,4,1.0,1,0,0,0.0,0,6.666666666666666,8,4,3,2,1,0,4,0,7,0,0,1,30,26,4,2,0,0,4,7,1,0.0,1.0,4.050000000000001,112.0,2.1972490682327876,1.8000000000000003,10.8,0.0,5.4,9.450000000000001,1.75,5.4
2015,12080,7,1316333,1.0,17,0.0,1,0,1,0.0,0,20.666666666666668,16,7,7,4,1,0,9,0,31,2,0,0,89,78,17,3,0,0,17,13,12,0.0,1.0,3.0483870967741935,148.0,1.0940232617811751,1.2096774193548387,6.967741935483871,0.0,3.9193548387096775,13.5,3.4444444444444446,3.0483870967741935
2015,12080,7,1316334,1.0,22,0.0,2,1,0,0.0,0,21.0,13,3,3,2,0,1,9,0,31,1,0,0,88,78,15,3,0,0,17,13,9,0.0,0.6666666666666666,1.2857142857142856,352.0,1.5924871634708833,1.0476190476190477,5.571428571428571,0.42857142857142855,3.8571428571428568,13.285714285714286,3.4444444444444446,1.2857142857142856
2015,12080,7,1316343,1.0,24,0.0,1,1,7,0.0,0,22.333333333333332,18,14,9,3,1,1,9,0,39,4,2,0,100,82,7,2,4,1,18,9,16,0.0,0.5,3.626865671641791,125.0,1.333069963755176,1.2089552238805972,7.253731343283582,0.4029850746268657,3.626865671641791,15.716417910447763,4.333333333333333,5.64179104477612
2015,12080,7,1316349,1.0,7,0.0,0,0,0,0.0,0,3.0,1,1,0,1,0,0,4,0,6,1,0,0,15,10,12,5,0,0,2,1,4,0.0,,0.0,,3.497249068232788,1.6666666666666667,3.0,0.0,12.0,18.0,1.5,3.0
2015,12080,7,1316350,1.0,14,13.0,3,5,0,0.0,0,69.0,93,49,40,20,0,3,19,0,62,4,6,1,315,283,3,1,3,6,62,68,16,0.0,0.375,5.217391304347826,87.0,2.2653650102617733,1.6231884057971016,12.130434782608695,0.3913043478260869,2.4782608695652173,8.08695652173913,3.263157894736842,6.391304347826088
2015,12080,7,1430238,1.0,13,13.0,12,0,0,0.0,0,84.33333333333333,93,41,36,16,3,4,20,0,76,5,2,1,365,329,0,0,8,3,104,53,23,0.0,1.0,3.8418972332015815,118.0,2.2008063804857523,1.3399209486166008,9.924901185770752,0.42687747035573126,2.1343873517786562,8.110671936758893,3.8,4.375494071146245
2015,12080,7,1430239,1.0,11,9.0,1,1,0,0.0,0,44.666666666666664,40,25,21,7,0,5,22,0,46,5,4,0,202,171,5,2,2,2,36,48,12,0.0,0.5,4.23134328358209,107.0,3.706204292113385,1.3880597014925373,8.059701492537314,1.0074626865671643,4.432835820895523,9.268656716417912,2.090909090909091,5.037313432835822
2015,12080,7,1430240,1.0,11,9.0,4,1,0,0.0,0,47.333333333333336,51,32,24,7,1,8,21,0,42,4,3,0,216,187,0,0,3,1,45,47,18,0.0,0.8,4.563380281690141,99.0,4.5042913217539144,1.5211267605633803,9.697183098591548,1.5211267605633803,3.992957746478873,7.985915492957746,2.0,6.084507042253521
2015,12080,7,1430241,1.0,23,0.0,0,4,0,0.0,0,22.0,25,22,18,9,1,5,10,0,28,3,4,0,104,87,13,2,3,1,23,12,6,0.0,0.0,7.363636363636364,61.0,4.67906725005097,1.5909090909090908,10.227272727272728,2.0454545454545454,4.090909090909091,11.454545454545455,2.8,9.0
2015,12080,7,1430243,1.0,4,0.0,0,0,0,0.0,0,4.0,6,8,7,1,0,2,5,0,3,2,0,0,24,17,0,0,0,0,3,5,1,0.0,,15.75,29.0,12.747249068232788,2.75,13.5,4.5,11.25,6.75,0.6,18.0
2015,12080,7,1536243,1.0,15,0.0,3,2,0,0.0,0,28.0,32,24,21,3,1,2,10,0,30,2,1,1,129,113,13,4,2,2,23,28,13,0.0,0.6,6.75,67.0,2.5686776396613595,1.5,10.285714285714285,0.6428571428571428,3.2142857142857144,9.642857142857142,3.0,7.7142857142857135
2015,12080,7,1536244,1.0,12,1.0,2,1,0,0.0,0,20.666666666666668,33,13,12,4,0,1,9,0,12,2,0,1,104,92,7,5,0,1,23,24,6,0.0,0.6666666666666666,5.225806451612902,86.0,3.561765197265046,2.032258064516129,14.370967741935484,0.43548387096774194,3.9193548387096775,5.225806451612902,1.3333333333333333,5.661290322580645
2015,12080,7,1661681,1.0,6,2.0,0,1,0,0.0,0,7.333333333333333,11,8,8,3,0,0,10,0,3,3,1,0,45,29,4,3,1,2,8,9,0,0.0,0.0,9.81818181818182,46.0,6.997249068232788,2.8636363636363638,13.5,0.0,12.272727272727273,3.681818181818182,0.3,9.81818181818182
2015,12080,7,1661688,1.0,9,1.0,0,0,0,0.0,0,9.0,16,9,7,2,1,3,4,0,12,0,0,0,47,43,2,0,0,0,7,7,3,0.0,,7.0,65.0,5.497249068232788,2.2222222222222223,16.0,3.0,4.0,12.0,3.0,9.0
2015,12080,7,1661692,1.0,10,0.0,0,0,0,0.0,0,15.0,21,11,8,4,2,1,10,0,16,1,0,2,76,64,9,4,1,0,14,13,6,0.0,,4.8,94.0,3.430582401566121,2.066666666666667,12.6,0.6,6.0,9.6,1.6,6.6
2015,12080,7,1661694,1.0,10,2.0,2,2,0,0.0,0,14.333333333333334,21,16,12,4,0,1,6,0,9,1,1,0,68,59,1,0,2,0,16,14,3,0.0,0.5,7.534883720930232,60.0,3.6135281380002295,1.8837209302325582,13.186046511627907,0.627906976744186,3.767441860465116,5.651162790697675,1.5,10.046511627906977
2015,12080,8,1195658,1.0,19,0.0,2,0,0,0.0,0,32.0,27,15,15,7,0,7,19,1,28,1,3,0,139,114,19,9,4,1,39,25,5,0.0,1.0,4.21875,107.0,5.465999068232788,1.4375,7.59375,1.96875,5.34375,7.875,1.4736842105263157,4.21875
2015,12080,8,1314567,1.0,15,15.0,3,6,0,0.0,0,92.66666666666667,81,40,38,15,0,7,44,0,79,4,3,0,391,334,0,0,8,1,107,72,16,0.0,0.3333333333333333,3.6906474820143886,122.0,3.3281843200313492,1.3489208633093523,7.866906474820144,0.6798561151079137,4.273381294964029,7.672661870503596,1.7954545454545454,3.884892086330935
2015,12080,8,1314568,1.0,10,2.0,2,2,0,0.0,0,16.333333333333332,16,13,11,5,0,3,9,1,17,2,0,1,78,63,7,2,3,1,12,19,7,0.0,0.5,6.061224489795919,75.0,4.823779680477687,1.5306122448979593,8.816326530612246,1.653061224489796,4.959183673469388,9.36734693877551,1.8888888888888888,7.16326530612245
2015,12080,8,1416287,1.0,5,0.0,0,0,0,0.0,0,4.0,1,1,1,0,0,3,6,0,6,0,0,1,20,14,3,2,0,0,3,3,1,0.0,,2.25,201.0,13.747249068232788,1.75,2.25,6.75,13.5,13.5,1.0,2.25
2015,12080,8,1416300,1.0,18,0.0,1,1,0,0.0,0,21.0,14,9,9,3,0,1,10,0,18,4,1,0,87,71,16,4,1,1,14,26,3,0.0,0.5,3.8571428571428568,117.0,3.4020109729946926,1.1428571428571428,6.0,0.42857142857142855,4.285714285714286,7.7142857142857135,1.8,3.8571428571428568
2015,12080,8,1527435,1.0,15,15.0,8,3,0,0.0,0,89.66666666666667,88,40,38,13,2,4,25,0,69,11,11,1,379,337,0,0,6,0,79,99,17,0.0,0.7272727272727273,3.8141263940520442,118.0,2.742602228084089,1.2602230483271375,8.83271375464684,0.4014869888475836,2.509293680297398,6.925650557620817,2.76,4.014869888475836
2015,12080,8,1527438,1.0,7,5.0,3,1,1,0.0,0,24.666666666666664,21,10,10,3,0,3,17,0,25,5,2,0,111,88,0,0,1,0,24,19,11,0.0,0.75,3.6486486486486487,124.0,4.726978797962518,1.5405405405405408,7.662162162162163,1.0945945945945947,6.2027027027027035,9.121621621621623,1.4705882352941178,3.6486486486486487
2015,12080,8,1527447,1.0,27,0.0,1,3,7,0.0,0,36.333333333333336,33,16,13,2,1,5,15,1,38,3,2,0,153,131,35,14,2,2,30,33,8,0.0,0.25,3.2201834862385317,140.0,3.6807353067648982,1.3211009174311925,8.174311926605505,1.238532110091743,3.715596330275229,9.412844036697248,2.533333333333333,3.9633027522935778
2015,12080,8,1527448,1.0,1,0.0,0,0,0,0.0,0,1.0,0,0,0,0,0,1,1,0,2,1,0,0,5,3,0,0,0,0,0,1,0,0.0,,0.0,,17.497249068232787,1.0,0.0,9.0,9.0,18.0,2.0,0.0
2015,12080,8,1655475,1.0,13,11.0,4,6,0,0.0,0,62.666666666666664,75,40,35,13,1,7,31,0,41,2,1,0,293,248,2,0,8,3,86,51,11,0.0,0.4,5.026595744680852,90.0,4.220653323551937,1.6914893617021278,10.771276595744682,1.0053191489361704,4.452127659574468,5.888297872340425,1.3225806451612903,5.74468085106383
2015,12080,8,1655480,1.0,2,0.0,0,0,0,0.0,0,1.6666666666666665,1,2,2,1,0,1,3,0,1,0,0,0,9,6,0,0,0,0,4,0,0,0.0,,10.8,42.0,14.49724906823279,2.4000000000000004,5.4,5.4,16.200000000000003,5.4,0.3333333333333333,10.8
2015,12080,8,1655483,1.0,15,10.0,4,4,1,0.0,0,56.333333333333336,49,27,21,13,3,5,27,1,62,0,0,1,243,210,9,2,4,2,55,45,17,0.0,0.5,3.355029585798816,135.0,2.8877816126114864,1.349112426035503,7.828402366863905,0.7988165680473372,4.313609467455621,9.905325443786982,2.2962962962962963,4.313609467455621
2015,12080,9,1215563,1.0,8,1.0,1,2,0,0.0,0,13.333333333333332,14,15,11,3,1,4,13,2,9,3,3,0,72,51,4,0,4,1,16,14,4,0.0,0.3333333333333333,7.425000000000001,61.0,8.647249068232789,2.0250000000000004,9.450000000000001,2.7,8.775,6.075,0.6923076923076923,10.125
2015,12080,9,1313630,1.0,13,13.0,3,3,0,0.0,0,70.66666666666667,69,34,27,10,1,2,21,2,49,6,3,0,302,272,0,0,2,1,103,48,23,0.0,0.5,3.4386792452830184,131.0,2.6246075587988256,1.2735849056603772,8.787735849056602,0.25471698113207547,2.6745283018867925,6.2405660377358485,2.3333333333333335,4.330188679245283
2015,12080,9,1313632,1.0,13,5.0,1,1,0,0.0,0,19.666666666666664,16,10,10,3,1,2,19,1,12,7,2,0,93,65,7,0,2,0,24,14,4,0.0,0.5,4.576271186440679,99.0,6.56504567840228,1.7796610169491527,7.322033898305085,0.9152542372881356,8.694915254237289,5.491525423728814,0.631578947368421,4.576271186440679
2015,12080,9,1428407,1.0,5,1.0,0,0,3,0.0,0,6.666666666666666,4,2,2,0,0,0,5,2,10,0,0,0,28,20,5,2,2,1,5,4,3,0.0,,2.7,167.0,1.747249068232788,1.35,5.4,0.0,6.750000000000001,13.500000000000002,2.0,2.7
2015,12080,9,1428408,1.0,7,0.0,0,0,0,0.0,0,2.333333333333333,5,4,4,1,1,0,7,0,2,0,0,0,19,12,6,0,0,0,3,2,1,0.0,,15.42857142857143,29.0,9.782963353947075,5.142857142857143,19.28571428571429,0.0,27.000000000000004,7.714285714285715,0.2857142857142857,15.42857142857143
2015,12080,9,1428409,1.0,16,16.0,10,4,0,0.0,0,109.66666666666667,78,40,32,15,1,7,32,7,92,9,8,3,449,398,0,0,9,1,152,70,21,0.0,0.7142857142857143,2.6261398176291793,172.0,2.7708052992358274,1.0030395136778114,6.401215805471124,0.5744680851063829,2.6261398176291793,7.550151975683891,2.875,3.282674772036474
2015,12080,9,1428411,1.0,22,0.0,1,2,6,0.0,0,31.666666666666664,19,10,6,0,3,1,18,2,42,5,1,0,133,105,17,6,2,3,23,25,8,0.0,0.3333333333333333,1.7052631578947368,265.0,2.4340911734959456,1.168421052631579,5.4,0.28421052631578947,5.11578947368421,11.936842105263159,2.3333333333333335,2.842105263157895
2015,12080,9,1428415,1.0,12,1.0,0,0,0,0.0,0,26.0,27,18,17,7,0,1,15,1,18,5,3,0,121,98,15,6,3,0,29,25,10,0.0,,5.884615384615385,77.0,3.920325991309711,1.6153846153846154,9.346153846153847,0.34615384615384615,5.192307692307692,6.230769230769231,1.2,6.230769230769231
2015,12080,9,1533384,1.0,15,15.0,4,6,0,0.0,0,81.66666666666667,82,41,34,14,0,7,30,4,48,13,4,1,356,309,0,0,3,1,117,58,15,0.0,0.4,3.746938775510204,121.0,4.015616415171563,1.3714285714285714,9.036734693877552,0.7714285714285715,3.3061224489795915,5.289795918367346,1.6,4.518367346938776
2015,12080,9,1533385,1.0,27,0.0,7,2,3,0.0,0,55.333333333333336,34,17,13,1,1,4,17,2,62,5,3,0,217,192,27,6,2,0,38,55,17,0.0,0.7777777777777778,2.114457831325301,214.0,2.388815333293029,0.9216867469879517,5.53012048192771,0.6506024096385542,2.765060240963855,10.08433734939759,3.6470588235294117,2.765060240963855
2015,12080,9,1643215,1.0,8,0.0,0,1,0,0.0,0,9.0,5,4,4,0,0,0,11,0,5,5,2,0,47,31,9,6,0,0,10,11,2,0.0,0.0,4.0,113.0,6.71947129045501,1.7777777777777777,5.0,0.0,11.0,5.0,0.45454545454545453,4.0
2015,12080,9,1643219,1.0,21,6.0,4,2,1,0.0,0,46.0,54,24,21,8,4,1,13,0,35,5,2,1,204,186,11,5,0,0,48,45,10,0.0,0.6666666666666666,4.108695652173913,110.0,2.4320316769284402,1.4565217391304348,10.56521739130435,0.19565217391304346,2.543478260869565,6.847826086956522,2.6923076923076925,4.695652173913043
2015,12080,9,1643220,1.0,19,0.0,1,1,1,0.0,0,30.666666666666664,32,22,20,5,1,1,15,2,19,5,2,1,139,114,19,3,2,2,30,36,5,0.0,0.5,5.869565217391305,77.0,3.6385534160588753,1.532608695652174,9.391304347826086,0.2934782608695652,4.4021739130434785,5.57608695652174,1.2666666666666666,6.4565217391304355
2015,12080,14,1216482,1.0,16,0.0,3,2,2,0.0,0,38.333333333333336,36,21,18,5,1,2,26,0,21,3,0,1,172,139,16,6,2,2,42,40,5,0.0,0.6,4.226086956521739,107.0,4.349422981276266,1.617391304347826,8.452173913043477,0.4695652173913043,6.104347826086956,4.930434782608695,0.8076923076923077,4.930434782608695
2015,12080,14,1428887,1.0,9,0.0,1,0,0,0.0,0,10.666666666666666,6,4,4,0,0,3,10,0,9,2,0,1,49,36,2,2,1,0,12,10,2,0.0,1.0,3.375,134.0,7.840999068232788,1.5,5.0625,2.53125,8.4375,7.59375,0.9,3.375
2015,12080,14,1428889,1.0,11,0.0,0,2,1,0.0,0,18.333333333333332,15,11,10,5,1,3,18,1,11,3,1,0,90,67,15,11,0,2,14,28,2,0.0,0.0,4.90909090909091,92.0,6.860885431869152,1.8,7.363636363636364,1.4727272727272727,8.836363636363638,5.4,0.6111111111111112,5.4
2015,12080,14,1428890,1.0,14,0.0,2,2,0,0.0,0,26.666666666666664,39,23,17,7,1,1,8,0,13,3,0,0,129,111,10,4,2,5,31,27,4,0.0,0.5,5.737500000000001,79.0,3.247249068232788,1.7625000000000002,13.162500000000001,0.3375,2.7,4.3875,1.625,7.7625
2015,12080,14,1428906,1.0,10,0.0,1,0,1,0.0,0,15.666666666666666,19,7,6,1,1,0,3,0,7,2,0,1,68,61,5,1,0,2,20,16,2,0.0,1.0,3.4468085106382977,131.0,2.5610788554668305,1.4042553191489362,10.914893617021278,0.0,1.7234042553191489,4.021276595744681,2.3333333333333335,4.021276595744681
2015,12080,14,1529844,1.0,9,3.0,1,2,0,0.0,0,20.333333333333332,25,17,14,3,1,4,9,1,20,5,3,2,103,83,6,2,5,1,26,14,10,0.0,0.3333333333333333,6.19672131147541,73.0,5.152986773150821,1.6721311475409837,11.065573770491804,1.7704918032786887,3.9836065573770494,8.852459016393443,2.2222222222222223,7.524590163934427
