season,season_id,school_id,stats_player_seq,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B,3B,Bk,HR,WP,HB,IBB,IR,IRS,SHA,SFA,GO,FO,W,L,SV,KL,CG,pickoffs,PI,W-L%,ERA,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2019,14781,3,2112593,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,3,2112595,21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,3,2112596,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,3,2112597,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,3,2112618,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,3,2118791,13,14.333333333333332,10,5,5,14,18,0,66,48,1,0,0,0,2,2,0,9,3,1,1,6,15,1,0,1,5,0.0,0.0,149.0,1.0,3.1395348837209305,1.6744186046511629,6.279069767441861,0.0,8.790697674418606,11.30232558139535,1.2857142857142858,3.1395348837209305
2019,14781,4,1777571,46,23.0,6,2,1,15,37,0,94,74,0,0,0,0,2,1,3,0,0,3,1,6,26,3,1,8,11,0.0,0.0,378.0,0.75,0.3913043478260869,0.9130434782608695,2.3478260869565215,0.0,5.869565217391305,14.478260869565219,2.466666666666667,0.7826086956521738
2019,14781,4,1777574,31,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,4,1777576,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,4,1891428,14,23.333333333333332,21,13,9,13,21,0,108,87,2,0,0,1,2,4,0,2,2,1,3,21,26,1,1,0,5,0.0,0.0,318.0,0.5,3.4714285714285715,1.4571428571428573,8.1,0.38571428571428573,5.014285714285714,8.1,1.6153846153846154,5.014285714285714
2019,14781,4,1891438,32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,4,1891439,46,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,4,2003449,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,4,2003459,29,1.0,3,3,3,1,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,0.0,25.0,,27.0,4.0,27.0,0.0,9.0,0.0,0.0,27.0
2019,14781,4,2003461,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,4,2003477,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,4,2149768,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,4,2149784,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,4,2149785,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,4,2151999,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,4,2152005,5,6.0,6,3,2,4,6,0,29,23,0,1,0,0,1,1,0,0,0,0,1,8,4,0,0,0,0,0.0,0.0,107.0,,3.0,1.6666666666666667,9.0,0.0,6.0,9.0,1.5,4.5
2019,14781,4,2152011,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,9.0,,0.0
2019,14781,4,2152014,4,5.0,1,1,1,3,8,0,20,17,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,5,0.0,0.0,87.0,1.0,1.8,0.8,1.8,0.0,5.3999999999999995,14.4,2.6666666666666665,1.8
2019,14781,6,1879680,47,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,6,1879691,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,6,1879697,4,2.333333333333333,6,11,11,4,1,0,19,13,3,0,0,2,1,2,0,4,0,0,0,2,4,0,0,0,1,0.0,0.0,54.0,,42.42857142857144,4.2857142857142865,23.142857142857146,7.714285714285715,15.42857142857143,3.8571428571428577,0.25,42.42857142857144
2019,14781,6,1998525,25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,6,2117978,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,6,2117991,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,6,2117994,36,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,6,2117995,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,6,2117997,10,25.333333333333332,46,47,36,22,17,0,153,124,14,2,0,4,6,2,0,5,4,3,2,32,26,0,2,0,3,0.0,0.0,290.0,0.0,12.789473684210526,2.6842105263157894,16.342105263157897,1.4210526315789476,7.815789473684211,6.039473684210526,0.7727272727272727,16.697368421052634
2019,14781,6,2118008,15,34.666666666666664,50,38,31,24,23,0,181,149,13,3,0,1,4,3,1,9,3,2,3,43,29,0,2,1,5,1.0,0.0,145.0,0.0,8.048076923076923,2.1346153846153846,12.980769230769234,0.25961538461538464,6.230769230769232,5.971153846153847,0.9583333333333334,9.865384615384617
2019,14781,6,2118018,14,52.0,65,44,34,23,41,0,259,222,12,4,0,1,1,9,1,5,3,2,3,50,59,4,3,0,17,0.0,0.0,275.0,0.5714285714285714,5.884615384615385,1.6923076923076923,11.25,0.17307692307692307,3.980769230769231,7.096153846153846,1.7826086956521738,7.615384615384615
2019,14781,6,2118019,22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,6,2118020,10,30.0,33,43,33,35,25,0,169,122,5,0,2,8,13,7,1,2,0,2,3,21,40,1,4,0,3,0.0,0.0,448.0,0.2,9.9,2.2666666666666666,9.9,2.4,10.5,7.5,0.7142857142857143,12.9
2019,14781,6,2118021,19,87.33333333333333,142,98,76,36,40,1,453,392,32,3,0,10,9,8,3,0,0,5,12,103,105,3,9,1,16,2.0,0.0,569.0,0.25,7.8320610687022905,2.0381679389312977,14.633587786259543,1.0305343511450382,3.7099236641221376,4.122137404580153,1.1111111111111112,10.099236641221374
2019,14781,6,2142605,18,35.0,45,49,42,38,23,0,195,151,11,3,1,6,9,4,1,11,9,1,1,30,49,0,4,0,2,0.0,0.0,394.0,0.0,10.799999999999999,2.3714285714285714,11.571428571428573,1.542857142857143,9.77142857142857,5.914285714285715,0.6052631578947368,12.6
2019,14781,7,1661688,13,70.33333333333333,49,34,30,20,64,0,292,255,11,3,0,4,2,9,2,0,0,5,3,39,101,6,3,0,10,2.0,0.0,651.0,0.6666666666666666,3.8388625592417065,0.981042654028436,6.270142180094788,0.5118483412322276,2.559241706161137,8.18957345971564,3.2,4.350710900473934
2019,14781,7,1661689,53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,7,1761908,53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,7,1996865,9,17.666666666666668,21,23,17,21,17,0,101,72,3,2,1,2,9,5,1,7,4,1,2,19,13,0,0,0,2,0.0,0.0,295.0,,8.660377358490566,2.3773584905660377,10.69811320754717,1.0188679245283019,10.69811320754717,8.660377358490566,0.8095238095238095,11.716981132075471
2019,14781,7,1996866,51,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,7,2129571,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,7,2129572,13,59.333333333333336,64,41,34,37,46,0,277,228,13,1,2,2,2,5,4,4,1,5,2,55,63,6,3,1,10,2.0,0.0,858.0,0.6666666666666666,5.157303370786517,1.7022471910112358,9.707865168539325,0.3033707865168539,5.612359550561798,6.977528089887641,1.2432432432432432,6.219101123595506
2019,14781,7,2129573,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,7,2129574,14,18.0,25,21,15,17,14,0,103,78,5,1,0,3,3,6,0,10,5,0,2,14,24,0,2,0,3,0.0,0.0,286.0,0.0,7.5,2.3333333333333335,12.5,1.5,8.5,7.0,0.8235294117647058,10.5
2019,14781,7,2129575,41,18.666666666666664,30,25,15,11,19,0,101,86,8,3,0,1,7,2,1,13,9,2,0,16,21,1,1,0,6,0.0,0.0,247.0,0.5,7.2321428571428585,2.1964285714285716,14.464285714285717,0.4821428571428572,5.30357142857143,9.160714285714286,1.7272727272727273,12.05357142857143
2019,14781,7,2129576,18,65.66666666666667,83,53,36,24,60,0,311,271,11,4,0,6,9,11,0,16,2,3,2,75,50,7,4,2,19,1.0,0.0,690.0,0.6363636363636364,4.934010152284264,1.6294416243654821,11.375634517766496,0.8223350253807107,3.2893401015228427,8.223350253807107,2.5,7.263959390862944
2019,14781,7,2129598,2,8.666666666666666,8,4,4,4,11,0,38,32,4,0,0,0,0,1,0,0,0,0,1,8,6,0,0,0,3,0.0,0.0,165.0,,4.153846153846154,1.3846153846153848,8.307692307692308,0.0,4.153846153846154,11.423076923076925,2.75,4.153846153846154
2019,14781,7,2129601,53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,8,1774383,17,19.666666666666664,24,14,14,3,15,0,86,79,5,0,0,0,1,2,0,12,3,1,1,19,23,3,0,0,3,0.0,0.0,288.0,1.0,6.40677966101695,1.3728813559322035,10.983050847457628,0.0,1.3728813559322035,6.864406779661017,5.0,6.40677966101695
2019,14781,8,1774386,15,74.0,80,39,37,12,54,1,313,293,16,0,0,8,3,2,0,0,0,2,4,78,84,6,8,0,13,1.0,0.0,1062.0,0.42857142857142855,4.5,1.2432432432432432,9.72972972972973,0.972972972972973,1.4594594594594597,6.5675675675675675,4.5,4.743243243243243
2019,14781,8,1774391,15,60.0,59,35,31,25,66,0,266,234,3,1,0,10,4,3,0,3,3,4,0,33,75,5,5,0,13,0.0,0.0,1054.0,0.5,4.65,1.4,8.85,1.5,3.75,9.9,2.64,5.25
2019,14781,8,1871423,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,8,1871435,24,31.666666666666664,22,18,14,21,51,0,141,119,4,0,0,2,3,1,0,16,2,0,0,25,17,2,2,1,16,0.0,0.0,553.0,0.5,3.978947368421053,1.3578947368421053,6.252631578947369,0.5684210526315789,5.968421052631579,14.494736842105265,2.4285714285714284,5.11578947368421
2019,14781,8,1871445,18,30.666666666666664,30,10,9,11,24,0,131,113,3,0,0,5,3,2,0,10,7,4,1,26,37,3,0,0,6,0.0,0.0,407.0,1.0,2.6413043478260874,1.3369565217391306,8.804347826086957,1.4673913043478262,3.2282608695652177,7.043478260869565,2.1818181818181817,2.9347826086956523
2019,14781,8,1982442,53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,8,1982452,19,24.666666666666668,23,9,8,4,21,0,102,95,6,0,1,2,2,2,0,17,2,0,1,29,22,0,1,0,9,0.0,0.0,373.0,0.0,2.9189189189189184,1.0945945945945945,8.391891891891891,0.7297297297297296,1.4594594594594592,7.662162162162161,5.25,3.2837837837837838
2019,14781,8,2120870,18,40.666666666666664,46,25,20,13,35,0,185,167,8,1,0,1,1,3,0,8,1,1,1,27,58,1,1,1,9,0.0,0.0,701.0,0.5,4.426229508196721,1.4508196721311477,10.18032786885246,0.2213114754098361,2.877049180327869,7.745901639344263,2.6923076923076925,5.532786885245902
2019,14781,8,2120875,35,37.0,47,19,17,10,25,0,165,147,9,3,0,2,1,5,0,2,1,1,2,27,49,1,3,0,11,0.0,0.0,568.0,0.25,4.135135135135135,1.5405405405405406,11.432432432432432,0.4864864864864865,2.4324324324324325,6.081081081081081,2.5,4.621621621621621
2019,14781,8,2120928,13,16.666666666666664,18,12,12,11,12,0,77,63,3,0,0,3,3,2,0,2,2,0,0,17,16,0,0,0,2,0.0,0.0,243.0,,6.48,1.7400000000000002,9.72,1.62,5.940000000000001,6.48,1.0909090909090908,6.48
2019,14781,8,2120949,56,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,8,2120975,10,13.0,19,9,9,5,5,0,64,56,5,1,0,0,2,1,0,1,1,0,2,16,18,0,0,1,1,0.0,0.0,176.0,,6.230769230769231,1.8461538461538463,13.153846153846153,0.0,3.4615384615384617,3.4615384615384617,1.0,6.230769230769231
2019,14781,8,2121006,42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,8,2121048,23,38.666666666666664,25,15,15,15,50,0,154,134,5,1,0,4,5,3,2,18,6,1,1,27,34,3,2,9,13,0.0,0.0,578.0,0.6,3.4913793103448274,1.0344827586206897,5.818965517241379,0.9310344827586208,3.4913793103448274,11.637931034482758,3.3333333333333335,3.4913793103448274
2019,14781,9,1534633,18,30.0,46,22,17,8,36,0,147,130,10,1,1,2,6,4,0,8,4,2,3,29,19,1,1,0,6,0.0,0.0,379.0,0.5,5.1,1.8,13.8,0.6,2.4,10.799999999999999,4.5,6.6
2019,14781,9,1643213,51,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,9,1870674,33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,9,1870676,47,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,9,1870677,12,7.0,5,5,4,11,9,0,39,25,1,0,0,0,3,2,0,10,2,0,1,3,9,1,0,0,0,0.0,0.0,160.0,1.0,5.142857142857142,2.2857142857142856,6.428571428571429,0.0,14.142857142857142,11.571428571428573,0.8181818181818182,6.428571428571429
2019,14781,9,1882030,17,56.0,60,51,35,39,53,0,287,226,14,0,1,3,13,16,1,8,5,4,2,64,43,2,5,0,16,0.0,0.0,844.0,0.2857142857142857,5.625,1.7678571428571428,9.642857142857142,0.4821428571428571,6.267857142857142,8.517857142857142,1.358974358974359,8.196428571428571
2019,14781,9,1978937,23,31.333333333333332,37,23,23,21,33,0,153,120,6,1,1,4,11,6,2,32,13,4,2,27,28,1,2,2,6,0.0,0.0,416.0,0.3333333333333333,6.6063829787234045,1.8510638297872342,10.627659574468087,1.148936170212766,6.031914893617022,9.47872340425532,1.5714285714285714,6.6063829787234045
2019,14781,9,1978945,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,9,1978993,24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,9,1978994,20,52.666666666666664,66,36,30,20,39,0,242,213,9,0,0,2,7,4,1,12,7,4,1,63,46,4,1,0,9,0.0,0.0,662.0,0.8,5.126582278481013,1.6329113924050633,11.278481012658228,0.34177215189873417,3.417721518987342,6.664556962025317,1.95,6.151898734177215
2019,14781,9,1978996,16,15.333333333333332,17,12,9,13,12,0,75,61,4,1,0,3,3,1,0,16,5,0,0,14,17,2,1,0,6,0.0,0.0,185.0,0.6666666666666666,5.282608695652175,1.956521739130435,9.978260869565219,1.7608695652173914,7.630434782608696,7.043478260869565,0.9230769230769231,7.043478260869565
2019,14781,9,2118669,12,52.0,50,29,28,25,37,0,225,188,9,0,0,3,8,7,2,4,0,1,4,58,47,2,2,1,13,0.0,0.0,723.0,0.5,4.846153846153846,1.4423076923076923,8.653846153846153,0.5192307692307693,4.326923076923077,6.403846153846154,1.48,5.019230769230769
2019,14781,9,2118733,21,23.666666666666664,17,11,9,8,17,0,95,85,4,0,0,1,2,0,1,15,1,1,1,19,31,1,0,2,3,0.0,0.0,205.0,1.0,3.422535211267606,1.0563380281690142,6.464788732394367,0.3802816901408451,3.042253521126761,6.464788732394367,2.125,4.183098591549296
2019,14781,9,2118735,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,9,2118740,16,27.666666666666664,31,22,20,15,15,0,126,103,9,1,1,2,6,2,0,10,3,2,4,33,28,1,3,0,7,0.0,0.0,402.0,0.25,6.506024096385543,1.6626506024096388,10.084337349397591,0.6506024096385543,4.879518072289157,4.879518072289157,1.0,7.1566265060240974
2019,14781,10,1763329,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,10,1868414,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2019,14781,10,1868417,42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
