season,season_id,school_id,stats_player_seq,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,PF,W-L%,ERA,ERA-,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2017,12560,6,1879695,1.0,20,15.0,4,10,0,1.0,0,92.66666666666667,121,76,59,22,3,6,33,0,37,15,3,4,449,390,2,2,7,4,77,147,10,0.0,104.35643564356437,0.2857142857142857,5.730215827338129,111.0,4.5953029988031036,1.6618705035971222,11.751798561151078,0.5827338129496403,3.2050359712230216,3.5935251798561145,1.121212121212121,7.381294964028777
2017,12560,6,1889146,1.0,19,10.0,2,5,0,1.0,0,66.0,97,61,45,16,2,5,36,0,35,4,5,5,331,273,10,8,10,7,61,82,11,0.0,104.35643564356437,0.2857142857142857,6.136363636363636,119.0,4.7406049390690725,2.015151515151515,13.227272727272727,0.6818181818181819,4.909090909090908,4.7727272727272725,0.9722222222222222,8.318181818181818
2017,12560,7,1430239,1.0,14,14.0,8,4,0,3.0,1,95.0,97,43,37,18,1,3,35,0,103,11,0,6,421,368,0,0,6,1,79,91,18,0.0,97.93583392309507,0.6666666666666666,3.5052631578947366,73.0,2.6929175387500934,1.3894736842105264,9.189473684210526,0.28421052631578947,3.31578947368421,9.757894736842106,2.942857142857143,4.073684210526316
2017,12560,7,1536243,1.0,18,9.0,3,4,0,0.0,0,61.666666666666664,73,44,39,15,2,7,25,1,47,2,2,3,280,246,10,4,5,2,50,79,10,0.0,97.93583392309507,0.42857142857142855,5.691891891891892,118.0,4.263045561509696,1.5891891891891892,10.654054054054056,1.0216216216216216,3.6486486486486487,6.859459459459459,1.88,6.421621621621622
2017,12560,7,1536244,1.0,17,1.0,4,0,2,1.0,0,50.0,48,25,22,9,2,2,19,2,41,7,2,5,220,187,18,3,4,3,44,60,9,0.0,97.93583392309507,1.0,3.96,82.0,3.4381806966448303,1.34,8.64,0.36,3.42,7.38,2.1578947368421053,4.5
2017,12560,7,1661684,1.0,1,0.0,0,0,0,0.0,0,0.6666666666666666,3,2,2,0,0,0,1,0,1,0,0,0,6,5,0,0,0,0,0,1,0,0.0,97.93583392309507,,27.0,560.0,4.49818069664483,6.0,40.5,0.0,13.5,13.5,1.0,27.0
2017,12560,7,1661688,1.0,8,1.0,0,1,0,0.0,0,10.333333333333332,13,11,8,2,0,2,11,0,13,1,0,3,57,44,8,5,1,0,11,7,3,0.0,97.93583392309507,0.0,6.967741935483872,145.0,6.482051664386766,2.3225806451612905,11.322580645161292,1.741935483870968,9.580645161290324,11.322580645161292,1.1818181818181819,9.580645161290324
2017,12560,7,1661692,1.0,12,2.0,0,1,0,0.0,0,13.333333333333332,22,14,11,4,0,2,6,0,11,2,0,4,72,63,14,5,1,0,14,16,2,0.0,97.93583392309507,0.0,7.425000000000001,154.0,5.09818069664483,2.1,14.850000000000001,1.35,4.050000000000001,7.425000000000001,1.8333333333333333,9.450000000000001
2017,12560,7,1761906,1.0,26,2.0,7,1,4,1.0,0,74.0,53,23,16,11,1,1,20,5,78,9,1,1,306,262,26,9,11,4,59,79,24,0.0,97.93583392309507,0.875,1.945945945945946,40.0,2.2414239398880733,0.9864864864864865,6.445945945945946,0.12162162162162163,2.4324324324324325,9.486486486486486,3.9,2.7972972972972974
2017,12560,7,1761911,1.0,4,1.0,0,1,0,0.0,0,4.0,6,7,5,2,0,0,7,0,0,1,0,2,25,16,0,0,0,1,4,5,0,0.0,97.93583392309507,0.0,11.25,234.0,8.99818069664483,3.25,13.5,0.0,15.75,0.0,0.0,15.75
2017,12560,7,1761912,1.0,11,2.0,0,1,1,0.0,0,25.0,28,19,19,3,2,3,13,0,16,4,1,2,117,96,9,1,2,2,36,18,9,0.0,97.93583392309507,0.0,6.84,142.0,5.318180696644831,1.64,10.080000000000002,1.08,4.68,5.76,1.2307692307692308,6.84
2017,12560,7,1761913,1.0,11,11.0,1,6,0,0.0,0,44.333333333333336,58,44,36,11,2,5,29,0,32,5,1,7,220,183,0,0,2,1,33,60,11,0.0,97.93583392309507,0.14285714285714285,7.308270676691729,152.0,5.321488967321522,1.962406015037594,11.774436090225564,1.0150375939849623,5.887218045112782,6.496240601503759,1.103448275862069,8.932330827067668
2017,12560,7,1761916,1.0,13,13.0,6,4,0,1.0,0,70.0,82,45,32,9,4,4,32,2,59,6,0,4,328,277,0,0,7,6,74,61,16,0.0,97.93583392309507,0.6,4.114285714285714,85.0,3.6838949823591163,1.6285714285714286,10.542857142857143,0.5142857142857142,4.114285714285714,7.585714285714285,1.84375,5.7857142857142865
2017,12560,7,1761917,1.0,1,0.0,0,0,0,0.0,0,0.3333333333333333,1,1,1,0,0,0,1,0,1,1,0,0,4,2,0,0,0,0,0,0,0,0.0,97.93583392309507,,27.0,560.0,14.99818069664483,6.0,27.0,0.0,27.0,27.0,1.0,27.0
2017,12560,7,1879497,1.0,21,0.0,2,2,2,0.0,0,39.666666666666664,44,18,15,6,2,2,11,5,24,6,0,0,175,153,29,11,5,0,46,39,3,0.0,97.93583392309507,0.5,3.4033613445378155,71.0,3.7292731336196203,1.3865546218487397,9.983193277310924,0.453781512605042,2.495798319327731,5.445378151260504,2.1818181818181817,4.084033613445379
2017,12560,7,1879498,1.0,3,0.0,0,0,0,0.0,0,1.3333333333333333,2,5,5,0,0,0,3,0,0,0,0,1,9,6,5,1,0,0,2,2,0,0.0,97.93583392309507,,33.75,701.0,9.74818069664483,3.75,13.5,0.0,20.25,0.0,0.0,33.75
2017,12560,8,1527438,1.0,12,12.0,1,3,0,0.0,0,56.0,68,42,39,13,0,0,40,1,27,5,2,14,271,220,0,0,4,2,80,49,10,0.0,90.04677754677755,0.25,6.267857142857142,140.0,4.4446092680734015,1.9285714285714286,10.928571428571427,0.0,6.428571428571429,4.339285714285714,0.675,6.75
2017,12560,8,1527448,1.0,5,0.0,0,1,0,0.0,0,3.6666666666666665,4,1,1,0,0,0,6,0,4,1,0,1,22,15,2,0,0,0,5,1,1,0.0,90.04677754677755,0.0,2.454545454545455,55.0,6.543635242099375,2.7272727272727275,9.81818181818182,0.0,14.727272727272728,9.81818181818182,0.6666666666666666,2.454545454545455
2017,12560,8,1655480,1.0,2,0.0,0,0,0,0.0,0,2.333333333333333,5,2,2,1,0,0,1,0,2,0,0,3,13,12,0,0,0,0,3,1,2,0.0,90.04677754677755,,7.714285714285715,173.0,2.5696092680734015,2.5714285714285716,19.28571428571429,0.0,3.8571428571428577,7.714285714285715,2.0,7.714285714285715
2017,12560,8,1655481,1.0,20,1.0,2,1,0,0.0,0,28.0,37,19,17,5,0,0,27,2,26,2,0,4,145,113,19,9,1,2,27,25,13,0.0,90.04677754677755,0.6666666666666666,5.4642857142857135,122.0,4.24818069664483,2.2857142857142856,11.892857142857142,0.0,8.678571428571429,8.357142857142858,0.9629629629629629,6.107142857142858
2017,12560,8,1655483,1.0,14,13.0,5,5,0,0.0,0,72.33333333333333,74,45,32,10,3,4,36,0,64,7,0,15,329,278,0,0,5,1,71,67,15,0.0,90.04677754677755,0.5,3.9815668202764978,89.0,3.730899590654047,1.5207373271889402,9.2073732718894,0.4976958525345622,4.47926267281106,7.9631336405529956,1.7777777777777777,5.599078341013826
2017,12560,8,1772294,1.0,13,13.0,2,6,0,0.0,0,61.666666666666664,75,44,39,12,1,4,19,0,46,6,0,3,280,246,0,0,4,5,70,62,8,0.0,90.04677754677755,0.25,5.691891891891892,127.0,3.565748264212398,1.5243243243243243,10.945945945945946,0.5837837837837838,2.772972972972973,6.713513513513514,2.4210526315789473,6.421621621621622
2017,12560,8,1772376,1.0,23,0.0,0,3,5,0.0,0,28.666666666666664,25,17,15,0,0,0,26,4,44,0,3,12,134,106,28,12,1,1,20,17,8,0.0,90.04677754677755,0.0,4.709302325581396,105.0,2.6493434873425046,1.7790697674418605,7.848837209302326,0.0,8.162790697674419,13.813953488372093,1.6923076923076923,5.337209302325582
2017,12560,8,1774383,1.0,2,0.0,0,0,0,0.0,0,2.0,3,2,2,0,0,0,2,0,2,0,0,0,11,8,3,1,0,1,1,3,2,0.0,90.04677754677755,,9.0,201.0,3.9981806966448303,2.5,13.5,0.0,9.0,9.0,1.0,9.0
2017,12560,8,1774386,1.0,19,2.0,1,3,0,0.0,0,45.0,43,24,23,15,0,3,22,5,35,2,1,7,197,168,22,8,3,2,51,43,3,0.0,90.04677754677755,0.25,4.6,103.0,3.9092918077559413,1.4444444444444444,8.6,0.6,4.3999999999999995,7.0,1.5909090909090908,4.8
2017,12560,8,1774391,1.0,6,2.0,1,2,1,0.0,0,16.666666666666668,18,14,13,3,0,4,9,0,26,0,1,2,74,62,3,0,2,1,5,16,7,0.0,90.04677754677755,0.3333333333333333,7.02,157.0,4.61818069664483,1.6199999999999999,9.719999999999999,2.16,4.859999999999999,14.04,2.888888888888889,7.56
2017,12560,8,1871415,1.0,2,0.0,0,0,0,0.0,0,0.6666666666666666,0,2,2,0,0,0,3,0,0,0,0,0,5,2,1,0,0,0,1,1,0,0.0,90.04677754677755,,27.0,604.0,16.49818069664483,4.5,0.0,0.0,40.5,0.0,0.0,27.0
2017,12560,8,1871435,1.0,15,6.0,2,1,0,0.0,0,39.0,42,25,19,9,0,3,21,2,33,5,2,8,182,151,8,2,3,1,52,24,8,0.0,90.04677754677755,0.6666666666666666,4.384615384615384,98.0,4.305873004337138,1.6153846153846154,9.692307692307692,0.6923076923076923,4.846153846153846,7.615384615384615,1.5714285714285714,5.76923076923077
2017,12560,8,1871437,1.0,12,0.0,1,1,0,0.0,0,7.0,16,9,8,2,0,0,6,0,5,0,0,1,41,34,13,6,0,1,11,2,0,0.0,90.04677754677755,0.5,10.285714285714285,230.0,4.141037839501973,3.142857142857143,20.57142857142857,0.0,7.7142857142857135,6.428571428571429,0.8333333333333334,11.571428571428573
2017,12560,8,1871445,1.0,7,4.0,2,1,0,0.0,0,27.333333333333336,18,8,5,1,0,0,6,0,21,2,0,2,106,98,5,1,0,0,17,41,6,0.0,90.04677754677755,0.6666666666666666,1.646341463414634,37.0,2.339644111278977,0.8780487804878048,5.926829268292682,0.0,1.9756097560975607,6.914634146341463,3.5,2.6341463414634143
2017,12560,8,1871447,1.0,24,1.0,2,7,3,0.0,0,73.66666666666667,59,31,26,7,1,8,26,2,70,3,0,12,300,263,25,9,3,5,73,64,16,0.0,90.04677754677755,0.2222222222222222,3.176470588235294,71.0,3.690488388952523,1.1538461538461537,7.20814479638009,0.9773755656108596,3.176470588235294,8.552036199095022,2.6923076923076925,3.787330316742081
2017,12560,9,1313632,1.0,19,1.0,1,1,0,0.0,0,22.0,22,17,14,4,0,0,18,2,21,5,0,7,110,84,13,4,3,0,27,15,6,0.0,89.5071351480993,0.5,5.7272727272727275,129.0,4.225453423917558,1.8181818181818181,9.0,0.0,7.363636363636364,8.590909090909092,1.1666666666666667,6.954545454545454
2017,12560,9,1428407,1.0,3,0.0,0,0,0,0.0,0,1.0,4,6,6,1,0,2,5,0,0,1,0,2,12,6,0,0,0,0,2,0,0,0.0,89.5071351480993,,54.0,1213.0,46.99818069664483,9.0,36.0,18.0,45.0,0.0,0.0,54.0
2017,12560,9,1428415,1.0,16,5.0,2,2,0,0.0,0,45.333333333333336,61,39,35,11,0,6,19,2,29,2,0,4,211,185,9,4,5,0,41,57,12,0.0,89.5071351480993,0.5,6.948529411764705,156.0,4.829063049586007,1.7647058823529411,12.110294117647058,1.1911764705882353,3.7720588235294112,5.75735294117647,1.5263157894736843,7.742647058823529
2017,12560,9,1533385,1.0,18,12.0,6,4,3,1.0,1,75.33333333333333,82,43,41,18,1,8,20,5,54,14,1,4,336,289,5,2,8,5,62,100,8,0.0,89.5071351480993,0.6,4.898230088495576,110.0,4.299065652397043,1.3539823008849559,9.796460176991152,0.9557522123893807,2.3893805309734515,6.451327433628318,2.7,5.1371681415929205
2017,12560,9,1643213,1.0,1,0.0,0,0,0,0.0,0,1.6666666666666665,3,3,2,1,0,2,3,0,1,0,0,0,12,9,2,1,0,0,2,2,0,0.0,89.5071351480993,,10.8,243.0,22.79818069664483,3.6000000000000005,16.200000000000003,10.8,16.200000000000003,5.4,0.3333333333333333,16.200000000000003
2017,12560,9,1643219,1.0,15,10.0,2,4,0,0.0,0,49.666666666666664,65,39,37,14,1,7,21,1,49,13,0,2,243,202,3,0,5,2,42,50,10,0.0,89.5071351480993,0.3333333333333333,6.704697986577181,151.0,4.910932374497179,1.731543624161074,11.778523489932885,1.2684563758389262,3.8053691275167787,8.879194630872483,2.3333333333333335,7.067114093959733
2017,12560,9,1769018,1.0,11,7.0,1,3,0,0.0,0,23.0,26,17,15,6,0,3,14,1,16,5,0,6,110,88,5,4,3,0,27,19,7,0.0,89.5071351480993,0.25,5.869565217391305,132.0,5.780789392297004,1.7391304347826086,10.17391304347826,1.1739130434782608,5.478260869565218,6.260869565217391,1.1428571428571428,6.652173913043478
2017,12560,9,1769023,1.0,7,0.0,0,0,0,0.0,0,6.0,9,9,9,3,0,2,7,0,4,1,0,3,35,26,6,3,1,0,4,10,1,0.0,89.5071351480993,,13.5,303.0,9.99818069664483,2.6666666666666665,13.5,3.0,10.5,6.0,0.5714285714285714,13.5
2017,12560,9,1769025,1.0,15,1.0,0,1,0,0.0,0,21.666666666666664,23,18,17,7,0,3,10,0,22,5,0,0,99,83,13,4,1,0,13,25,7,0.0,89.5071351480993,0.0,7.061538461538462,159.0,4.844334542798677,1.5230769230769232,9.553846153846155,1.2461538461538462,4.153846153846154,9.13846153846154,2.2,7.476923076923077
2017,12560,9,1769027,1.0,9,1.0,1,1,0,0.0,0,15.333333333333332,13,14,12,1,0,3,14,0,8,5,0,2,74,54,6,1,1,0,19,15,4,0.0,89.5071351480993,0.5,7.043478260869565,158.0,8.215572000992656,1.7608695652173914,7.630434782608696,1.7608695652173914,8.217391304347826,4.695652173913043,0.5714285714285714,8.217391304347826
2017,12560,9,1769053,1.0,19,5.0,3,2,0,0.0,0,53.0,55,25,20,9,2,3,27,2,38,7,1,14,241,201,13,7,4,2,55,56,8,0.0,89.5071351480993,0.6,3.3962264150943398,76.0,4.224595790984453,1.5471698113207548,9.339622641509434,0.5094339622641509,4.584905660377358,6.452830188679245,1.4074074074074074,4.245283018867925
2017,12560,9,1870677,1.0,8,0.0,0,0,0,0.0,0,10.0,14,7,7,4,1,0,12,0,6,0,0,4,53,40,10,5,0,1,11,9,1,0.0,89.5071351480993,,6.3,142.0,5.398180696644831,2.6,12.6,0.0,10.799999999999999,5.3999999999999995,0.5,6.3
2017,12560,9,1870695,1.0,18,1.0,2,2,1,0.0,0,33.333333333333336,31,17,16,5,0,1,16,1,23,6,1,9,150,126,24,13,1,1,43,27,8,0.0,89.5071351480993,0.5,4.32,97.0,3.98818069664483,1.41,8.37,0.27,4.32,6.209999999999999,1.4375,4.59
2017,12560,9,1870699,1.0,20,5.0,3,5,5,0.0,0,52.333333333333336,54,36,33,11,1,2,20,0,38,12,1,8,240,202,11,3,2,3,64,45,11,0.0,89.5071351480993,0.375,5.675159235668789,128.0,3.8771615883645754,1.414012738853503,9.286624203821656,0.34394904458598724,3.4394904458598723,6.535031847133758,1.9,6.19108280254777
2017,12560,14,1428890,1.0,9,0.0,1,0,0,0.0,0,7.333333333333333,12,10,10,1,0,1,5,0,5,2,0,3,41,32,13,9,1,1,6,11,4,0.0,95.28358208955224,1.0,12.272727272727273,261.0,6.270907969372104,2.3181818181818183,14.727272727272728,1.2272727272727275,6.136363636363637,6.136363636363637,1.0,12.272727272727273
2017,12560,14,1529844,1.0,12,2.0,0,2,0,0.0,0,14.333333333333332,21,19,17,1,2,0,11,0,9,1,0,2,74,61,3,0,0,1,15,16,6,0.0,95.28358208955224,0.0,10.674418604651164,227.0,4.253994650133203,2.2325581395348837,13.186046511627909,0.0,6.906976744186046,5.651162790697675,0.8181818181818182,11.930232558139537
2017,12560,14,1529845,1.0,8,0.0,0,0,0,0.0,0,10.333333333333334,10,8,6,0,0,3,6,0,8,1,0,1,48,40,2,1,0,1,7,14,2,0.0,95.28358208955224,,5.225806451612902,111.0,7.256245212773862,1.5483870967741935,8.709677419354838,2.612903225806451,5.225806451612902,6.967741935483871,1.3333333333333333,6.967741935483871
2017,12560,14,1529850,1.0,11,8.0,4,2,0,0.0,0,39.0,46,22,16,5,1,1,25,1,29,2,0,3,185,155,3,2,1,2,39,37,4,0.0,95.28358208955224,0.6666666666666666,3.692307692307692,79.0,3.9212576197217537,1.8205128205128205,10.615384615384615,0.23076923076923075,5.76923076923077,6.6923076923076925,1.16,5.076923076923077
2017,12560,14,1771116,1.0,7,1.0,1,1,0,0.0,0,5.0,11,13,11,1,1,1,5,0,3,2,0,2,33,25,4,3,0,1,6,6,1,0.0,95.28358208955224,0.5,19.8,422.0,8.59818069664483,3.2,19.8,1.8,9.0,5.3999999999999995,0.6,23.400000000000002
2017,12560,14,1771118,1.0,4,0.0,0,0,0,0.0,0,3.333333333333333,6,6,6,0,0,1,4,0,1,0,0,0,20,13,3,3,1,2,2,6,0,0.0,95.28358208955224,,16.200000000000003,345.0,9.89818069664483,3.0000000000000004,16.200000000000003,2.7,10.8,2.7,0.25,16.200000000000003
2017,12560,14,1771120,1.0,9,4.0,0,2,0,0.0,0,20.0,32,23,18,7,1,2,6,0,10,7,0,1,103,88,2,2,1,1,24,24,3,0.0,95.28358208955224,0.0,8.1,173.0,5.24818069664483,1.9,14.4,0.9,2.6999999999999997,4.5,1.6666666666666667,10.35
2017,12560,14,1771123,1.0,13,10.0,4,4,0,0.0,0,47.666666666666664,53,28,20,9,0,1,24,0,33,2,1,2,221,186,2,0,5,4,47,54,12,0.0,95.28358208955224,0.5,3.7762237762237763,80.0,3.522656221120355,1.6153846153846154,10.006993006993007,0.18881118881118883,4.531468531468532,6.230769230769231,1.375,5.286713286713287
2017,12560,14,1771127,1.0,27,0.0,5,3,7,0.0,0,58.0,50,24,16,4,0,1,24,3,32,7,0,1,254,214,26,11,7,2,78,56,14,0.0,95.28358208955224,0.625,2.4827586206896552,53.0,3.722318627679313,1.2758620689655173,7.758620689655172,0.15517241379310345,3.7241379310344827,4.9655172413793105,1.3333333333333333,3.7241379310344827
2017,12560,14,1771128,1.0,8,2.0,1,0,0,0.0,0,15.666666666666668,14,7,6,2,0,1,6,0,10,4,0,2,73,62,0,0,1,0,16,21,6,0.0,95.28358208955224,1.0,3.4468085106382977,73.0,4.466265803027809,1.276595744680851,8.042553191489361,0.5744680851063829,3.4468085106382977,5.744680851063829,1.6666666666666667,4.0212765957446805
2017,12560,14,1771130,1.0,19,1.0,2,1,3,0.0,0,38.666666666666664,45,28,25,10,0,2,19,1,30,2,0,2,180,150,6,3,4,5,42,32,8,0.0,95.28358208955224,0.6666666666666666,5.818965517241379,124.0,3.7481806966448303,1.6551724137931036,10.474137931034484,0.4655172413793104,4.422413793103448,6.982758620689655,1.5789473684210527,6.517241379310345
2017,12560,14,1878150,1.0,4,0.0,0,0,0,0.0,0,3.6666666666666665,4,3,3,1,0,1,3,0,3,0,1,0,18,15,3,3,0,0,3,5,1,0.0,95.28358208955224,,7.363636363636364,157.0,7.3618170602811945,1.9090909090909092,9.81818181818182,2.454545454545455,7.363636363636364,7.363636363636364,1.0,7.363636363636364
2017,12560,14,1878152,1.0,16,3.0,1,2,0,0.0,0,27.666666666666668,41,26,23,10,2,5,10,1,18,3,1,0,135,117,10,4,4,1,32,29,6,0.0,95.28358208955224,0.3333333333333333,7.481927710843373,159.0,5.4560120219460355,1.8433734939759034,13.337349397590362,1.6265060240963856,3.253012048192771,5.855421686746988,1.8,8.457831325301203
2017,12560,14,1878155,1.0,11,10.0,4,1,0,0.0,0,53.333333333333336,46,19,16,8,4,0,22,0,35,6,0,4,224,189,0,0,6,1,47,65,11,0.0,95.28358208955224,0.8,2.6999999999999997,58.0,3.2606806966448305,1.275,7.762499999999999,0.0,3.7125,5.90625,1.5909090909090908,3.2062500000000003
2017,12560,14,1878157,1.0,18,9.0,1,5,0,1.0,0,55.666666666666664,62,33,27,10,2,4,25,1,41,6,0,4,259,221,9,3,6,1,47,72,11,0.0,95.28358208955224,0.16666666666666666,4.365269461077844,93.0,4.1299172235909385,1.562874251497006,10.023952095808385,0.6467065868263473,4.041916167664671,6.62874251497006,1.64,5.335329341317365
2017,12560,14,1878160,1.0,15,2.0,2,3,0,0.0,0,30.333333333333332,35,22,19,4,3,2,6,0,16,5,2,3,139,123,11,2,3,2,32,41,3,0.0,95.28358208955224,0.4,5.637362637362637,120.0,3.8882905867547204,1.3516483516483517,10.384615384615385,0.5934065934065934,1.7802197802197803,4.747252747252747,2.6666666666666665,6.527472527472527
2017,12560,17,1548272,1.0,9,1.0,0,1,0,0.0,0,13.0,19,13,10,5,0,0,5,0,11,5,0,2,70,57,7,2,0,3,17,11,2,0.0,80.49417913993824,0.0,6.923076923076923,168.0,3.6135653120294458,1.8461538461538463,13.153846153846153,0.0,3.4615384615384617,7.615384615384615,2.2,9.0
2017,12560,17,1660978,1.0,13,12.0,1,9,0,0.0,0,56.333333333333336,74,53,42,15,3,6,34,2,44,7,0,18,282,232,1,0,7,2,54,60,10,0.0,80.49417913993824,0.1,6.710059171597632,163.0,5.004097856408144,1.9171597633136095,11.822485207100591,0.9585798816568046,5.431952662721893,7.0295857988165675,1.2941176470588236,8.467455621301774
2017,12560,17,1773904,1.0,1,0.0,0,0,0,0.0,0,0.3333333333333333,0,4,4,0,0,0,3,0,0,1,0,0,5,1,0,0,0,0,1,0,0,0.0,80.49417913993824,,108.0,2625.0,38.99818069664483,9.0,0.0,0.0,81.0,0.0,0.0,108.0
2017,12560,17,1773908,1.0,11,8.0,0,5,0,0.0,0,34.666666666666664,63,46,32,11,1,4,23,1,19,6,1,3,200,163,5,2,5,3,33,47,8,0.0,80.49417913993824,0.0,8.307692307692308,202.0,5.911642235106369,2.480769230769231,16.355769230769234,1.0384615384615385,5.971153846153847,4.932692307692308,0.8260869565217391,11.942307692307693
2017,12560,17,1773909,1.0,15,5.0,4,4,1,1.0,1,54.0,58,23,20,10,1,2,18,2,43,3,0,7,237,210,12,5,3,3,58,53,9,0.0,80.49417913993824,0.5,3.333333333333333,81.0,3.0537362522003857,1.4074074074074074,9.666666666666668,0.3333333333333333,3.0,7.166666666666666,2.388888888888889,3.8333333333333335
2017,12560,17,1773910,1.0,9,4.0,0,3,0,0.0,0,31.0,39,25,24,8,0,4,17,0,18,4,0,6,150,126,2,1,0,3,19,51,7,0.0,80.49417913993824,0.0,6.967741935483871,169.0,5.546567793419024,1.8064516129032258,11.32258064516129,1.161290322580645,4.935483870967742,5.225806451612904,1.0588235294117647,7.258064516129032
2017,12560,17,1773912,1.0,20,0.0,1,1,5,0.0,0,25.333333333333332,38,20,13,2,1,1,10,1,15,7,0,2,130,108,16,10,3,2,32,24,6,0.0,80.49417913993824,0.5,4.61842105263158,112.0,4.340285959802725,1.8947368421052633,13.5,0.3552631578947369,3.5526315789473686,5.328947368421053,1.5,7.105263157894737
2017,12560,17,1879571,1.0,11,0.0,0,1,0,0.0,0,25.0,36,18,12,8,2,0,13,0,25,3,0,5,122,102,14,9,2,2,21,22,8,0.0,80.49417913993824,0.0,4.32,105.0,2.9181806966448303,1.96,12.959999999999999,0.0,4.68,9.0,1.9230769230769231,6.4799999999999995
2017,12560,17,1879605,1.0,3,0.0,0,0,0,0.0,0,5.333333333333333,17,14,12,5,2,2,2,0,1,1,0,3,35,31,0,0,0,1,2,12,0,0.0,80.49417913993824,,20.25,492.0,9.18568069664483,3.5625,28.6875,3.375,3.375,1.6875,0.5,23.625
2017,12560,17,1879609,1.0,3,0.0,0,0,0,0.0,0,3.333333333333333,5,7,4,0,0,0,6,0,4,4,0,2,27,17,0,0,0,0,2,4,2,0.0,80.49417913993824,,10.8,262.0,9.598180696644832,3.3000000000000003,13.500000000000002,0.0,16.200000000000003,10.8,0.6666666666666666,18.900000000000002
