season,season_id,school_id,stats_player_seq,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HB,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2021,15580,2,2347974,47,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,2,2347976,17,11.0,3,3,0,0.0,0,71.0,68,52,46,18,2,7,40,0,69,8,0,11,324,270,7,3,4,2,71,65,20,0.0,0.5,5.830985915492958,1.5211267605633803,8.619718309859154,0.8873239436619718,5.070422535211268,8.746478873239436,1.725,6.591549295774648
2021,15580,2,2347979,47,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,2,2347980,14,1.0,4,1,0,0.0,0,29.0,23,19,15,8,1,3,17,1,33,3,0,3,129,105,14,4,3,1,16,33,9,0.0,0.8,4.655172413793104,1.3793103448275863,7.137931034482759,0.9310344827586207,5.275862068965517,10.241379310344827,1.9411764705882353,5.896551724137931
2021,15580,2,2347982,11,0.0,1,1,0,0.0,0,16.666666666666668,22,14,14,6,0,1,19,0,17,6,0,6,96,70,15,7,1,0,17,14,2,0.0,0.5,7.56,2.46,11.879999999999999,0.54,10.26,9.18,0.8947368421052632,7.56
2021,15580,2,2347985,22,0.0,6,2,9,0.0,0,39.666666666666664,35,21,19,5,0,3,28,4,53,4,0,7,186,150,21,7,2,2,32,30,18,0.0,0.75,4.310924369747899,1.5882352941176472,7.941176470588236,0.680672268907563,6.352941176470589,12.025210084033615,1.8928571428571428,4.764705882352941
2021,15580,2,2347986,3,0.0,0,0,0,0.0,0,3.6666666666666665,5,6,6,0,0,3,5,0,4,0,0,2,21,16,6,6,0,0,3,4,1,0.0,,14.727272727272728,2.7272727272727275,12.272727272727273,7.363636363636364,12.272727272727273,9.81818181818182,0.8,14.727272727272728
2021,15580,2,2347987,12,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,2,2349380,30,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,2,2494394,48,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,2,2494395,24,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,2,2494396,55,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,2,2494397,54,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,2,2494398,22,3.0,7,1,1,0.0,0,51.333333333333336,39,29,23,9,0,3,40,1,56,8,0,7,235,179,20,7,5,3,34,54,15,2.0,0.875,4.032467532467532,1.5389610389610389,6.837662337662337,0.525974025974026,7.012987012987012,9.818181818181817,1.4,5.084415584415584
2021,15580,2,2494946,18,0.0,1,1,2,0.0,0,20.666666666666664,23,21,19,5,1,2,16,0,27,0,0,10,100,80,25,12,3,1,27,6,5,0.0,0.5,8.274193548387098,1.8870967741935487,10.016129032258066,0.870967741935484,6.967741935483872,11.758064516129034,1.6875,9.145161290322582
2021,15580,2,2500832,10,0.0,0,0,0,0.0,0,5.666666666666666,5,5,4,2,0,1,10,0,6,2,0,4,33,20,11,3,1,0,6,3,4,0.0,,6.352941176470589,2.647058823529412,7.941176470588236,1.5882352941176472,15.882352941176473,9.529411764705882,0.6,7.941176470588236
2021,15580,2,2531536,1,0.0,0,0,0,0.0,0,1.0,1,1,1,1,0,0,0,0,0,1,0,0,5,3,0,0,0,1,2,1,0,0.0,,9.0,1.0,9.0,0.0,0.0,0.0,,9.0
2021,15580,3,1890343,34,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,1890347,3,3.0,0,1,0,0.0,0,9.333333333333334,9,8,6,1,0,0,6,0,11,3,0,3,48,39,0,0,0,0,9,7,2,0.0,0.0,5.785714285714285,1.607142857142857,8.678571428571427,0.0,5.785714285714285,10.607142857142858,1.8333333333333333,7.7142857142857135
2021,15580,3,1890348,10,3.0,1,1,0,0.0,0,23.333333333333332,22,20,18,3,0,1,25,0,11,2,0,9,118,89,4,1,1,1,28,27,5,0.0,0.5,6.942857142857143,2.0142857142857142,8.485714285714286,0.38571428571428573,9.642857142857142,4.242857142857143,0.44,7.714285714285715
2021,15580,3,1982964,12,10.0,5,3,0,0.0,0,53.666666666666664,50,32,21,10,1,2,30,0,65,7,4,4,246,204,0,0,3,2,48,39,16,0.0,0.625,3.5217391304347827,1.4906832298136647,8.385093167701864,0.33540372670807456,5.031055900621118,10.900621118012422,2.1666666666666665,5.366459627329193
2021,15580,3,1982970,5,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,1982975,9,8.0,2,4,0,0.0,0,37.333333333333336,47,26,19,13,0,2,21,0,26,3,1,7,184,156,3,3,1,3,34,46,5,0.0,0.3333333333333333,4.580357142857142,1.8214285714285714,11.330357142857142,0.4821428571428571,5.0625,6.267857142857142,1.2380952380952381,6.267857142857142
2021,15580,3,1982977,33,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,1982978,7,3.0,2,1,0,1.0,0,19.333333333333332,18,13,12,3,0,0,13,0,15,5,1,4,90,72,7,2,0,0,11,27,1,0.0,0.6666666666666666,5.586206896551724,1.6034482758620692,8.379310344827587,0.0,6.051724137931035,6.982758620689655,1.1538461538461537,6.051724137931035
2021,15580,3,1982982,24,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,2112590,6,0.0,0,0,0,0.0,0,0.6666666666666666,2,4,3,1,0,0,3,0,1,1,0,0,9,5,5,0,0,0,0,1,0,0.0,,40.5,7.5,27.0,0.0,40.5,13.5,0.3333333333333333,54.0
2021,15580,3,2112592,33,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,2112596,34,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,2118791,11,0.0,1,1,2,0.0,0,17.333333333333332,12,11,11,0,0,2,8,0,19,2,1,2,71,61,3,0,0,0,13,17,8,0.0,0.5,5.711538461538463,1.153846153846154,6.230769230769232,1.0384615384615385,4.153846153846154,9.865384615384617,2.375,5.711538461538463
2021,15580,3,2152442,4,0.0,1,0,0,0.0,0,8.666666666666666,5,5,5,0,1,1,7,0,3,1,0,4,38,29,2,1,0,1,5,17,0,0.0,1.0,5.1923076923076925,1.3846153846153848,5.1923076923076925,1.0384615384615385,7.269230769230769,3.115384615384616,0.42857142857142855,5.1923076923076925
2021,15580,3,2331352,10,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,2331353,34,0.0,0,0,0,0.0,0,0.3333333333333333,2,1,1,0,0,1,0,0,1,0,0,0,3,3,0,0,0,0,0,0,1,0.0,,27.0,6.0,54.0,27.0,0.0,27.0,,27.0
2021,15580,3,2331354,20,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,2331355,7,5.0,1,1,0,0.0,0,21.0,19,14,11,2,0,1,13,0,14,4,0,4,97,77,0,0,1,2,16,29,6,0.0,0.5,4.714285714285714,1.5238095238095237,8.142857142857142,0.42857142857142855,5.571428571428571,6.0,1.0769230769230769,6.0
2021,15580,3,2331357,1,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,2331358,3,0.0,0,0,0,0.0,0,0.6666666666666666,2,9,9,0,0,0,10,0,0,0,0,0,14,4,2,2,0,0,1,1,0,0.0,,121.5,18.0,27.0,0.0,135.0,0.0,0.0,121.5
2021,15580,3,2331362,34,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,2331365,13,0.0,3,1,3,0.0,0,21.333333333333332,18,11,11,3,0,3,10,0,31,1,0,1,93,80,12,6,0,2,12,20,9,0.0,0.75,4.640625,1.3125,7.59375,1.265625,4.21875,13.078125,3.1,4.640625
2021,15580,3,2331368,20,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,2331380,5,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,2331391,6,0.0,0,0,0,0.0,0,6.666666666666666,18,16,13,3,0,3,6,0,5,2,0,2,47,38,4,4,0,1,6,8,2,0.0,,17.55,3.6000000000000005,24.3,4.050000000000001,8.100000000000001,6.750000000000001,0.8333333333333334,21.6
2021,15580,3,2331405,4,0.0,0,0,0,0.0,0,3.0,2,0,0,1,0,0,2,0,2,0,0,0,13,10,4,4,0,1,3,3,0,0.0,,0.0,1.3333333333333333,6.0,0.0,6.0,6.0,1.0,0.0
2021,15580,3,2469145,4,0.0,0,0,0,0.0,0,4.333333333333333,7,10,4,2,0,0,8,2,2,2,0,1,32,21,2,2,0,1,6,4,0,0.0,,8.307692307692308,3.4615384615384617,14.538461538461538,0.0,16.615384615384617,4.153846153846154,0.25,20.76923076923077
2021,15580,3,2469148,29,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,2469151,8,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,2469157,7,0.0,0,0,0,0.0,0,7.333333333333333,5,6,6,2,0,1,5,0,5,3,1,0,36,26,10,2,1,1,6,11,2,0.0,,7.363636363636364,1.3636363636363638,6.136363636363637,1.2272727272727275,6.136363636363637,6.136363636363637,1.0,7.363636363636364
2021,15580,3,2469163,1,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,2469169,14,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,3,2469173,9,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,1891431,15,13.0,11,1,0,4.0,0,87.0,63,25,23,8,1,4,32,0,86,1,0,10,348,310,6,0,2,3,74,87,31,3.0,0.9166666666666666,2.3793103448275863,1.0919540229885059,6.517241379310345,0.41379310344827586,3.310344827586207,8.89655172413793,2.6875,2.586206896551724
2021,15580,4,1891432,47,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,1891434,19,2.0,4,0,1,0.0,0,31.333333333333332,28,9,7,2,1,3,16,0,20,0,1,5,137,119,0,0,1,1,35,28,4,0.0,1.0,2.0106382978723407,1.4042553191489362,8.042553191489363,0.8617021276595744,4.595744680851064,5.74468085106383,1.25,2.5851063829787235
2021,15580,4,2003420,40,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,2003446,5,5.0,2,0,0,0.0,0,14.666666666666666,11,6,5,0,0,0,9,0,27,2,1,3,65,53,0,0,1,0,12,2,5,1.0,1.0,3.0681818181818183,1.3636363636363638,6.75,0.0,5.5227272727272725,16.56818181818182,3.0,3.681818181818182
2021,15580,4,2003452,20,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,2003455,13,3.0,3,1,0,0.0,0,35.333333333333336,42,22,16,7,1,3,17,0,23,3,2,2,170,148,5,3,1,1,45,32,7,1.0,0.75,4.0754716981132075,1.669811320754717,10.69811320754717,0.7641509433962264,4.330188679245283,5.8584905660377355,1.3529411764705883,5.60377358490566
2021,15580,4,2003461,14,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,2149774,10,6.0,0,2,0,0.0,0,26.666666666666668,33,20,16,5,1,2,21,0,19,3,0,3,134,108,2,2,0,2,16,37,9,0.0,0.0,5.3999999999999995,2.025,11.137500000000001,0.6749999999999999,7.0874999999999995,6.4125000000000005,0.9047619047619048,6.75
2021,15580,4,2149775,15,0.0,3,0,0,0.0,0,13.0,14,6,4,1,0,0,8,0,10,1,0,1,62,49,8,5,0,3,15,14,3,0.0,1.0,2.769230769230769,1.6923076923076923,9.692307692307692,0.0,5.538461538461538,6.923076923076923,1.25,4.153846153846154
2021,15580,4,2149784,37,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,2151959,20,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,2151992,10,2.0,0,0,0,0.0,0,20.333333333333332,30,21,21,1,1,2,9,0,14,0,0,3,98,87,5,2,1,1,24,16,3,1.0,,9.295081967213115,1.918032786885246,13.278688524590164,0.8852459016393444,3.9836065573770494,6.19672131147541,1.5555555555555556,9.295081967213115
2021,15580,4,2151993,2,1.0,0,1,0,0.0,0,4.666666666666666,5,6,5,1,0,0,8,1,3,3,0,0,27,15,0,0,0,1,2,6,2,0.0,0.0,9.642857142857144,2.785714285714286,9.642857142857144,0.0,15.42857142857143,5.7857142857142865,0.375,11.571428571428573
2021,15580,4,2151994,7,3.0,1,0,1,0.0,0,19.333333333333332,17,12,12,3,0,0,8,0,12,2,0,4,84,71,1,0,2,1,23,20,1,0.0,1.0,5.586206896551724,1.293103448275862,7.913793103448277,0.0,3.724137931034483,5.586206896551724,1.5,5.586206896551724
2021,15580,4,2151999,4,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,2152002,12,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,2152009,2,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,2347644,5,1.0,0,0,0,0.0,0,10.333333333333334,13,10,7,2,0,1,5,0,7,4,0,2,55,45,0,0,0,0,14,9,1,0.0,,6.096774193548387,1.7419354838709677,11.32258064516129,0.8709677419354839,4.354838709677419,6.096774193548387,1.4,8.709677419354838
2021,15580,4,2347645,1,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,2347646,23,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,2347647,17,0.0,1,0,6,0.0,0,24.666666666666664,22,9,9,7,0,0,5,0,13,6,1,2,104,89,1,0,2,2,37,18,0,0.0,1.0,3.283783783783784,1.0945945945945947,8.027027027027028,0.0,1.8243243243243243,4.743243243243244,2.6,3.283783783783784
2021,15580,4,2347649,32,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,2347650,47,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,4,2347651,12,6.0,6,3,1,0.0,0,36.333333333333336,38,16,14,3,0,0,12,1,28,4,0,1,163,146,1,0,0,1,44,36,5,0.0,0.6666666666666666,3.4678899082568804,1.3761467889908257,9.412844036697248,0.0,2.972477064220183,6.935779816513761,2.3333333333333335,3.9633027522935778
2021,15580,4,2347658,15,4.0,1,1,0,0.0,0,25.666666666666668,20,13,12,0,0,0,14,0,25,11,0,1,121,94,6,1,1,1,26,21,7,1.0,0.5,4.207792207792208,1.3246753246753247,7.012987012987012,0.0,4.909090909090908,8.766233766233766,1.7857142857142858,4.558441558441558
2021,15580,4,2347680,1,0.0,0,0,0,0.0,0,3.0,6,3,3,1,0,0,3,0,3,0,0,1,17,13,1,1,1,0,1,4,2,0.0,,9.0,3.0,18.0,0.0,9.0,9.0,1.0,9.0
2021,15580,4,2497452,19,0.0,1,1,0,0.0,0,21.0,21,14,14,5,1,1,7,0,16,4,4,0,93,80,2,2,1,1,18,23,4,0.0,0.5,6.0,1.3333333333333333,9.0,0.42857142857142855,3.0,6.857142857142857,2.2857142857142856,6.0
2021,15580,4,2497466,5,1.0,1,0,0,0.0,0,5.0,10,5,5,2,0,1,3,0,4,0,0,0,27,24,0,0,0,0,4,6,1,0.0,1.0,9.0,2.6,18.0,1.8,5.3999999999999995,7.2,1.3333333333333333,9.0
2021,15580,5,2308151,48,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,5,2308165,12,11.0,1,7,0,2.0,0,59.333333333333336,65,38,34,11,3,3,31,0,45,4,0,5,275,232,0,0,6,2,57,63,11,0.0,0.125,5.157303370786517,1.6179775280898876,9.859550561797752,0.4550561797752809,4.702247191011235,6.825842696629213,1.4516129032258065,5.764044943820225
2021,15580,5,2308185,8,3.0,0,3,0,1.0,0,25.333333333333332,37,29,25,2,0,5,8,0,16,6,0,4,128,107,3,1,5,2,30,26,2,0.0,0.0,8.881578947368421,1.7763157894736843,13.144736842105264,1.7763157894736843,2.842105263157895,5.68421052631579,2.0,10.30263157894737
2021,15580,5,2308194,45,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,5,2308195,45,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,5,2308203,4,2.0,0,0,0,0.0,0,15.0,7,4,4,1,0,1,8,0,24,1,0,1,60,50,0,0,1,0,12,7,7,0.0,,2.4,1.0,4.2,0.6,4.8,14.4,3.0,2.4
2021,15580,5,2308206,1,0.0,0,0,0,0.0,0,1.0,0,4,4,0,0,0,4,0,0,2,0,1,9,3,0,0,0,0,3,0,0,0.0,,36.0,4.0,0.0,0.0,36.0,0.0,0.0,36.0
2021,15580,5,2308258,15,3.0,3,4,4,0.0,0,24.666666666666664,35,23,19,8,1,5,14,2,25,4,1,7,129,109,7,2,2,0,19,29,6,1.0,0.42857142857142855,6.932432432432433,1.9864864864864866,12.770270270270272,1.8243243243243243,5.108108108108109,9.121621621621623,1.7857142857142858,8.391891891891893
2021,15580,5,2308259,4,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,5,2308261,4,1.0,0,2,0,0.0,0,4.333333333333333,12,16,16,3,1,2,9,0,0,1,0,3,35,23,0,0,1,1,3,10,0,0.0,0.0,33.23076923076923,4.846153846153847,24.923076923076927,4.153846153846154,18.692307692307693,0.0,0.0,33.23076923076923
2021,15580,5,2308269,49,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,5,2308275,14,0.0,0,1,0,0.0,0,21.0,29,23,23,4,0,3,11,0,17,1,2,6,105,88,14,7,4,1,29,17,7,0.0,0.0,9.857142857142858,1.9047619047619047,12.428571428571429,1.2857142857142856,4.714285714285714,7.285714285714286,1.5454545454545454,9.857142857142858
2021,15580,5,2308292,15,0.0,0,2,0,0.0,0,19.0,20,11,9,4,0,1,11,0,19,7,0,1,91,63,7,5,6,4,18,16,5,0.0,0.0,4.263157894736842,1.631578947368421,9.473684210526315,0.47368421052631576,5.210526315789474,9.0,1.7272727272727273,5.210526315789474
2021,15580,5,2308299,7,7.0,3,2,0,1.0,0,37.333333333333336,28,16,12,4,0,3,1,0,39,4,0,4,147,139,0,0,2,1,42,29,8,0.0,0.6,2.8928571428571423,0.7767857142857142,6.75,0.7232142857142856,0.24107142857142855,9.401785714285714,39.0,3.8571428571428568
2021,15580,5,2308300,18,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,5,2308374,49,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,5,2308377,20,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,5,2308378,29,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,5,2496142,7,0.0,1,0,1,0.0,0,14.0,18,15,13,2,0,2,8,0,5,4,0,1,70,54,8,2,1,3,16,18,0,0.0,1.0,8.357142857142858,1.8571428571428572,11.571428571428573,1.2857142857142856,5.142857142857142,3.2142857142857144,0.625,9.642857142857142
2021,15580,5,2496150,11,0.0,1,1,0,0.0,0,18.0,29,30,24,8,1,5,25,0,10,4,0,4,110,79,4,2,0,2,17,21,3,0.0,0.5,12.0,3.0,14.5,2.5,12.5,5.0,0.4,15.0
2021,15580,5,2496152,3,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,5,2496157,5,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
2021,15580,5,2496161,12,2.0,0,1,0,0.0,0,31.666666666666664,29,24,22,8,0,5,31,1,23,3,0,10,157,117,8,6,3,3,36,34,3,1.0,0.0,6.252631578947369,1.8947368421052633,8.242105263157896,1.4210526315789476,8.810526315789474,6.536842105263158,0.7419354838709677,6.821052631578947
