season,season_id,school_id,stats_player_seq,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HB,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2018,12973,4,1891441,11,7.0,4,2,0,1.0,0,37.333333333333336,34,29,22,4,0,0,18,0,37,11,0,4,178,147,2,0,1,1,45,27,6,0.0,0.6666666666666666,5.303571428571429,1.3928571428571428,8.196428571428571,0.0,4.3392857142857135,8.919642857142856,2.0555555555555554,6.991071428571428
2018,12973,4,1896506,13,3.0,0,2,0,0.0,0,25.333333333333332,42,30,28,13,0,1,19,0,22,4,0,2,140,114,9,6,1,2,18,33,8,0.0,0.0,9.947368421052632,2.4078947368421053,14.921052631578949,0.3552631578947369,6.75,7.815789473684211,1.1578947368421053,10.657894736842106
2018,12973,4,2003422,10,0.0,0,1,1,0.0,0,10.0,23,15,11,3,0,0,5,0,3,2,0,2,59,50,1,0,1,1,14,9,3,0.0,0.0,9.9,2.8,20.7,0.0,4.5,2.6999999999999997,0.6,13.5
2018,12973,4,2003446,12,1.0,2,2,1,0.0,0,20.0,15,18,11,2,0,2,20,0,31,2,0,3,97,72,6,3,0,3,18,8,7,0.0,0.5,4.95,1.75,6.75,0.9,9.0,13.950000000000001,1.55,8.1
2018,12973,4,2003461,1,0.0,0,0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,1,1,0,1,0,2,0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,,0.0
2018,12973,4,2003477,1,0.0,0,0,0,0.0,0,0.6666666666666666,1,1,1,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,1,1,0,0.0,,13.5,1.5,13.5,0.0,0.0,0.0,,13.5
2018,12973,4,2003479,15,10.0,8,1,3,2.0,0,74.0,64,24,17,13,1,2,28,0,66,5,1,2,322,281,3,0,7,1,57,91,16,0.0,0.8888888888888888,2.0675675675675675,1.2432432432432432,7.783783783783784,0.24324324324324326,3.4054054054054057,8.027027027027026,2.357142857142857,2.9189189189189193
2018,12973,6,1661679,10,2.0,0,1,0,0.0,0,20.0,23,23,20,6,0,6,12,0,16,1,0,2,93,77,11,2,0,3,14,25,2,0.0,0.0,9.0,1.75,10.35,2.6999999999999997,5.3999999999999995,7.2,1.3333333333333333,10.35
2018,12973,6,1773865,6,0.0,0,1,1,0.0,0,11.333333333333332,6,4,2,1,0,0,9,0,12,1,0,1,50,38,3,0,1,1,14,7,4,0.0,0.0,1.5882352941176472,1.323529411764706,4.764705882352941,0.0,7.147058823529412,9.529411764705882,1.3333333333333333,3.1764705882352944
2018,12973,6,1773880,21,9.0,1,7,0,0.0,0,58.0,91,69,59,22,5,6,41,0,26,6,0,8,309,256,11,10,1,5,57,80,7,0.0,0.125,9.155172413793103,2.2758620689655173,14.120689655172413,0.9310344827586207,6.362068965517241,4.0344827586206895,0.6341463414634146,10.706896551724139
2018,12973,6,1879677,7,2.0,1,1,0,0.0,0,22.333333333333332,27,12,11,2,2,1,15,0,10,2,1,3,105,84,5,5,1,3,24,25,3,0.0,0.5,4.432835820895523,1.8805970149253732,10.880597014925375,0.4029850746268657,6.044776119402986,4.029850746268657,0.6666666666666666,4.835820895522388
2018,12973,6,1879680,2,1.0,0,1,0,0.0,0,9.0,14,10,10,2,0,0,2,0,10,2,0,2,44,40,0,0,0,0,9,6,1,0.0,0.0,10.0,1.7777777777777777,14.0,0.0,2.0,10.0,5.0,10.0
2018,12973,6,1879692,6,0.0,1,0,0,0.0,0,9.666666666666666,8,3,2,1,0,0,6,0,9,1,0,2,43,32,1,1,1,3,6,11,2,0.0,1.0,1.8620689655172415,1.4482758620689655,7.448275862068966,0.0,5.586206896551724,8.379310344827587,1.5,2.793103448275862
2018,12973,6,1879694,15,2.0,0,1,0,0.0,0,25.666666666666668,35,36,32,3,1,2,41,1,15,10,1,14,163,110,12,7,0,2,25,35,6,0.0,0.0,11.220779220779221,2.9610389610389607,12.272727272727272,0.7012987012987013,14.376623376623376,5.259740259740259,0.36585365853658536,12.623376623376624
2018,12973,6,1879695,18,10.0,0,11,1,0.0,0,48.333333333333336,88,74,62,14,1,7,35,1,23,10,2,6,274,225,4,2,4,0,42,67,6,0.0,0.0,11.544827586206896,2.5448275862068965,16.386206896551723,1.303448275862069,6.517241379310345,4.282758620689655,0.6571428571428571,13.779310344827586
2018,12973,6,1879697,4,0.0,0,0,0,0.0,0,2.6666666666666665,6,2,2,3,0,0,0,0,1,0,0,0,13,13,2,1,0,0,0,6,0,0.0,,6.75,2.25,20.25,0.0,0.0,3.375,,6.75
2018,12973,6,1998502,16,11.0,4,7,0,3.0,0,75.66666666666667,93,52,41,21,2,4,23,0,33,9,0,5,347,304,3,0,7,4,85,92,11,0.0,0.36363636363636365,4.8766519823788546,1.5330396475770924,11.061674008810574,0.4757709251101321,2.7356828193832596,3.92511013215859,1.434782608695652,6.185022026431718
2018,12973,6,1998503,3,0.0,0,0,0,0.0,0,3.0,1,3,1,0,0,0,7,0,3,1,0,1,17,9,3,1,0,0,1,4,0,0.0,,3.0,2.6666666666666665,3.0,0.0,21.0,9.0,0.42857142857142855,9.0
2018,12973,6,1998507,23,7.0,2,5,1,2.0,0,68.66666666666667,82,57,47,16,1,9,43,0,40,6,0,13,333,273,10,9,5,6,63,89,10,0.0,0.2857142857142857,6.160194174757281,1.820388349514563,10.74757281553398,1.1796116504854368,5.635922330097086,5.242718446601941,0.9302325581395349,7.470873786407767
2018,12973,6,1998508,4,0.0,0,0,0,0.0,0,1.6666666666666665,3,3,2,1,0,0,5,0,1,0,0,1,14,9,1,0,0,0,1,3,0,0.0,,10.8,4.800000000000001,16.200000000000003,0.0,27.000000000000004,5.4,0.2,16.200000000000003
2018,12973,6,1998509,3,0.0,0,0,0,0.0,0,3.6666666666666665,7,4,4,0,0,1,4,0,2,2,0,3,24,16,5,5,2,0,5,4,0,0.0,,9.81818181818182,3.0,17.181818181818183,2.454545454545455,9.81818181818182,4.90909090909091,0.5,9.81818181818182
2018,12973,6,1998510,8,0.0,1,0,0,0.0,0,7.0,10,10,7,2,0,1,6,0,3,2,0,2,39,30,12,5,0,1,7,10,1,0.0,1.0,9.0,2.2857142857142856,12.857142857142858,1.2857142857142856,7.7142857142857135,3.8571428571428568,0.5,12.857142857142858
2018,12973,6,1998526,12,5.0,2,2,0,0.0,0,40.333333333333336,44,39,35,7,1,9,32,0,23,0,1,3,197,158,8,6,4,3,40,53,8,0.0,0.5,7.809917355371901,1.884297520661157,9.818181818181817,2.008264462809917,7.140495867768594,5.132231404958677,0.71875,8.702479338842974
2018,12973,6,1998532,1,0.0,0,0,0,0.0,0,0.3333333333333333,1,3,3,1,0,0,2,0,1,0,1,0,4,2,0,0,0,0,0,0,0,0.0,,81.0,9.0,27.0,0.0,54.0,27.0,0.5,81.0
2018,12973,7,1661692,21,9.0,2,5,4,1.0,0,66.66666666666667,88,49,37,14,2,2,21,0,62,7,0,6,314,275,12,8,5,6,62,60,13,0.0,0.2857142857142857,4.994999999999999,1.6349999999999998,11.879999999999999,0.27,2.835,8.37,2.9523809523809526,6.615
2018,12973,7,1761913,19,0.0,2,2,4,0.0,0,33.0,31,21,17,7,1,0,14,1,40,3,0,4,153,131,18,7,4,1,25,32,14,0.0,0.5,4.636363636363637,1.3636363636363635,8.454545454545455,0.0,3.8181818181818183,10.90909090909091,2.857142857142857,5.7272727272727275
2018,12973,7,1879497,23,0.0,6,1,2,0.0,0,66.33333333333333,73,41,30,15,2,3,16,2,44,7,2,3,294,264,24,10,4,3,66,80,9,0.0,0.8571428571428571,4.07035175879397,1.341708542713568,9.904522613065327,0.40703517587939697,2.170854271356784,5.969849246231156,2.75,5.562814070351759
2018,12973,7,1879498,1,0.0,0,0,0,0.0,0,0.0,2,2,2,0,0,1,1,0,0,0,0,0,3,2,3,3,0,0,0,0,0,0.0,,,,,,,,0.0,
2018,12973,7,1996865,14,6.0,2,4,1,0.0,0,40.33333333333333,46,38,34,7,0,3,31,0,38,5,0,9,198,157,11,5,1,4,53,23,9,0.0,0.3333333333333333,7.586776859504133,1.9090909090909094,10.264462809917358,0.6694214876033058,6.917355371900827,8.479338842975208,1.2258064516129032,8.479338842975208
2018,12973,7,1996886,12,2.0,1,3,0,0.0,0,27.666666666666664,36,29,22,10,0,3,21,0,28,1,0,0,144,115,11,7,3,4,26,26,5,0.0,0.25,7.1566265060240974,2.060240963855422,11.710843373493978,0.9759036144578315,6.831325301204821,9.10843373493976,1.3333333333333333,9.433734939759038
2018,12973,7,1996887,12,9.0,4,2,0,1.0,1,50.0,64,32,27,6,1,2,26,0,32,13,1,7,251,209,2,0,2,1,59,52,13,0.0,0.6666666666666666,4.86,1.8,11.52,0.36,4.68,5.76,1.2307692307692308,5.76
2018,12973,7,1996890,10,0.0,0,0,0,0.0,0,19.0,34,17,15,5,0,4,6,2,4,4,0,1,96,82,17,10,3,1,23,23,1,0.0,,7.105263157894737,2.1052631578947367,16.105263157894736,1.894736842105263,2.8421052631578947,1.894736842105263,0.6666666666666666,8.052631578947368
2018,12973,8,1527448,15,0.0,3,0,0,0.0,0,15.0,11,9,7,2,0,0,9,0,9,2,0,2,64,53,8,2,0,0,20,12,7,0.0,1.0,4.2,1.3333333333333333,6.6,0.0,5.3999999999999995,5.3999999999999995,1.0,5.3999999999999995
2018,12973,8,1655483,14,14.0,4,5,0,1.0,1,82.0,73,40,34,16,0,2,35,0,82,5,1,5,353,303,0,0,5,3,70,79,27,0.0,0.4444444444444444,3.7317073170731705,1.3170731707317074,8.012195121951219,0.21951219512195122,3.841463414634146,9.0,2.342857142857143,4.390243902439025
2018,12973,8,1772294,26,1.0,3,3,2,0.0,0,33.0,30,16,10,2,1,2,14,1,21,2,1,2,146,123,16,8,5,2,33,39,5,0.0,0.5,2.7272727272727275,1.3333333333333333,8.181818181818182,0.5454545454545454,3.8181818181818183,5.7272727272727275,1.5,4.363636363636363
2018,12973,8,1772376,21,1.0,2,1,0,0.0,0,34.33333333333333,30,20,17,2,0,2,20,0,40,3,1,3,153,127,19,6,1,2,31,28,15,0.0,0.6666666666666666,4.456310679611651,1.4563106796116507,7.8640776699029145,0.5242718446601943,5.242718446601942,10.485436893203884,2.0,5.242718446601942
2018,12973,8,1774383,15,0.0,1,3,1,0.0,0,39.0,52,27,23,12,0,5,9,0,18,3,0,5,180,161,13,6,4,3,45,49,7,0.0,0.25,5.3076923076923075,1.564102564102564,12.0,1.1538461538461537,2.076923076923077,4.153846153846154,2.0,6.230769230769231
2018,12973,8,1774386,14,14.0,4,4,0,0.0,0,87.0,117,57,43,14,1,13,14,0,29,2,0,4,392,369,0,0,2,4,108,111,10,0.0,0.5,4.448275862068965,1.5057471264367817,12.10344827586207,1.3448275862068966,1.4482758620689655,3.0,2.0714285714285716,5.896551724137931
2018,12973,8,1774391,6,1.0,2,0,0,0.0,0,8.333333333333334,5,0,0,1,0,0,4,0,10,0,0,0,32,28,0,0,0,0,6,7,1,0.0,1.0,0.0,1.0799999999999998,5.3999999999999995,0.0,4.32,10.799999999999999,2.5,0.0
2018,12973,8,1871445,13,13.0,1,3,0,0.0,0,30.0,26,14,12,4,0,2,14,0,24,3,0,2,130,107,0,0,4,2,23,38,6,0.0,0.25,3.6,1.3333333333333333,7.800000000000001,0.6,4.2,7.2,1.7142857142857142,4.2
2018,12973,8,1871446,7,0.0,0,0,1,0.0,0,5.333333333333333,8,12,12,3,0,1,5,0,6,0,0,0,30,25,3,3,0,0,3,7,2,0.0,,20.25,2.4375,13.5,1.6875,8.4375,10.125,1.2,20.25
2018,12973,8,1982443,15,5.0,2,2,0,0.0,0,31.666666666666668,34,14,12,4,0,3,7,0,33,1,0,3,136,127,11,5,0,1,25,34,8,0.0,0.5,3.4105263157894736,1.2947368421052632,9.663157894736843,0.8526315789473684,1.9894736842105263,9.378947368421052,4.714285714285714,3.9789473684210526
2018,12973,8,1982450,18,7.0,3,2,0,0.0,0,46.666666666666664,54,26,26,1,2,6,20,0,40,1,1,6,209,185,11,5,2,1,39,52,10,0.0,0.6,5.014285714285714,1.5857142857142859,10.414285714285715,1.1571428571428573,3.8571428571428577,7.714285714285715,2.0,5.014285714285714
2018,12973,8,1982451,7,0.0,1,0,0,0.0,0,10.333333333333334,7,0,0,2,0,0,7,0,4,1,0,0,44,35,0,0,1,0,11,14,1,0.0,1.0,0.0,1.3548387096774193,6.096774193548387,0.0,6.096774193548387,3.4838709677419355,0.5714285714285714,0.0
2018,12973,8,1982452,21,0.0,1,2,1,0.0,0,29.666666666666664,28,15,12,4,0,3,10,0,24,1,2,2,129,114,20,4,3,1,37,25,7,0.0,0.3333333333333333,3.6404494382022476,1.2808988764044944,8.49438202247191,0.9101123595505619,3.0337078651685396,7.280898876404495,2.4,4.550561797752809
2018,12973,9,1530809,14,0.0,0,0,0,0.0,0,17.333333333333332,7,8,4,0,0,1,19,1,24,8,0,5,84,53,12,3,2,2,9,15,4,0.0,,2.076923076923077,1.5,3.6346153846153846,0.5192307692307693,9.865384615384617,12.461538461538463,1.263157894736842,4.153846153846154
2018,12973,9,1643219,17,12.0,2,4,0,0.0,0,64.66666666666667,75,41,34,9,4,8,19,0,57,10,0,0,296,259,5,5,4,4,52,75,18,0.0,0.3333333333333333,4.731958762886597,1.4536082474226804,10.438144329896906,1.11340206185567,2.644329896907216,7.93298969072165,3.0,5.7061855670103085
2018,12973,9,1769018,15,14.0,3,9,0,1.0,0,88.66666666666667,94,46,38,15,1,8,31,0,55,9,0,10,388,340,2,1,6,2,92,101,12,0.0,0.25,3.8571428571428568,1.4097744360902256,9.541353383458647,0.8120300751879699,3.1466165413533833,5.582706766917293,1.7741935483870968,4.669172932330827
2018,12973,9,1769023,4,0.0,0,1,0,0.0,0,2.0,5,2,2,0,1,0,1,1,0,2,0,0,14,11,6,3,0,0,3,2,0,0.0,0.0,9.0,3.0,22.5,0.0,4.5,0.0,0.0,9.0
2018,12973,9,1769025,17,3.0,1,0,2,0.0,0,35.333333333333336,31,15,9,8,1,2,13,1,36,4,0,2,157,135,18,6,2,3,23,46,7,0.0,1.0,2.292452830188679,1.2452830188679245,7.896226415094339,0.5094339622641509,3.3113207547169807,9.169811320754716,2.769230769230769,3.820754716981132
2018,12973,9,1769027,8,0.0,0,1,0,0.0,0,6.0,12,11,11,3,2,1,12,0,7,0,0,5,41,29,8,5,0,0,2,8,1,0.0,0.0,16.5,4.0,18.0,1.5,18.0,10.5,0.5833333333333334,16.5
2018,12973,9,1870677,14,0.0,1,0,0,0.0,0,15.0,12,7,3,1,0,0,12,1,18,0,0,5,70,57,14,5,0,1,13,14,5,0.0,1.0,1.8,1.6,7.2,0.0,7.2,10.799999999999999,1.5,4.2
2018,12973,9,1870694,11,8.0,4,4,0,0.0,0,40.666666666666664,35,26,21,9,1,1,15,0,24,9,0,1,179,152,2,0,3,0,29,62,13,0.0,0.5,4.647540983606557,1.2295081967213115,7.745901639344263,0.2213114754098361,3.319672131147541,5.311475409836065,1.6,5.754098360655738
2018,12973,9,1870695,19,3.0,2,2,1,0.0,0,26.666666666666668,23,21,18,1,0,4,21,0,22,13,0,5,136,99,9,3,2,1,28,27,9,0.0,0.5,6.074999999999999,1.65,7.762499999999999,1.3499999999999999,7.0874999999999995,7.425,1.0476190476190477,7.0874999999999995
2018,12973,9,1870699,20,0.0,2,2,3,0.0,0,47.0,39,22,18,8,0,2,15,5,38,4,2,3,197,175,23,4,2,1,60,34,11,0.0,0.5,3.4468085106382977,1.148936170212766,7.468085106382978,0.3829787234042553,2.872340425531915,7.276595744680851,2.533333333333333,4.212765957446809
2018,12973,9,1978791,1,0.0,0,0,0,0.0,0,0.3333333333333333,1,3,3,0,0,0,2,0,1,0,0,1,4,2,0,0,0,0,0,0,1,0.0,,81.0,9.0,27.0,0.0,54.0,27.0,0.5,81.0
2018,12973,9,1978937,15,9.0,3,3,1,0.0,0,61.333333333333336,59,34,30,10,1,7,11,0,44,11,0,7,259,231,13,6,3,3,56,73,12,0.0,0.5,4.4021739130434785,1.141304347826087,8.657608695652174,1.0271739130434783,1.6141304347826086,6.456521739130435,4.0,4.989130434782609
2018,12973,9,1978992,11,0.0,2,1,0,0.0,0,12.666666666666666,18,11,9,6,2,1,6,1,10,2,0,1,63,54,15,9,1,0,17,8,5,0.0,0.6666666666666666,6.394736842105263,1.8947368421052633,12.789473684210526,0.7105263157894738,4.2631578947368425,7.105263157894737,1.6666666666666667,7.815789473684211
2018,12973,9,1978994,11,0.0,0,0,1,0.0,0,12.666666666666666,16,10,8,3,0,2,7,0,9,2,0,0,62,52,11,3,1,0,19,8,3,0.0,,5.68421052631579,1.8157894736842106,11.36842105263158,1.4210526315789476,4.973684210526316,6.394736842105263,1.2857142857142858,7.105263157894737
2018,12973,9,1978996,17,0.0,1,2,2,0.0,0,26.666666666666664,17,13,13,3,0,1,10,0,29,6,0,5,107,88,18,2,1,2,27,16,14,0.0,0.3333333333333333,4.3875,1.0125000000000002,5.737500000000001,0.3375,3.3750000000000004,9.787500000000001,2.9,4.3875
2018,12973,10,1763327,11,10.0,2,3,0,0.0,0,39.666666666666664,50,34,27,8,1,5,14,0,16,11,0,1,195,165,0,0,4,1,56,42,5,0.0,0.4,6.126050420168068,1.6134453781512605,11.344537815126053,1.134453781512605,3.1764705882352944,3.630252100840336,1.1428571428571428,7.714285714285715
2018,12973,10,1763335,8,1.0,2,2,0,0.0,0,26.666666666666664,35,24,16,9,2,2,9,1,18,3,0,1,127,107,8,4,5,3,25,34,7,0.0,0.5,5.4,1.6500000000000001,11.812500000000002,0.675,3.0375,6.075,2.0,8.100000000000001
2018,12973,10,1868433,7,2.0,2,1,0,0.0,0,13.333333333333332,11,7,7,2,0,1,4,0,21,0,0,0,53,49,0,0,0,0,9,8,4,0.0,0.6666666666666666,4.7250000000000005,1.125,7.425000000000001,0.675,2.7,14.175,5.25,4.7250000000000005
2018,12973,10,1868437,5,0.0,0,0,0,0.0,0,5.666666666666666,6,5,5,2,0,1,3,0,4,2,0,0,28,23,3,0,0,0,6,6,0,0.0,,7.941176470588236,1.5882352941176472,9.529411764705882,1.5882352941176472,4.764705882352941,6.352941176470589,1.3333333333333333,7.941176470588236
2018,12973,10,1868438,13,12.0,5,4,0,2.0,1,70.33333333333333,88,40,38,15,2,3,20,0,63,9,1,6,317,273,0,0,7,8,74,63,22,0.0,0.5555555555555556,4.862559241706162,1.5355450236966826,11.260663507109005,0.38388625592417064,2.559241706161137,8.061611374407583,3.15,5.118483412322274
2018,12973,10,1868439,7,3.0,1,1,0,0.0,0,13.0,18,14,13,2,0,0,8,0,11,6,0,2,69,53,0,0,0,2,12,13,4,0.0,0.5,9.0,2.0,12.461538461538462,0.0,5.538461538461538,7.615384615384615,1.375,9.692307692307692
2018,12973,10,1980394,2,0.0,0,0,0,0.0,0,4.666666666666667,10,9,8,1,1,0,3,0,4,1,0,1,29,22,2,2,1,2,5,3,0,0.0,,15.428571428571427,2.7857142857142856,19.285714285714285,0.0,5.785714285714285,7.7142857142857135,1.3333333333333333,17.357142857142854
2018,12973,10,1980415,12,12.0,2,4,0,3.0,1,55.0,61,32,25,12,1,8,19,0,53,10,0,4,253,215,0,0,8,1,56,48,14,0.0,0.3333333333333333,4.090909090909091,1.4545454545454546,9.981818181818182,1.309090909090909,3.1090909090909093,8.672727272727272,2.789473684210526,5.236363636363636
2018,12973,10,1980417,18,0.0,5,2,0,0.0,0,30.333333333333332,29,13,10,5,0,2,6,0,27,3,0,2,129,115,17,11,5,0,31,25,5,0.0,0.7142857142857143,2.967032967032967,1.153846153846154,8.604395604395604,0.5934065934065934,1.7802197802197803,8.010989010989011,4.5,3.8571428571428577
2018,12973,10,1980420,13,1.0,0,0,1,0.0,0,21.333333333333332,23,16,12,4,0,0,11,0,19,2,0,7,102,87,8,2,1,1,25,18,4,0.0,,5.0625,1.59375,9.703125,0.0,4.640625,8.015625,1.7272727272727273,6.75
2018,12973,10,1980428,11,4.0,4,2,0,0.0,0,30.333333333333332,31,24,19,11,2,4,8,0,29,6,0,6,139,117,5,1,4,4,27,32,7,0.0,0.6666666666666666,5.637362637362637,1.2857142857142858,9.197802197802199,1.1868131868131868,2.3736263736263736,8.604395604395604,3.625,7.120879120879121
2018,12973,13,1764388,3,1.0,0,1,0,0.0,0,2.6666666666666665,2,7,2,2,0,0,4,0,1,2,1,1,17,9,2,1,1,1,2,5,0,0.0,0.0,6.75,2.25,6.75,0.0,13.5,3.375,0.25,23.625
2018,12973,13,1764391,6,2.0,0,1,0,0.0,0,5.333333333333333,11,9,9,0,0,0,9,0,1,1,0,1,37,25,5,1,1,1,2,13,0,0.0,0.0,15.1875,3.75,18.5625,0.0,15.1875,1.6875,0.1111111111111111,15.1875
