season,season_id,school_id,stats_player_seq,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,PF,W-L%,ERA,ERA-,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2018,12973,2,1659965,1.0,2,2.0,1,0,0,1.0,0,10.333333333333334,7,2,1,3,0,0,0,0,10,0,0,1,40,39,0,0,1,0,13,7,2,0.0,173.65905931417979,1.0,0.8709677419354839,5.0,1.0128405625578003,0.6774193548387096,6.096774193548387,0.0,0.0,8.709677419354838,,1.7419354838709677
2018,12973,2,1767864,1.0,12,4.0,1,3,1,0.0,0,28.333333333333332,29,21,17,5,1,1,12,1,15,3,0,6,129,109,2,0,5,0,32,33,8,0.0,173.65905931417979,0.25,5.3999999999999995,29.0,3.936559727643189,1.4470588235294117,9.211764705882354,0.3176470588235294,3.8117647058823527,4.764705882352941,1.25,6.670588235294118
2018,12973,2,1767887,1.0,15,0.0,0,0,0,0.0,0,17.333333333333332,27,20,19,4,0,1,15,0,11,3,0,3,92,70,10,7,2,2,18,17,2,0.0,173.65905931417979,,9.865384615384617,54.0,5.544478279679389,2.4230769230769234,14.01923076923077,0.5192307692307693,7.788461538461538,5.711538461538463,0.7333333333333333,10.384615384615385
2018,12973,2,1767888,1.0,21,4.0,2,3,0,0.0,0,54.0,61,37,29,9,0,3,12,0,51,11,1,10,244,213,9,7,2,6,44,63,17,0.0,173.65905931417979,0.4,4.833333333333334,26.0,3.0594355446366532,1.3518518518518519,10.166666666666666,0.5,2.0,8.5,4.25,6.166666666666667
2018,12973,2,1884456,1.0,1,0.0,0,0,0,0.0,0,1.6666666666666665,3,5,5,3,0,0,2,0,1,1,0,0,10,7,2,0,0,0,2,1,0,0.0,173.65905931417979,,27.000000000000004,147.0,7.148324433525542,3.0000000000000004,16.200000000000003,0.0,10.8,5.4,0.5,27.000000000000004
2018,12973,2,1997672,1.0,11,0.0,0,0,0,0.0,0,11.0,18,13,13,4,0,2,8,0,7,1,0,6,57,48,9,4,0,0,14,9,2,0.0,173.65905931417979,,10.636363636363637,58.0,6.493778978980087,2.3636363636363638,14.727272727272728,1.6363636363636365,6.545454545454546,5.7272727272727275,0.875,10.636363636363637
2018,12973,2,1997676,1.0,1,0.0,0,0,0,0.0,0,0.3333333333333333,2,1,0,2,0,0,2,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0.0,173.65905931417979,,0.0,0.0,20.948324433525542,12.0,54.0,0.0,54.0,0.0,0.0,27.0
2018,12973,2,1997693,1.0,15,14.0,2,8,0,0.0,0,72.33333333333333,100,66,53,15,3,8,26,0,52,11,0,12,350,303,0,0,7,3,79,74,12,0.0,173.65905931417979,0.2,6.59447004608295,36.0,4.482886645507109,1.7419354838709677,12.442396313364055,0.9953917050691244,3.2350230414746544,6.470046082949309,2.0,8.211981566820278
2018,12973,2,1997694,1.0,17,9.0,4,6,0,0.0,0,60.666666666666664,82,45,42,15,1,7,23,0,43,2,0,5,283,249,5,2,8,1,90,39,10,0.0,173.65905931417979,0.4,6.230769230769231,34.0,4.2670057522068605,1.7307692307692308,12.164835164835166,1.0384615384615385,3.4120879120879124,6.3791208791208796,1.8695652173913044,6.675824175824176
2018,12973,2,1997695,1.0,9,0.0,0,0,0,0.0,0,9.333333333333332,9,11,8,3,1,1,10,0,7,1,0,5,48,35,9,5,0,2,11,7,3,0.0,173.65905931417979,,7.714285714285715,42.0,6.376895862096971,2.035714285714286,8.67857142857143,0.9642857142857144,9.642857142857144,6.750000000000001,0.7,10.60714285714286
