season,season_id,school_id,stats_player_seq,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2016,12360,444,1431608,1.0,15,15.0,8,3,0,1.0,0,91.66666666666667,75,39,30,15,3,5,42,0,130,2,2,18,393,337,0,0,10,2,81,55,38,0.0,0.7272727272727273,2.9454545454545453,161.0,2.3272087638321812,1.2763636363636364,7.363636363636363,0.4909090909090909,4.123636363636363,12.763636363636364,3.0952380952380953,3.8290909090909087
2016,12360,444,1431613,1.0,24,0.0,1,3,7,0.0,0,34.666666666666664,23,15,12,5,0,3,17,2,39,3,0,5,144,123,16,3,0,1,26,33,6,0.0,0.25,3.115384615384616,152.0,3.620250721874139,1.153846153846154,5.971153846153847,0.778846153846154,4.413461538461538,10.125,2.2941176470588234,3.894230769230769
2016,12360,444,1547077,1.0,11,0.0,0,1,0,0.0,0,12.333333333333334,20,14,14,4,0,3,8,0,14,1,0,2,63,52,3,2,1,1,11,9,5,0.0,0.0,10.216216216216216,46.0,6.095562572185989,2.27027027027027,14.594594594594593,2.189189189189189,5.837837837837837,10.216216216216216,1.75,10.216216216216216
2016,12360,444,1547086,1.0,29,0.0,6,0,0,0.0,0,36.333333333333336,38,9,9,10,0,1,9,1,40,4,0,2,156,138,39,19,3,2,35,27,11,0.0,1.0,2.2293577981651373,213.0,2.243839289270046,1.2935779816513762,9.412844036697248,0.2477064220183486,2.2293577981651373,9.908256880733944,4.444444444444445,2.2293577981651373
2016,12360,444,1547096,1.0,16,15.0,5,5,0,0.0,0,65.33333333333333,65,47,40,13,1,12,46,0,60,11,0,9,308,246,0,0,3,2,55,67,19,0.0,0.5,5.510204081632653,86.0,6.182848838043684,1.6989795918367347,8.954081632653061,1.653061224489796,6.336734693877551,8.26530612244898,1.3043478260869565,6.474489795918368
2016,12360,444,1547097,1.0,7,1.0,0,1,0,0.0,0,7.0,15,6,6,3,0,0,2,0,5,0,0,0,34,32,3,2,0,0,7,5,1,0.0,0.0,7.7142857142857135,61.0,2.4430529196763366,2.4285714285714284,19.285714285714285,0.0,2.571428571428571,6.428571428571429,2.5,7.7142857142857135
2016,12360,444,1643262,1.0,15,13.0,5,4,1,2.0,2,80.66666666666667,72,47,42,14,2,10,42,0,107,6,1,14,356,305,0,0,2,1,65,60,24,0.0,0.5555555555555556,4.68595041322314,101.0,3.7582831439974704,1.4132231404958677,8.033057851239668,1.1157024793388428,4.68595041322314,11.938016528925619,2.5476190476190474,5.243801652892562
2016,12360,444,1643266,1.0,18,8.0,5,3,0,0.0,0,59.0,60,37,31,15,1,3,28,0,63,3,0,9,267,231,11,4,4,1,55,50,16,0.0,0.625,4.728813559322035,100.0,3.1161764063591457,1.4915254237288136,9.152542372881356,0.4576271186440678,4.271186440677966,9.610169491525424,2.25,5.6440677966101696
2016,12360,444,1643268,1.0,7,0.0,0,0,0,0.0,0,9.0,10,6,6,1,0,1,7,0,6,2,0,4,44,33,3,2,0,2,9,10,3,0.0,,6.0,79.0,6.125592602216019,1.8888888888888888,10.0,1.0,7.0,6.0,0.8571428571428571,6.0
2016,12360,444,1643280,1.0,18,0.0,0,0,0,0.0,0,23.0,32,27,20,12,1,2,10,0,14,4,1,3,110,91,10,5,3,2,23,24,6,0.0,,7.826086956521739,61.0,4.753611925887517,1.826086956521739,12.521739130434781,0.7826086956521738,3.9130434782608696,5.478260869565218,1.4,10.56521739130435
2016,12360,444,1772256,1.0,14,0.0,0,0,0,0.0,0,17.333333333333332,21,14,14,5,0,2,7,0,15,2,0,0,80,70,9,4,1,0,17,17,6,0.0,,7.269230769230769,65.0,4.341404568027985,1.6153846153846154,10.903846153846155,1.0384615384615385,3.6346153846153846,7.788461538461538,2.142857142857143,7.269230769230769
2016,12360,444,1772263,1.0,22,7.0,2,4,0,0.0,0,55.666666666666664,68,33,30,20,1,6,9,1,35,4,1,7,239,214,10,2,10,2,59,62,10,0.0,0.3333333333333333,4.850299401197605,98.0,3.858792868350417,1.3832335329341319,10.994011976047904,0.9700598802395209,1.4550898203592815,5.65868263473054,3.888888888888889,5.335329341317365
2016,12360,444,1772268,1.0,4,0.0,0,0,0,0.0,0,1.3333333333333333,5,5,3,0,1,1,3,0,0,2,0,0,15,10,2,0,0,0,1,3,0,0.0,,20.25,23.0,24.01448149110491,6.0,33.75,6.75,20.25,0.0,0.0,33.75
2016,12360,450,1440400,1.0,13,6.0,1,4,0,0.0,0,31.666666666666668,48,38,31,8,2,1,18,0,16,6,0,9,169,139,2,0,2,4,35,38,2,0.0,0.2,8.810526315789474,54.0,4.688165701631224,2.0842105263157893,13.642105263157895,0.28421052631578947,5.11578947368421,4.5473684210526315,0.8888888888888888,10.799999999999999
2016,12360,450,1440401,1.0,16,14.0,2,10,0,0.0,0,66.33333333333333,95,63,51,18,1,4,31,2,49,4,2,10,322,272,1,0,11,4,85,50,14,0.0,0.16666666666666666,6.91959798994975,68.0,3.903928727285813,1.8994974874371862,12.889447236180905,0.542713567839196,4.206030150753769,6.648241206030152,1.5806451612903225,8.547738693467338
2016,12360,450,1440407,1.0,3,0.0,0,0,1,0.0,0,5.666666666666666,9,1,1,1,0,0,2,0,5,0,0,0,27,25,0,0,0,0,4,7,1,0.0,,1.5882352941176472,298.0,2.3085991381637316,1.9411764705882355,14.294117647058824,0.0,3.1764705882352944,7.941176470588236,2.5,1.5882352941176472
2016,12360,450,1440408,1.0,3,2.0,0,2,0,0.0,0,5.333333333333334,10,9,9,3,0,2,6,0,4,2,0,3,34,24,0,0,1,1,3,9,2,0.0,0.0,15.187499999999998,31.0,10.889481491104908,2.9999999999999996,16.874999999999996,3.3749999999999996,10.124999999999998,6.749999999999999,0.6666666666666666,15.187499999999998
2016,12360,450,1551717,1.0,19,1.0,1,1,0,0.0,0,29.333333333333332,35,25,19,8,0,2,20,0,23,7,0,9,152,120,7,3,2,3,26,38,11,0.0,0.5,5.829545454545454,81.0,5.094026945650363,1.875,10.738636363636363,0.6136363636363638,6.136363636363637,7.0568181818181825,1.15,7.670454545454546
2016,12360,450,1774305,1.0,3,2.0,0,2,0,0.0,0,7.0,3,6,2,2,0,0,8,0,6,0,0,5,32,24,0,0,0,0,5,8,1,0.0,0.0,2.571428571428571,184.0,4.728767205390622,1.5714285714285714,3.8571428571428568,0.0,10.285714285714285,7.7142857142857135,0.75,7.7142857142857135
2016,12360,450,1774309,1.0,20,1.0,4,2,3,0.0,0,45.0,45,28,23,13,1,5,15,0,27,2,0,5,191,169,8,3,2,2,37,60,8,0.0,0.6666666666666666,4.6,103.0,4.392259268882686,1.3333333333333333,9.0,1.0,3.0,5.3999999999999995,1.8,5.6
2016,12360,450,1774310,1.0,20,0.0,1,0,0,0.0,0,34.0,48,36,26,10,0,5,21,0,12,5,1,1,176,149,11,8,1,0,27,55,5,0.0,1.0,6.88235294117647,69.0,6.514481491104908,2.0294117647058822,12.705882352941178,1.3235294117647058,5.5588235294117645,3.1764705882352944,0.5714285714285714,9.529411764705882
2016,12360,450,1774313,1.0,2,0.0,0,0,0,0.0,0,4.333333333333334,6,3,3,1,0,1,1,0,2,2,0,1,23,20,0,0,0,0,2,9,0,0.0,,6.23076923076923,76.0,7.168327644951061,1.6153846153846152,12.46153846153846,2.0769230769230766,2.0769230769230766,4.153846153846153,2.0,6.23076923076923
2016,12360,450,1774315,1.0,11,0.0,0,0,0,0.0,0,11.666666666666666,19,19,17,6,0,2,16,0,8,3,0,5,75,54,4,3,0,2,9,18,1,0.0,,13.114285714285716,36.0,8.757338633962052,3.0,14.657142857142857,1.542857142857143,12.342857142857143,6.171428571428572,0.5,14.657142857142857
2016,12360,450,1774316,1.0,14,8.0,1,2,0,0.0,0,54.333333333333336,63,43,33,11,2,2,33,0,41,10,4,14,261,209,3,0,4,5,55,52,20,0.0,0.3333333333333333,5.4662576687116555,87.0,4.3580397733134975,1.7668711656441718,10.43558282208589,0.3312883435582822,5.4662576687116555,6.791411042944785,1.2424242424242424,7.122699386503068
2016,12360,450,1774317,1.0,17,2.0,1,5,0,0.0,0,28.333333333333332,50,46,34,13,1,4,23,1,27,4,0,14,168,136,4,0,1,4,27,32,9,0.0,0.16666666666666666,10.799999999999999,44.0,5.802716785222556,2.5764705882352943,15.882352941176473,1.2705882352941176,7.305882352941176,8.576470588235294,1.173913043478261,14.611764705882353
2016,12360,454,1419701,1.0,15,0.0,0,1,1,0.0,0,12.666666666666666,14,12,9,3,0,1,12,1,10,2,0,2,67,50,12,7,0,3,10,17,1,0.0,0.0,6.394736842105263,74.0,5.77763938584175,2.0526315789473686,9.947368421052632,0.7105263157894738,8.526315789473685,7.105263157894737,0.8333333333333334,8.526315789473685
2016,12360,454,1419704,1.0,17,2.0,0,1,2,0.0,0,33.333333333333336,30,27,20,4,0,1,29,0,47,8,1,10,162,123,3,2,1,1,26,19,20,0.0,0.0,5.3999999999999995,88.0,3.914481491104908,1.7699999999999998,8.1,0.27,7.829999999999999,12.69,1.6206896551724137,7.289999999999999
2016,12360,454,1419707,1.0,24,1.0,2,4,2,0.0,0,38.666666666666664,43,32,30,12,1,3,20,1,34,2,0,11,183,157,20,8,1,3,31,50,10,0.0,0.3333333333333333,6.982758620689655,68.0,3.971378042829046,1.6293103448275863,10.008620689655174,0.6982758620689655,4.655172413793104,7.913793103448277,1.7,7.448275862068966
2016,12360,454,1538287,1.0,19,1.0,2,3,1,0.0,0,37.666666666666664,59,33,27,16,2,2,17,0,23,2,0,7,185,161,19,14,2,3,43,38,6,0.0,0.4,6.451327433628318,73.0,3.9967823760606604,2.017699115044248,14.097345132743364,0.47787610619469034,4.061946902654867,5.495575221238939,1.3529411764705883,7.88495575221239
2016,12360,454,1538300,1.0,16,7.0,4,2,1,0.0,0,60.666666666666664,78,52,44,16,1,5,23,0,44,10,0,7,287,250,5,3,2,2,68,58,20,0.0,0.6666666666666666,6.527472527472527,73.0,4.267228743852161,1.664835164835165,11.571428571428573,0.7417582417582418,3.4120879120879124,6.527472527472527,1.9130434782608696,7.714285714285715
2016,12360,454,1642036,1.0,19,0.0,2,1,1,0.0,0,31.666666666666668,28,13,12,4,3,1,14,0,39,3,0,3,142,120,21,11,1,4,21,35,14,0.0,0.6666666666666666,3.4105263157894736,139.0,2.5723762279470135,1.3263157894736841,7.957894736842105,0.28421052631578947,3.9789473684210526,11.08421052631579,2.7857142857142856,3.694736842105263
2016,12360,454,1642038,1.0,13,7.0,1,3,0,0.0,0,40.333333333333336,46,34,29,6,5,7,22,1,40,5,1,2,190,160,3,1,1,2,26,48,6,0.0,0.25,6.471074380165288,73.0,5.295473226642098,1.6859504132231404,10.264462809917354,1.56198347107438,4.909090909090908,8.925619834710742,1.8181818181818181,7.586776859504132
2016,12360,454,1642040,1.0,14,0.0,1,0,0,0.0,0,16.0,24,20,20,7,0,3,15,0,8,3,0,7,87,68,7,3,0,1,18,18,3,0.0,1.0,11.25,42.0,7.826981491104908,2.4375,13.5,1.6875,8.4375,4.5,0.5333333333333333,11.25
2016,12360,454,1754430,1.0,1,0.0,0,0,0,0.0,0,1.0,0,1,0,0,0,0,2,0,1,1,0,1,6,3,0,0,0,0,1,1,0,0.0,,0.0,,10.014481491104908,2.0,0.0,0.0,18.0,9.0,0.5,9.0
2016,12360,454,1754436,1.0,20,12.0,5,5,0,0.0,0,62.0,83,53,40,14,3,5,34,0,49,13,1,10,312,260,11,7,2,3,56,69,20,0.0,0.5,5.806451612903226,82.0,4.756416974975876,1.8870967741935485,12.048387096774192,0.7258064516129032,4.935483870967742,7.112903225806451,1.4411764705882353,7.693548387096774
2016,12360,454,1754439,1.0,12,0.0,2,0,0,0.0,0,18.0,25,12,12,4,0,1,14,0,15,3,1,4,94,75,13,6,2,0,19,18,7,0.0,1.0,6.0,79.0,4.903370379993797,2.1666666666666665,12.5,0.5,7.0,7.5,1.0714285714285714,6.0
2016,12360,454,1754440,1.0,13,12.0,5,3,0,0.0,0,62.333333333333336,76,43,36,11,0,8,19,1,76,3,1,4,291,262,0,0,3,3,46,60,14,0.0,0.625,5.197860962566844,91.0,3.303251544580844,1.5240641711229945,10.973262032085561,1.1550802139037433,2.7433155080213902,10.973262032085561,4.0,6.20855614973262
2016,12360,454,1754441,1.0,13,12.0,3,5,0,0.0,0,48.333333333333336,72,45,35,13,0,4,33,0,42,3,1,8,248,205,1,1,3,4,46,47,7,0.0,0.375,6.517241379310345,73.0,4.586895284208357,2.172413793103448,13.406896551724136,0.7448275862068965,6.144827586206896,7.820689655172414,1.2727272727272727,8.379310344827585
2016,12360,454,1754442,1.0,6,0.0,0,0,0,0.0,0,5.0,10,7,3,1,0,0,5,0,3,1,0,2,30,24,6,3,0,0,3,7,2,0.0,,5.3999999999999995,88.0,5.414481491104908,3.0,18.0,0.0,9.0,5.3999999999999995,0.6,12.6
2016,12360,454,1754447,1.0,12,2.0,0,1,2,0.0,0,19.0,34,28,25,8,0,2,19,0,18,5,0,4,116,92,6,4,0,0,18,21,5,0.0,0.0,11.842105263157896,40.0,6.27763938584175,2.789473684210526,16.105263157894736,0.9473684210526315,9.0,8.526315789473683,0.9473684210526315,13.26315789473684
2016,12360,456,1425427,1.0,19,1.0,0,3,1,0.0,0,14.333333333333334,27,17,14,5,0,1,9,1,8,1,0,0,78,66,12,4,2,0,17,15,3,0.0,0.0,8.790697674418604,54.0,4.898202421337467,2.511627906976744,16.953488372093023,0.627906976744186,5.651162790697675,5.023255813953488,0.8888888888888888,10.674418604651162
2016,12360,456,1425481,1.0,3,0.0,0,1,0,0.0,0,4.666666666666666,3,2,2,0,1,0,3,0,3,1,0,1,20,15,0,0,0,1,2,7,0,0.0,0.0,3.8571428571428577,123.0,4.300195776819194,1.2857142857142858,5.7857142857142865,0.0,5.7857142857142865,5.7857142857142865,1.0,3.8571428571428577
2016,12360,456,1447910,1.0,14,2.0,0,2,0,0.0,0,17.666666666666664,27,15,13,8,2,1,8,1,10,4,0,2,88,71,7,2,5,0,18,18,2,0.0,0.0,6.622641509433963,72.0,4.655990925067172,1.9811320754716983,13.754716981132077,0.509433962264151,4.075471698113208,5.0943396226415105,1.25,7.641509433962265
2016,12360,456,1532910,1.0,7,0.0,0,0,0,0.0,0,4.333333333333333,3,3,3,0,1,0,3,0,5,3,0,1,22,15,8,4,0,1,1,7,1,0.0,,6.230769230769232,76.0,4.8606353372587545,1.3846153846153848,6.230769230769232,0.0,6.230769230769232,10.384615384615385,1.6666666666666667,6.230769230769232
2016,12360,456,1532916,1.0,11,4.0,0,3,0,0.0,0,18.0,33,31,29,1,1,2,10,0,13,6,0,8,103,83,4,2,1,3,21,17,2,0.0,0.0,14.5,33.0,5.681148157771575,2.388888888888889,16.5,1.0,5.0,6.5,1.3,15.5
2016,12360,456,1532917,1.0,3,3.0,1,0,0,0.0,0,20.0,19,8,5,2,1,2,2,0,16,1,0,2,83,76,0,0,2,2,22,19,3,0.0,1.0,2.25,211.0,3.164481491104908,1.05,8.549999999999999,0.9,0.9,7.2,8.0,3.6
2016,12360,456,1551222,1.0,16,8.0,3,3,0,0.0,0,41.0,45,33,31,19,0,6,28,2,30,4,1,3,195,159,2,2,3,1,34,52,5,0.0,0.5,6.804878048780488,70.0,5.794969295982957,1.7804878048780488,9.878048780487806,1.3170731707317072,6.146341463414634,6.585365853658536,1.0714285714285714,7.2439024390243905
2016,12360,456,1656657,1.0,18,0.0,2,0,0,0.0,0,28.333333333333332,15,11,6,1,0,0,21,0,12,0,0,3,121,96,10,2,2,2,33,37,4,0.0,1.0,1.9058823529411764,249.0,4.390952079340202,1.2705882352941178,4.764705882352941,0.0,6.670588235294118,3.8117647058823527,0.5714285714285714,3.4941176470588236
2016,12360,456,1656659,1.0,14,13.0,4,6,0,0.0,0,70.66666666666667,90,54,51,28,3,3,18,0,47,4,1,4,321,285,1,0,7,7,78,77,13,0.0,0.4,6.495283018867925,73.0,3.1701418684633986,1.5283018867924527,11.462264150943394,0.3820754716981132,2.292452830188679,5.985849056603772,2.611111111111111,6.877358490566037
2016,12360,456,1656665,1.0,13,0.0,0,0,0,0.0,0,13.333333333333332,19,15,13,5,1,2,8,0,1,3,0,2,67,54,7,1,2,0,26,9,0,0.0,,8.775,54.0,7.289481491104908,2.0250000000000004,12.825000000000001,1.35,5.4,0.675,0.125,10.125
2016,12360,456,1656668,1.0,16,0.0,1,2,0,0.0,0,29.666666666666668,35,26,20,9,2,2,11,0,15,4,0,9,136,115,11,5,4,2,30,37,4,0.0,0.3333333333333333,6.067415730337078,78.0,4.396503963015021,1.550561797752809,10.617977528089888,0.6067415730337078,3.3370786516853927,4.550561797752809,1.3636363636363635,7.8876404494382015
2016,12360,456,1758782,1.0,14,13.0,1,9,1,0.0,0,70.33333333333333,80,55,47,16,2,4,26,0,35,9,3,4,323,279,1,0,4,5,88,76,17,0.0,0.1,6.0142180094786735,79.0,4.2514483157494585,1.5071090047393365,10.236966824644549,0.5118483412322276,3.327014218009479,4.478672985781991,1.3461538461538463,7.037914691943128
2016,12360,456,1758783,1.0,17,3.0,2,1,0,0.0,0,35.0,46,26,24,11,2,5,21,0,17,4,0,2,170,143,9,3,0,2,23,55,5,0.0,0.6666666666666666,6.171428571428572,77.0,6.043052919676336,1.9142857142857144,11.82857142857143,1.2857142857142856,5.3999999999999995,4.371428571428571,0.8095238095238095,6.685714285714286
2016,12360,456,1758785,1.0,15,0.0,0,1,0,0.0,0,23.666666666666668,24,18,12,5,1,0,14,0,23,1,0,2,110,88,12,4,4,3,24,20,7,0.0,0.0,4.563380281690141,104.0,2.9722279699781478,1.6056338028169013,9.126760563380282,0.0,5.323943661971831,8.746478873239436,1.6428571428571428,6.845070422535211
2016,12360,456,1758786,1.0,11,0.0,0,0,1,0.0,0,13.0,17,13,8,5,0,2,6,0,7,1,0,4,61,54,10,0,0,0,11,17,2,0.0,,5.538461538461538,86.0,5.552943029566446,1.7692307692307692,11.76923076923077,1.3846153846153846,4.153846153846154,4.846153846153846,1.1666666666666667,9.0
2016,12360,456,1758790,1.0,27,0.0,0,3,3,0.0,0,26.0,29,13,12,8,1,1,17,0,20,3,1,1,128,102,21,10,3,3,19,35,3,0.0,0.0,4.153846153846154,114.0,4.283712260335678,1.7692307692307692,10.038461538461538,0.34615384615384615,5.884615384615385,6.923076923076923,1.1764705882352942,4.5
2016,12360,456,1758791,1.0,9,7.0,2,3,0,0.0,0,23.0,34,18,17,9,0,1,4,0,7,1,0,1,108,101,0,0,0,2,22,38,3,0.0,0.4,6.652173913043478,71.0,3.6231771432788213,1.6521739130434783,13.304347826086955,0.3913043478260869,1.5652173913043477,2.739130434782609,1.75,7.043478260869565
2016,12360,457,1543182,1.0,34,0.0,2,0,0,0.0,0,36.0,27,13,10,7,2,0,12,0,33,1,0,2,144,124,48,8,3,3,26,42,8,0.0,1.0,2.5,190.0,2.2644814911049083,1.0833333333333333,6.75,0.0,3.0,8.25,2.75,3.25
2016,12360,457,1543183,1.0,13,13.0,5,6,0,1.0,1,90.66666666666667,68,30,27,13,1,2,21,0,95,2,0,2,355,320,0,0,8,3,67,97,35,0.0,0.45454545454545453,2.6801470588235294,177.0,1.9666873734578494,0.9816176470588235,6.75,0.19852941176470587,2.0845588235294117,9.430147058823529,4.523809523809524,2.9779411764705883
2016,12360,457,1543185,1.0,28,0.0,5,5,1,0.0,0,50.33333333333333,39,22,16,6,0,1,25,2,53,5,1,11,216,184,30,9,0,2,49,42,15,0.0,0.5,2.8609271523178808,166.0,2.9548788420982857,1.271523178807947,6.973509933774835,0.17880794701986755,4.470198675496689,9.47682119205298,2.12,3.9337748344370866
2016,12360,457,1543186,1.0,10,0.0,0,0,0,0.0,0,3.6666666666666665,5,2,1,1,0,0,5,0,6,1,0,0,22,16,11,4,0,0,3,2,0,0.0,,2.454545454545455,193.0,4.6508451274685445,2.7272727272727275,12.272727272727273,0.0,12.272727272727273,14.727272727272728,1.2,4.90909090909091
2016,12360,457,1651493,1.0,1,0.0,0,0,0,0.0,0,0.0,1,1,1,0,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,,0.0,
2016,12360,457,1651494,1.0,23,0.0,2,1,0,0.0,0,37.333333333333336,30,11,9,7,0,2,12,5,34,1,1,5,151,132,32,14,4,2,33,37,8,0.0,0.6666666666666666,2.1696428571428568,218.0,2.9341243482477655,1.125,7.232142857142857,0.4821428571428571,2.8928571428571423,8.196428571428571,2.8333333333333335,2.6517857142857144
2016,12360,457,1651495,1.0,14,0.0,3,0,2,0.0,0,18.0,15,6,4,1,0,0,9,1,24,2,0,2,79,65,16,4,3,0,11,16,6,0.0,1.0,2.0,237.0,2.181148157771575,1.3333333333333333,7.5,0.0,4.5,12.0,2.6666666666666665,3.0
2016,12360,457,1651498,1.0,15,15.0,3,3,0,0.0,0,63.666666666666664,56,34,29,6,1,6,32,0,47,6,0,3,288,245,0,0,4,1,65,71,17,0.0,0.5,4.0994764397905765,116.0,4.553748506811715,1.3821989528795813,7.916230366492147,0.8481675392670157,4.523560209424083,6.643979057591624,1.46875,4.806282722513089
2016,12360,457,1651500,1.0,23,7.0,3,1,0,0.0,0,37.333333333333336,39,17,13,5,1,3,26,1,41,7,0,2,182,149,16,5,0,0,28,36,15,0.0,0.75,3.133928571428571,151.0,4.514481491104908,1.7410714285714284,9.401785714285714,0.7232142857142856,6.267857142857142,9.88392857142857,1.5769230769230769,4.098214285714286
2016,12360,457,1651501,1.0,13,13.0,7,2,0,0.0,0,78.33333333333333,68,32,27,8,1,6,29,0,111,7,0,6,333,291,0,0,5,1,57,56,27,0.0,0.7777777777777778,3.1021276595744682,153.0,2.5549070230198017,1.2382978723404257,7.812765957446809,0.6893617021276596,3.3319148936170215,12.753191489361704,3.8275862068965516,3.6765957446808515
2016,12360,457,1772619,1.0,1,0.0,0,0,0,0.0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,2,0,0.0,,0.0,,3.0144814911049083,0.0,0.0,0.0,0.0,0.0,,0.0
2016,12360,457,1772621,1.0,14,0.0,0,0,1,0.0,0,14.666666666666668,17,8,4,2,0,1,5,0,16,3,0,3,69,60,5,3,1,0,19,7,3,0.0,,2.454545454545454,193.0,3.355390582013999,1.4999999999999998,10.43181818181818,0.6136363636363635,3.068181818181818,9.818181818181817,3.2,4.909090909090908
2016,12360,457,1772624,1.0,4,0.0,0,0,0,0.0,0,4.0,4,3,3,1,0,1,2,0,2,0,0,1,19,17,0,0,0,0,4,6,1,0.0,,6.75,70.0,6.764481491104908,1.5,9.0,2.25,4.5,4.5,1.0,6.75
2016,12360,457,1772625,1.0,3,2.0,0,0,0,0.0,0,5.333333333333333,4,5,3,0,1,0,5,0,5,1,0,0,26,19,0,0,1,0,8,2,1,0.0,,5.0625,94.0,4.514481491104908,1.6875,6.75,0.0,8.4375,8.4375,1.0,8.4375
2016,12360,457,1772628,1.0,21,2.0,3,1,0,0.0,0,29.0,30,11,11,4,0,2,17,1,30,2,0,3,133,113,11,2,1,0,27,25,6,0.0,0.75,3.413793103448276,139.0,3.8075849393807704,1.6206896551724137,9.310344827586208,0.6206896551724138,5.275862068965517,9.310344827586208,1.7647058823529411,3.413793103448276
2016,12360,457,1772630,1.0,8,3.0,1,2,0,0.0,0,17.0,20,15,11,6,0,2,8,0,16,2,0,1,80,69,0,0,1,0,17,15,5,0.0,0.3333333333333333,5.8235294117647065,81.0,4.426246196987261,1.6470588235294117,10.588235294117647,1.0588235294117647,4.235294117647059,8.470588235294118,2.0,7.9411764705882355
2016,12360,458,1438089,1.0,6,0.0,0,1,0,0.0,0,6.0,3,2,2,0,0,0,2,0,8,1,0,1,24,19,9,3,1,1,6,4,6,0.0,0.0,3.0,158.0,1.8478148244382415,0.8333333333333334,4.5,0.0,3.0,12.0,4.0,3.0
2016,12360,458,1438091,1.0,11,11.0,2,6,0,0.0,0,65.66666666666667,78,45,37,13,3,4,18,0,42,14,1,8,300,254,0,0,9,5,82,58,16,0.0,0.25,5.071065989847715,93.0,3.9891007804450096,1.4619289340101522,10.690355329949238,0.5482233502538071,2.467005076142132,5.756345177664974,2.3333333333333335,6.16751269035533
2016,12360,458,1438096,1.0,16,1.0,1,0,1,0.0,0,22.0,30,15,15,7,2,1,6,0,12,3,0,4,104,87,21,6,7,1,35,17,4,0.0,1.0,6.136363636363636,77.0,3.7417542183776353,1.6363636363636365,12.272727272727272,0.4090909090909091,2.454545454545454,4.909090909090908,2.0,6.136363636363636
2016,12360,458,1538190,1.0,22,2.0,1,1,0,0.0,0,31.666666666666664,40,31,30,9,0,5,19,0,26,3,0,6,154,128,25,12,2,2,44,20,5,0.0,0.5,8.526315789473685,56.0,5.509218333210171,1.8631578947368423,11.36842105263158,1.4210526315789476,5.4,7.389473684210527,1.368421052631579,8.810526315789474
2016,12360,458,1538192,1.0,1,0.0,0,0,0,0.0,0,1.0,2,3,3,0,0,1,0,0,2,2,0,1,7,4,1,0,1,0,1,0,0,0.0,,27.0,18.0,18.01448149110491,2.0,18.0,9.0,0.0,18.0,,27.0
2016,12360,458,1538197,1.0,15,0.0,0,2,0,0.0,0,13.666666666666666,20,7,6,3,0,0,4,0,11,2,0,1,63,51,14,5,4,2,17,8,3,0.0,0.0,3.951219512195122,120.0,2.72179856427564,1.7560975609756098,13.170731707317072,0.0,2.634146341463415,7.2439024390243905,2.75,4.609756097560975
2016,12360,458,1642985,1.0,24,4.0,1,3,2,0.0,0,53.666666666666664,63,33,29,10,1,3,17,1,24,4,2,1,237,208,23,10,5,3,65,63,7,0.0,0.25,4.863354037267081,97.0,4.020692671229132,1.4906832298136647,10.56521739130435,0.5031055900621119,2.8509316770186333,4.024844720496895,1.411764705882353,5.53416149068323
2016,12360,458,1642987,1.0,11,4.0,1,4,0,0.0,0,23.0,16,16,13,1,0,1,20,0,28,9,0,3,113,78,7,4,5,1,20,17,8,0.0,0.2,5.08695652173913,93.0,4.927524969365778,1.565217391304348,6.260869565217391,0.3913043478260869,7.826086956521739,10.956521739130435,1.4,6.260869565217391
2016,12360,458,1642990,1.0,25,2.0,1,1,4,0.0,0,41.0,36,18,15,7,0,1,25,0,32,7,0,1,187,148,22,5,5,2,34,50,7,0.0,0.5,3.292682926829268,144.0,4.112042466714664,1.4878048780487805,7.902439024390244,0.21951219512195122,5.48780487804878,7.024390243902439,1.28,3.951219512195122
2016,12360,458,1642991,1.0,15,0.0,1,1,0,0.0,0,12.333333333333332,21,15,14,2,1,3,7,0,7,5,0,1,66,49,16,6,3,2,15,11,2,0.0,0.5,10.216216216216218,46.0,7.960427437050855,2.2702702702702706,15.324324324324326,2.1891891891891895,5.108108108108109,5.108108108108109,1.0,10.945945945945946
2016,12360,458,1642992,1.0,15,15.0,5,7,0,1.0,1,85.0,92,59,52,17,2,2,33,0,65,8,1,6,378,327,0,0,7,3,103,71,20,0.0,0.4166666666666667,5.5058823529411764,86.0,3.2380109028696142,1.4705882352941178,9.741176470588234,0.21176470588235294,3.4941176470588236,6.88235294117647,1.9696969696969697,6.247058823529412
2016,12360,458,1642994,1.0,14,1.0,0,0,0,0.0,0,21.333333333333332,28,13,13,7,2,3,16,0,18,5,0,2,108,84,9,5,1,2,19,22,4,0.0,,5.484375,86.0,6.108231491104908,2.0625,11.8125,1.265625,6.75,7.59375,1.125,5.484375
