season,season_id,school_id,stats_player_seq,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HB,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2020,15204,2,2347983,5,2.0,0,1,0,0.0,0,9.666666666666666,8,5,4,1,0,0,11,1,13,4,0,2,53,34,2,1,1,2,6,10,6,0.0,0.0,3.724137931034483,1.9655172413793105,7.448275862068966,0.0,10.241379310344827,12.10344827586207,1.1818181818181819,4.655172413793104
2020,15204,2,2347984,4,0.0,0,0,0,0.0,0,1.6666666666666665,5,3,3,0,0,0,3,0,1,0,0,0,13,10,5,1,0,0,2,2,0,0.0,,16.200000000000003,4.800000000000001,27.000000000000004,0.0,16.200000000000003,5.4,0.3333333333333333,16.200000000000003
2020,15204,2,2347985,5,0.0,3,0,0,0.0,0,13.666666666666668,11,3,3,0,0,0,6,1,22,1,0,2,58,51,5,2,0,0,10,6,6,0.0,1.0,1.9756097560975607,1.2439024390243902,7.24390243902439,0.0,3.9512195121951215,14.48780487804878,3.6666666666666665,1.9756097560975607
2020,15204,2,2347986,4,3.0,1,2,0,0.0,0,14.666666666666666,14,8,7,4,0,1,5,0,15,1,0,2,64,57,0,0,0,1,8,21,5,0.0,0.3333333333333333,4.295454545454546,1.2954545454545454,8.590909090909092,0.6136363636363638,3.0681818181818183,9.204545454545455,3.0,4.90909090909091
2020,15204,3,1890347,4,0.0,1,0,1,0.0,0,6.0,3,1,1,0,0,0,7,1,7,1,0,0,27,19,4,0,0,0,3,6,4,0.0,1.0,1.5,1.6666666666666667,4.5,0.0,10.5,10.5,1.0,1.5
2020,15204,3,1890348,2,0.0,0,0,0,0.0,0,1.3333333333333333,0,1,0,0,0,0,3,0,3,2,0,0,9,4,0,0,0,0,0,1,2,0.0,,0.0,2.25,0.0,0.0,20.25,20.25,1.0,6.75
2020,15204,3,1982964,4,3.0,0,2,0,0.0,0,15.0,16,12,12,6,2,3,3,0,15,2,0,0,64,59,3,0,0,0,16,12,5,0.0,0.0,7.2,1.2666666666666666,9.6,1.8,1.8,9.0,5.0,7.2
2020,15204,3,1982969,1,0.0,0,0,0,0.0,0,2.6666666666666665,1,1,1,0,0,0,2,0,2,1,0,0,12,9,0,0,0,0,2,3,0,0.0,,3.375,1.125,3.375,0.0,6.75,6.75,1.0,3.375
2020,15204,3,1982973,2,2.0,0,1,0,0.0,0,7.333333333333334,4,6,5,2,0,0,6,0,8,1,1,0,33,26,0,0,0,0,6,8,2,0.0,0.0,6.136363636363636,1.3636363636363635,4.909090909090908,0.0,7.363636363636363,9.818181818181817,1.3333333333333333,7.363636363636363
2020,15204,3,1982975,3,3.0,2,1,0,0.0,0,18.666666666666668,11,3,0,2,1,0,7,0,13,0,0,1,75,68,0,0,0,0,20,22,5,0.0,0.6666666666666666,0.0,0.9642857142857142,5.303571428571429,0.0,3.375,6.267857142857142,1.8571428571428572,1.4464285714285712
2020,15204,3,1982978,4,0.0,0,0,0,0.0,0,2.0,5,7,5,1,0,0,6,0,1,0,0,2,19,13,1,1,0,0,3,2,1,0.0,,22.5,5.5,22.5,0.0,27.0,4.5,0.16666666666666666,31.5
2020,15204,3,2112574,1,0.0,0,0,0,0.0,0,1.3333333333333333,3,4,4,1,1,1,1,0,1,0,0,0,8,6,3,0,0,1,1,2,0,0.0,,27.0,3.0,20.25,6.75,6.75,6.75,1.0,27.0
2020,15204,3,2152442,2,0.0,0,0,0,0.0,0,1.3333333333333333,2,2,2,1,0,0,1,0,0,0,0,1,7,6,1,0,0,0,2,2,0,0.0,,13.5,2.25,13.5,0.0,6.75,0.0,0.0,13.5
2020,15204,3,2331353,2,0.0,0,0,0,0.0,0,1.6666666666666665,1,1,1,1,0,0,1,0,2,0,0,1,8,7,0,0,0,0,1,2,2,0.0,,5.4,1.2000000000000002,5.4,0.0,5.4,10.8,2.0,5.4
2020,15204,3,2331355,2,0.0,0,0,0,0.0,0,1.3333333333333333,2,1,1,0,0,0,0,0,2,1,0,0,7,6,3,0,0,0,1,1,1,0.0,,6.75,1.5,13.5,0.0,0.0,13.5,,6.75
2020,15204,3,2331358,1,0.0,0,0,0,0.0,0,1.0,1,1,1,1,0,0,0,0,1,0,0,1,4,4,0,0,0,0,2,0,1,0.0,,9.0,1.0,9.0,0.0,0.0,9.0,,9.0
2020,15204,3,2331365,5,0.0,0,0,0,0.0,0,4.0,3,6,5,0,0,2,5,0,6,2,0,0,21,14,5,1,0,0,0,4,1,0.0,,11.25,2.0,6.75,4.5,11.25,13.5,1.2,13.5
2020,15204,3,2331386,3,1.0,0,1,0,0.0,0,4.0,9,4,4,3,0,2,2,0,2,1,0,0,23,20,4,4,0,0,4,5,0,0.0,0.0,9.0,2.75,20.25,4.5,4.5,4.5,1.0,9.0
2020,15204,3,2331391,2,0.0,0,0,0,0.0,0,2.333333333333333,4,2,1,1,0,0,3,0,0,0,0,2,13,10,0,0,0,0,2,4,0,0.0,,3.8571428571428577,3.0000000000000004,15.42857142857143,0.0,11.571428571428573,0.0,0.0,7.714285714285715
2020,15204,3,2331403,2,0.0,0,0,0,0.0,0,1.9999999999999998,0,3,3,0,0,0,2,0,3,1,0,0,9,6,2,0,0,0,1,2,0,0.0,,13.500000000000002,1.0000000000000002,0.0,0.0,9.000000000000002,13.500000000000002,1.5,13.500000000000002
2020,15204,4,1891431,3,3.0,2,0,0,0.0,0,19.333333333333332,12,2,2,4,0,0,8,0,27,0,0,1,73,63,0,0,1,1,18,7,8,0.0,1.0,0.9310344827586208,1.0344827586206897,5.586206896551724,0.0,3.724137931034483,12.568965517241379,3.375,0.9310344827586208
2020,15204,4,1896506,2,0.0,0,0,0,0.0,0,1.6666666666666665,0,0,0,0,0,0,3,0,0,0,0,2,9,4,0,0,1,1,1,4,0,0.0,,0.0,1.8000000000000003,0.0,0.0,16.200000000000003,0.0,0.0,0.0
2020,15204,4,2003455,1,0.0,0,0,0,0.0,0,1.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,1,2,1,0.0,,0.0,0.75,6.75,0.0,0.0,6.75,,0.0
2020,15204,4,2149775,2,0.0,0,0,0,0.0,0,1.3333333333333333,2,5,3,1,0,1,3,0,1,0,0,0,10,6,0,0,0,1,1,2,0,0.0,,20.25,3.75,13.5,6.75,20.25,6.75,0.3333333333333333,33.75
2020,15204,4,2151993,1,0.0,0,1,0,0.0,0,0.0,0,1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,0.0,
2020,15204,4,2152005,2,0.0,0,0,0,0.0,0,1.6666666666666665,0,0,0,0,0,0,3,0,3,0,0,2,8,4,2,1,1,0,2,0,1,0.0,,0.0,1.8000000000000003,0.0,0.0,16.200000000000003,16.200000000000003,1.0,0.0
2020,15204,4,2347640,1,0.0,0,0,0,0.0,0,0.6666666666666666,1,2,2,0,0,0,3,0,1,1,0,1,7,3,0,0,0,0,1,0,0,0.0,,27.0,6.0,13.5,0.0,40.5,13.5,0.3333333333333333,27.0
2020,15204,4,2347644,1,0.0,0,0,0,0.0,0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,5,4,2,1,0,0,1,1,1,0.0,,0.0,1.0,0.0,0.0,9.0,9.0,1.0,0.0
2020,15204,4,2347647,1,0.0,0,0,0,0.0,0,2.3333333333333335,2,2,2,0,0,0,0,0,3,2,0,0,11,9,0,0,0,0,3,1,0,0.0,,7.7142857142857135,0.8571428571428571,7.7142857142857135,0.0,0.0,11.57142857142857,,7.7142857142857135
2020,15204,5,2308164,3,0.0,0,1,0,0.0,0,2.0,3,3,2,1,1,0,1,1,1,1,0,0,11,8,1,0,0,1,2,3,0,0.0,0.0,9.0,2.0,13.5,0.0,4.5,4.5,1.0,13.5
2020,15204,5,2308165,4,4.0,1,2,0,0.0,0,19.333333333333332,21,19,18,2,0,2,11,0,11,3,0,1,94,77,0,0,2,1,21,26,1,0.0,0.3333333333333333,8.379310344827587,1.6551724137931036,9.775862068965518,0.9310344827586208,5.120689655172414,5.120689655172414,1.0,8.844827586206897
2020,15204,5,2308179,5,1.0,0,1,0,0.0,0,9.0,8,11,8,2,1,2,7,0,11,2,0,3,45,33,6,3,2,1,7,8,2,0.0,0.0,8.0,1.6666666666666667,8.0,2.0,7.0,11.0,1.5714285714285714,11.0
2020,15204,5,2308185,4,2.0,0,3,0,0.0,0,11.0,24,18,16,3,1,2,5,0,5,1,1,0,61,54,2,2,0,1,9,16,2,0.0,0.0,13.090909090909092,2.6363636363636362,19.636363636363633,1.6363636363636365,4.090909090909091,4.090909090909091,1.0,14.727272727272728
2020,15204,5,2308188,2,0.0,0,0,0,0.0,0,7.333333333333334,3,0,0,1,0,0,2,0,8,1,0,0,26,22,0,0,1,0,10,2,5,0.0,,0.0,0.6818181818181818,3.6818181818181817,0.0,2.454545454545454,9.818181818181817,4.0,0.0
2020,15204,5,2308203,5,1.0,0,1,0,1.0,0,17.0,13,6,6,4,0,2,9,0,13,1,0,3,73,60,3,1,3,0,20,16,3,0.0,0.0,3.1764705882352944,1.2941176470588236,6.88235294117647,1.0588235294117647,4.764705882352941,6.88235294117647,1.4444444444444444,3.1764705882352944
2020,15204,5,2308206,3,0.0,0,0,0,0.0,0,2.333333333333333,3,1,1,2,0,0,1,0,1,0,0,0,11,10,5,3,0,0,3,3,0,0.0,,3.8571428571428577,1.7142857142857144,11.571428571428573,0.0,3.8571428571428577,3.8571428571428577,1.0,3.8571428571428577
2020,15204,5,2308209,1,0.0,0,0,0,0.0,0,0.0,0,3,3,0,0,0,2,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0.0,,,,,,,,0.0,
2020,15204,5,2308212,4,3.0,0,3,0,0.0,0,23.333333333333332,24,13,11,3,0,0,7,1,20,2,0,1,101,90,2,0,2,0,24,22,3,0.0,0.0,4.242857142857143,1.3285714285714287,9.257142857142858,0.0,2.6999999999999997,7.714285714285715,2.857142857142857,5.014285714285714
2020,15204,5,2308261,5,0.0,0,0,0,0.0,0,7.333333333333333,6,2,2,0,1,0,3,0,6,0,0,0,30,25,2,0,0,2,5,10,3,0.0,,2.454545454545455,1.2272727272727273,7.363636363636364,0.0,3.681818181818182,7.363636363636364,2.0,2.454545454545455
2020,15204,5,2308275,2,0.0,0,0,0,0.0,0,1.3333333333333333,3,2,2,1,0,0,2,2,2,0,0,2,9,7,1,1,0,0,1,1,1,0.0,,13.5,3.75,20.25,0.0,13.5,13.5,1.0,13.5
2020,15204,5,2308292,7,0.0,0,1,1,0.0,0,5.333333333333333,3,1,1,2,0,1,0,0,4,1,0,0,19,18,9,2,0,0,5,6,3,0.0,0.0,1.6875,0.5625,5.0625,1.6875,0.0,6.75,,1.6875
2020,15204,5,2308299,1,1.0,0,0,0,0.0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0.0,,0.0,1.0,9.0,0.0,0.0,0.0,,0.0
2020,15204,5,2308380,1,1.0,0,0,0,0.0,0,3.6666666666666665,1,0,0,0,0,0,1,0,7,0,0,0,13,12,0,0,0,0,2,2,2,0.0,,0.0,0.5454545454545455,2.454545454545455,0.0,2.454545454545455,17.181818181818183,7.0,0.0
2020,15204,6,1998507,2,1.0,0,1,0,0.0,0,8.333333333333332,7,6,1,0,0,0,3,0,8,2,0,1,37,32,0,0,0,0,8,7,2,0.0,0.0,1.0800000000000003,1.2000000000000002,7.5600000000000005,0.0,3.24,8.640000000000002,2.6666666666666665,6.48
2020,15204,6,1998529,3,0.0,0,0,0,0.0,0,5.0,6,3,3,3,0,1,4,0,8,0,1,0,25,21,0,0,0,0,2,4,4,0.0,,5.3999999999999995,2.0,10.799999999999999,1.8,7.2,14.4,2.0,5.3999999999999995
2020,15204,6,2117997,3,0.0,0,0,0,0.0,0,4.0,7,8,6,0,0,1,3,0,4,0,0,1,24,19,4,4,0,2,3,5,1,0.0,,13.5,2.5,15.75,2.25,6.75,9.0,1.3333333333333333,18.0
2020,15204,6,2118008,4,1.0,0,0,0,0.0,0,11.0,11,9,7,2,1,0,11,0,12,1,0,2,56,40,4,0,2,2,14,6,4,0.0,,5.7272727272727275,2.0,9.0,0.0,9.0,9.818181818181817,1.0909090909090908,7.363636363636364
2020,15204,6,2118017,5,4.0,1,3,0,0.0,0,23.666666666666668,30,24,21,9,2,3,11,0,20,2,0,2,115,97,0,0,3,2,27,23,9,0.0,0.25,7.985915492957746,1.732394366197183,11.40845070422535,1.1408450704225352,4.183098591549296,7.605633802816901,1.8181818181818181,9.126760563380282
2020,15204,6,2118018,6,4.0,1,1,0,1.0,0,26.0,19,12,10,4,0,2,12,0,22,5,0,1,115,94,1,1,3,1,24,29,10,0.0,0.5,3.4615384615384617,1.1923076923076923,6.576923076923077,0.6923076923076923,4.153846153846154,7.615384615384615,1.8333333333333333,4.153846153846154
2020,15204,6,2118020,3,0.0,0,0,0,0.0,0,0.6666666666666666,4,8,8,0,0,0,4,0,1,0,0,2,10,6,0,0,0,0,0,1,0,0.0,,108.0,12.0,54.0,0.0,54.0,13.5,0.25,108.0
2020,15204,6,2118021,7,0.0,1,1,2,0.0,0,21.333333333333332,22,10,8,5,1,0,5,0,28,0,0,1,88,81,8,3,0,2,16,16,4,0.0,0.5,3.375,1.265625,9.28125,0.0,2.109375,11.8125,5.6,4.21875
2020,15204,6,2142605,5,2.0,0,3,0,0.0,0,12.0,17,18,14,0,1,3,6,0,4,5,1,1,63,51,0,0,1,0,12,16,0,0.0,0.0,10.5,1.9166666666666667,12.75,2.25,4.5,3.0,0.6666666666666666,13.5
2020,15204,6,2308870,3,2.0,0,2,0,0.0,0,5.0,9,16,12,2,1,0,14,0,4,1,0,1,41,26,0,0,0,0,7,4,1,0.0,0.0,21.599999999999998,4.6,16.2,0.0,25.2,7.2,0.2857142857142857,28.8
2020,15204,6,2308904,3,0.0,0,0,0,0.0,0,2.0,3,6,5,0,0,0,5,0,1,2,0,1,15,8,0,0,0,0,3,1,0,0.0,,22.5,4.0,13.5,0.0,22.5,4.5,0.2,27.0
2020,15204,6,2308906,5,0.0,0,0,0,0.0,0,5.333333333333333,10,13,11,5,0,0,3,0,8,4,1,1,38,31,6,6,0,0,6,3,3,0.0,,18.5625,2.4375,16.875,0.0,5.0625,13.5,2.6666666666666665,21.9375
2020,15204,6,2308913,1,0.0,0,0,0,0.0,0,1.3333333333333333,0,0,0,0,0,0,2,0,1,1,0,0,6,3,3,2,0,0,1,1,0,0.0,,0.0,1.5,0.0,0.0,13.5,6.75,0.5,0.0
2020,15204,6,2308914,4,2.0,0,2,0,0.0,0,9.0,20,21,18,5,0,2,9,0,8,2,0,2,58,45,2,0,0,2,6,11,2,0.0,0.0,18.0,3.2222222222222223,20.0,2.0,9.0,8.0,0.8888888888888888,21.0
2020,15204,6,2308915,3,1.0,0,0,0,0.0,0,4.666666666666666,6,13,12,2,0,0,10,0,2,1,0,0,31,19,3,2,0,1,5,6,1,0.0,,23.142857142857146,3.428571428571429,11.571428571428573,0.0,19.28571428571429,3.8571428571428577,0.2,25.071428571428573
2020,15204,6,2308918,1,0.0,0,0,0,0.0,0,1.0,1,2,2,1,0,0,1,0,0,1,0,0,6,4,2,1,0,0,2,1,0,0.0,,18.0,2.0,9.0,0.0,9.0,0.0,0.0,18.0
2020,15204,6,2349679,2,0.0,0,0,0,0.0,0,1.0,2,4,4,0,0,0,5,0,0,0,0,0,10,5,3,0,0,0,0,2,0,0.0,,36.0,7.0,18.0,0.0,45.0,0.0,0.0,36.0
2020,15204,7,1996887,1,1.0,0,0,0,0.0,0,2.0,1,3,3,0,0,0,3,0,4,1,1,0,12,8,0,0,0,0,1,1,0,0.0,,13.5,2.0,4.5,0.0,13.5,18.0,1.3333333333333333,13.5
2020,15204,7,1996890,5,0.0,1,0,1,0.0,0,15.666666666666668,16,3,2,0,0,0,2,0,14,2,0,0,64,57,7,1,2,1,16,13,2,0.0,1.0,1.1489361702127658,1.1489361702127658,9.191489361702127,0.0,1.1489361702127658,8.042553191489361,7.0,1.7234042553191489
2020,15204,7,2129572,5,2.0,0,1,0,0.0,0,19.666666666666668,12,7,5,2,2,0,10,0,24,3,0,1,80,65,3,1,1,1,16,14,9,0.0,0.0,2.288135593220339,1.11864406779661,5.491525423728813,0.0,4.576271186440678,10.983050847457626,2.4,3.2033898305084745
2020,15204,7,2129575,2,0.0,1,0,0,0.0,0,6.333333333333334,4,2,1,2,0,0,4,0,5,0,0,1,28,23,2,1,0,1,5,9,1,0.0,1.0,1.4210526315789473,1.263157894736842,5.684210526315789,0.0,5.684210526315789,7.105263157894736,1.25,2.8421052631578947
2020,15204,7,2129576,6,2.0,3,2,0,0.0,0,24.666666666666668,25,16,13,6,1,4,5,0,32,1,0,4,107,98,7,5,2,1,27,14,17,0.0,0.6,4.743243243243243,1.2162162162162162,9.121621621621621,1.4594594594594592,1.8243243243243241,11.675675675675674,6.4,5.837837837837837
2020,15204,7,2129598,4,3.0,1,0,1,0.0,0,17.333333333333332,15,8,1,2,1,0,8,0,25,0,0,0,74,66,0,0,0,0,8,13,9,0.0,1.0,0.5192307692307693,1.326923076923077,7.788461538461538,0.0,4.153846153846154,12.980769230769234,3.125,4.153846153846154
2020,15204,7,2333476,4,4.0,2,0,0,0.0,0,21.666666666666668,18,11,9,3,0,1,7,0,25,3,0,4,94,84,0,0,0,0,21,18,3,0.0,1.0,3.738461538461538,1.1538461538461537,7.476923076923076,0.41538461538461535,2.907692307692307,10.384615384615383,3.5714285714285716,4.569230769230769
2020,15204,7,2333486,4,4.0,3,0,0,3.0,1,30.666666666666668,20,11,8,2,0,0,15,1,31,2,1,2,125,107,0,0,1,0,30,25,6,0.0,1.0,2.3478260869565215,1.141304347826087,5.869565217391305,0.0,4.4021739130434785,9.097826086956522,2.066666666666667,3.2282608695652173
2020,15204,7,2333489,2,0.0,0,0,0,0.0,0,1.0,3,1,1,2,0,0,3,0,1,0,0,0,9,6,2,1,0,0,1,1,1,0.0,,9.0,6.0,27.0,0.0,27.0,9.0,0.3333333333333333,9.0
2020,15204,7,2333496,3,1.0,1,0,0,0.0,0,7.333333333333333,5,3,3,1,0,0,5,0,9,2,0,1,33,26,3,1,0,0,6,6,3,0.0,1.0,3.681818181818182,1.3636363636363638,6.136363636363637,0.0,6.136363636363637,11.045454545454545,1.8,3.681818181818182
2020,15204,7,2333497,3,0.0,1,0,0,0.0,0,6.0,7,4,2,2,1,0,4,1,9,0,0,2,30,25,2,1,0,1,3,6,1,0.0,1.0,3.0,1.8333333333333333,10.5,0.0,6.0,13.5,2.25,6.0
2020,15204,8,1774383,3,0.0,0,0,0,0.0,0,5.333333333333333,9,5,5,3,0,2,1,0,6,0,0,0,25,24,2,1,0,0,4,5,2,0.0,,8.4375,1.875,15.1875,3.375,1.6875,10.125,6.0,8.4375
2020,15204,8,1871445,5,1.0,2,0,0,0.0,0,10.666666666666666,5,2,0,1,0,0,5,0,8,1,0,0,41,35,2,1,0,0,10,11,2,0.0,1.0,0.0,0.9375,4.21875,0.0,4.21875,6.75,1.6,1.6875
2020,15204,8,1982452,5,0.0,3,0,0,0.0,0,8.666666666666666,4,1,1,0,0,1,1,0,13,0,0,0,30,29,1,0,0,0,9,3,5,0.0,1.0,1.0384615384615385,0.576923076923077,4.153846153846154,1.0384615384615385,1.0384615384615385,13.5,13.0,1.0384615384615385
2020,15204,8,2120870,5,0.0,2,0,0,0.0,0,12.333333333333332,8,1,1,1,0,0,3,0,14,0,0,1,47,42,2,1,2,0,12,8,2,0.0,1.0,0.7297297297297298,0.891891891891892,5.837837837837839,0.0,2.1891891891891895,10.216216216216218,4.666666666666667,0.7297297297297298
2020,15204,8,2120875,6,1.0,0,0,0,0.0,0,11.333333333333334,9,1,0,2,0,0,3,0,8,1,0,0,45,40,0,0,1,0,10,13,1,0.0,,0.0,1.0588235294117647,7.147058823529411,0.0,2.3823529411764706,6.352941176470588,2.6666666666666665,0.7941176470588235
2020,15204,8,2120879,3,2.0,0,0,0,0.0,0,8.666666666666666,8,4,4,2,1,0,4,0,13,1,0,4,39,34,1,0,0,0,7,5,4,0.0,,4.153846153846154,1.3846153846153848,8.307692307692308,0.0,4.153846153846154,13.5,3.25,4.153846153846154
2020,15204,8,2120919,4,0.0,0,0,0,0.0,0,3.6666666666666665,6,1,1,0,0,0,2,0,4,0,0,0,18,16,0,0,0,0,3,3,1,0.0,,2.454545454545455,2.181818181818182,14.727272727272728,0.0,4.90909090909091,9.81818181818182,2.0,2.454545454545455
2020,15204,8,2120928,4,1.0,1,0,0,0.0,0,6.333333333333334,8,4,4,2,0,1,3,0,6,0,1,0,29,26,0,0,0,0,6,6,1,0.0,1.0,5.684210526315789,1.7368421052631577,11.368421052631579,1.4210526315789473,4.263157894736842,8.526315789473683,2.0,5.684210526315789
2020,15204,8,2120934,5,0.0,1,0,2,0.0,0,11.0,4,2,2,1,0,0,2,0,19,0,0,0,39,37,3,1,0,0,8,5,5,0.0,1.0,1.6363636363636365,0.5454545454545454,3.272727272727273,0.0,1.6363636363636365,15.545454545454545,9.5,1.6363636363636365
2020,15204,8,2120937,4,4.0,1,1,0,0.0,0,20.0,22,10,9,3,0,1,7,0,20,2,0,3,87,75,0,0,2,1,23,12,5,0.0,0.5,4.05,1.45,9.9,0.45,3.15,9.0,2.857142857142857,4.5
2020,15204,8,2120975,3,0.0,0,0,0,0.0,0,9.0,6,1,1,0,0,0,0,0,6,0,0,0,31,30,0,0,1,0,11,8,1,0.0,,1.0,0.6666666666666666,6.0,0.0,0.0,6.0,,1.0
2020,15204,8,2121004,6,0.0,0,0,0,0.0,0,6.0,4,3,3,0,0,1,6,0,8,0,0,0,27,21,0,0,0,0,4,5,2,0.0,,4.5,1.6666666666666667,6.0,1.5,9.0,12.0,1.3333333333333333,4.5
2020,15204,8,2303241,4,0.0,0,0,0,0.0,0,4.333333333333333,5,0,0,0,0,0,0,0,7,0,0,1,18,18,3,0,0,0,3,3,2,0.0,,0.0,1.153846153846154,10.384615384615385,0.0,0.0,14.538461538461538,,0.0
2020,15204,8,2303256,2,0.0,0,0,0,0.0,0,1.6666666666666665,5,6,2,1,0,0,3,0,1,0,0,0,14,11,0,0,0,0,3,1,0,0.0,,10.8,4.800000000000001,27.000000000000004,0.0,16.200000000000003,5.4,0.3333333333333333,32.400000000000006
2020,15204,8,2303257,4,0.0,3,0,0,0.0,0,17.0,18,7,6,3,0,0,3,1,17,0,1,0,72,68,0,0,1,0,13,20,4,0.0,1.0,3.1764705882352944,1.2352941176470589,9.529411764705882,0.0,1.5882352941176472,9.0,5.666666666666667,3.705882352941176
2020,15204,8,2303260,4,4.0,3,0,0,0.0,0,21.0,5,0,0,1,0,0,6,0,35,1,0,0,73,65,0,0,1,0,12,14,8,0.0,1.0,0.0,0.5238095238095238,2.142857142857143,0.0,2.571428571428571,15.0,5.833333333333333,0.0
2020,15204,9,1870677,9,0.0,2,0,0,0.0,0,9.0,10,4,3,0,0,1,5,0,7,2,1,3,42,34,14,6,0,1,7,12,1,0.0,1.0,3.0,1.6666666666666667,10.0,1.0,5.0,7.0,1.4,4.0
2020,15204,9,1978791,2,0.0,0,1,0,0.0,0,0.6666666666666666,1,6,6,0,1,0,4,0,1,3,0,2,9,2,0,0,0,0,0,0,0,0.0,0.0,81.0,7.5,13.5,0.0,54.0,13.5,0.25,81.0
2020,15204,9,1978992,5,0.0,0,0,0,0.0,0,2.0,10,7,6,1,0,1,2,0,0,2,0,0,18,13,4,4,1,0,2,2,0,0.0,,27.0,6.0,45.0,4.5,9.0,0.0,0.0,31.5
2020,15204,9,1978994,2,2.0,1,1,0,0.0,0,13.0,16,11,10,2,0,1,3,0,6,1,0,0,58,52,0,0,2,0,22,10,0,0.0,0.5,6.923076923076923,1.4615384615384615,11.076923076923077,0.6923076923076923,2.076923076923077,4.153846153846154,2.0,7.615384615384615
2020,15204,9,1991697,10,0.0,0,0,5,0.0,0,16.0,3,0,0,0,1,0,2,0,16,0,0,1,51,49,7,0,0,0,21,9,2,0.0,,0.0,0.3125,1.6875,0.0,1.125,9.0,8.0,0.0
