season,season_id,school_id,stats_player_seq,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,PF,W-L%,ERA,ERA-,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2021,15580,2,2347958,1.0,4,0.0,0,0,0,0.0,0,6.333333333333334,12,12,12,0,0,2,8,0,11,0,0,6,38,30,1,0,0,0,5,2,3,0.0,102.36534625249358,,17.052631578947366,315.0,7.49097229177111,3.157894736842105,17.052631578947366,2.8421052631578947,11.368421052631579,15.63157894736842,1.375,17.052631578947366
2021,15580,2,2347965,1.0,2,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.36534625249358,,,,,,,,,,,
2021,15580,2,2347966,1.0,4,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.36534625249358,,,,,,,,,,,
2021,15580,2,2347967,1.0,23,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.36534625249358,,,,,,,,,,,
2021,15580,2,2347968,1.0,48,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.36534625249358,,,,,,,,,,,
2021,15580,2,2347974,1.0,47,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.36534625249358,,,,,,,,,,,
2021,15580,2,2347976,1.0,17,11.0,3,3,0,0.0,0,71.0,68,52,46,18,2,7,40,0,69,8,0,11,324,270,7,3,4,2,71,65,20,0.0,102.36534625249358,0.5,5.830985915492958,108.0,4.436116843290755,1.5211267605633803,8.619718309859154,0.8873239436619718,5.070422535211268,8.746478873239436,1.725,6.591549295774648
2021,15580,2,2347979,1.0,47,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.36534625249358,,,,,,,,,,,
2021,15580,2,2347980,1.0,14,1.0,4,1,0,0.0,0,29.0,23,19,15,8,1,3,17,1,33,3,0,3,129,105,14,4,3,1,16,33,9,0.0,102.36534625249358,0.8,4.655172413793104,86.0,4.207850694674922,1.3793103448275863,7.137931034482759,0.9310344827586207,5.275862068965517,10.241379310344827,1.9411764705882353,5.896551724137931
2021,15580,2,2347982,1.0,11,0.0,1,1,0,0.0,0,16.666666666666668,22,14,14,6,0,1,19,0,17,6,0,6,96,70,15,7,1,0,17,14,2,0.0,102.36534625249358,0.5,7.56,140.0,6.309919660192163,2.46,11.879999999999999,0.54,10.26,9.18,0.8947368421052632,7.56
2021,15580,2,2347985,1.0,22,0.0,6,2,9,0.0,0,39.666666666666664,35,21,19,5,0,3,28,4,53,4,0,7,186,150,21,7,2,2,32,30,18,0.0,102.36534625249358,0.75,4.310924369747899,80.0,3.8010120971669528,1.5882352941176472,7.941176470588236,0.680672268907563,6.352941176470589,12.025210084033615,1.8928571428571428,4.764705882352941
2021,15580,2,2347986,1.0,3,0.0,0,0,0,0.0,0,3.6666666666666665,5,6,6,0,0,3,5,0,4,0,0,2,21,16,6,6,0,0,3,4,1,0.0,102.36534625249358,,14.727272727272728,272.0,15.61537420564671,2.7272727272727275,12.272727272727273,7.363636363636364,12.272727272727273,9.81818181818182,0.8,14.727272727272728
2021,15580,2,2347987,1.0,12,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.36534625249358,,,,,,,,,,,
2021,15580,2,2349380,1.0,30,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.36534625249358,,,,,,,,,,,
2021,15580,2,2494394,1.0,48,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.36534625249358,,,,,,,,,,,
2021,15580,2,2494395,1.0,24,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.36534625249358,,,,,,,,,,,
2021,15580,2,2494396,1.0,55,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.36534625249358,,,,,,,,,,,
2021,15580,2,2494397,1.0,54,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.36534625249358,,,,,,,,,,,
2021,15580,2,2494398,1.0,22,3.0,7,1,1,0.0,0,51.333333333333336,39,29,23,9,0,3,40,1,56,8,0,7,235,179,20,7,5,3,34,54,15,2.0,102.36534625249358,0.875,4.032467532467532,74.0,4.453036543309046,1.5389610389610389,6.837662337662337,0.525974025974026,7.012987012987012,9.818181818181817,1.4,5.084415584415584
2021,15580,2,2494946,1.0,18,0.0,1,1,2,0.0,0,20.666666666666664,23,21,19,5,1,2,16,0,27,0,0,10,100,80,25,12,3,1,27,6,5,0.0,102.36534625249358,0.5,8.274193548387098,153.0,4.037661595676034,1.8870967741935487,10.016129032258066,0.870967741935484,6.967741935483872,11.758064516129034,1.6875,9.145161290322582
2021,15580,2,2500832,1.0,10,0.0,0,0,0,0.0,0,5.666666666666666,5,5,4,2,0,1,10,0,6,2,0,4,33,20,11,3,1,0,6,3,4,0.0,102.36534625249358,,6.352941176470589,117.0,9.599331424898047,2.647058823529412,7.941176470588236,1.5882352941176472,15.882352941176473,9.529411764705882,0.6,7.941176470588236
2021,15580,2,2531536,1.0,1,0.0,0,0,0,0.0,0,1.0,1,1,1,1,0,0,0,0,0,1,0,0,5,3,0,0,0,1,2,1,0,0.0,102.36534625249358,,9.0,166.0,6.069919660192163,1.0,9.0,0.0,0.0,0.0,,9.0
2021,15580,5,2308151,1.0,48,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.35146443514645,,,,,,,,,,,
2021,15580,5,2308165,1.0,12,11.0,1,7,0,2.0,0,59.333333333333336,65,38,34,11,3,3,31,0,45,4,0,5,275,232,0,0,6,2,57,63,11,0.0,94.35146443514645,0.125,5.157303370786517,103.0,3.9800320197427244,1.6179775280898876,9.859550561797752,0.4550561797752809,4.702247191011235,6.825842696629213,1.4516129032258065,5.764044943820225
2021,15580,5,2308185,1.0,8,3.0,0,3,0,1.0,0,25.333333333333332,37,29,25,2,0,5,8,0,16,6,0,4,128,107,3,1,5,2,30,26,2,0.0,94.35146443514645,0.0,8.881578947368421,177.0,6.030445975981637,1.7763157894736843,13.144736842105264,1.7763157894736843,2.842105263157895,5.68421052631579,2.0,10.30263157894737
2021,15580,5,2308194,1.0,45,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.35146443514645,,,,,,,,,,,
2021,15580,5,2308195,1.0,45,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.35146443514645,,,,,,,,,,,
2021,15580,5,2308203,1.0,4,2.0,0,0,0,0.0,0,15.0,7,4,4,1,0,1,8,0,24,1,0,1,60,50,0,0,1,0,12,7,7,0.0,94.35146443514645,,2.4,48.0,2.5365863268588296,1.0,4.2,0.6,4.8,14.4,3.0,2.4
2021,15580,5,2308206,1.0,1,0.0,0,0,0,0.0,0,1.0,0,4,4,0,0,0,4,0,0,2,0,1,9,3,0,0,0,0,3,0,0,0.0,94.35146443514645,,36.0,719.0,21.069919660192163,4.0,0.0,0.0,36.0,0.0,0.0,36.0
2021,15580,5,2308258,1.0,15,3.0,3,4,4,0.0,0,24.666666666666664,35,23,19,8,1,5,14,2,25,4,1,7,129,109,7,2,2,0,19,29,6,1.0,94.35146443514645,0.42857142857142855,6.932432432432433,139.0,5.86721695748946,1.9864864864864866,12.770270270270272,1.8243243243243243,5.108108108108109,9.121621621621623,1.7857142857142858,8.391891891891893
2021,15580,5,2308259,1.0,4,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.35146443514645,,,,,,,,,,,
2021,15580,5,2308261,1.0,4,1.0,0,2,0,0.0,0,4.333333333333333,12,16,16,3,1,2,9,0,0,1,0,3,35,23,0,0,1,1,3,10,0,0.0,94.35146443514645,0.0,33.23076923076923,664.0,15.992996583269086,4.846153846153847,24.923076923076927,4.153846153846154,18.692307692307693,0.0,0.0,33.23076923076923
2021,15580,5,2308269,1.0,49,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.35146443514645,,,,,,,,,,,
2021,15580,5,2308275,1.0,14,0.0,0,1,0,0.0,0,21.0,29,23,23,4,0,3,11,0,17,1,2,6,105,88,14,7,4,1,29,17,7,0.0,94.35146443514645,0.0,9.857142857142858,197.0,5.022300612573115,1.9047619047619047,12.428571428571429,1.2857142857142856,4.714285714285714,7.285714285714286,1.5454545454545454,9.857142857142858
2021,15580,5,2308292,1.0,15,0.0,0,2,0,0.0,0,19.0,20,11,9,4,0,1,11,0,19,7,0,1,91,63,7,5,6,4,18,16,5,0.0,94.35146443514645,0.0,4.263157894736842,85.0,4.596235449665847,1.631578947368421,9.473684210526315,0.47368421052631576,5.210526315789474,9.0,1.7272727272727273,5.210526315789474
2021,15580,5,2308299,1.0,7,7.0,3,2,0,1.0,0,37.333333333333336,28,16,12,4,0,3,1,0,39,4,0,4,147,139,0,0,2,1,42,29,8,0.0,94.35146443514645,0.6,2.8928571428571423,58.0,2.42706251733502,0.7767857142857142,6.75,0.7232142857142856,0.24107142857142855,9.401785714285714,39.0,3.8571428571428568
2021,15580,5,2308300,1.0,18,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.35146443514645,,,,,,,,,,,
2021,15580,5,2308374,1.0,49,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.35146443514645,,,,,,,,,,,
2021,15580,5,2308377,1.0,20,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.35146443514645,,,,,,,,,,,
2021,15580,5,2308378,1.0,29,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.35146443514645,,,,,,,,,,,
2021,15580,5,2496142,1.0,7,0.0,1,0,1,0.0,0,14.0,18,15,13,2,0,2,8,0,5,4,0,1,70,54,8,2,1,3,16,18,0,0.0,94.35146443514645,1.0,8.357142857142858,167.0,6.784205374477877,1.8571428571428572,11.571428571428573,1.2857142857142856,5.142857142857142,3.2142857142857144,0.625,9.642857142857142
2021,15580,5,2496150,1.0,11,0.0,1,1,0,0.0,0,18.0,29,30,24,8,1,5,25,0,10,4,0,4,110,79,4,2,0,2,17,21,3,0.0,94.35146443514645,0.5,12.0,240.0,10.403252993525495,3.0,14.5,2.5,12.5,5.0,0.4,15.0
2021,15580,5,2496152,1.0,3,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.35146443514645,,,,,,,,,,,
2021,15580,5,2496157,1.0,5,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.35146443514645,,,,,,,,,,,
2021,15580,5,2496161,1.0,12,2.0,0,1,0,0.0,0,31.666666666666664,29,24,22,8,0,5,31,1,23,3,0,10,157,117,8,6,3,3,36,34,3,1.0,94.35146443514645,0.0,6.252631578947369,125.0,6.89097229177111,1.8947368421052633,8.242105263157896,1.4210526315789476,8.810526315789474,6.536842105263158,0.7419354838709677,6.821052631578947
2021,15580,5,2496193,1.0,9,8.0,1,5,0,1.0,0,47.0,56,33,27,9,1,4,26,0,32,1,0,5,217,184,2,0,4,2,41,56,5,1.0,94.35146443514645,0.16666666666666666,5.170212765957447,103.0,4.538004766575142,1.7446808510638299,10.72340425531915,0.7659574468085106,4.9787234042553195,6.127659574468085,1.2307692307692308,6.319148936170213
2021,15580,5,2496195,1.0,9,7.0,0,5,0,0.0,0,29.0,38,41,36,5,0,7,22,0,13,6,0,6,154,121,0,0,3,2,36,36,3,0.0,94.35146443514645,0.0,11.172413793103448,223.0,8.20785069467492,2.0689655172413794,11.793103448275861,2.1724137931034484,6.827586206896552,4.0344827586206895,0.5909090909090909,12.724137931034482
2021,15580,5,2496197,1.0,4,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.35146443514645,,,,,,,,,,,
2021,15580,5,2496201,1.0,13,0.0,0,0,0,0.0,0,20.333333333333332,30,22,20,8,0,2,9,0,10,6,0,5,107,87,9,8,3,2,26,23,4,0.0,94.35146443514645,,8.852459016393443,177.0,5.578116381503639,1.918032786885246,13.278688524590164,0.8852459016393444,3.9836065573770494,4.426229508196721,1.1111111111111112,9.737704918032788
2021,15580,5,2496203,1.0,3,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.35146443514645,,,,,,,,,,,
2021,15580,5,2496206,1.0,11,7.0,4,3,0,0.0,0,29.0,14,22,21,0,0,1,37,0,34,16,0,6,150,90,0,0,2,5,23,26,4,1.0,94.35146443514645,0.5714285714285714,6.517241379310345,130.0,6.656126556743887,1.7586206896551724,4.344827586206897,0.3103448275862069,11.482758620689657,10.551724137931034,0.918918918918919,6.827586206896552
2021,15580,6,1879676,1.0,12,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90.22222222222223,,,,,,,,,,,
2021,15580,6,1998507,1.0,10,8.0,4,4,0,1.0,0,42.666666666666664,61,45,34,8,3,4,26,0,56,3,0,10,219,185,0,0,3,2,29,38,14,1.0,90.22222222222223,0.5,7.171875,149.0,3.702732160192163,2.0390625,12.8671875,0.84375,5.484375,11.8125,2.1538461538461537,9.4921875
2021,15580,6,1998529,1.0,10,2.0,1,1,1,1.0,0,34.333333333333336,59,44,34,11,3,8,13,0,26,2,0,2,183,162,10,10,2,4,26,45,11,0.0,90.22222222222223,0.5,8.9126213592233,185.0,5.895162378638764,2.0970873786407767,15.466019417475728,2.0970873786407767,3.407766990291262,6.815533980582524,2.0,11.53398058252427
2021,15580,6,2117997,1.0,4,0.0,0,0,0,0.0,0,5.666666666666666,12,10,9,4,0,0,9,0,4,1,0,1,40,28,5,4,0,2,4,9,1,0.0,90.22222222222223,,14.294117647058824,297.0,6.952272601368634,3.705882352941177,19.058823529411764,0.0,14.294117647058824,6.352941176470589,0.4444444444444444,15.882352941176473
2021,15580,6,2118006,1.0,29,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90.22222222222223,,,,,,,,,,,
2021,15580,6,2118012,1.0,29,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90.22222222222223,,,,,,,,,,,
2021,15580,6,2118017,1.0,13,4.0,2,4,1,0.0,0,29.0,56,58,52,12,3,3,19,1,27,5,1,6,172,142,6,4,2,4,24,36,6,0.0,90.22222222222223,0.3333333333333333,16.137931034482758,335.0,5.035436901571473,2.586206896551724,17.379310344827587,0.9310344827586207,5.896551724137931,8.379310344827585,1.4210526315789473,18.0
2021,15580,6,2118018,1.0,10,8.0,2,5,0,1.0,0,45.333333333333336,70,49,42,13,4,5,20,4,30,9,0,5,235,198,2,2,4,4,48,49,13,1.0,90.22222222222223,0.2857142857142857,8.338235294117647,173.0,5.099331424898045,1.9852941176470587,13.89705882352941,0.9926470588235294,3.9705882352941178,5.955882352941177,1.5,9.727941176470587
2021,15580,6,2118020,1.0,5,1.0,0,1,0,0.0,0,1.9999999999999998,12,21,14,1,0,4,9,0,3,2,0,15,31,20,7,7,0,0,1,1,2,0.0,90.22222222222223,0.0,63.00000000000001,1308.0,42.56991966019217,10.500000000000002,54.00000000000001,18.000000000000004,40.50000000000001,13.500000000000002,0.3333333333333333,94.50000000000001
2021,15580,6,2142605,1.0,11,2.0,0,2,0,0.0,0,20.0,33,31,30,9,1,2,11,1,11,3,0,5,107,86,14,9,1,6,17,29,3,0.0,90.22222222222223,0.0,13.5,280.0,5.369919660192163,2.2,14.85,0.9,4.95,4.95,1.0,13.950000000000001
2021,15580,6,2308870,1.0,8,3.0,0,0,0,0.0,0,17.666666666666668,26,24,16,4,1,1,20,0,14,3,0,4,103,78,5,5,0,2,20,15,3,0.0,90.22222222222223,,8.150943396226415,169.0,6.126523433777068,2.6037735849056602,13.245283018867923,0.5094339622641509,10.18867924528302,7.132075471698113,0.7,12.226415094339622
2021,15580,6,2308871,1.0,26,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90.22222222222223,,,,,,,,,,,
2021,15580,6,2308899,1.0,13,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90.22222222222223,,,,,,,,,,,
2021,15580,6,2308903,1.0,26,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90.22222222222223,,,,,,,,,,,
2021,15580,6,2308904,1.0,4,0.0,0,0,0,0.0,0,4.666666666666666,6,10,10,2,0,0,7,0,6,1,0,3,28,19,8,0,0,1,4,4,1,0.0,90.22222222222223,,19.28571428571429,400.0,5.641348231620734,2.785714285714286,11.571428571428573,0.0,13.500000000000002,11.571428571428573,0.8571428571428571,19.28571428571429
2021,15580,6,2308915,1.0,5,1.0,0,2,0,0.0,0,12.666666666666668,15,18,15,1,1,1,9,0,5,3,0,0,63,45,3,1,2,4,7,22,1,0.0,90.22222222222223,0.0,10.657894736842104,221.0,6.148867028613215,1.894736842105263,10.657894736842104,0.7105263157894737,6.394736842105263,3.552631578947368,0.5555555555555556,12.789473684210526
2021,15580,6,2349679,1.0,28,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90.22222222222223,,,,,,,,,,,
2021,15580,6,2472296,1.0,6,0.0,0,0,0,0.0,0,10.0,16,19,14,8,1,0,13,0,6,1,0,2,60,46,10,6,0,0,9,14,2,0.0,90.22222222222223,,12.6,262.0,6.069919660192163,2.9,14.4,0.0,11.700000000000001,5.3999999999999995,0.46153846153846156,17.099999999999998
2021,15580,6,2472298,1.0,29,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90.22222222222223,,,,,,,,,,,
2021,15580,6,2472299,1.0,2,0.0,0,0,0,0.0,0,2.0,4,6,6,1,0,1,3,0,1,1,0,1,14,9,0,0,0,1,2,3,0,0.0,90.22222222222223,,27.0,561.0,14.569919660192163,3.5,18.0,4.5,13.5,4.5,0.3333333333333333,27.0
2021,15580,7,1996868,1.0,32,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,96.23313343328337,,,,,,,,,,,
2021,15580,7,1996886,1.0,9,1.0,0,2,1,0.0,0,9.666666666666666,21,15,14,6,0,0,6,0,10,3,0,1,59,49,4,1,1,0,10,7,6,0.0,96.23313343328337,0.0,13.03448275862069,256.0,3.7940575912266454,2.793103448275862,19.551724137931036,0.0,5.586206896551724,9.310344827586208,1.6666666666666667,13.96551724137931
2021,15580,7,1996890,1.0,15,0.0,3,1,1,0.0,0,30.333333333333332,35,21,17,11,0,0,5,1,34,11,0,0,143,126,16,0,1,0,25,28,6,0.0,96.23313343328337,0.75,5.043956043956044,99.0,2.4105790008515036,1.3186813186813187,10.384615384615385,0.0,1.4835164835164836,10.087912087912088,6.8,6.230769230769231
2021,15580,7,2129572,1.0,8,2.0,0,3,0,0.0,0,13.333333333333334,16,21,19,3,1,3,14,0,13,7,0,1,77,52,12,2,1,3,8,16,3,0.0,96.23313343328337,0.0,12.825000000000001,252.0,8.769919660192162,2.25,10.799999999999999,2.025,9.450000000000001,8.775,0.9285714285714286,14.174999999999999
2021,15580,7,2129573,1.0,23,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,96.23313343328337,,,,,,,,,,,
2021,15580,7,2129575,1.0,11,0.0,0,0,0,0.0,0,8.333333333333332,10,10,7,4,0,0,3,0,7,2,0,1,42,35,4,1,0,2,7,11,0,0.0,96.23313343328337,,7.5600000000000005,148.0,3.189919660192163,1.5600000000000003,10.8,0.0,3.24,7.5600000000000005,2.3333333333333335,10.8
2021,15580,7,2129576,1.0,6,5.0,3,0,1,0.0,0,27.333333333333336,29,14,13,5,0,0,16,0,27,2,0,6,128,107,3,1,2,1,32,20,11,0.0,96.23313343328337,1.0,4.280487804878049,84.0,3.069919660192163,1.646341463414634,9.548780487804876,0.0,5.268292682926829,8.890243902439023,1.6875,4.609756097560975
2021,15580,7,2129598,1.0,13,12.0,5,3,0,1.0,1,64.33333333333333,41,34,24,11,1,3,32,0,84,9,0,4,270,224,0,0,3,2,35,64,25,4.0,96.23313343328337,0.625,3.357512953367876,66.0,2.9766554114874997,1.1347150259067358,5.735751295336788,0.4196891191709845,4.476683937823835,11.751295336787567,2.625,4.756476683937824
2021,15580,7,2129601,1.0,11,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,96.23313343328337,,,,,,,,,,,
2021,15580,7,2333474,1.0,7,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,96.23313343328337,,,,,,,,,,,
2021,15580,7,2333476,1.0,6,6.0,2,2,0,0.0,0,19.0,26,12,10,7,0,1,9,0,18,4,0,3,93,80,0,0,0,0,19,16,5,1.0,96.23313343328337,0.5,4.7368421052631575,93.0,3.9120249233500575,1.8421052631578947,12.31578947368421,0.47368421052631576,4.263157894736842,8.526315789473683,2.0,5.684210526315789
2021,15580,7,2333486,1.0,10,4.0,1,2,1,0.0,0,29.0,35,22,15,5,0,1,16,0,22,5,0,1,141,119,4,2,1,0,30,28,5,1.0,96.23313343328337,0.3333333333333333,4.655172413793104,91.0,4.173367936054232,1.7586206896551724,10.862068965517242,0.3103448275862069,4.9655172413793105,6.827586206896552,1.375,6.827586206896552
2021,15580,7,2333493,1.0,39,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0.0,96.23313343328337,,,,,,,,,,0.0,
2021,15580,7,2333494,1.0,2,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,96.23313343328337,,,,,,,,,,,
2021,15580,7,2333495,1.0,8,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,96.23313343328337,,,,,,,,,,,
2021,15580,7,2333496,1.0,13,5.0,4,1,0,0.0,0,36.333333333333336,44,23,19,12,1,2,22,0,41,2,0,6,182,157,9,5,0,1,30,36,12,0.0,96.23313343328337,0.8,4.706422018348624,92.0,3.510286632669227,1.81651376146789,10.899082568807337,0.4954128440366972,5.449541284403669,10.155963302752292,1.8636363636363635,5.697247706422019
2021,15580,7,2333497,1.0,20,0.0,2,1,3,0.0,0,42.0,18,12,6,2,0,1,17,0,58,3,1,2,160,135,22,5,5,0,21,39,24,1.0,96.23313343328337,0.6666666666666666,1.2857142857142856,25.0,2.046110136382639,0.8333333333333334,3.8571428571428568,0.21428571428571427,3.642857142857143,12.428571428571429,3.411764705882353,2.571428571428571
