season,season_id,school_id,stats_player_seq,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,PF,W-L%,ERA,ERA-,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2022,15860,6,2681003,1.0,18,1.0,2,2,0,0.0,0,30.333333333333332,39,28,26,5,2,1,23,1,26,9,1,15,158,123,15,4,1,2,27,32,13,0.0,99.03630363036304,0.5,7.714285714285715,135.0,5.155117724146865,2.0439560439560442,11.571428571428573,0.2967032967032967,6.824175824175825,7.714285714285715,1.1304347826086956,8.307692307692308
2022,15860,6,2689865,1.0,9,0.0,0,1,0,0.0,0,8.666666666666666,19,14,13,3,0,1,10,1,3,1,0,0,55,41,12,5,1,2,7,14,1,0.0,99.03630363036304,0.0,13.5,236.0,7.891381460410601,3.3461538461538463,19.730769230769234,1.0384615384615385,10.384615384615385,3.115384615384616,0.3,14.538461538461538
2022,15860,6,2692321,1.0,11,11.0,2,5,0,0.0,0,51.666666666666664,72,52,41,16,3,9,17,1,23,8,0,5,250,212,0,0,9,4,49,75,9,0.0,99.03630363036304,0.2857142857142857,7.141935483870968,125.0,6.10180329663889,1.7225806451612904,12.541935483870969,1.567741935483871,2.9612903225806453,4.006451612903226,1.3529411764705883,9.058064516129033
2022,15860,7,2129572,1.0,12,2.0,0,1,0,0.0,0,12.333333333333332,15,13,13,1,0,1,9,0,17,4,0,1,64,51,11,1,0,0,5,14,6,0.0,90.59532656262901,0.0,9.486486486486488,180.0,4.735456304485446,1.945945945945946,10.945945945945946,0.7297297297297298,6.567567567567568,12.405405405405407,1.8888888888888888,9.486486486486488
2022,15860,7,2129576,1.0,3,2.0,0,1,0,0.0,0,7.666666666666666,15,12,9,3,0,1,3,0,9,1,0,4,40,35,0,0,1,0,4,7,2,0.0,90.59532656262901,0.0,10.56521739130435,200.0,4.189040323286855,2.347826086956522,17.608695652173914,1.1739130434782608,3.5217391304347827,10.56521739130435,3.0,14.08695652173913
2022,15860,7,2129598,1.0,17,15.0,10,3,0,1.0,0,89.33333333333333,79,37,33,9,5,4,44,0,88,5,0,3,392,336,2,1,4,3,70,100,21,2.0,90.59532656262901,0.7692307692307693,3.324626865671642,63.0,3.53345953159315,1.376865671641791,7.958955223880597,0.4029850746268657,4.432835820895523,8.865671641791046,2.0,3.727611940298508
2022,15860,7,2333474,1.0,18,0.0,2,1,0,0.0,0,22.333333333333332,25,12,10,1,1,1,10,0,21,7,0,3,102,84,26,10,1,0,20,15,6,2.0,90.59532656262901,0.6666666666666666,4.029850746268657,76.0,4.261071471891658,1.5671641791044777,10.074626865671643,0.4029850746268657,4.029850746268657,8.46268656716418,2.1,4.835820895522388
2022,15860,7,2333476,1.0,16,16.0,6,3,0,1.0,0,67.66666666666667,81,45,43,18,1,7,38,0,63,5,0,10,315,266,0,0,5,1,57,70,15,1.0,90.59532656262901,0.6666666666666666,5.719211822660099,108.0,4.66515940660234,1.7586206896551724,10.773399014778326,0.9310344827586207,5.054187192118226,8.379310344827585,1.6578947368421053,5.985221674876847
2022,15860,7,2333495,1.0,22,0.0,2,2,1,0.0,0,27.333333333333332,29,15,13,9,2,0,21,2,26,3,0,6,130,105,30,13,0,1,24,27,9,0.0,90.59532656262901,0.5,4.2804878048780495,81.0,4.007704162099157,1.829268292682927,9.548780487804878,0.0,6.914634146341464,8.560975609756099,1.2380952380952381,4.939024390243903
2022,15860,7,2333497,1.0,26,0.0,3,2,4,0.0,0,54.666666666666664,43,23,17,7,1,4,32,2,48,3,0,6,238,199,25,9,3,0,40,70,10,0.0,90.59532656262901,0.6,2.798780487804878,53.0,4.391850503562571,1.3719512195121952,7.079268292682928,0.6585365853658538,5.26829268292683,7.902439024390244,1.5,3.786585365853659
2022,15860,7,2333499,1.0,2,0.0,0,0,0,0.0,0,0.6666666666666666,1,1,1,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,1,1,0,0.0,90.59532656262901,,13.5,256.0,7.775996845025986,3.0,13.5,0.0,13.5,0.0,0.0,13.5
2022,15860,7,2349508,1.0,3,0.0,0,0,0,0.0,0,2.0,5,7,7,1,0,1,2,0,0,2,0,0,15,11,2,0,0,0,4,2,0,0.0,90.59532656262901,,31.5,597.0,15.775996845025986,3.5,22.5,4.5,9.0,0.0,0.0,31.5
2022,15860,7,2494756,1.0,4,3.0,0,1,0,0.0,0,15.333333333333332,13,11,6,2,0,1,7,1,12,0,0,3,67,59,0,0,0,1,10,23,4,0.0,90.59532656262901,0.0,3.5217391304347827,67.0,3.928170758069464,1.3043478260869565,7.630434782608696,0.5869565217391304,4.108695652173913,7.043478260869565,1.7142857142857142,6.4565217391304355
2022,15860,7,2494757,1.0,19,4.0,5,2,1,0.0,0,52.666666666666664,39,39,30,5,4,6,35,2,64,3,2,10,234,192,18,4,3,1,33,54,20,1.0,90.59532656262901,0.7142857142857143,5.126582278481013,97.0,4.491186718443707,1.4050632911392407,6.664556962025317,1.0253164556962027,5.981012658227848,10.936708860759493,1.8285714285714285,6.664556962025317
2022,15860,7,2495385,1.0,7,1.0,0,1,0,0.0,0,6.0,10,6,6,3,0,0,9,0,6,5,0,7,41,27,10,7,0,0,5,6,2,0.0,90.59532656262901,0.0,9.0,171.0,8.275996845025986,3.1666666666666665,15.0,0.0,13.5,9.0,0.6666666666666666,9.0
2022,15860,7,2678720,1.0,17,9.0,4,3,1,0.0,0,67.0,79,47,44,18,2,6,17,0,64,5,0,4,295,258,13,7,10,5,67,59,13,2.0,90.59532656262901,0.5714285714285714,5.91044776119403,112.0,3.5148028151752393,1.4328358208955223,10.611940298507463,0.8059701492537313,2.283582089552239,8.597014925373134,3.764705882352941,6.313432835820896
2022,15860,7,2678723,1.0,9,5.0,0,3,0,0.0,0,25.333333333333332,28,23,21,7,1,2,16,0,17,5,0,4,124,103,2,1,0,0,20,35,3,0.0,90.59532656262901,0.0,7.460526315789474,141.0,5.447049476604933,1.736842105263158,9.947368421052632,0.7105263157894738,5.68421052631579,6.039473684210526,1.0625,8.171052631578949
2022,15860,7,2678725,1.0,14,0.0,1,0,0,0.0,0,32.333333333333336,37,24,22,6,1,5,15,0,30,5,0,4,150,127,24,10,3,0,33,27,7,1.0,90.59532656262901,1.0,6.123711340206185,116.0,5.286306123376502,1.6082474226804122,10.298969072164947,1.3917525773195873,4.175257731958762,8.350515463917525,2.0,6.68041237113402
2022,15860,7,2678728,1.0,2,0.0,0,0,0,0.0,0,1.3333333333333333,1,2,2,0,0,0,3,0,2,0,0,1,8,5,0,0,0,0,0,2,0,0.0,90.59532656262901,,13.5,256.0,7.025996845025986,3.0,6.75,0.0,20.25,13.5,0.6666666666666666,13.5
2022,15860,7,2678729,1.0,18,2.0,1,1,4,0.0,0,28.666666666666668,33,27,25,6,0,4,20,0,30,7,1,10,145,114,15,4,1,3,16,36,4,0.0,90.59532656262901,0.5,7.848837209302325,149.0,5.822508472932963,1.8488372093023255,10.36046511627907,1.255813953488372,6.279069767441861,9.41860465116279,1.5,8.476744186046512
2022,15860,8,1982452,1.0,20,0.0,2,4,1,0.0,0,33.0,33,15,14,5,0,4,13,2,33,4,0,1,146,129,20,8,0,0,42,20,16,1.0,106.74435903793702,0.3333333333333333,3.8181818181818183,62.0,4.397208966238107,1.393939393939394,9.0,1.0909090909090908,3.5454545454545454,9.0,2.5384615384615383,4.090909090909091
2022,15860,8,1985231,1.0,4,0.0,1,0,0,0.0,0,5.0,3,2,2,1,0,0,2,0,7,1,0,0,19,15,0,0,0,1,5,1,1,0.0,106.74435903793702,1.0,3.6,58.0,2.2759968450259858,1.0,5.3999999999999995,0.0,3.6,12.6,3.5,3.6
2022,15860,8,2112159,1.0,15,0.0,0,1,2,0.0,0,20.0,14,5,5,1,1,1,9,0,23,0,1,0,78,69,12,4,0,0,16,16,4,0.0,106.74435903793702,0.0,2.25,36.0,2.975996845025986,1.15,6.3,0.45,4.05,10.35,2.5555555555555554,2.25
2022,15860,8,2120975,1.0,16,12.0,6,2,0,0.0,0,72.0,78,39,37,15,2,13,18,0,65,9,0,3,309,277,0,0,4,1,89,48,10,0.0,106.74435903793702,0.75,4.625,75.0,4.942663511692652,1.3333333333333333,9.75,1.625,2.25,8.125,3.611111111111111,4.875
2022,15860,8,2121004,1.0,12,0.0,0,0,0,0.0,0,10.333333333333332,9,7,7,2,0,0,8,0,14,3,0,5,51,40,4,2,0,0,8,8,5,0.0,106.74435903793702,,6.096774193548388,99.0,3.7598678127679213,1.6451612903225807,7.838709677419356,0.0,6.967741935483872,12.193548387096776,1.75,6.096774193548388
2022,15860,8,2303257,1.0,11,6.0,5,1,1,0.0,0,33.666666666666664,30,16,13,3,0,5,16,1,20,1,0,2,145,126,6,5,2,0,43,33,9,0.0,106.74435903793702,0.8333333333333334,3.4752475247524752,56.0,5.533422587600244,1.3663366336633664,8.01980198019802,1.336633663366337,4.2772277227722775,5.346534653465348,1.25,4.2772277227722775
2022,15860,8,2476414,1.0,2,0.0,0,0,0,0.0,0,2.0,1,0,0,0,0,0,0,0,1,0,1,0,7,7,0,0,0,0,2,3,1,0.0,106.74435903793702,,0.0,0.0,2.2759968450259858,0.5,4.5,0.0,0.0,4.5,,0.0
2022,15860,8,2476418,1.0,14,14.0,4,3,0,0.0,0,60.66666666666667,66,41,36,9,0,10,30,0,68,5,1,3,277,238,0,0,2,2,52,50,17,2.0,106.74435903793702,0.5714285714285714,5.34065934065934,86.0,4.907864976894118,1.5824175824175823,9.79120879120879,1.4835164835164836,4.45054945054945,10.087912087912088,2.2666666666666666,6.082417582417582
2022,15860,8,2476427,1.0,18,0.0,1,4,8,0.0,0,31.333333333333332,23,17,16,3,0,7,15,0,49,2,0,2,134,116,7,2,0,1,16,28,13,1.0,106.74435903793702,0.2,4.595744680851064,74.0,4.680252164174922,1.2127659574468086,6.6063829787234045,2.0106382978723407,4.308510638297872,14.074468085106382,3.2666666666666666,4.882978723404256
2022,15860,8,2488941,1.0,17,0.0,3,2,0,0.0,0,32.0,36,26,24,3,0,9,16,0,33,4,2,5,150,128,8,3,1,1,21,37,8,1.0,106.74435903793702,0.6,6.75,109.0,6.744746845025986,1.625,10.125,2.53125,4.5,9.28125,2.0625,7.3125
2022,15860,8,2660044,1.0,2,0.0,0,0,0,0.0,0,2.0,4,1,1,0,0,0,0,0,1,1,0,1,10,9,0,0,0,0,0,4,0,0.0,106.74435903793702,,4.5,73.0,3.7759968450259858,2.0,18.0,0.0,0.0,4.5,,4.5
2022,15860,8,2660047,1.0,8,2.0,0,1,0,0.0,0,12.0,4,5,5,0,0,1,5,0,10,1,0,3,46,39,3,1,0,1,8,18,5,0.0,106.74435903793702,0.0,3.75,61.0,4.192663511692652,0.75,3.0,0.75,3.75,7.5,2.0,3.75
2022,15860,8,2660074,1.0,8,0.0,0,0,0,0.0,0,12.0,15,7,5,3,0,2,0,0,9,1,0,2,52,50,1,1,0,1,9,18,2,0.0,106.74435903793702,,3.75,61.0,4.192663511692652,1.25,11.25,1.5,0.0,6.75,,5.25
2022,15860,8,2660081,1.0,11,8.0,3,1,0,0.0,0,33.666666666666664,23,20,17,7,0,6,19,0,50,2,0,5,141,120,0,0,0,0,24,21,13,0.0,106.74435903793702,0.75,4.544554455445544,73.0,4.493818627204204,1.2475247524752475,6.148514851485149,1.603960396039604,5.079207920792079,13.366336633663368,2.6315789473684212,5.346534653465348
2022,15860,8,2660087,1.0,15,0.0,0,2,0,0.0,0,19.0,25,13,12,6,0,0,8,0,24,3,1,4,94,82,7,3,1,0,16,17,6,0.0,106.74435903793702,0.0,5.684210526315789,92.0,2.4865231608154597,1.736842105263158,11.842105263157896,0.0,3.789473684210526,11.368421052631579,3.0,6.157894736842105
2022,15860,8,2660089,1.0,10,0.0,1,0,1,0.0,0,13.0,16,12,11,1,0,2,5,0,15,4,0,3,63,52,7,0,1,0,11,11,4,0.0,106.74435903793702,1.0,7.615384615384615,123.0,5.0452276142567545,1.6153846153846154,11.076923076923077,1.3846153846153846,3.4615384615384617,10.384615384615383,3.0,8.307692307692308
