"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/16/2022","Hartford, Conn.",NA,"1","top","0-0","Central Conn. St.","Sacred Heart","H. Pasqualin singled down the rf line."
"04/16/2022","Hartford, Conn.",NA,"1","top","0-0","Central Conn. St.","Sacred Heart","J. Devito singled up the middle3a H. Pasqualin advanced to second."
"04/16/2022","Hartford, Conn.",NA,"1","top","1-0","Central Conn. St.","Sacred Heart","D. Covino doubled down the rf line, RBI3a J. Devito advanced to third3a H. Pasqualin scored."
"04/16/2022","Hartford, Conn.",NA,"1","top","2-0","Central Conn. St.","Sacred Heart","N. Martinez grounded out to 2b, RBI3a D. Covino advanced to third3a J. Devito scored."
"04/16/2022","Hartford, Conn.",NA,"1","top","2-0","Central Conn. St.","Sacred Heart","S. Loda walked."
"04/16/2022","Hartford, Conn.",NA,"1","top","2-0","Central Conn. St.","Sacred Heart","A. Redahan grounded into double play 2b to ss to 1b3a S. Loda out on the play."
"04/16/2022","Hartford, Conn.",NA,"1","bot","2-0","Sacred Heart","Central Conn. St.","J. Jordan popped up to 2b."
"04/16/2022","Hartford, Conn.",NA,"1","bot","2-0","Sacred Heart","Central Conn. St.","J. Emerson grounded out to 3b."
"04/16/2022","Hartford, Conn.",NA,"1","bot","2-0","Sacred Heart","Central Conn. St.","S. Mongelli flied out to rf."
"04/16/2022","Hartford, Conn.",NA,"2","top","2-0","Central Conn. St.","Sacred Heart","J. Nolan walked."
"04/16/2022","Hartford, Conn.",NA,"2","top","2-0","Central Conn. St.","Sacred Heart","M. Torniero flied out to lf."
"04/16/2022","Hartford, Conn.",NA,"2","top","2-0","Central Conn. St.","Sacred Heart","E. Good reached on a fielder's choice3a J. Nolan out at second 3b to 2b."
"04/16/2022","Hartford, Conn.",NA,"2","top","2-0","Central Conn. St.","Sacred Heart","H. Pasqualin singled to center field3a E. Good advanced to third."
"04/16/2022","Hartford, Conn.",NA,"2","top","3-0","Central Conn. St.","Sacred Heart","H. Pasqualin advanced to second on a passed ball3a E. Good scored on a passed ball."
"04/16/2022","Hartford, Conn.",NA,"2","top","3-0","Central Conn. St.","Sacred Heart","J. Devito walked."
"04/16/2022","Hartford, Conn.",NA,"2","top","4-0","Central Conn. St.","Sacred Heart","D. Covino doubled down the rf line, RBI3a J. Devito advanced to third3a H. Pasqualin scored."
"04/16/2022","Hartford, Conn.",NA,"2","top","5-0","Central Conn. St.","Sacred Heart","N. Martinez singled to right field, RBI3a D. Covino advanced to third3a J. Devito scored."
"04/16/2022","Hartford, Conn.",NA,"2","top","5-0","Central Conn. St.","Sacred Heart","S. Loda flied out to lf."
"04/16/2022","Hartford, Conn.",NA,"2","bot","5-0","Sacred Heart","Central Conn. St.","R. Farruggio popped up to 2b."
"04/16/2022","Hartford, Conn.",NA,"2","bot","5-0","Sacred Heart","Central Conn. St.","M. Hernandez singled to third base."
"04/16/2022","Hartford, Conn.",NA,"2","bot","5-0","Sacred Heart","Central Conn. St.","Sutherland singled to right field3a M. Hernandez advanced to third."
"04/16/2022","Hartford, Conn.",NA,"2","bot","5-1","Sacred Heart","Central Conn. St.","M. Smith singled to left field, advanced to second on the throw, RBI3a Sutherland advanced to third, out at home lf to ss to c3a M. Hernandez scored."
"04/16/2022","Hartford, Conn.",NA,"2","bot","5-1","Sacred Heart","Central Conn. St.","D. D'amore flied out to cf."
"04/16/2022","Hartford, Conn.",NA,"3","top","5-1","Central Conn. St.","Sacred Heart","A. Redahan grounded out to 1b unassisted."
"04/16/2022","Hartford, Conn.",NA,"3","top","5-1","Central Conn. St.","Sacred Heart","J. Nolan struck out swinging."
"04/16/2022","Hartford, Conn.",NA,"3","top","5-1","Central Conn. St.","Sacred Heart","M. Torniero grounded out to ss."
"04/16/2022","Hartford, Conn.",NA,"3","bot","5-1","Sacred Heart","Central Conn. St.","T. Fagan struck out swinging."
"04/16/2022","Hartford, Conn.",NA,"3","bot","5-1","Sacred Heart","Central Conn. St.","J. Jordan singled to center field."
"04/16/2022","Hartford, Conn.",NA,"3","bot","5-1","Sacred Heart","Central Conn. St.","J. Emerson singled to shortstop3a J. Jordan advanced to second."
"04/16/2022","Hartford, Conn.",NA,"3","bot","5-1","Sacred Heart","Central Conn. St.","S. Mongelli hit by pitch3a J. Emerson advanced to second3a J. Jordan advanced to third."
"04/16/2022","Hartford, Conn.",NA,"3","bot","5-1","Sacred Heart","Central Conn. St.","R. Farruggio flied out to rf."
"04/16/2022","Hartford, Conn.",NA,"3","bot","5-1","Sacred Heart","Central Conn. St.","M. Hernandez grounded out to 2b."
"04/16/2022","Hartford, Conn.",NA,"3","bot","5-1","Sacred Heart","Central Conn. St.","H: 2 LOB: 3"
"04/16/2022","Hartford, Conn.",NA,"4","top","5-1","Central Conn. St.","Sacred Heart","E. Good hit by pitch."
"04/16/2022","Hartford, Conn.",NA,"4","top","5-1","Central Conn. St.","Sacred Heart","H. Pasqualin reached on a fielder's choice3a E. Good out at second 1b to ss."
"04/16/2022","Hartford, Conn.",NA,"4","top","5-1","Central Conn. St.","Sacred Heart","H. Pasqualin stole second."
"04/16/2022","Hartford, Conn.",NA,"4","top","5-1","Central Conn. St.","Sacred Heart","J. Devito walked."
"04/16/2022","Hartford, Conn.",NA,"4","top","5-1","Central Conn. St.","Sacred Heart","D. Covino walked3a J. Devito advanced to second3a H. Pasqualin advanced to third."
"04/16/2022","Hartford, Conn.",NA,"4","top","6-1","Central Conn. St.","Sacred Heart","N. Martinez grounded out to 2b, RBI3a D. Covino advanced to second3a J. Devito advanced to third3a H. Pasqualin scored."
"04/16/2022","Hartford, Conn.",NA,"4","top","8-1","Central Conn. St.","Sacred Heart","S. Loda singled to center field, 2 RBI3a D. Covino scored3a J. Devito scored."
"04/16/2022","Hartford, Conn.",NA,"4","top","8-1","Central Conn. St.","Sacred Heart","A. Redahan popped up to ss."
"04/16/2022","Hartford, Conn.",NA,"4","bot","8-1","Sacred Heart","Central Conn. St.","Sutherland walked."
"04/16/2022","Hartford, Conn.",NA,"4","bot","8-1","Sacred Heart","Central Conn. St.","M. Smith singled to center field3a Sutherland advanced to third."
"04/16/2022","Hartford, Conn.",NA,"4","bot","8-1","Sacred Heart","Central Conn. St.","D. D'amore popped up to 1b."
"04/16/2022","Hartford, Conn.",NA,"4","bot","8-1","Sacred Heart","Central Conn. St.","T. Fagan grounded into double play 3b to 2b to 1b3a M. Smith out on the play."
"04/16/2022","Hartford, Conn.",NA,"5","top","8-1","Central Conn. St.","Sacred Heart","L. Hansen to p for J. Babuschak."
"04/16/2022","Hartford, Conn.",NA,"5","top","8-1","Central Conn. St.","Sacred Heart","J. Nolan struck out looking."
"04/16/2022","Hartford, Conn.",NA,"5","top","8-1","Central Conn. St.","Sacred Heart","M. Torniero tripled down the rf line."
"04/16/2022","Hartford, Conn.",NA,"5","top","8-1","Central Conn. St.","Sacred Heart","E. Good walked."
"04/16/2022","Hartford, Conn.",NA,"5","top","8-1","Central Conn. St.","Sacred Heart","H. Pasqualin walked3a E. Good advanced to second."
"04/16/2022","Hartford, Conn.",NA,"5","top","10-1","Central Conn. St.","Sacred Heart","J. Devito singled to shortstop, 2 RBI3a H. Pasqualin advanced to second3a E. Good scored3a M. Torniero scored."
"04/16/2022","Hartford, Conn.",NA,"5","top","10-1","Central Conn. St.","Sacred Heart","D. Covino struck out swinging."
"04/16/2022","Hartford, Conn.",NA,"5","top","10-1","Central Conn. St.","Sacred Heart","H. Pasqualin stole third."
"04/16/2022","Hartford, Conn.",NA,"5","top","11-1","Central Conn. St.","Sacred Heart","N. Martinez singled to second base, RBI3a J. Devito advanced to second3a H. Pasqualin scored."
"04/16/2022","Hartford, Conn.",NA,"5","top","11-1","Central Conn. St.","Sacred Heart","S. Loda struck out swinging."
"04/16/2022","Hartford, Conn.",NA,"5","bot","11-1","Sacred Heart","Central Conn. St.","K. Gordon to lf for A. Redahan."
"04/16/2022","Hartford, Conn.",NA,"5","bot","11-1","Sacred Heart","Central Conn. St.","J. Jordan doubled to center field."
"04/16/2022","Hartford, Conn.",NA,"5","bot","11-2","Sacred Heart","Central Conn. St.","J. Emerson singled to center field, RBI3a J. Jordan scored."
"04/16/2022","Hartford, Conn.",NA,"5","bot","11-2","Sacred Heart","Central Conn. St.","S. Mongelli singled to center field3a J. Emerson advanced to second."
"04/16/2022","Hartford, Conn.",NA,"5","bot","11-2","Sacred Heart","Central Conn. St.","R. Farruggio struck out swinging."
"04/16/2022","Hartford, Conn.",NA,"5","bot","11-2","Sacred Heart","Central Conn. St.","M. Hernandez singled to catcher3a S. Mongelli advanced to second3a J. Emerson advanced to third."
"04/16/2022","Hartford, Conn.",NA,"5","bot","11-3","Sacred Heart","Central Conn. St.","Sutherland reached on a fielder's choice, RBI3a M. Hernandez advanced to second on an error by 2b3a S. Mongelli advanced to third3a J. Emerson scored."
"04/16/2022","Hartford, Conn.",NA,"5","bot","11-3","Sacred Heart","Central Conn. St.","M. Smith struck out swinging."
"04/16/2022","Hartford, Conn.",NA,"5","bot","11-4","Sacred Heart","Central Conn. St.","D. D'amore walked, RBI3a Sutherland advanced to second3a M. Hernandez advanced to third3a S. Mongelli scored, unearned."
"04/16/2022","Hartford, Conn.",NA,"5","bot","11-4","Sacred Heart","Central Conn. St.","T. Fagan flied out to cf."
"04/16/2022","Hartford, Conn.",NA,"6","top","11-4","Central Conn. St.","Sacred Heart","K. Gordon singled through the right side."
"04/16/2022","Hartford, Conn.",NA,"6","top","11-4","Central Conn. St.","Sacred Heart","J. Nolan doubled to center field3a K. Gordon advanced to third."
"04/16/2022","Hartford, Conn.",NA,"6","top","11-4","Central Conn. St.","Sacred Heart","T. Cotter to p for L. Hansen."
"04/16/2022","Hartford, Conn.",NA,"6","top","11-4","Central Conn. St.","Sacred Heart","M. Torniero grounded out to 3b."
"04/16/2022","Hartford, Conn.",NA,"6","top","12-4","Central Conn. St.","Sacred Heart","E. Good popped up to 3b, SAC, RBI3a K. Gordon scored."
"04/16/2022","Hartford, Conn.",NA,"6","top","12-4","Central Conn. St.","Sacred Heart","H. Pasqualin struck out looking."
"04/16/2022","Hartford, Conn.",NA,"6","bot","12-4","Sacred Heart","Central Conn. St.","D. Benton to p for A. Mozzicato."
"04/16/2022","Hartford, Conn.",NA,"6","bot","12-4","Sacred Heart","Central Conn. St.","J. Jordan popped up to ss."
"04/16/2022","Hartford, Conn.",NA,"6","bot","12-4","Sacred Heart","Central Conn. St.","J. Emerson popped up to 2b."
"04/16/2022","Hartford, Conn.",NA,"6","bot","12-4","Sacred Heart","Central Conn. St.","S. Mongelli singled up the middle."
"04/16/2022","Hartford, Conn.",NA,"6","bot","12-4","Sacred Heart","Central Conn. St.","T. McGuire pinch hit for R. Farruggio."
"04/16/2022","Hartford, Conn.",NA,"6","bot","12-4","Sacred Heart","Central Conn. St.","T. McGuire flied out to lf."
"04/16/2022","Hartford, Conn.",NA,"7","top","12-4","Central Conn. St.","Sacred Heart","J. Devito walked."
"04/16/2022","Hartford, Conn.",NA,"7","top","12-4","Central Conn. St.","Sacred Heart","D. Covino flied out to rf."
"04/16/2022","Hartford, Conn.",NA,"7","top","12-4","Central Conn. St.","Sacred Heart","N. Martinez walked3a J. Devito advanced to second."
"04/16/2022","Hartford, Conn.",NA,"7","top","12-4","Central Conn. St.","Sacred Heart","S. Loda flied out to lf."
"04/16/2022","Hartford, Conn.",NA,"7","top","13-4","Central Conn. St.","Sacred Heart","K. Gordon singled to center field, RBI3a N. Martinez advanced to second3a J. Devito scored."
"04/16/2022","Hartford, Conn.",NA,"7","top","13-4","Central Conn. St.","Sacred Heart","J. Nolan walked3a K. Gordon advanced to second3a N. Martinez advanced to third."
"04/16/2022","Hartford, Conn.",NA,"7","top","13-4","Central Conn. St.","Sacred Heart","MacDonnell to p for T. Cotter."
"04/16/2022","Hartford, Conn.",NA,"7","top","13-4","Central Conn. St.","Sacred Heart","M. Torniero grounded out to 3b."
"04/16/2022","Hartford, Conn.",NA,"7","bot","13-4","Sacred Heart","Central Conn. St.","M. Hernandez flied out to cf."
"04/16/2022","Hartford, Conn.",NA,"7","bot","13-4","Sacred Heart","Central Conn. St.","Sutherland flied out to lf."
"04/16/2022","Hartford, Conn.",NA,"7","bot","13-4","Sacred Heart","Central Conn. St.","M. Smith singled down the rf line."
"04/16/2022","Hartford, Conn.",NA,"7","bot","13-4","Sacred Heart","Central Conn. St.","D. D'amore flied out to rf."
"04/16/2022","Hartford, Conn.",NA,"8","top","13-4","Central Conn. St.","Sacred Heart","S. Schoen to 1b for D. D'amore."
"04/16/2022","Hartford, Conn.",NA,"8","top","13-4","Central Conn. St.","Sacred Heart","E. Good singled to third base."
"04/16/2022","Hartford, Conn.",NA,"8","top","13-4","Central Conn. St.","Sacred Heart","H. Pasqualin flied out to lf."
"04/16/2022","Hartford, Conn.",NA,"8","top","13-4","Central Conn. St.","Sacred Heart","J. Devito singled to second base3a E. Good advanced to second."
"04/16/2022","Hartford, Conn.",NA,"8","top","14-4","Central Conn. St.","Sacred Heart","D. Covino doubled to right field, RBI3a J. Devito advanced to third3a E. Good scored."
"04/16/2022","Hartford, Conn.",NA,"8","top","14-4","Central Conn. St.","Sacred Heart","J. Taylor pinch hit for N. Martinez."
"04/16/2022","Hartford, Conn.",NA,"8","top","14-4","Central Conn. St.","Sacred Heart","J. Taylor struck out looking."
"04/16/2022","Hartford, Conn.",NA,"8","top","14-4","Central Conn. St.","Sacred Heart","S. Loda flied out to cf."
"04/16/2022","Hartford, Conn.",NA,"8","bot","14-4","Sacred Heart","Central Conn. St.","T. Fagan struck out swinging."
"04/16/2022","Hartford, Conn.",NA,"8","bot","14-4","Sacred Heart","Central Conn. St.","J. Jordan singled up the middle."
