"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"02/25/2022","Phoenix, Ariz.",NA,"1","top","0-0","BYU","Arizona St.","M MCINTYRE grounded out to ss (3-2 BKBKFFB)."
"02/25/2022","Phoenix, Ariz.",NA,"1","top","0-0","BYU","Arizona St.","A PINTAR grounded out to 3b (0-0)."
"02/25/2022","Phoenix, Ariz.",NA,"1","top","0-0","BYU","Arizona St.","C GAMBILL struck out swinging (1-2 FSBS)."
"02/25/2022","Phoenix, Ariz.",NA,"1","bot","0-0","Arizona St.","BYU","Lampe, Joe doubled to left center (3-2 BBKKFFB)."
"02/25/2022","Phoenix, Ariz.",NA,"1","bot","0-0","Arizona St.","BYU","Long, Ethan flied out to cf (0-1 S)."
"02/25/2022","Phoenix, Ariz.",NA,"1","bot","0-1","Arizona St.","BYU","Davis, Conor singled through the right side, RBI (1-1 BK); Lampe, Joe scored."
"02/25/2022","Phoenix, Ariz.",NA,"1","bot","0-1","Arizona St.","BYU","Tobias, J. flied out to lf (0-1 K)."
"02/25/2022","Phoenix, Ariz.",NA,"1","bot","0-1","Arizona St.","BYU","McLain,S struck out looking (2-2 BKKBK)."
"02/25/2022","Phoenix, Ariz.",NA,"1","bot","0-1","Arizona St.","BYU","R: 1 H: 2 LOB: 1"
"02/25/2022","Phoenix, Ariz.",NA,"2","top","0-1","BYU","Arizona St.","H LEATHAM walked (3-2 BBKBFB)."
"02/25/2022","Phoenix, Ariz.",NA,"2","top","0-1","BYU","Arizona St.","R SEPEDE struck out swinging (0-2 KSS)."
"02/25/2022","Phoenix, Ariz.",NA,"2","top","0-1","BYU","Arizona St.","C REUTER struck out swinging (1-2 KBKS)."
"02/25/2022","Phoenix, Ariz.",NA,"2","top","0-1","BYU","Arizona St.","H LEATHAM out at second c to 2b, caught stealing."
"02/25/2022","Phoenix, Ariz.",NA,"2","bot","0-1","Arizona St.","BYU","Baez,N struck out swinging (2-2 BBFFS)."
"02/25/2022","Phoenix, Ariz.",NA,"2","bot","0-1","Arizona St.","BYU","Campos, Ryan struck out looking (3-2 FBKBBK)."
"02/25/2022","Phoenix, Ariz.",NA,"2","bot","0-1","Arizona St.","BYU","Murphy, Kai lined out to ss (0-2 SFF)."
"02/25/2022","Phoenix, Ariz.",NA,"3","top","0-1","BYU","Arizona St.","J WILK lined out to rf (1-2 BKS)."
"02/25/2022","Phoenix, Ariz.",NA,"3","top","0-1","BYU","Arizona St.","A DEMING lined out to 3b (0-0)."
"02/25/2022","Phoenix, Ariz.",NA,"3","top","0-1","BYU","Arizona St.","B WATKINS flied out to rf (1-2 FKB)."
"02/25/2022","Phoenix, Ariz.",NA,"3","bot","0-1","Arizona St.","BYU","Haas, Hunter walked (3-2 BSKBBB)."
"02/25/2022","Phoenix, Ariz.",NA,"3","bot","0-1","Arizona St.","BYU","Haas, Hunter advanced to second on an error by p, failed pickoff attempt."
"02/25/2022","Phoenix, Ariz.",NA,"3","bot","0-1","Arizona St.","BYU","Lampe, Joe singled through the left side (1-1 BF); Haas, Hunter advanced to third."
"02/25/2022","Phoenix, Ariz.",NA,"3","bot","0-1","Arizona St.","BYU","Long, Ethan struck out swinging (0-2 FSS); Lampe, Joe stole second."
"02/25/2022","Phoenix, Ariz.",NA,"3","bot","0-2","Arizona St.","BYU","Lampe, Joe advanced to third on a wild pitch; Haas, Hunter scored on a wild pitch."
"02/25/2022","Phoenix, Ariz.",NA,"3","bot","0-2","Arizona St.","BYU","Davis, Conor walked (3-2 BBSSBB)."
"02/25/2022","Phoenix, Ariz.",NA,"3","bot","0-3","Arizona St.","BYU","Tobias, J. singled to shortstop, RBI (3-2 BKFBBF); Davis, Conor advanced to second; Lampe, Joe scored."
"02/25/2022","Phoenix, Ariz.",NA,"3","bot","0-3","Arizona St.","BYU","McLain,S flied into double play rf to ss (1-0 B); Davis, Conor out on the play."
"02/25/2022","Phoenix, Ariz.",NA,"3","bot","0-3","Arizona St.","BYU","R: 2 H: 2 E: 1 LOB: 1"
"02/25/2022","Phoenix, Ariz.",NA,"4","top","0-3","BYU","Arizona St.","M MCINTYRE struck out looking (3-2 BBBKFK)."
"02/25/2022","Phoenix, Ariz.",NA,"4","top","0-3","BYU","Arizona St.","A PINTAR singled to third base (2-2 KBSFB)."
"02/25/2022","Phoenix, Ariz.",NA,"4","top","0-3","BYU","Arizona St.","C GAMBILL walked (3-1 BFBBB); A PINTAR advanced to second."
"02/25/2022","Phoenix, Ariz.",NA,"4","top","0-3","BYU","Arizona St.","H LEATHAM flied out to rf (2-0 BB); A PINTAR advanced to third."
"02/25/2022","Phoenix, Ariz.",NA,"4","top","2-3","BYU","Arizona St.","R SEPEDE doubled to left field, 2 RBI (3-2 BBSKB); C GAMBILL scored; A PINTAR scored."
"02/25/2022","Phoenix, Ariz.",NA,"4","top","2-3","BYU","Arizona St.","C REUTER flied out to cf (1-1 BS)."
"02/25/2022","Phoenix, Ariz.",NA,"4","bot","2-3","Arizona St.","BYU","Baez,N popped up to 1b (3-2 FBBFFB)."
"02/25/2022","Phoenix, Ariz.",NA,"4","bot","2-3","Arizona St.","BYU","Campos, Ryan struck out swinging (1-2 BSKS)."
"02/25/2022","Phoenix, Ariz.",NA,"4","bot","2-3","Arizona St.","BYU","Murphy, Kai struck out swinging (2-2 KBBKS)."
"02/25/2022","Phoenix, Ariz.",NA,"5","top","2-3","BYU","Arizona St.","J WILK grounded out to ss (2-1 BKB)."
"02/25/2022","Phoenix, Ariz.",NA,"5","top","2-3","BYU","Arizona St.","A DEMING struck out swinging (2-2 SSBFBS)."
"02/25/2022","Phoenix, Ariz.",NA,"5","top","2-3","BYU","Arizona St.","B WATKINS struck out swinging (1-2 KKBFS)."
"02/25/2022","Phoenix, Ariz.",NA,"5","bot","2-3","Arizona St.","BYU","Haas, Hunter walked (3-2 FBKBFBB)."
"02/25/2022","Phoenix, Ariz.",NA,"5","bot","2-3","Arizona St.","BYU","C MCKEEHAN to p for J KEISEL."
"02/25/2022","Phoenix, Ariz.",NA,"5","bot","2-3","Arizona St.","BYU","Lampe, Joe struck out swinging (0-2 FSS)."
"02/25/2022","Phoenix, Ariz.",NA,"5","bot","2-3","Arizona St.","BYU","Haas, Hunter advanced to second on an error by p, failed pickoff attempt."
"02/25/2022","Phoenix, Ariz.",NA,"5","bot","2-3","Arizona St.","BYU","Long, Ethan singled to right field (3-0 BBB); Haas, Hunter advanced to third."
"02/25/2022","Phoenix, Ariz.",NA,"5","bot","2-3","Arizona St.","BYU","Davis, Conor walked (3-1 BBBSB); Long, Ethan advanced to second."
"02/25/2022","Phoenix, Ariz.",NA,"5","bot","2-3","Arizona St.","BYU","Tobias, J. struck out looking (1-2 KBSK)."
"02/25/2022","Phoenix, Ariz.",NA,"5","bot","2-3","Arizona St.","BYU","McLain,S flied out to rf (2-1 KBB)."
"02/25/2022","Phoenix, Ariz.",NA,"5","bot","2-3","Arizona St.","BYU","H: 1 E: 1 LOB: 3"
"02/25/2022","Phoenix, Ariz.",NA,"6","top","2-3","BYU","Arizona St.","M MCINTYRE flied out to cf (0-0)."
"02/25/2022","Phoenix, Ariz.",NA,"6","top","2-3","BYU","Arizona St.","A PINTAR grounded out to ss (1-1 BK)."
"02/25/2022","Phoenix, Ariz.",NA,"6","top","2-3","BYU","Arizona St.","C GAMBILL grounded out to 2b (0-0)."
"02/25/2022","Phoenix, Ariz.",NA,"6","bot","2-3","Arizona St.","BYU","Baez,N struck out looking (2-2 BKBFK)."
"02/25/2022","Phoenix, Ariz.",NA,"6","bot","2-3","Arizona St.","BYU","Campos, Ryan singled through the right side (1-0 B)."
"02/25/2022","Phoenix, Ariz.",NA,"6","bot","2-3","Arizona St.","BYU","C NIELSON to p for C MCKEEHAN."
