"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"05/23/2019","Norwich, CT",NA,"1","top","0-0","Wagner","Central Conn. St.","A. PECORA struck out swinging, out at first c to 1b."
"05/23/2019","Norwich, CT",NA,"1","top","0-0","Wagner","Central Conn. St.","W. JOHNSON grounded out to 2b."
"05/23/2019","Norwich, CT",NA,"1","top","0-0","Wagner","Central Conn. St.","F. SABIDO grounded out to 1b unassisted."
"05/23/2019","Norwich, CT",NA,"1","bot","0-0","Central Conn. St.","Wagner","DEBROSSE, Chandler walked."
"05/23/2019","Norwich, CT",NA,"1","bot","0-0","Central Conn. St.","Wagner","LODA, Sam singled down the rf line DEBROSSE, Chandler advanced to second."
"05/23/2019","Norwich, CT",NA,"1","bot","0-0","Central Conn. St.","Wagner","BOWENS, TT struck out swinging."
"05/23/2019","Norwich, CT",NA,"1","bot","0-0","Central Conn. St.","Wagner","MATTHEWS, Dave flied out to lf to left center."
"05/23/2019","Norwich, CT",NA,"1","bot","0-2","Central Conn. St.","Wagner","DEWAINE, Buddy doubled down the rf line, 2 RBI LODA, Sam scored DEBROSSE, Chandler scored."
"05/23/2019","Norwich, CT",NA,"1","bot","0-3","Central Conn. St.","Wagner","SIRACUSA, Jake doubled to right center, RBI DEWAINE, Buddy scored."
"05/23/2019","Norwich, CT",NA,"1","bot","0-3","Central Conn. St.","Wagner","STEPHENS, Peyton flied out to lf."
"05/23/2019","Norwich, CT",NA,"2","top","0-3","Wagner","Central Conn. St.","SILVESTRONE popped up to 2b."
"05/23/2019","Norwich, CT",NA,"2","top","0-3","Wagner","Central Conn. St.","SANFILLIPPO singled to right field."
"05/23/2019","Norwich, CT",NA,"2","top","0-3","Wagner","Central Conn. St.","G. SCHNEIDER grounded into double play ss to 2b to 1b SANFILLIPPO out on the play."
"05/23/2019","Norwich, CT",NA,"2","bot","0-3","Central Conn. St.","Wagner","KANIOS, Chris grounded out to 2b."
"05/23/2019","Norwich, CT",NA,"2","bot","0-3","Central Conn. St.","Wagner","BERTOCHI, Matt flied out to rf."
"05/23/2019","Norwich, CT",NA,"2","bot","0-3","Central Conn. St.","Wagner","DEBROSSE, Chandler singled up the middle."
"05/23/2019","Norwich, CT",NA,"2","bot","0-3","Central Conn. St.","Wagner","LODA, Sam flied out to cf."
"05/23/2019","Norwich, CT",NA,"3","top","0-3","Wagner","Central Conn. St.","E. MATTI popped up to c, bunt."
"05/23/2019","Norwich, CT",NA,"3","top","0-3","Wagner","Central Conn. St.","M. RUGGIERO struck out swinging."
"05/23/2019","Norwich, CT",NA,"3","top","0-3","Wagner","Central Conn. St.","J. KAMPES lined out to 2b."
"05/23/2019","Norwich, CT",NA,"3","bot","0-3","Central Conn. St.","Wagner","BOWENS, TT flied out to rf."
"05/23/2019","Norwich, CT",NA,"3","bot","0-3","Central Conn. St.","Wagner","MATTHEWS, Dave struck out swinging."
"05/23/2019","Norwich, CT",NA,"3","bot","0-3","Central Conn. St.","Wagner","DEWAINE, Buddy singled to center field."
"05/23/2019","Norwich, CT",NA,"3","bot","0-3","Central Conn. St.","Wagner","SIRACUSA, Jake walked DEWAINE, Buddy advanced to second."
"05/23/2019","Norwich, CT",NA,"3","bot","0-3","Central Conn. St.","Wagner","STEPHENS, Peyton grounded out to 2b."
"05/23/2019","Norwich, CT",NA,"4","top","0-3","Wagner","Central Conn. St.","A. PECORA grounded out to 3b."
"05/23/2019","Norwich, CT",NA,"4","top","0-3","Wagner","Central Conn. St.","W. JOHNSON grounded out to ss."
"05/23/2019","Norwich, CT",NA,"4","top","0-3","Wagner","Central Conn. St.","F. SABIDO flied out to cf."
