"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"02/17/2019","Hammond, La.",NA,"1","top","0-0","Louisiana Tech","Southeastern La.","Wells flied out to rf (0-0)."
"02/17/2019","Hammond, La.",NA,"1","top","0-0","Louisiana Tech","Southeastern La.","Young singled to right field (1-2 KKB)."
"02/17/2019","Hammond, La.",NA,"1","top","0-0","Louisiana Tech","Southeastern La.","Bates singled to center field (0-1 S) Young advanced to second."
"02/17/2019","Hammond, La.",NA,"1","top","1-0","Louisiana Tech","Southeastern La.","Huddleston singled to center field, RBI (2-1 BBK) Bates advanced to second Young scored."
"02/17/2019","Hammond, La.",NA,"1","top","1-0","Louisiana Tech","Southeastern La.","Wallace, S. grounded out to 3b (0-1 S) Huddleston advanced to second Bates advanced to third."
"02/17/2019","Hammond, La.",NA,"1","top","3-0","Louisiana Tech","Southeastern La.","Robinson reached on a throwing error by ss, advanced to second (2-2 BKFBFF) Huddleston scored, unearned Bates scored, unearned."
"02/17/2019","Hammond, La.",NA,"1","top","3-0","Louisiana Tech","Southeastern La.","Mallard singled through the left side (0-0) Robinson advanced to third, out at home lf to c."
"02/17/2019","Hammond, La.",NA,"1","bot","3-0","Southeastern La.","Louisiana Tech","Grosse, C. grounded out to 1b unassisted (0-1 K)."
"02/17/2019","Hammond, La.",NA,"1","bot","3-0","Southeastern La.","Louisiana Tech","Breaud, B. grounded out to ss (0-1 K)."
"02/17/2019","Hammond, La.",NA,"1","bot","3-0","Southeastern La.","Louisiana Tech","Faulkner, P. struck out swinging (3-2 KBFBBS)."
"02/17/2019","Hammond, La.",NA,"2","top","3-0","Louisiana Tech","Southeastern La.","Netterville walked (3-1 BFBBB)."
"02/17/2019","Hammond, La.",NA,"2","top","3-0","Louisiana Tech","Southeastern La.","Clayton grounded out to c, SAC (0-1 F) Netterville advanced to second."
"02/17/2019","Hammond, La.",NA,"2","top","3-0","Louisiana Tech","Southeastern La.","Wells singled through the left side (0-1 K) Netterville advanced to third."
"02/17/2019","Hammond, La.",NA,"2","top","4-0","Louisiana Tech","Southeastern La.","Young flied out to rf, SF, RBI (1-2 KBK) Netterville scored."
"02/17/2019","Hammond, La.",NA,"2","top","4-0","Louisiana Tech","Southeastern La.","Wells stole second."
"02/17/2019","Hammond, La.",NA,"2","top","4-0","Louisiana Tech","Southeastern La.","Bates struck out swinging (1-2 KFBS)."
"02/17/2019","Hammond, La.",NA,"2","bot","4-0","Southeastern La.","Louisiana Tech","Schimpf, K. flied out to cf (1-1 KB)."
"02/17/2019","Hammond, La.",NA,"2","bot","4-0","Southeastern La.","Louisiana Tech","Pilutti, N. flied out to cf (1-1 KB)."
"02/17/2019","Hammond, La.",NA,"2","bot","4-0","Southeastern La.","Louisiana Tech","Johnson, E. singled to center field (0-1 K)."
"02/17/2019","Hammond, La.",NA,"2","bot","4-0","Southeastern La.","Louisiana Tech","Steckler, B. struck out swinging (2-2 KKBBS)."
"02/17/2019","Hammond, La.",NA,"3","top","4-0","Louisiana Tech","Southeastern La.","Huddleston grounded out to 3b (2-2 BFKBF)."
"02/17/2019","Hammond, La.",NA,"3","top","4-0","Louisiana Tech","Southeastern La.","Wallace, S. grounded out to ss (3-2 KKFBBBF)."
"02/17/2019","Hammond, La.",NA,"3","top","4-0","Louisiana Tech","Southeastern La.","Robinson flied out to cf (2-2 FSBB)."
"02/17/2019","Hammond, La.",NA,"3","bot","4-0","Southeastern La.","Louisiana Tech","Ray, N. singled to left field (0-0)."
"02/17/2019","Hammond, La.",NA,"3","bot","4-0","Southeastern La.","Louisiana Tech","Manola, C. hit by pitch (2-2 FBBF) Ray, N. advanced to second."
"02/17/2019","Hammond, La.",NA,"3","bot","4-1","Southeastern La.","Louisiana Tech","Grosse, C. singled through the right side, RBI (0-1 F) Manola, C. advanced to third Ray, N. scored."
"02/17/2019","Hammond, La.",NA,"3","bot","4-2","Southeastern La.","Louisiana Tech","Grosse, C. advanced to second Manola, C. scored on a balk."
"02/17/2019","Hammond, La.",NA,"3","bot","4-2","Southeastern La.","Louisiana Tech","Breaud, B. singled to first base (0-2 KF) Grosse, C. advanced to third."
"02/17/2019","Hammond, La.",NA,"3","bot","4-2","Southeastern La.","Louisiana Tech","Faulkner, P. hit by pitch (0-0) Breaud, B. advanced to second."
"02/17/2019","Hammond, La.",NA,"3","bot","4-3","Southeastern La.","Louisiana Tech","Schimpf, K. flied out to cf, SF, RBI (0-1 K) Faulkner, P. advanced to second Breaud, B. advanced to third Grosse, C. scored."
"02/17/2019","Hammond, La.",NA,"3","bot","4-3","Southeastern La.","Louisiana Tech","Pilutti, N. walked (3-2 BBKBSB)."
"02/17/2019","Hammond, La.",NA,"3","bot","4-3","Southeastern La.","Louisiana Tech","Johnson, E. struck out swinging (2-2 SBBFS)."
"02/17/2019","Hammond, La.",NA,"3","bot","4-3","Southeastern La.","Louisiana Tech","Steckler, B. struck out looking (3-2 BBSBFK)."
"02/17/2019","Hammond, La.",NA,"4","top","4-3","Louisiana Tech","Southeastern La.","Mallard flied out to cf (0-2 KS)."
"02/17/2019","Hammond, La.",NA,"4","top","4-3","Louisiana Tech","Southeastern La.","Netterville struck out swinging (3-2 KBBFBFFS)."
"02/17/2019","Hammond, La.",NA,"4","top","4-3","Louisiana Tech","Southeastern La.","Clayton grounded out to ss (0-2 KS)."
"02/17/2019","Hammond, La.",NA,"4","bot","4-3","Southeastern La.","Louisiana Tech","Ray, N. flied out to rf (0-2 KFF)."
"02/17/2019","Hammond, La.",NA,"4","bot","4-3","Southeastern La.","Louisiana Tech","Manola, C. flied out to 2b (1-0 B)."
"02/17/2019","Hammond, La.",NA,"4","bot","4-3","Southeastern La.","Louisiana Tech","Grosse, C. singled to right field (0-0)."
"02/17/2019","Hammond, La.",NA,"4","bot","4-3","Southeastern La.","Louisiana Tech","Breaud, B. singled to left field (1-0 B) Grosse, C. advanced to second."
"02/17/2019","Hammond, La.",NA,"4","bot","4-5","Southeastern La.","Louisiana Tech","Faulkner, P. doubled down the lf line, advanced to third on the throw, 2 RBI (2-0 BB) Breaud, B. scored Grosse, C. scored."
"02/17/2019","Hammond, La.",NA,"4","bot","4-6","Southeastern La.","Louisiana Tech","Schimpf, K. singled to center field, RBI (0-0) Faulkner, P. scored."
"02/17/2019","Hammond, La.",NA,"4","bot","4-6","Southeastern La.","Louisiana Tech","Pilutti, N. singled to right field (2-0 BB) Schimpf, K. advanced to second."
"02/17/2019","Hammond, La.",NA,"4","bot","4-6","Southeastern La.","Louisiana Tech","Fagan to p for Bailey."
"02/17/2019","Hammond, La.",NA,"4","bot","4-6","Southeastern La.","Louisiana Tech","Johnson, E. walked (3-2 KBBBFFB) Pilutti, N. advanced to second Schimpf, K. advanced to third."
"02/17/2019","Hammond, La.",NA,"4","bot","4-7","Southeastern La.","Louisiana Tech","Steckler, B. hit by pitch, RBI (0-0) Johnson, E. advanced to second Pilutti, N. advanced to third Schimpf, K. scored."
"02/17/2019","Hammond, La.",NA,"4","bot","4-8","Southeastern La.","Louisiana Tech","Ray, N. hit by pitch, RBI (0-0) Steckler, B. advanced to second Johnson, E. advanced to third Pilutti, N. scored."
"02/17/2019","Hammond, La.",NA,"4","bot","4-8","Southeastern La.","Louisiana Tech","Logan to p for Fagan."
"02/17/2019","Hammond, La.",NA,"4","bot","4-8","Southeastern La.","Louisiana Tech","Manola, C. reached on a fielders choice (2-2 SBFB) Ray, N. advanced to second Steckler, B. out at third 3b unassisted."
"02/17/2019","Hammond, La.",NA,"5","top","4-8","Louisiana Tech","Southeastern La.","Wells struck out looking (0-2 FKK)."
"02/17/2019","Hammond, La.",NA,"5","top","4-8","Louisiana Tech","Southeastern La.","Young walked (3-2 KKFBBBB)."
"02/17/2019","Hammond, La.",NA,"5","top","5-8","Louisiana Tech","Southeastern La.","Bates singled down the rf line, advanced to second on a fielding error by rf, advanced to third (0-1 F) Young scored."
"02/17/2019","Hammond, La.",NA,"5","top","5-8","Louisiana Tech","Southeastern La.","Huddleston popped up to 3b (0-0)."
"02/17/2019","Hammond, La.",NA,"5","top","6-8","Louisiana Tech","Southeastern La.","Wallace, S. singled up the middle, RBI (1-2 BFK) Bates scored, unearned."
"02/17/2019","Hammond, La.",NA,"5","top","6-8","Louisiana Tech","Southeastern La.","Robinson grounded out to 3b (2-0 BB)."
"02/17/2019","Hammond, La.",NA,"5","bot","6-8","Southeastern La.","Louisiana Tech","Grosse, C. grounded out to ss (2-1 BKB)."
"02/17/2019","Hammond, La.",NA,"5","bot","6-8","Southeastern La.","Louisiana Tech","Breaud, B. doubled to left center (0-0)."
"02/17/2019","Hammond, La.",NA,"5","bot","6-8","Southeastern La.","Louisiana Tech","Breaud, B. advanced to third on a wild pitch."
"02/17/2019","Hammond, La.",NA,"5","bot","6-8","Southeastern La.","Louisiana Tech","Faulkner, P. struck out swinging (3-2 BBSBKS)."
"02/17/2019","Hammond, La.",NA,"5","bot","6-8","Southeastern La.","Louisiana Tech","Schimpf, K. flied out to lf (0-0)."
"02/17/2019","Hammond, La.",NA,"6","top","6-8","Louisiana Tech","Southeastern La.","Mallard singled through the left side (0-1 K)."
"02/17/2019","Hammond, La.",NA,"6","top","6-8","Louisiana Tech","Southeastern La.","Netterville singled to third base (2-0 BB) Mallard advanced to third."
"02/17/2019","Hammond, La.",NA,"6","top","6-8","Louisiana Tech","Southeastern La.","Lee, P. to p for Koestler, C.."
"02/17/2019","Hammond, La.",NA,"6","top","7-8","Louisiana Tech","Southeastern La.","Clayton flied out to cf, SF, RBI (1-2 BFS) Mallard scored."
"02/17/2019","Hammond, La.",NA,"6","top","7-8","Louisiana Tech","Southeastern La.","Wells walked (3-2 BBFBSFB) Netterville advanced to second."
"02/17/2019","Hammond, La.",NA,"6","top","7-8","Louisiana Tech","Southeastern La.","Young hit by pitch (1-2 KFB) Wells advanced to second Netterville advanced to third."
"02/17/2019","Hammond, La.",NA,"6","top","8-8","Louisiana Tech","Southeastern La.","Bates singled to center field, RBI (0-1 F) Young advanced to second Wells advanced to third, out at home cf to ss to c Netterville scored."
"02/17/2019","Hammond, La.",NA,"6","top","8-8","Louisiana Tech","Southeastern La.","Huddleston walked (3-1 KBBBB) Bates advanced to second Young advanced to third."
"02/17/2019","Hammond, La.",NA,"6","top","9-8","Louisiana Tech","Southeastern La.","Wallace, S. singled to shortstop, RBI (3-2 FSBBBF) Huddleston advanced to second Bates advanced to third Young scored."
"02/17/2019","Hammond, La.",NA,"6","top","11-8","Louisiana Tech","Southeastern La.","Robinson singled to left center, 2 RBI (3-2 BBFFB) Wallace, S. advanced to third Huddleston scored Bates scored."
"02/17/2019","Hammond, La.",NA,"6","top","11-8","Louisiana Tech","Southeastern La.","Mallard flied out to lf (0-0)."
"02/17/2019","Hammond, La.",NA,"6","bot","11-8","Southeastern La.","Louisiana Tech","Johnson to ss for Young."
"02/17/2019","Hammond, La.",NA,"6","bot","11-8","Southeastern La.","Louisiana Tech","Pilutti, N. grounded out to ss (2-0 BB)."
"02/17/2019","Hammond, La.",NA,"6","bot","11-8","Southeastern La.","Louisiana Tech","Johnson, E. hit by pitch (1-2 BKK)."
"02/17/2019","Hammond, La.",NA,"6","bot","11-8","Southeastern La.","Louisiana Tech","Steckler, B. hit by pitch (0-0) Johnson, E. advanced to second."
"02/17/2019","Hammond, La.",NA,"6","bot","11-8","Southeastern La.","Louisiana Tech","Ray, N. walked (3-2 FBBSBB) Steckler, B. advanced to second Johnson, E. advanced to third."
"02/17/2019","Hammond, La.",NA,"6","bot","11-8","Southeastern La.","Louisiana Tech","Manola, C. grounded into double play 3b to 1b (0-1 F) Steckler, B. out on the play."
"02/17/2019","Hammond, La.",NA,"7","top","11-8","Louisiana Tech","Southeastern La.","Flesher, N. to p for Lee, P.."
"02/17/2019","Hammond, La.",NA,"7","top","11-8","Louisiana Tech","Southeastern La.","Netterville hit by pitch (2-2 SBBF)."
"02/17/2019","Hammond, La.",NA,"7","top","11-8","Louisiana Tech","Southeastern La.","Clayton grounded out to p, SAC (0-1 K) Netterville advanced to second."
"02/17/2019","Hammond, La.",NA,"7","top","11-8","Louisiana Tech","Southeastern La.","Wells hit by pitch (1-2 SBK)."
"02/17/2019","Hammond, La.",NA,"7","top","11-8","Louisiana Tech","Southeastern La.","Johnson hit by pitch (3-2 KKBBFB) Wells advanced to second Netterville advanced to third."
"02/17/2019","Hammond, La.",NA,"7","top","12-8","Louisiana Tech","Southeastern La.","Bates flied out to cf, SF, RBI (1-1 KB) Netterville scored."
"02/17/2019","Hammond, La.",NA,"7","top","12-8","Louisiana Tech","Southeastern La.","Huddleston struck out looking (2-2 KBKFBFK)."
"02/17/2019","Hammond, La.",NA,"7","bot","12-8","Southeastern La.","Louisiana Tech","Fincher to p for Logan."
"02/17/2019","Hammond, La.",NA,"7","bot","12-8","Southeastern La.","Louisiana Tech","Grosse, C. walked (3-2 FFBBBFB)."
"02/17/2019","Hammond, La.",NA,"7","bot","12-8","Southeastern La.","Louisiana Tech","Grosse, C. advanced to second on a wild pitch."
"02/17/2019","Hammond, La.",NA,"7","bot","12-8","Southeastern La.","Louisiana Tech","Breaud, B. flied out to lf (1-0 B)."
"02/17/2019","Hammond, La.",NA,"7","bot","12-8","Southeastern La.","Louisiana Tech","Grosse, C. stole third."
"02/17/2019","Hammond, La.",NA,"7","bot","12-8","Southeastern La.","Louisiana Tech","Faulkner, P. struck out looking (2-2 BBKKK)."
"02/17/2019","Hammond, La.",NA,"7","bot","12-8","Southeastern La.","Louisiana Tech","Schimpf, K. grounded out to 1b unassisted (2-2 KBFB)."
"02/17/2019","Hammond, La.",NA,"8","top","12-8","Louisiana Tech","Southeastern La.","Wallace, S. struck out swinging (2-2 BFFBS)."
"02/17/2019","Hammond, La.",NA,"8","top","12-8","Louisiana Tech","Southeastern La.","Robinson grounded out to ss (1-2 BFK)."
"02/17/2019","Hammond, La.",NA,"8","top","12-8","Louisiana Tech","Southeastern La.","Mallard walked (3-2 KFBBFBFB)."
"02/17/2019","Hammond, La.",NA,"8","top","12-8","Louisiana Tech","Southeastern La.","Mallard stole second."
"02/17/2019","Hammond, La.",NA,"8","top","12-8","Louisiana Tech","Southeastern La.","Netterville walked (3-2 BBFBFFB)."
"02/17/2019","Hammond, La.",NA,"8","top","12-8","Louisiana Tech","Southeastern La.","Granier, K. to p for Flesher, N.."
"02/17/2019","Hammond, La.",NA,"8","top","12-8","Louisiana Tech","Southeastern La.","Clayton flied out to rf (1-0 B)."
"02/17/2019","Hammond, La.",NA,"8","bot","12-8","Southeastern La.","Louisiana Tech","Mallard to lf."
"02/17/2019","Hammond, La.",NA,"8","bot","12-8","Southeastern La.","Louisiana Tech","Hackbarth to 1b for Netterville."
