"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"05/21/2021","Oxford, Ohio",NA,"1","top","0-0","Akron","Miami (OH)","DOMER, A. struck out swinging, out at first c to 1b (0-2 KKS)."
"05/21/2021","Oxford, Ohio",NA,"1","top","0-0","Akron","Miami (OH)","REINHART, J. grounded out to ss (2-0 BB)."
"05/21/2021","Oxford, Ohio",NA,"1","top","0-0","Akron","Miami (OH)","GOULET, Brad struck out swinging (3-2 BSBSFFBS)."
"05/21/2021","Oxford, Ohio",NA,"1","bot","0-0","Miami (OH)","Akron","Brokemond, B singled to right field (0-0)."
"05/21/2021","Oxford, Ohio",NA,"1","bot","0-0","Miami (OH)","Akron","Vogelgesang hit into double play 3b to 2b to 1b (3-2 BKBFB)3a Brokemond, B out on the play."
"05/21/2021","Oxford, Ohio",NA,"1","bot","0-0","Miami (OH)","Akron","Stone, Nate fouled out to c (0-0)."
"05/21/2021","Oxford, Ohio",NA,"1","bot","0-0","Miami (OH)","Akron","H: 1"
"05/21/2021","Oxford, Ohio",NA,"2","top","0-0","Akron","Miami (OH)","REGAN, C. reached on an error by 3b (1-0 B)."
"05/21/2021","Oxford, Ohio",NA,"2","top","0-0","Akron","Miami (OH)","SHELLENBARGE lined out to ss (2-1 BSB)."
"05/21/2021","Oxford, Ohio",NA,"2","top","1-0","Akron","Miami (OH)","TILLY, Cam. singled to right center, advanced to second (0-0)3a REGAN, C. scored, scored on an error by cf, unearned."
"05/21/2021","Oxford, Ohio",NA,"2","top","1-0","Akron","Miami (OH)","BARR, Justin grounded out to 3b (0-0)3a TILLY, Cam. advanced to third."
"05/21/2021","Oxford, Ohio",NA,"2","top","2-0","Akron","Miami (OH)","GRANGER, Zac reached on an error by p (2-0 BB)3a TILLY, Cam. scored, unearned."
"05/21/2021","Oxford, Ohio",NA,"2","top","2-0","Akron","Miami (OH)","GRANGER, Zac out at first c to 1b."
"05/21/2021","Oxford, Ohio",NA,"2","bot","2-0","Miami (OH)","Akron","Andrews, C walked (3-2 BBBKFB)."
