"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/06/2022","Columbia, Mo.",NA,"1","top","0-0","Kansas","Missouri","Josenberger popped up to 1b (3-2 BSKBB)."
"04/06/2022","Columbia, Mo.",NA,"1","top","0-0","Kansas","Missouri","Allen, P. flied out to cf."
"04/06/2022","Columbia, Mo.",NA,"1","top","0-0","Kansas","Missouri","Ahuna, M. walked (3-0 BBBB)."
"04/06/2022","Columbia, Mo.",NA,"1","top","0-0","Kansas","Missouri","Ahuna, M. stole second."
"04/06/2022","Columbia, Mo.",NA,"1","top","0-0","Kansas","Missouri","Metcalf, N. struck out swinging (2-2 FFBBS)."
"04/06/2022","Columbia, Mo.",NA,"1","top","0-3","Kansas","Missouri","LOB: 1"
"04/06/2022","Columbia, Mo.",NA,"1","bot","0-0","Missouri","Kansas","Day hit by pitch (0-2 FK)."
"04/06/2022","Columbia, Mo.",NA,"1","bot","0-0","Missouri","Kansas","Austin grounded out to ss (0-2 KF); Day advanced to second."
"04/06/2022","Columbia, Mo.",NA,"1","bot","0-0","Missouri","Kansas","Mann walked (3-2 KFBBFBB)."
"04/06/2022","Columbia, Mo.",NA,"1","bot","0-1","Missouri","Kansas","Montgomery reached on a throwing error by ss, advanced to second (2-2 KBBFF); Mann advanced to third; Day scored."
"04/06/2022","Columbia, Mo.",NA,"1","bot","0-3","Missouri","Kansas","Leum singled up the middle, 2 RBI (0-1 S); Montgomery scored, unearned; Mann scored."
"04/06/2022","Columbia, Mo.",NA,"1","bot","0-3","Missouri","Kansas","Morris reached on a fielder's choice (0-1 K); Leum out at second ss to 2b."
"04/06/2022","Columbia, Mo.",NA,"1","bot","0-3","Missouri","Kansas","Morris advanced to second on a wild pitch."
"04/06/2022","Columbia, Mo.",NA,"1","bot","0-3","Missouri","Kansas","Peña walked (3-2 KBKBBB)."
"04/06/2022","Columbia, Mo.",NA,"1","bot","0-3","Missouri","Kansas","Wilmsmeyer struck out swinging (3-2 KBBBFS)."
"04/06/2022","Columbia, Mo.",NA,"1","top","0-3","Kansas","Missouri","R: 3 H: 1 E: 1 LOB: 2"
"04/06/2022","Columbia, Mo.",NA,"2","top","0-3","Kansas","Missouri","Hammond, J. struck out swinging (1-2 KFFFBS)."
"04/06/2022","Columbia, Mo.",NA,"2","top","0-3","Kansas","Missouri","Upshaw, C. struck out swinging (1-2 SFFBFS)."
"04/06/2022","Columbia, Mo.",NA,"2","top","0-3","Kansas","Missouri","Callahan, R. singled up the middle (2-2 KKFBFBF)."
"04/06/2022","Columbia, Mo.",NA,"2","top","0-3","Kansas","Missouri","Gerety, T. struck out swinging (1-2 SKFBS)."
"04/06/2022","Columbia, Mo.",NA,"2","top","0-7","Kansas","Missouri","H: 1 LOB: 1"
"04/06/2022","Columbia, Mo.",NA,"2","bot","0-3","Missouri","Kansas","De Sedas doubled to right field (1-0 B)."
"04/06/2022","Columbia, Mo.",NA,"2","bot","0-3","Missouri","Kansas","Day singled to shortstop (2-2 BKFBF); De Sedas advanced to third."
"04/06/2022","Columbia, Mo.",NA,"2","bot","0-4","Missouri","Kansas","Austin doubled to right center, RBI (0-2 FFF); Day advanced to third; De Sedas scored."
"04/06/2022","Columbia, Mo.",NA,"2","bot","0-5","Missouri","Kansas","Mann singled through the right side, RBI (0-1 K); Austin advanced to third; Day scored."
"04/06/2022","Columbia, Mo.",NA,"2","bot","0-6","Missouri","Kansas","Montgomery hit into double play ss to 1b (0-1 K); Mann out on the play; Austin scored."
"04/06/2022","Columbia, Mo.",NA,"2","bot","0-7","Missouri","Kansas","Leum homered to center field, RBI (2-1 BBK)."
"04/06/2022","Columbia, Mo.",NA,"2","bot","0-7","Missouri","Kansas","Morris struck out swinging (1-2 BKFS)."
"04/06/2022","Columbia, Mo.",NA,"2","top","0-7","Kansas","Missouri","R: 4 H: 5"
"04/06/2022","Columbia, Mo.",NA,"3","top","0-7","Kansas","Missouri","Jans, C. flied out to rf (2-2 FBBF)."
"04/06/2022","Columbia, Mo.",NA,"3","top","0-7","Kansas","Missouri","Josenberger popped up to 1b (3-2 BKBBFF)."
"04/06/2022","Columbia, Mo.",NA,"3","top","0-7","Kansas","Missouri","Allen, P. popped up to 2b (1-1 SB)."
"04/06/2022","Columbia, Mo.",NA,"3","bot","0-7","Missouri","Kansas","Andrews, S. to p for Adams, J.."
"04/06/2022","Columbia, Mo.",NA,"3","bot","0-7","Missouri","Kansas","Peña flied out to cf (2-2 KSBB)."
"04/06/2022","Columbia, Mo.",NA,"3","bot","0-7","Missouri","Kansas","Wilmsmeyer singled, bunt, out at second 2b to ss (0-0)."
"04/06/2022","Columbia, Mo.",NA,"3","bot","0-7","Missouri","Kansas","De Sedas singled through the right side (2-0 BB)."
