"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"05/07/2022","Macomb, Ill.",NA,"1","top","0-0","Northern Colo.","Western Ill.","CROMER, CA grounded out to ss."
"05/07/2022","Macomb, Ill.",NA,"1","top","0-0","Northern Colo.","Western Ill.","KUBO, S grounded out to ss."
"05/07/2022","Macomb, Ill.",NA,"1","top","0-0","Northern Colo.","Western Ill.","KING, J struck out looking."
"05/07/2022","Macomb, Ill.",NA,"1","bot","0-0","Western Ill.","Northern Colo.","Mitchell, N. singled to center field."
"05/07/2022","Macomb, Ill.",NA,"1","bot","0-0","Western Ill.","Northern Colo.","Sears, D. hit by pitch3a Mitchell, N. advanced to second."
"05/07/2022","Macomb, Ill.",NA,"1","bot","0-0","Western Ill.","Northern Colo.","Sears, D. stole second3a Mitchell, N. stole third."
"05/07/2022","Macomb, Ill.",NA,"1","bot","0-1","Western Ill.","Northern Colo.","Olsen, K. singled to left field, RBI3a Mitchell, N. scored."
"05/07/2022","Macomb, Ill.",NA,"1","bot","0-1","Western Ill.","Northern Colo.","Cruz, G. struck out swinging."
"05/07/2022","Macomb, Ill.",NA,"1","bot","0-1","Western Ill.","Northern Colo.","Sievers, J. popped up to 1b."
"05/07/2022","Macomb, Ill.",NA,"1","bot","0-1","Western Ill.","Northern Colo.","Olsen, K. stole second3a Sears, D. stole third."
"05/07/2022","Macomb, Ill.",NA,"1","bot","0-1","Western Ill.","Northern Colo.","Allred, T. reached on a fielder's choice3a Olsen, K. out at third 3b unassisted."
"05/07/2022","Macomb, Ill.",NA,"1","bot","0-1","Western Ill.","Northern Colo.","R: 1 H: 2 LOB: 2"
"05/07/2022","Macomb, Ill.",NA,"2","top","0-1","Northern Colo.","Western Ill.","KENNY, C flied out to lf."
"05/07/2022","Macomb, Ill.",NA,"2","top","0-1","Northern Colo.","Western Ill.","WAGNER, C flied out to rf."
"05/07/2022","Macomb, Ill.",NA,"2","top","0-1","Northern Colo.","Western Ill.","GLENN, J reached on an error by 1b, assist by 2b."
"05/07/2022","Macomb, Ill.",NA,"2","top","0-1","Northern Colo.","Western Ill.","MOELLER, C singled to right field3a GLENN, J advanced to second."
"05/07/2022","Macomb, Ill.",NA,"2","top","0-1","Northern Colo.","Western Ill.","CROMER, CH struck out looking."
"05/07/2022","Macomb, Ill.",NA,"2","top","0-3","Northern Colo.","Western Ill.","H: 1 E: 1 LOB: 2"
"05/07/2022","Macomb, Ill.",NA,"2","bot","0-1","Western Ill.","Northern Colo.","Botaletto, D reached on an error by 1b."
"05/07/2022","Macomb, Ill.",NA,"2","bot","0-1","Western Ill.","Northern Colo.","Botaletto, D stole second."
"05/07/2022","Macomb, Ill.",NA,"2","bot","0-1","Western Ill.","Northern Colo.","Juran, A. walked."
"05/07/2022","Macomb, Ill.",NA,"2","bot","0-1","Western Ill.","Northern Colo.","Munoz, D. flied out to cf3a Juran, A. advanced to second3a Botaletto, D out at second cf to ss to 3b to 2b."
"05/07/2022","Macomb, Ill.",NA,"2","bot","0-1","Western Ill.","Northern Colo.","Mitchell, N. reached on an error by 1b3a Juran, A. advanced to third."
"05/07/2022","Macomb, Ill.",NA,"2","bot","0-1","Western Ill.","Northern Colo.","Mitchell, N. stole second."
"05/07/2022","Macomb, Ill.",NA,"2","bot","0-1","Western Ill.","Northern Colo.","Sears, D. hit by pitch."
"05/07/2022","Macomb, Ill.",NA,"2","bot","0-3","Western Ill.","Northern Colo.","Olsen, K. singled to first base, 2 RBI3a Sears, D. advanced to third3a Mitchell, N. scored, unearned3a Juran, A. scored, unearned."
