"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/07/2021","Newark, Del.",NA,"1","top","0-0","La Salle","Delaware","CUCINOTTA flied out to cf (0-0)."
"03/07/2021","Newark, Del.",NA,"1","top","0-0","La Salle","Delaware","LEVINS out at first 1b to p (2-2)."
"03/07/2021","Newark, Del.",NA,"1","top","0-0","La Salle","Delaware","DICKERSON flied out to cf (0-1)."
"03/07/2021","Newark, Del.",NA,"1","bot","0-0","Delaware","La Salle","Hutchins, J. singled up the middle (1-0)."
"03/07/2021","Newark, Del.",NA,"1","bot","0-1","Delaware","La Salle","Baker, K. tripled to right center, RBI (0-0)3a Hutchins, J. scored."
"03/07/2021","Newark, Del.",NA,"1","bot","0-1","Delaware","La Salle","Loynd, J. lined out to 3b (1-2)."
"03/07/2021","Newark, Del.",NA,"1","bot","0-1","Delaware","La Salle","Goan, J. popped up to rf (2-1)."
"03/07/2021","Newark, Del.",NA,"1","bot","0-1","Delaware","La Salle","Carpenter, J struck out swinging (3-2)."
"03/07/2021","Newark, Del.",NA,"1","bot","0-1","Delaware","La Salle","R: 1 H: 2 LOB: 1"
"03/07/2021","Newark, Del.",NA,"2","top","0-1","La Salle","Delaware","GUCKIN grounded out to ss (0-1)."
"03/07/2021","Newark, Del.",NA,"2","top","0-1","La Salle","Delaware","MONTICCIOLO grounded out to 2b (0-0)."
"03/07/2021","Newark, Del.",NA,"2","top","0-1","La Salle","Delaware","DI VIETRO singled to left field (1-2)."
"03/07/2021","Newark, Del.",NA,"2","top","0-1","La Salle","Delaware","BINDER struck out looking (1-2)."
"03/07/2021","Newark, Del.",NA,"2","top","0-2","La Salle","Delaware","H: 1 LOB: 1"
"03/07/2021","Newark, Del.",NA,"2","bot","0-1","Delaware","La Salle","Riley, A. grounded out to p (0-2)."
"03/07/2021","Newark, Del.",NA,"2","bot","0-1","Delaware","La Salle","Vaccone, V. flied out to rf (1-0)."
"03/07/2021","Newark, Del.",NA,"2","bot","0-2","Delaware","La Salle","Balint, M. homered to right field, RBI (1-1)."
"03/07/2021","Newark, Del.",NA,"2","bot","0-2","Delaware","La Salle","Colmery, A. flied out to cf (1-2)."
"03/07/2021","Newark, Del.",NA,"2","top","0-2","La Salle","Delaware","R: 1 H: 1"
"03/07/2021","Newark, Del.",NA,"3","top","0-2","La Salle","Delaware","COOLAHAN grounded out to ss (1-0)."
"03/07/2021","Newark, Del.",NA,"3","top","0-2","La Salle","Delaware","SADALLAH grounded out to ss (2-2)."
"03/07/2021","Newark, Del.",NA,"3","top","0-2","La Salle","Delaware","CUCINOTTA struck out swinging (2-2)."
"03/07/2021","Newark, Del.",NA,"3","bot","0-2","Delaware","La Salle","Hutchins, J. struck out looking (1-2)."
"03/07/2021","Newark, Del.",NA,"3","bot","0-2","Delaware","La Salle","Baker, K. struck out swinging (2-2)."
"03/07/2021","Newark, Del.",NA,"3","bot","0-2","Delaware","La Salle","Loynd, J. singled through the left side (2-1)."
"03/07/2021","Newark, Del.",NA,"3","bot","0-3","Delaware","La Salle","Goan, J. doubled to left field, RBI (1-0)3a Loynd, J. scored."
"03/07/2021","Newark, Del.",NA,"3","bot","0-3","Delaware","La Salle","Carpenter, J grounded out to 2b (0-0)."
"03/07/2021","Newark, Del.",NA,"3","bot","0-3","Delaware","La Salle","R: 1 H: 2 LOB: 1"
"03/07/2021","Newark, Del.",NA,"4","top","0-3","La Salle","Delaware","LEVINS flied out to lf (1-0)."
"03/07/2021","Newark, Del.",NA,"4","top","0-3","La Salle","Delaware","DICKERSON walked (3-1)."
"03/07/2021","Newark, Del.",NA,"4","top","0-3","La Salle","Delaware","GUCKIN struck out looking (2-2)."
"03/07/2021","Newark, Del.",NA,"4","top","0-3","La Salle","Delaware","MONTICCIOLO singled to left field (2-1)3a DICKERSON advanced to third."
"03/07/2021","Newark, Del.",NA,"4","top","1-3","La Salle","Delaware","DI VIETRO singled to left field, RBI (0-0)3a MONTICCIOLO advanced to second3a DICKERSON scored."
"03/07/2021","Newark, Del.",NA,"4","top","1-3","La Salle","Delaware","BINDER grounded out to 2b (2-1)."
"03/07/2021","Newark, Del.",NA,"4","bot","1-3","Delaware","La Salle","Riley, A. flied out to lf (0-0)."
"03/07/2021","Newark, Del.",NA,"4","bot","1-3","Delaware","La Salle","Vaccone, V. fouled out to 1b (1-0)."
"03/07/2021","Newark, Del.",NA,"4","bot","1-3","Delaware","La Salle","Balint, M. singled to left field (1-0)."
"03/07/2021","Newark, Del.",NA,"4","bot","1-3","Delaware","La Salle","Colmery, A. popped up to rf (0-0)."
"03/07/2021","Newark, Del.",NA,"5","top","1-3","La Salle","Delaware","COOLAHAN singled to left field (3-2)."
"03/07/2021","Newark, Del.",NA,"5","top","1-3","La Salle","Delaware","SADALLAH grounded out to p, SAC, bunt (0-0)3a COOLAHAN advanced to second."
"03/07/2021","Newark, Del.",NA,"5","top","1-3","La Salle","Delaware","CUCINOTTA grounded out to ss (1-2)3a COOLAHAN advanced to third."
"03/07/2021","Newark, Del.",NA,"5","top","1-3","La Salle","Delaware","LEVINS grounded out to p (0-1)."
"03/07/2021","Newark, Del.",NA,"5","top","1-3","La Salle","Delaware","H: 1 LOB: 1"
"03/07/2021","Newark, Del.",NA,"5","bot","1-3","Delaware","La Salle","Hutchins, J. singled to left field (0-2)."
"03/07/2021","Newark, Del.",NA,"5","bot","1-3","Delaware","La Salle","Baker, K. flied out to rf (1-0)."
"03/07/2021","Newark, Del.",NA,"5","bot","1-3","Delaware","La Salle","Loynd, J. doubled to left field (1-1)3a Hutchins, J. advanced to third, out at home lf to ss to c."
"03/07/2021","Newark, Del.",NA,"5","bot","1-3","Delaware","La Salle","Goan, J. walked (3-2)."
"03/07/2021","Newark, Del.",NA,"5","bot","1-3","Delaware","La Salle","Carpenter, J popped up to 1b (1-1)."
"03/07/2021","Newark, Del.",NA,"5","top","1-3","La Salle","Delaware","H: 2 LOB: 2"
"03/07/2021","Newark, Del.",NA,"6","top","1-3","La Salle","Delaware","DICKERSON grounded out to 1b unassisted (0-0)."
"03/07/2021","Newark, Del.",NA,"6","top","1-3","La Salle","Delaware","GUCKIN struck out swinging (1-2)."
"03/07/2021","Newark, Del.",NA,"6","top","1-3","La Salle","Delaware","MONTICCIOLO struck out looking (2-2)."
"03/07/2021","Newark, Del.",NA,"6","bot","1-3","Delaware","La Salle","Riley, A. lined out to rf (1-2)."
"03/07/2021","Newark, Del.",NA,"6","bot","1-3","Delaware","La Salle","Vaccone, V. struck out swinging (2-2)."
"03/07/2021","Newark, Del.",NA,"6","bot","1-3","Delaware","La Salle","Balint, M. singled to center field (2-1)."
"03/07/2021","Newark, Del.",NA,"6","bot","1-3","Delaware","La Salle","Balint, M. out at second c to 2b, caught stealing."
"03/07/2021","Newark, Del.",NA,"6","bot","1-3","Delaware","La Salle","H: 1"
"03/07/2021","Newark, Del.",NA,"7","top","1-3","La Salle","Delaware","DI VIETRO singled to center field (2-2)."
"03/07/2021","Newark, Del.",NA,"7","top","1-3","La Salle","Delaware","BINDER singled through the left side (0-0)3a DI VIETRO advanced to second."
"03/07/2021","Newark, Del.",NA,"7","top","1-3","La Salle","Delaware","COOLAHAN singled, bunt (0-1)3a BINDER advanced to second3a DI VIETRO advanced to third."
"03/07/2021","Newark, Del.",NA,"7","top","1-3","La Salle","Delaware","SADALLAH struck out swinging (0-2)."
"03/07/2021","Newark, Del.",NA,"7","top","1-3","La Salle","Delaware","CUCINOTTA reached on a fielders choice (0-0)3a COOLAHAN advanced to second3a BINDER out on double play 3b to 2b3a DI VIETRO out on the play."
"03/07/2021","Newark, Del.",NA,"7","top","1-3","La Salle","Delaware","H: 3 LOB: 2"
"03/07/2021","Newark, Del.",NA,"7","bot","1-3","Delaware","La Salle","Colmery, A. flied out to lf (1-1)."
"03/07/2021","Newark, Del.",NA,"7","bot","1-3","Delaware","La Salle","Hutchins, J. grounded out to ss (0-1)."
"03/07/2021","Newark, Del.",NA,"7","bot","1-3","Delaware","La Salle","Baker, K. singled through the left side (2-1)."
"03/07/2021","Newark, Del.",NA,"7","bot","1-3","Delaware","La Salle","Loynd, J. singled to shortstop (0-1)3a Baker, K. advanced to second."
"03/07/2021","Newark, Del.",NA,"7","bot","1-3","Delaware","La Salle","KENNEDY to p for RAPPA."
