"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"02/15/2019","Nashville, Tenn.",NA,"1","top","0-0","Valparaiso","Lipscomb","Dent walked."
"02/15/2019","Nashville, Tenn.",NA,"1","top","0-0","Valparaiso","Lipscomb","Dent out at second c to 2b, caught stealing."
"02/15/2019","Nashville, Tenn.",NA,"1","top","0-0","Valparaiso","Lipscomb","Shaikin flied out to cf."
"02/15/2019","Nashville, Tenn.",NA,"1","top","0-0","Valparaiso","Lipscomb","Dawson flied out to cf."
"02/15/2019","Nashville, Tenn.",NA,"1","bot","0-0","Lipscomb","Valparaiso","ADDAMS singled up the middle."
"02/15/2019","Nashville, Tenn.",NA,"1","bot","0-0","Lipscomb","Valparaiso","SORRELLS popped up to 1b."
"02/15/2019","Nashville, Tenn.",NA,"1","bot","0-0","Lipscomb","Valparaiso","ADDAMS stole second."
"02/15/2019","Nashville, Tenn.",NA,"1","bot","0-0","Lipscomb","Valparaiso","DODSON flied out to rf ADDAMS advanced to third."
"02/15/2019","Nashville, Tenn.",NA,"1","bot","0-0","Lipscomb","Valparaiso","WATSON struck out swinging."
"02/15/2019","Nashville, Tenn.",NA,"2","top","0-0","Valparaiso","Lipscomb","Billinger singled to third base."
"02/15/2019","Nashville, Tenn.",NA,"2","top","0-0","Valparaiso","Lipscomb","Jones reached on catchers interference Billinger advanced to second."
"02/15/2019","Nashville, Tenn.",NA,"2","top","0-0","Valparaiso","Lipscomb","Barczi flied out to rf."
"02/15/2019","Nashville, Tenn.",NA,"2","top","0-0","Valparaiso","Lipscomb","Baker struck out swinging."
"02/15/2019","Nashville, Tenn.",NA,"2","top","0-0","Valparaiso","Lipscomb","Donohue struck out looking."
"02/15/2019","Nashville, Tenn.",NA,"2","bot","0-0","Lipscomb","Valparaiso","BASHLOR hit by pitch."
"02/15/2019","Nashville, Tenn.",NA,"2","bot","0-0","Lipscomb","Valparaiso","GRAVES fouled out to rf."
"02/15/2019","Nashville, Tenn.",NA,"2","bot","0-0","Lipscomb","Valparaiso","MOORE walked BASHLOR advanced to second."
"02/15/2019","Nashville, Tenn.",NA,"2","bot","0-0","Lipscomb","Valparaiso","SYMONETTE walked MOORE advanced to second BASHLOR advanced to third."
"02/15/2019","Nashville, Tenn.",NA,"2","bot","0-1","Lipscomb","Valparaiso","HOUGHTON flied out to rf, SAC, RBI SYMONETTE advanced to second MOORE advanced to third BASHLOR scored."
"02/15/2019","Nashville, Tenn.",NA,"2","bot","0-1","Lipscomb","Valparaiso","ADDAMS grounded out to p unassisted, bunt."
"02/15/2019","Nashville, Tenn.",NA,"3","top","0-1","Valparaiso","Lipscomb","Jorgensen flied out to cf."
"02/15/2019","Nashville, Tenn.",NA,"3","top","0-1","Valparaiso","Lipscomb","Dent grounded out to ss."
"02/15/2019","Nashville, Tenn.",NA,"3","top","0-1","Valparaiso","Lipscomb","Shaikin flied out to cf."
"02/15/2019","Nashville, Tenn.",NA,"3","bot","0-1","Lipscomb","Valparaiso","SORRELLS flied out to cf."
"02/15/2019","Nashville, Tenn.",NA,"3","bot","0-1","Lipscomb","Valparaiso","DODSON flied out to cf."
"02/15/2019","Nashville, Tenn.",NA,"3","bot","0-1","Lipscomb","Valparaiso","WATSON struck out swinging."
"02/15/2019","Nashville, Tenn.",NA,"4","top","0-1","Valparaiso","Lipscomb","Dawson singled up the middle."
"02/15/2019","Nashville, Tenn.",NA,"4","top","0-1","Valparaiso","Lipscomb","Billinger fouled out to rf Dawson advanced to second."
"02/15/2019","Nashville, Tenn.",NA,"4","top","0-1","Valparaiso","Lipscomb","Jones flied out to cf."
"02/15/2019","Nashville, Tenn.",NA,"4","top","0-1","Valparaiso","Lipscomb","Barczi flied out to rf."
"02/15/2019","Nashville, Tenn.",NA,"4","bot","0-1","Lipscomb","Valparaiso","BASHLOR flied out to rf."
"02/15/2019","Nashville, Tenn.",NA,"4","bot","0-1","Lipscomb","Valparaiso","GRAVES flied out to cf."
"02/15/2019","Nashville, Tenn.",NA,"4","bot","0-1","Lipscomb","Valparaiso","MOORE struck out swinging, reached first on a wild pitch."
"02/15/2019","Nashville, Tenn.",NA,"4","bot","0-1","Lipscomb","Valparaiso","SYMONETTE flied out to 2b."
"02/15/2019","Nashville, Tenn.",NA,"5","top","0-1","Valparaiso","Lipscomb","Baker struck out swinging."
"02/15/2019","Nashville, Tenn.",NA,"5","top","0-1","Valparaiso","Lipscomb","Donohue flied out to cf."
"02/15/2019","Nashville, Tenn.",NA,"5","top","0-1","Valparaiso","Lipscomb","Jorgensen struck out looking."
"02/15/2019","Nashville, Tenn.",NA,"5","bot","0-1","Lipscomb","Valparaiso","HOUGHTON struck out swinging."
"02/15/2019","Nashville, Tenn.",NA,"5","bot","0-1","Lipscomb","Valparaiso","ADDAMS walked."
"02/15/2019","Nashville, Tenn.",NA,"5","bot","0-1","Lipscomb","Valparaiso","SORRELLS walked ADDAMS advanced to second."
"02/15/2019","Nashville, Tenn.",NA,"5","bot","0-2","Lipscomb","Valparaiso","DODSON flied out to rf SORRELLS advanced to second ADDAMS advanced to third, scored on an error by ss, unearned."
"02/15/2019","Nashville, Tenn.",NA,"5","bot","0-2","Lipscomb","Valparaiso","WATSON hit by pitch."
"02/15/2019","Nashville, Tenn.",NA,"5","bot","0-2","Lipscomb","Valparaiso","Quigley to p for Kornacker."
"02/15/2019","Nashville, Tenn.",NA,"5","bot","0-5","Lipscomb","Valparaiso","BASHLOR homered to left center, 3 RBI WATSON scored SORRELLS scored."
"02/15/2019","Nashville, Tenn.",NA,"5","bot","0-6","Lipscomb","Valparaiso","GRAVES homered to right field, RBI."
"02/15/2019","Nashville, Tenn.",NA,"5","bot","0-6","Lipscomb","Valparaiso","MOORE struck out looking."
"02/15/2019","Nashville, Tenn.",NA,"6","top","0-6","Valparaiso","Lipscomb","Dent struck out swinging."
"02/15/2019","Nashville, Tenn.",NA,"6","top","0-6","Valparaiso","Lipscomb","Shaikin grounded out to 3b."
"02/15/2019","Nashville, Tenn.",NA,"6","top","0-6","Valparaiso","Lipscomb","Dawson struck out swinging."
"02/15/2019","Nashville, Tenn.",NA,"6","bot","0-6","Lipscomb","Valparaiso","Fricke to p for Quigley."
"02/15/2019","Nashville, Tenn.",NA,"6","bot","0-6","Lipscomb","Valparaiso","SYMONETTE grounded out to 3b."
"02/15/2019","Nashville, Tenn.",NA,"6","bot","0-6","Lipscomb","Valparaiso","HOUGHTON struck out swinging."
"02/15/2019","Nashville, Tenn.",NA,"6","bot","0-6","Lipscomb","Valparaiso","ADDAMS flied out to cf."
"02/15/2019","Nashville, Tenn.",NA,"7","top","0-6","Valparaiso","Lipscomb","DORSO to p for KACHMAR."
"02/15/2019","Nashville, Tenn.",NA,"7","top","0-6","Valparaiso","Lipscomb","Billinger flied out to lf."
"02/15/2019","Nashville, Tenn.",NA,"7","top","0-6","Valparaiso","Lipscomb","Jones walked."
"02/15/2019","Nashville, Tenn.",NA,"7","top","0-6","Valparaiso","Lipscomb","Barczi hit into double play 2b to ss to 1b Jones out on the play."
"02/15/2019","Nashville, Tenn.",NA,"7","bot","0-6","Lipscomb","Valparaiso","SORRELLS grounded out to p unassisted."
"02/15/2019","Nashville, Tenn.",NA,"7","bot","0-6","Lipscomb","Valparaiso","DODSON walked."
"02/15/2019","Nashville, Tenn.",NA,"7","bot","0-6","Lipscomb","Valparaiso","WATSON struck out swinging."
"02/15/2019","Nashville, Tenn.",NA,"7","bot","0-6","Lipscomb","Valparaiso","BASHLOR singled through the right side DODSON advanced to third."
"02/15/2019","Nashville, Tenn.",NA,"7","bot","0-6","Lipscomb","Valparaiso","BASHLOR advanced to second."
"02/15/2019","Nashville, Tenn.",NA,"7","bot","0-6","Lipscomb","Valparaiso","GRAVES struck out swinging."
"02/15/2019","Nashville, Tenn.",NA,"8","top","0-6","Valparaiso","Lipscomb","WRIGHT to rf for WATSON."
"02/15/2019","Nashville, Tenn.",NA,"8","top","0-6","Valparaiso","Lipscomb","Baker flied out to lf."
"02/15/2019","Nashville, Tenn.",NA,"8","top","0-6","Valparaiso","Lipscomb","Donohue singled up the middle."
"02/15/2019","Nashville, Tenn.",NA,"8","top","0-6","Valparaiso","Lipscomb","Jorgensen struck out looking."
"02/15/2019","Nashville, Tenn.",NA,"8","top","0-6","Valparaiso","Lipscomb","Dent flied out to cf."
"02/15/2019","Nashville, Tenn.",NA,"8","bot","0-6","Lipscomb","Valparaiso","Bates to p for Fricke."
"02/15/2019","Nashville, Tenn.",NA,"8","bot","0-6","Lipscomb","Valparaiso","MOORE grounded out to 1b unassisted."
"02/15/2019","Nashville, Tenn.",NA,"8","bot","0-6","Lipscomb","Valparaiso","SYMONETTE walked."
"02/15/2019","Nashville, Tenn.",NA,"8","bot","0-6","Lipscomb","Valparaiso","SYMONETTE stole second."
"02/15/2019","Nashville, Tenn.",NA,"8","bot","0-6","Lipscomb","Valparaiso","HOUGHTON grounded out to 1b unassisted SYMONETTE advanced to third."
"02/15/2019","Nashville, Tenn.",NA,"8","bot","0-6","Lipscomb","Valparaiso","ADDAMS grounded out to 3b."
"02/15/2019","Nashville, Tenn.",NA,"9","top","0-6","Valparaiso","Lipscomb","Shaikin struck out swinging."
"02/15/2019","Nashville, Tenn.",NA,"9","top","0-6","Valparaiso","Lipscomb","Dawson walked."
"02/15/2019","Nashville, Tenn.",NA,"9","top","0-6","Valparaiso","Lipscomb","Billinger struck out swinging."
"02/15/2019","Nashville, Tenn.",NA,"9","top","0-6","Valparaiso","Lipscomb","Jones singled Dawson advanced to second."
"02/15/2019","Nashville, Tenn.",NA,"9","top","0-6","Valparaiso","Lipscomb","Barczi flied out to rf."
