"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"05/04/2019","Normal, Ill.",NA,"1","top","0-0","Indiana St.","Illinois St.","Dungan,C flied out to lf (0-0)."
"05/04/2019","Normal, Ill.",NA,"1","top","0-0","Indiana St.","Illinois St.","Harris,R grounded out to 3b (1-0)."
"05/04/2019","Normal, Ill.",NA,"1","top","0-0","Indiana St.","Illinois St.","Watkins,J singled to left field (0-1)."
"05/04/2019","Normal, Ill.",NA,"1","top","0-0","Indiana St.","Illinois St.","Wright,M grounded out to p (2-2)."
"05/04/2019","Normal, Ill.",NA,"1","bot","0-0","Illinois St.","Indiana St.","Rave grounded out to 1b unassisted (1-1)."
"05/04/2019","Normal, Ill.",NA,"1","bot","0-0","Illinois St.","Indiana St.","Parola struck out looking (0-2)."
"05/04/2019","Normal, Ill.",NA,"1","bot","0-0","Illinois St.","Indiana St.","Libman flied out to cf (3-2)."
"05/04/2019","Normal, Ill.",NA,"2","top","0-0","Indiana St.","Illinois St.","Tofteland,D reached on a fielding error by 2b (0-2)."
"05/04/2019","Normal, Ill.",NA,"2","top","0-0","Indiana St.","Illinois St.","Enriquez,R flied out to cf (1-0)."
"05/04/2019","Normal, Ill.",NA,"2","top","1-0","Indiana St.","Illinois St.","Means,J doubled to center field, RBI (0-0)3a Tofteland,D scored, unearned."
"05/04/2019","Normal, Ill.",NA,"2","top","1-0","Indiana St.","Illinois St.","Ayers,C struck out swinging (1-2)."
"05/04/2019","Normal, Ill.",NA,"2","top","1-0","Indiana St.","Illinois St.","Huntley,C flied out to cf (1-0)."
"05/04/2019","Normal, Ill.",NA,"2","bot","1-0","Illinois St.","Indiana St.","Aeilts grounded out to ss (1-0)."
"05/04/2019","Normal, Ill.",NA,"2","bot","1-0","Illinois St.","Indiana St.","Butler,Joe flied out to cf (1-2)."
"05/04/2019","Normal, Ill.",NA,"2","bot","1-0","Illinois St.","Indiana St.","Peterson singled to center field (1-0)."
"05/04/2019","Normal, Ill.",NA,"2","bot","1-0","Illinois St.","Indiana St.","Zouras lined out to ss (1-0)."
"05/04/2019","Normal, Ill.",NA,"3","top","2-0","Indiana St.","Illinois St.","Dungan,C homered to right field, RBI (2-1)."
"05/04/2019","Normal, Ill.",NA,"3","top","2-0","Indiana St.","Illinois St.","Harris,R hit by pitch (0-0)."
