"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/29/2019","Arlington, Va.",NA,"1","top","0-0","Saint Joseph's","George Washington","Hueth flied out to cf."
"03/29/2019","Arlington, Va.",NA,"1","top","0-0","Saint Joseph's","George Washington","Bendo flied out to lf."
"03/29/2019","Arlington, Va.",NA,"1","top","0-0","Saint Joseph's","George Washington","McConnon grounded out to c."
"03/29/2019","Arlington, Va.",NA,"1","bot","0-0","George Washington","Saint Joseph's","FERGUS, C. singled."
"03/29/2019","Arlington, Va.",NA,"1","bot","0-0","George Washington","Saint Joseph's","BARMAKIAN, S singled to third base, bunt3a FERGUS, C. advanced to second."
"03/29/2019","Arlington, Va.",NA,"1","bot","0-0","George Washington","Saint Joseph's","FASSNACHT, N reached on a fielders choice to shortstop3a BARMAKIAN, S out at second ss to 2b3a FERGUS, C. advanced to third."
"03/29/2019","Arlington, Va.",NA,"1","bot","0-0","George Washington","Saint Joseph's","DALESSANDRO singled to pitcher3a FASSNACHT, N advanced to second3a FERGUS, C. no advance."
"03/29/2019","Arlington, Va.",NA,"1","bot","0-2","George Washington","Saint Joseph's","HIX, T. singled to right center, 2 RBI3a DALESSANDRO advanced to third3a FASSNACHT, N scored3a FERGUS, C. scored."
"03/29/2019","Arlington, Va.",NA,"1","bot","0-2","George Washington","Saint Joseph's","LEVIN, N. grounded out to c3a HIX, T. advanced to second3a DALESSANDRO no advance."
"03/29/2019","Arlington, Va.",NA,"1","bot","0-2","George Washington","Saint Joseph's","DORAN, L. grounded out to 2b."
"03/29/2019","Arlington, Va.",NA,"2","top","0-2","Saint Joseph's","George Washington","Thomas walked."
"03/29/2019","Arlington, Va.",NA,"2","top","0-2","Saint Joseph's","George Washington","Cuoci struck out swinging."
"03/29/2019","Arlington, Va.",NA,"2","top","2-2","Saint Joseph's","George Washington","Cossetti homered to left center, 2 RBI3a Thomas scored."
"03/29/2019","Arlington, Va.",NA,"2","top","2-2","Saint Joseph's","George Washington","Namey struck out swinging."
"03/29/2019","Arlington, Va.",NA,"2","top","2-2","Saint Joseph's","George Washington","Artz walked."
"03/29/2019","Arlington, Va.",NA,"2","top","2-2","Saint Joseph's","George Washington","Cuppari out on batters interference."
"03/29/2019","Arlington, Va.",NA,"2","bot","2-2","George Washington","Saint Joseph's","ANDERBERG, G struck out swinging."
"03/29/2019","Arlington, Va.",NA,"2","bot","2-2","George Washington","Saint Joseph's","BROPHY, C. flied out to rf."
"03/29/2019","Arlington, Va.",NA,"2","bot","2-2","George Washington","Saint Joseph's","FERGUS, C. struck out swinging."
"03/29/2019","Arlington, Va.",NA,"3","top","2-2","Saint Joseph's","George Washington","Hueth singled to center field."
"03/29/2019","Arlington, Va.",NA,"3","top","2-2","Saint Joseph's","George Washington","Bendo grounded into double play ss to 1b3a Hueth out on the play."
"03/29/2019","Arlington, Va.",NA,"3","top","2-2","Saint Joseph's","George Washington","McConnon grounded out to 3b."
"03/29/2019","Arlington, Va.",NA,"3","bot","2-2","George Washington","Saint Joseph's","BARMAKIAN, S flied out to lf."
"03/29/2019","Arlington, Va.",NA,"3","bot","2-2","George Washington","Saint Joseph's","FASSNACHT, N struck out swinging."
"03/29/2019","Arlington, Va.",NA,"3","bot","2-2","George Washington","Saint Joseph's","DALESSANDRO singled to left center."
"03/29/2019","Arlington, Va.",NA,"3","bot","2-2","George Washington","Saint Joseph's","HIX, T. flied out to cf."
"03/29/2019","Arlington, Va.",NA,"4","top","2-2","Saint Joseph's","George Washington","Thomas flied out to rf."
"03/29/2019","Arlington, Va.",NA,"4","top","2-2","Saint Joseph's","George Washington","Cuoci struck out swinging."
"03/29/2019","Arlington, Va.",NA,"4","top","2-2","Saint Joseph's","George Washington","Cossetti singled to left field."
"03/29/2019","Arlington, Va.",NA,"4","top","2-2","Saint Joseph's","George Washington","Namey flied out to cf."
"03/29/2019","Arlington, Va.",NA,"4","bot","2-2","George Washington","Saint Joseph's","LEVIN, N. grounded out to 2b."
"03/29/2019","Arlington, Va.",NA,"4","bot","2-2","George Washington","Saint Joseph's","DORAN, L. flied out to cf."
"03/29/2019","Arlington, Va.",NA,"4","bot","2-2","George Washington","Saint Joseph's","ANDERBERG, G grounded out to ss."
"03/29/2019","Arlington, Va.",NA,"5","top","2-2","Saint Joseph's","George Washington","Artz singled to shortstop."
"03/29/2019","Arlington, Va.",NA,"5","top","2-2","Saint Joseph's","George Washington","Cuppari reached on a fielders choice to shortstop3a Artz out at second ss to 2b."
"03/29/2019","Arlington, Va.",NA,"5","top","2-2","Saint Joseph's","George Washington","Hueth flied out to lf."
"03/29/2019","Arlington, Va.",NA,"5","top","2-2","Saint Joseph's","George Washington","Bendo singled through the left side3a Cuppari advanced to second."
"03/29/2019","Arlington, Va.",NA,"5","top","2-2","Saint Joseph's","George Washington","McConnon grounded out to ss."
"03/29/2019","Arlington, Va.",NA,"5","bot","2-2","George Washington","Saint Joseph's","BROPHY, C. struck out swinging."
"03/29/2019","Arlington, Va.",NA,"5","bot","2-2","George Washington","Saint Joseph's","FERGUS, C. struck out swinging."
"03/29/2019","Arlington, Va.",NA,"5","bot","2-2","George Washington","Saint Joseph's","BARMAKIAN, S grounded out to 1b unassisted."
"03/29/2019","Arlington, Va.",NA,"6","top","2-2","Saint Joseph's","George Washington","HODGSON, K. to p for RAIMO, E.."
"03/29/2019","Arlington, Va.",NA,"6","top","2-2","Saint Joseph's","George Washington","Thomas walked."
