"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/16/2022","Spokane, Wash.",NA,"1","top","0-0","Portland","Gonzaga","TSUKADA, J singled to center field."
"04/16/2022","Spokane, Wash.",NA,"1","top","2-0","Portland","Gonzaga","COONEY, C homered to right field, 2 RBI3a TSUKADA, J scored."
"04/16/2022","Spokane, Wash.",NA,"1","top","2-0","Portland","Gonzaga","KNIGHT, B flied out to cf."
"04/16/2022","Spokane, Wash.",NA,"1","top","2-0","Portland","Gonzaga","TAMMARO, T grounded out to 3b."
"04/16/2022","Spokane, Wash.",NA,"1","top","2-0","Portland","Gonzaga","PATACSIL, B struck out swinging."
"04/16/2022","Spokane, Wash.",NA,"1","bot","2-0","Gonzaga","Portland","APODACA, E. singled to right field."
"04/16/2022","Spokane, Wash.",NA,"1","bot","2-0","Gonzaga","Portland","COBALLES, C. popped up to ss."
"04/16/2022","Spokane, Wash.",NA,"1","bot","2-0","Gonzaga","Portland","RANDO, T. singled to right field3a APODACA, E. advanced to second."
"04/16/2022","Spokane, Wash.",NA,"1","bot","2-0","Gonzaga","Portland","MCGEE, C. hit by pitch3a RANDO, T. advanced to second3a APODACA, E. advanced to third."
"04/16/2022","Spokane, Wash.",NA,"1","bot","2-1","Gonzaga","Portland","STERLING, G. grounded out to 2b, RBI3a MCGEE, C. advanced to second3a RANDO, T. advanced to third3a APODACA, E. scored."
"04/16/2022","Spokane, Wash.",NA,"1","bot","2-3","Gonzaga","Portland","KRAMER, S. tripled to right field, 2 RBI3a MCGEE, C. scored3a RANDO, T. scored."
"04/16/2022","Spokane, Wash.",NA,"1","bot","2-3","Gonzaga","Portland","MACHTOLF, J. flied out to lf."
"04/16/2022","Spokane, Wash.",NA,"2","top","2-3","Portland","Gonzaga","HOLCROFT, J reached on an error by 3b."
"04/16/2022","Spokane, Wash.",NA,"2","top","2-3","Portland","Gonzaga","KLEMP, N struck out looking."
"04/16/2022","Spokane, Wash.",NA,"2","top","2-3","Portland","Gonzaga","HOLCROFT, J stole second."
"04/16/2022","Spokane, Wash.",NA,"2","top","2-3","Portland","Gonzaga","BROWN, S struck out swinging."
"04/16/2022","Spokane, Wash.",NA,"2","top","2-3","Portland","Gonzaga","SAUNDERS, T hit by pitch."
"04/16/2022","Spokane, Wash.",NA,"2","top","2-3","Portland","Gonzaga","TSUKADA, J reached on a fielder's choice3a SAUNDERS, T out at second ss to 2b."
"04/16/2022","Spokane, Wash.",NA,"2","top","2-3","Portland","Gonzaga","E: 1 LOB: 2"
"04/16/2022","Spokane, Wash.",NA,"2","bot","2-3","Gonzaga","Portland","SAMPERI, E. singled to right field."
"04/16/2022","Spokane, Wash.",NA,"2","bot","2-3","Gonzaga","Portland","PINALES, S. singled to right field3a SAMPERI, E. advanced to second."
"04/16/2022","Spokane, Wash.",NA,"2","bot","2-3","Gonzaga","Portland","SAMPERI, E. out at third c to 3b, caught stealing."
"04/16/2022","Spokane, Wash.",NA,"2","bot","2-3","Gonzaga","Portland","APODACA, E. grounded out to ss3a PINALES, S. stole second."
"04/16/2022","Spokane, Wash.",NA,"2","bot","2-3","Gonzaga","Portland","COBALLES, C. grounded out to ss."
"04/16/2022","Spokane, Wash.",NA,"2","top","2-3","Portland","Gonzaga","H: 2 LOB: 1"
"04/16/2022","Spokane, Wash.",NA,"3","top","2-3","Portland","Gonzaga","COONEY, C singled to center field."
"04/16/2022","Spokane, Wash.",NA,"3","top","2-3","Portland","Gonzaga","KNIGHT, B walked3a COONEY, C advanced to second."
"04/16/2022","Spokane, Wash.",NA,"3","top","2-3","Portland","Gonzaga","TAMMARO, T fouled out to 1b."
