"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/29/2022","Columbia, SC",NA,"1","top","1-0","Savannah St.","Benedict","J.Smith homered to center field, RBI."
"04/29/2022","Columbia, SC",NA,"1","top","1-0","Savannah St.","Benedict","D. Franklin flied out to cf."
"04/29/2022","Columbia, SC",NA,"1","top","1-0","Savannah St.","Benedict","A. Wright flied out to cf."
"04/29/2022","Columbia, SC",NA,"1","top","1-0","Savannah St.","Benedict","P. Woullard lined out to 3b."
"04/29/2022","Columbia, SC",NA,"1","bot","1-0","Benedict","Savannah St.","B.O'Connor singled to third base, bunt."
"04/29/2022","Columbia, SC",NA,"1","bot","1-0","Benedict","Savannah St.","B.O'Connor out at first p to 1b, picked off."
"04/29/2022","Columbia, SC",NA,"1","bot","1-0","Benedict","Savannah St.","J.Mitchell singled to right field."
"04/29/2022","Columbia, SC",NA,"1","bot","1-0","Benedict","Savannah St.","R.Chesney flied out to rf."
"04/29/2022","Columbia, SC",NA,"1","bot","1-0","Benedict","Savannah St.","J.Mitchell stole second."
"04/29/2022","Columbia, SC",NA,"1","bot","1-0","Benedict","Savannah St.","F.Mizelle struck out swinging."
"04/29/2022","Columbia, SC",NA,"2","top","1-0","Savannah St.","Benedict","C. Rucker doubled to left center."
"04/29/2022","Columbia, SC",NA,"2","top","1-0","Savannah St.","Benedict","C. Robbins flied out to rf."
"04/29/2022","Columbia, SC",NA,"2","top","2-0","Savannah St.","Benedict","G. Patxot reached on a throwing error by p, bunt3a C. Rucker scored, unearned."
"04/29/2022","Columbia, SC",NA,"2","top","2-0","Savannah St.","Benedict","G. Patxot stole second."
"04/29/2022","Columbia, SC",NA,"2","top","2-0","Savannah St.","Benedict","O. Almodovar walked."
"04/29/2022","Columbia, SC",NA,"2","top","3-0","Savannah St.","Benedict","J. Oden singled to left center, RBI3a O. Almodovar advanced to third3a G. Patxot scored, unearned."
"04/29/2022","Columbia, SC",NA,"2","top","4-0","Savannah St.","Benedict","J.Smith flied out to rf, SF, RBI3a J. Oden advanced to second3a O. Almodovar scored."
