"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/24/2022","Conway, S.C.",NA,"1","top","0-0","UT Arlington","Coastal Carolina","No play."
"04/24/2022","Conway, S.C.",NA,"1","top","0-0","UT Arlington","Coastal Carolina","N. Pierce struck out looking (1-2 BKKK)."
"04/24/2022","Conway, S.C.",NA,"1","top","0-0","UT Arlington","Coastal Carolina","Ta. Rice walked (3-2 BBBKKB)."
"04/24/2022","Conway, S.C.",NA,"1","top","0-0","UT Arlington","Coastal Carolina","O. Ponce struck out swinging (1-2 KSBFFS)3a Ta. Rice stole second, advanced to third on a throwing error by c."
"04/24/2022","Conway, S.C.",NA,"1","top","0-0","UT Arlington","Coastal Carolina","Z. Henry hit by pitch (3-2 BKBBS)."
"04/24/2022","Conway, S.C.",NA,"1","top","0-0","UT Arlington","Coastal Carolina","Z. Henry out at second p to 1b to 2b, picked off, caught stealing."
"04/24/2022","Conway, S.C.",NA,"1","top","0-1","UT Arlington","Coastal Carolina","E: 1 LOB: 1"
"04/24/2022","Conway, S.C.",NA,"1","bot","0-0","Coastal Carolina","UT Arlington","White, A. doubled to right center (1-1 KB)."
"04/24/2022","Conway, S.C.",NA,"1","bot","0-0","Coastal Carolina","UT Arlington","White, A. advanced to third on a passed ball."
"04/24/2022","Conway, S.C.",NA,"1","bot","0-0","Coastal Carolina","UT Arlington","Brown, E. struck out swinging (2-2 BSFBS)."
"04/24/2022","Conway, S.C.",NA,"1","bot","0-0","Coastal Carolina","UT Arlington","Lucky, N. struck out looking (2-2 BKFBFK)."
"04/24/2022","Conway, S.C.",NA,"1","bot","0-0","Coastal Carolina","UT Arlington","Rowan, Jr. walked (3-1 KBBBB)."
"04/24/2022","Conway, S.C.",NA,"1","bot","0-1","Coastal Carolina","UT Arlington","Rowan, Jr. advanced to second on a wild pitch3a White, A. scored on a wild pitch, unearned."
"04/24/2022","Conway, S.C.",NA,"1","bot","0-1","Coastal Carolina","UT Arlington","Johnson, T. grounded out to 2b (2-1 BKB)."
"04/24/2022","Conway, S.C.",NA,"1","top","0-1","UT Arlington","Coastal Carolina","R: 1 H: 1 LOB: 1"
"04/24/2022","Conway, S.C.",NA,"2","top","0-1","UT Arlington","Coastal Carolina","W. Galvan walked (3-1 KBBBB)."
"04/24/2022","Conway, S.C.",NA,"2","top","0-1","UT Arlington","Coastal Carolina","Ty. Rice flied out to lf to left center (0-0)."
"04/24/2022","Conway, S.C.",NA,"2","top","0-1","UT Arlington","Coastal Carolina","W. Galvan stole second."
