"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"02/15/2020","Cullowhee, N.C.",NA,"1","top","0-0","Chicago St.","Western Caro.","No play."
"02/15/2020","Cullowhee, N.C.",NA,"1","top","0-0","Chicago St.","Western Caro.","Gaytan,A singled to left center (1-2 KBSF)."
"02/15/2020","Cullowhee, N.C.",NA,"1","top","0-0","Chicago St.","Western Caro.","Gaytan,A advanced to second on a passed ball."
"02/15/2020","Cullowhee, N.C.",NA,"1","top","0-0","Chicago St.","Western Caro.","Wilbur,J struck out swinging (3-2 FBBBFS)."
"02/15/2020","Cullowhee, N.C.",NA,"1","top","0-0","Chicago St.","Western Caro.","Daily,D struck out swinging, reached first on a wild pitch (0-2 KFS)3a Gaytan,A advanced to third."
"02/15/2020","Cullowhee, N.C.",NA,"1","top","0-0","Chicago St.","Western Caro.","Daily,D advanced to second on a wild pitch."
"02/15/2020","Cullowhee, N.C.",NA,"1","top","0-0","Chicago St.","Western Caro.","Paulino,R walked (3-2 KBBFBB)."
"02/15/2020","Cullowhee, N.C.",NA,"1","top","0-0","Chicago St.","Western Caro.","Kuzemka,C grounded into double play ss to 2b to 1b (0-0)3a Paulino,R out on the play."
"02/15/2020","Cullowhee, N.C.",NA,"1","bot","0-0","Western Caro.","Chicago St.","Wilder doubled to left center (2-1 BFB)."
"02/15/2020","Cullowhee, N.C.",NA,"1","bot","0-1","Western Caro.","Chicago St.","Nanny doubled to right center, RBI (1-0 B)3a Wilder scored."
"02/15/2020","Cullowhee, N.C.",NA,"1","bot","0-2","Western Caro.","Chicago St.","Bigbie singled through the right side, RBI (1-0 B)3a Nanny scored."
"02/15/2020","Cullowhee, N.C.",NA,"1","bot","0-2","Western Caro.","Chicago St.","Bullock singled through the right side (0-1 F)3a Bigbie advanced to second."
"02/15/2020","Cullowhee, N.C.",NA,"1","bot","0-2","Western Caro.","Chicago St.","Torres flied out to cf (0-1 F)."
"02/15/2020","Cullowhee, N.C.",NA,"1","bot","0-2","Western Caro.","Chicago St.","Walsh walked (3-1 BKBBB)3a Bullock advanced to second3a Bigbie advanced to third."
"02/15/2020","Cullowhee, N.C.",NA,"1","bot","0-2","Western Caro.","Chicago St.","Jones struck out looking (2-2 KKBBK)."
"02/15/2020","Cullowhee, N.C.",NA,"1","bot","0-3","Western Caro.","Chicago St.","Graves singled through the left side, RBI (1-0 B)3a Walsh advanced to second3a Bullock advanced to third3a Bigbie scored."
"02/15/2020","Cullowhee, N.C.",NA,"1","bot","0-4","Western Caro.","Chicago St.","Graves advanced to second3a Walsh advanced to third3a Bullock scored on a wild pitch."
"02/15/2020","Cullowhee, N.C.",NA,"1","bot","0-4","Western Caro.","Chicago St.","Goehrig struck out swinging (2-2 KBBSS)."
"02/15/2020","Cullowhee, N.C.",NA,"2","top","0-4","Chicago St.","Western Caro.","Brooks,J struck out swinging (1-2 KSBS)."
"02/15/2020","Cullowhee, N.C.",NA,"2","top","0-4","Chicago St.","Western Caro.","Hansel,C walked (3-1 BKBBB)."
"02/15/2020","Cullowhee, N.C.",NA,"2","top","0-4","Chicago St.","Western Caro.","Ardnt,P walked (3-2 BBBKSB)3a Hansel,C advanced to second."
"02/15/2020","Cullowhee, N.C.",NA,"2","top","0-4","Chicago St.","Western Caro.","Coburn,G flied out to cf (2-2 BBKS)."
"02/15/2020","Cullowhee, N.C.",NA,"2","top","0-4","Chicago St.","Western Caro.","Gaytan,A reached on a fielders choice (0-0)3a Ardnt,P out at second ss to 2b."
"02/15/2020","Cullowhee, N.C.",NA,"2","bot","0-4","Western Caro.","Chicago St.","Wilder hit by pitch (0-0)."
"02/15/2020","Cullowhee, N.C.",NA,"2","bot","0-4","Western Caro.","Chicago St.","Nanny grounded into double play ss to 2b to 1b (1-1 BK)3a Wilder out on the play."
"02/15/2020","Cullowhee, N.C.",NA,"2","bot","0-4","Western Caro.","Chicago St.","Bigbie flied out to cf to right center (2-2 BFFBF)."
"02/15/2020","Cullowhee, N.C.",NA,"3","top","0-4","Chicago St.","Western Caro.","Wilbur,J doubled down the 3b line (2-2 BKKBF)."
"02/15/2020","Cullowhee, N.C.",NA,"3","top","0-4","Chicago St.","Western Caro.","Daily,D struck out swinging (2-2 KBBKS)."
"02/15/2020","Cullowhee, N.C.",NA,"3","top","2-4","Chicago St.","Western Caro.","Paulino,R homered to left field, 2 RBI (0-2 FF)3a Wilbur,J scored."
"02/15/2020","Cullowhee, N.C.",NA,"3","top","2-4","Chicago St.","Western Caro.","Kuzemka,C singled up the middle (0-2 KKF)."
"02/15/2020","Cullowhee, N.C.",NA,"3","top","2-4","Chicago St.","Western Caro.","Brooks,J walked (3-1 BSBBB)3a Kuzemka,C advanced to second."
"02/15/2020","Cullowhee, N.C.",NA,"3","top","2-4","Chicago St.","Western Caro.","Brooks,J advanced to second3a Kuzemka,C advanced to third on a wild pitch."
"02/15/2020","Cullowhee, N.C.",NA,"3","top","2-4","Chicago St.","Western Caro.","Hansel,C struck out looking (3-2 BKSBBK)."
"02/15/2020","Cullowhee, N.C.",NA,"3","top","2-4","Chicago St.","Western Caro.","Ardnt,P flied out to rf (0-0)."
"02/15/2020","Cullowhee, N.C.",NA,"3","bot","2-4","Western Caro.","Chicago St.","Bullock doubled to right field (1-2 SFFBF)."
"02/15/2020","Cullowhee, N.C.",NA,"3","bot","2-4","Western Caro.","Chicago St.","Torres flied out to lf down the lf line (1-0 B)."
"02/15/2020","Cullowhee, N.C.",NA,"3","bot","2-5","Western Caro.","Chicago St.","Walsh singled up the middle, advanced to second on the throw, RBI (0-0)3a Bullock scored."
"02/15/2020","Cullowhee, N.C.",NA,"3","bot","2-5","Western Caro.","Chicago St.","Jones walked (3-1 BBFBB)."
"02/15/2020","Cullowhee, N.C.",NA,"3","bot","2-5","Western Caro.","Chicago St.","Graves flied out to cf (3-1 BBFB)."
"02/15/2020","Cullowhee, N.C.",NA,"3","bot","2-5","Western Caro.","Chicago St.","Goehrig reached on a fielding error by 3b (1-1 FB)3a Jones advanced to second3a Walsh advanced to third."
"02/15/2020","Cullowhee, N.C.",NA,"3","bot","2-7","Western Caro.","Chicago St.","Wilder doubled to left center, 2 RBI (3-2 BBKFB)3a Goehrig advanced to third3a Jones scored, unearned3a Walsh scored, unearned."
"02/15/2020","Cullowhee, N.C.",NA,"3","bot","2-9","Western Caro.","Chicago St.","Nanny doubled down the 1b line, 2 RBI (2-1 BKB)3a Wilder scored, unearned3a Goehrig scored, unearned."
"02/15/2020","Cullowhee, N.C.",NA,"3","bot","2-10","Western Caro.","Chicago St.","Bigbie tripled down the 1b line, RBI (1-2 KBF)3a Nanny scored, unearned."
"02/15/2020","Cullowhee, N.C.",NA,"3","bot","2-10","Western Caro.","Chicago St.","Kaplan,B to p for Gregory,B."
"02/15/2020","Cullowhee, N.C.",NA,"3","bot","2-10","Western Caro.","Chicago St.","Bullock grounded out to 1b unassisted (1-1 FB)."
"02/15/2020","Cullowhee, N.C.",NA,"4","top","2-10","Chicago St.","Western Caro.","Coburn,G struck out looking (1-2 KKBK)."
"02/15/2020","Cullowhee, N.C.",NA,"4","top","2-10","Chicago St.","Western Caro.","Gaytan,A singled, bunt (0-0)."
"02/15/2020","Cullowhee, N.C.",NA,"4","top","2-10","Chicago St.","Western Caro.","Wilbur,J struck out swinging (3-2 BBKSBS)."
"02/15/2020","Cullowhee, N.C.",NA,"4","top","2-10","Chicago St.","Western Caro.","Daily,D singled to right center (0-0)3a Gaytan,A advanced to third."
"02/15/2020","Cullowhee, N.C.",NA,"4","top","2-10","Chicago St.","Western Caro.","Paulino,R grounded out to 2b (3-2 BKBBFF)."
"02/15/2020","Cullowhee, N.C.",NA,"4","bot","2-10","Western Caro.","Chicago St.","Torres grounded out to 3b (0-0)."
"02/15/2020","Cullowhee, N.C.",NA,"4","bot","2-10","Western Caro.","Chicago St.","Walsh out at first p to ss to 1b (1-2 BKK)."
"02/15/2020","Cullowhee, N.C.",NA,"4","bot","2-10","Western Caro.","Chicago St.","Jones flied out to cf (3-2 KBKBB)."
"02/15/2020","Cullowhee, N.C.",NA,"5","top","2-10","Chicago St.","Western Caro.","Lowder to p for Walter."
"02/15/2020","Cullowhee, N.C.",NA,"5","top","2-10","Chicago St.","Western Caro.","Kuzemka,C flied out to rf (0-0)."
"02/15/2020","Cullowhee, N.C.",NA,"5","top","2-10","Chicago St.","Western Caro.","Brooks,J struck out looking (0-2 KSK)."
"02/15/2020","Cullowhee, N.C.",NA,"5","top","2-10","Chicago St.","Western Caro.","Hansel,C walked (3-2 BBKBKB)."
"02/15/2020","Cullowhee, N.C.",NA,"5","top","2-10","Chicago St.","Western Caro.","Ardnt,P singled through the left side (1-1 BK)3a Hansel,C advanced to second."
