"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/26/2019","Atlanta, Ga.",NA,"1","top","0-0","Georgia","Georgia Tech","Shepherd doubled to right center (1-0 B)."
"03/26/2019","Atlanta, Ga.",NA,"1","top","0-0","Georgia","Georgia Tech","King, R. struck out swinging (0-2 KFS)."
"03/26/2019","Atlanta, Ga.",NA,"1","top","1-0","Georgia","Georgia Tech","Schunk doubled to right center, RBI (0-2 KF) Shepherd scored."
"03/26/2019","Atlanta, Ga.",NA,"1","top","1-0","Georgia","Georgia Tech","Talley struck out swinging (2-2 BBSFS)."
"03/26/2019","Atlanta, Ga.",NA,"1","top","2-0","Georgia","Georgia Tech","Cable doubled to left field, RBI (2-1 BBK) Schunk scored."
"03/26/2019","Atlanta, Ga.",NA,"1","top","2-0","Georgia","Georgia Tech","Biggar struck out swinging (1-2 SBFFS)."
"03/26/2019","Atlanta, Ga.",NA,"1","bot","2-0","Georgia Tech","Georgia","Waddell, L walked (3-1 KBBBB)."
"03/26/2019","Atlanta, Ga.",NA,"1","bot","2-0","Georgia Tech","Georgia","Guldberg, M singled, advanced to second on a throwing error by 3b (1-1 BK) Waddell, L advanced to third."
"03/26/2019","Atlanta, Ga.",NA,"1","bot","2-0","Georgia Tech","Georgia","McCann, K struck out swinging (1-2 KBFS)."
"03/26/2019","Atlanta, Ga.",NA,"1","bot","2-1","Georgia Tech","Georgia","English, T flied out to lf, SF, RBI (1-2 FBF) Waddell, L scored, unearned."
"03/26/2019","Atlanta, Ga.",NA,"1","bot","2-1","Georgia Tech","Georgia","Radcliff, B out at first 1b to p (0-1 S)."
"03/26/2019","Atlanta, Ga.",NA,"2","top","2-1","Georgia","Georgia Tech","Rogers singled to right center (2-2 KBSB)."
"03/26/2019","Atlanta, Ga.",NA,"2","top","2-1","Georgia","Georgia Tech","Jernigan struck out looking (0-2 FSK)."
"03/26/2019","Atlanta, Ga.",NA,"2","top","2-1","Georgia","Georgia Tech","Maxwell flied out to cf (3-2 BKKBB)."
"03/26/2019","Atlanta, Ga.",NA,"2","top","2-1","Georgia","Georgia Tech","Shepherd grounded out to 3b (1-0 B)."
"03/26/2019","Atlanta, Ga.",NA,"2","bot","2-1","Georgia Tech","Georgia","Hall, Co struck out looking (1-2 KSBFFFK)."
"03/26/2019","Atlanta, Ga.",NA,"2","bot","2-1","Georgia Tech","Georgia","Serratos, O struck out swinging (1-2 BSFFFFFS)."
"03/26/2019","Atlanta, Ga.",NA,"2","bot","2-1","Georgia Tech","Georgia","Wilhite, A walked (3-2 FSBBBB)."
"03/26/2019","Atlanta, Ga.",NA,"2","bot","2-1","Georgia Tech","Georgia","Wilhite, N lined out to lf (2-2 FKBB)."
"03/26/2019","Atlanta, Ga.",NA,"3","top","2-1","Georgia","Georgia Tech","King, R. flied out to rf (0-1 K)."
"03/26/2019","Atlanta, Ga.",NA,"3","top","2-1","Georgia","Georgia Tech","Schunk grounded out to p (1-2 KFB)."
"03/26/2019","Atlanta, Ga.",NA,"3","top","2-1","Georgia","Georgia Tech","Talley out at first 1b to p (1-0 B)."
"03/26/2019","Atlanta, Ga.",NA,"3","bot","2-1","Georgia Tech","Georgia","Waddell, L grounded out to 2b (3-2 KBBKBF)."
"03/26/2019","Atlanta, Ga.",NA,"3","bot","2-1","Georgia Tech","Georgia","Guldberg, M struck out swinging (1-2 FKFBS)."
"03/26/2019","Atlanta, Ga.",NA,"3","bot","2-1","Georgia Tech","Georgia","McCann, K walked (3-1 BKBBB)."
"03/26/2019","Atlanta, Ga.",NA,"3","bot","2-1","Georgia Tech","Georgia","English, T struck out swinging (0-2 FFS)."
"03/26/2019","Atlanta, Ga.",NA,"4","top","2-1","Georgia","Georgia Tech","Cable flied out to lf (1-2 KSB)."
"03/26/2019","Atlanta, Ga.",NA,"4","top","2-1","Georgia","Georgia Tech","Biggar walked (3-2 BKBFBB)."
"03/26/2019","Atlanta, Ga.",NA,"4","top","2-1","Georgia","Georgia Tech","Rogers struck out swinging (1-2 BKSFS)."
"03/26/2019","Atlanta, Ga.",NA,"4","top","2-1","Georgia","Georgia Tech","Jernigan struck out swinging, out at first c to 1b (0-2 KSS)."
