"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/10/2019","Gainesville, Fla.",NA,"1","top","0-0","Yale","Florida","Whiteman flied out to rf (1-0 B)."
"03/10/2019","Gainesville, Fla.",NA,"1","top","0-0","Yale","Florida","LaPlante doubled to left field (3-2 BBFFFB)."
"03/10/2019","Gainesville, Fla.",NA,"1","top","0-0","Yale","Florida","DeGraw popped up to 1b (2-2 BKBS)."
"03/10/2019","Gainesville, Fla.",NA,"1","top","0-0","Yale","Florida","Dey struck out swinging (1-2 SKBS)."
"03/10/2019","Gainesville, Fla.",NA,"1","bot","0-0","Florida","Yale","J. Young flied out to rf (2-1 BKB)."
"03/10/2019","Gainesville, Fla.",NA,"1","bot","0-0","Florida","Yale","McConnell singled to second base (2-1 BBS)."
"03/10/2019","Gainesville, Fla.",NA,"1","bot","0-0","Florida","Yale","Maldonado walked (3-1 BBBKB)3a McConnell advanced to second."
"03/10/2019","Gainesville, Fla.",NA,"1","bot","0-0","Florida","Yale","Calilao struck out swinging (0-2 KKS)."
"03/10/2019","Gainesville, Fla.",NA,"1","bot","0-2","Florida","Yale","Butler doubled to left center, 2 RBI (1-1 FB)3a Maldonado scored3a McConnell scored."
"03/10/2019","Gainesville, Fla.",NA,"1","bot","0-2","Florida","Yale","Langworthy struck out looking (1-2 BFFK)."
"03/10/2019","Gainesville, Fla.",NA,"2","top","0-2","Yale","Florida","Gehri flied out to cf (1-1 KB)."
"03/10/2019","Gainesville, Fla.",NA,"2","top","0-2","Yale","Florida","Christofori flied out to rf (0-1 K)."
"03/10/2019","Gainesville, Fla.",NA,"2","top","0-2","Yale","Florida","Otaka out at first 1b to p (2-0 BB)."
"03/10/2019","Gainesville, Fla.",NA,"2","bot","0-3","Florida","Yale","Fabian homered to left field, RBI (0-1 K)."
"03/10/2019","Gainesville, Fla.",NA,"2","bot","0-3","Florida","Yale","Acton grounded out to 2b (0-2 KK)."
"03/10/2019","Gainesville, Fla.",NA,"2","bot","0-3","Florida","Yale","Smith struck out swinging (3-2 KBKBFBS)."
"03/10/2019","Gainesville, Fla.",NA,"2","bot","0-3","Florida","Yale","J. Young grounded out to ss (3-1 BBBK)."
"03/10/2019","Gainesville, Fla.",NA,"3","top","0-3","Yale","Florida","Hague grounded out to p (1-2 FBK)."
"03/10/2019","Gainesville, Fla.",NA,"3","top","0-3","Yale","Florida","Hegeman struck out looking (0-2 KFFK)."
"03/10/2019","Gainesville, Fla.",NA,"3","top","0-3","Yale","Florida","Whiteman doubled down the lf line (3-1 BBFB)."
"03/10/2019","Gainesville, Fla.",NA,"3","top","0-3","Yale","Florida","LaPlante popped up to ss (2-1 SBB)."
"03/10/2019","Gainesville, Fla.",NA,"3","bot","0-3","Florida","Yale","McConnell lined out to ss (0-2 SF)."
"03/10/2019","Gainesville, Fla.",NA,"3","bot","0-3","Florida","Yale","Maldonado doubled to right center, ground-rule (1-0 B)."
"03/10/2019","Gainesville, Fla.",NA,"3","bot","0-3","Florida","Yale","Calilao struck out swinging (3-2 FBFFFBFBS)."
"03/10/2019","Gainesville, Fla.",NA,"3","bot","0-3","Florida","Yale","Butler struck out looking (1-2 SBSK)."
"03/10/2019","Gainesville, Fla.",NA,"4","top","0-3","Yale","Florida","DeGraw fouled out to 1b (0-0)."
"03/10/2019","Gainesville, Fla.",NA,"4","top","0-3","Yale","Florida","Dey flied out to lf (0-1 K)."
"03/10/2019","Gainesville, Fla.",NA,"4","top","1-3","Yale","Florida","Gehri homered to left field, RBI (3-2 BKBSB)."
