"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"05/01/2021","Boca Raton, Fla.",NA,"1","top","0-0","FIU","Fla. Atlantic","Cartaya, D fouled out to 1b (3-2)."
"05/01/2021","Boca Raton, Fla.",NA,"1","top","0-0","FIU","Fla. Atlantic","Sanchez, A fouled out to 3b (1-1)."
"05/01/2021","Boca Raton, Fla.",NA,"1","top","0-0","FIU","Fla. Atlantic","Rozenblum, B popped up to 1b (0-0)."
"05/01/2021","Boca Raton, Fla.",NA,"1","bot","0-0","Fla. Atlantic","FIU","Alvarez popped up to rf (0-0)."
"05/01/2021","Boca Raton, Fla.",NA,"1","bot","0-1","Fla. Atlantic","FIU","Murray homered to left field, RBI (2-1)."
"05/01/2021","Boca Raton, Fla.",NA,"1","bot","0-1","Fla. Atlantic","FIU","Schanuel grounded out to ss (3-2)."
"05/01/2021","Boca Raton, Fla.",NA,"1","bot","0-1","Fla. Atlantic","FIU","Morgensen flied out to cf (0-1)."
"05/01/2021","Boca Raton, Fla.",NA,"1","bot","0-1","Fla. Atlantic","FIU","R: 1 H: 1"
"05/01/2021","Boca Raton, Fla.",NA,"2","top","0-1","FIU","Fla. Atlantic","Figueroa, A singled to left field (2-1)."
"05/01/2021","Boca Raton, Fla.",NA,"2","top","0-1","FIU","Fla. Atlantic","Farmer, J flied out to cf (2-2)."
"05/01/2021","Boca Raton, Fla.",NA,"2","top","0-1","FIU","Fla. Atlantic","Zabala, M popped up to 1b (2-2)."
"05/01/2021","Boca Raton, Fla.",NA,"2","top","0-1","FIU","Fla. Atlantic","Ondina, S singled to catcher (1-1)3a Figueroa, A advanced to second."
"05/01/2021","Boca Raton, Fla.",NA,"2","top","0-1","FIU","Fla. Atlantic","Girardi, D lined out to ss (2-2)."
"05/01/2021","Boca Raton, Fla.",NA,"2","top","0-1","FIU","Fla. Atlantic","H: 2 LOB: 2"
"05/01/2021","Boca Raton, Fla.",NA,"2","bot","0-1","Fla. Atlantic","FIU","Pendleton struck out swinging, out at first c to 1b (1-2)."
"05/01/2021","Boca Raton, Fla.",NA,"2","bot","0-1","Fla. Atlantic","FIU","Hartigan grounded out to 2b (0-2)."
"05/01/2021","Boca Raton, Fla.",NA,"2","bot","0-1","Fla. Atlantic","FIU","Toney grounded out to 3b (1-1)."
"05/01/2021","Boca Raton, Fla.",NA,"3","top","0-1","FIU","Fla. Atlantic","Torres, H fouled out to 1b (1-2)."
"05/01/2021","Boca Raton, Fla.",NA,"3","top","0-1","FIU","Fla. Atlantic","Cartaya, D flied out to rf (3-2)."
"05/01/2021","Boca Raton, Fla.",NA,"3","top","0-1","FIU","Fla. Atlantic","Sanchez, A struck out looking (0-2)."
"05/01/2021","Boca Raton, Fla.",NA,"3","bot","0-1","Fla. Atlantic","FIU","Loden struck out swinging (2-2)."
"05/01/2021","Boca Raton, Fla.",NA,"3","bot","0-1","Fla. Atlantic","FIU","DeBose struck out swinging (2-2)."
"05/01/2021","Boca Raton, Fla.",NA,"3","bot","0-1","Fla. Atlantic","FIU","Alvarez struck out swinging (1-2)."
"05/01/2021","Boca Raton, Fla.",NA,"4","top","0-1","FIU","Fla. Atlantic","Rozenblum, B popped up to ss (3-2)."
"05/01/2021","Boca Raton, Fla.",NA,"4","top","0-1","FIU","Fla. Atlantic","Figueroa, A struck out swinging (2-2)."
"05/01/2021","Boca Raton, Fla.",NA,"4","top","0-1","FIU","Fla. Atlantic","Farmer, J singled to center field (3-2)."
"05/01/2021","Boca Raton, Fla.",NA,"4","top","0-1","FIU","Fla. Atlantic","Zabala, M walked (3-1)3a Farmer, J advanced to second."
"05/01/2021","Boca Raton, Fla.",NA,"4","top","0-1","FIU","Fla. Atlantic","Ondina, S grounded out to ss (0-0)."
"05/01/2021","Boca Raton, Fla.",NA,"4","top","0-1","FIU","Fla. Atlantic","H: 1 LOB: 2"
"05/01/2021","Boca Raton, Fla.",NA,"4","bot","0-1","Fla. Atlantic","FIU","Murray popped up to ss (0-0)."
"05/01/2021","Boca Raton, Fla.",NA,"4","bot","0-1","Fla. Atlantic","FIU","Schanuel flied out to cf (2-2)."
"05/01/2021","Boca Raton, Fla.",NA,"4","bot","0-1","Fla. Atlantic","FIU","Morgensen struck out swinging (3-2)."
"05/01/2021","Boca Raton, Fla.",NA,"5","top","0-1","FIU","Fla. Atlantic","Girardi, D popped up to 1b (3-2)."
"05/01/2021","Boca Raton, Fla.",NA,"5","top","0-1","FIU","Fla. Atlantic","Torres, H struck out looking (3-2)."
"05/01/2021","Boca Raton, Fla.",NA,"5","top","0-1","FIU","Fla. Atlantic","Cartaya, D flied out to rf (0-0)."
"05/01/2021","Boca Raton, Fla.",NA,"5","bot","0-1","Fla. Atlantic","FIU","Pendleton struck out swinging (3-2)."
"05/01/2021","Boca Raton, Fla.",NA,"5","bot","0-1","Fla. Atlantic","FIU","Hartigan struck out looking (3-2)."
"05/01/2021","Boca Raton, Fla.",NA,"5","bot","0-1","Fla. Atlantic","FIU","Toney grounded out to ss (2-2)."
"05/01/2021","Boca Raton, Fla.",NA,"6","top","0-1","FIU","Fla. Atlantic","OConnell to p for Sparling."
"05/01/2021","Boca Raton, Fla.",NA,"6","top","0-1","FIU","Fla. Atlantic","Sanchez, A out at first 1b to p (1-2)."
"05/01/2021","Boca Raton, Fla.",NA,"6","top","0-1","FIU","Fla. Atlantic","Rozenblum, B singled through the left side (2-1)."
"05/01/2021","Boca Raton, Fla.",NA,"6","top","0-1","FIU","Fla. Atlantic","Figueroa, A singled up the middle (1-2)3a Rozenblum, B advanced to second."
"05/01/2021","Boca Raton, Fla.",NA,"6","top","0-1","FIU","Fla. Atlantic","Entenza to p for OConnell."
"05/01/2021","Boca Raton, Fla.",NA,"6","top","3-1","FIU","Fla. Atlantic","Farmer, J homered to center field, 3 RBI (2-2)3a Figueroa, A scored3a Rozenblum, B scored."
"05/01/2021","Boca Raton, Fla.",NA,"6","top","3-1","FIU","Fla. Atlantic","Zabala, M struck out swinging (3-2)."
"05/01/2021","Boca Raton, Fla.",NA,"6","top","3-1","FIU","Fla. Atlantic","Ondina, S grounded out to 1b unassisted (1-0)."
"05/01/2021","Boca Raton, Fla.",NA,"6","bot","3-1","Fla. Atlantic","FIU","Loden fouled out to 3b (0-0)."
"05/01/2021","Boca Raton, Fla.",NA,"6","bot","3-1","Fla. Atlantic","FIU","DeBose walked (3-0)."
"05/01/2021","Boca Raton, Fla.",NA,"6","bot","3-1","Fla. Atlantic","FIU","Alvarez grounded into double play 2b to ss to 1b (1-1)3a DeBose out on the play."
"05/01/2021","Boca Raton, Fla.",NA,"7","top","3-1","FIU","Fla. Atlantic","Girardi, D struck out swinging (1-2)."
"05/01/2021","Boca Raton, Fla.",NA,"7","top","3-1","FIU","Fla. Atlantic","Torres, H flied out to rf (0-1)."
"05/01/2021","Boca Raton, Fla.",NA,"7","top","3-1","FIU","Fla. Atlantic","Cartaya, D struck out swinging (1-2)."
