"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/18/2019","Harrisonburg, Va.",NA,"1","top","0-0","St. Bonaventure","James Madison","Fuller singled to left center (2-2 BBSS)."
"04/18/2019","Harrisonburg, Va.",NA,"1","top","0-0","St. Bonaventure","James Madison","OConnor popped up to p, bunt (0-0)."
"04/18/2019","Harrisonburg, Va.",NA,"1","top","0-0","St. Bonaventure","James Madison","Kelder struck out swinging (2-2 SBBSFS)."
"04/18/2019","Harrisonburg, Va.",NA,"1","top","0-0","St. Bonaventure","James Madison","Fuller stole second."
"04/18/2019","Harrisonburg, Va.",NA,"1","top","0-0","St. Bonaventure","James Madison","Henshaw popped up to ss (1-1 BS)."
"04/18/2019","Harrisonburg, Va.",NA,"1","bot","0-0","James Madison","St. Bonaventure","T. Dabney flied out to cf (0-2 SS)."
"04/18/2019","Harrisonburg, Va.",NA,"1","bot","0-0","James Madison","St. Bonaventure","F. Semones singled, bunt (0-0)."
"04/18/2019","Harrisonburg, Va.",NA,"1","bot","0-0","James Madison","St. Bonaventure","K. Novak struck out swinging (1-2 BFSS)."
"04/18/2019","Harrisonburg, Va.",NA,"1","bot","0-0","James Madison","St. Bonaventure","F. Semones stole second."
"04/18/2019","Harrisonburg, Va.",NA,"1","bot","0-0","James Madison","St. Bonaventure","B. Harju popped up to p (3-1 BBFB)."
"04/18/2019","Harrisonburg, Va.",NA,"2","top","0-0","St. Bonaventure","James Madison","Williams struck out looking (2-2 SSBBK)."
"04/18/2019","Harrisonburg, Va.",NA,"2","top","0-0","St. Bonaventure","James Madison","Palczewski struck out looking (2-2 KBBKK)."
"04/18/2019","Harrisonburg, Va.",NA,"2","top","0-0","St. Bonaventure","James Madison","Higgins struck out looking (0-2 KKK)."
"04/18/2019","Harrisonburg, Va.",NA,"2","bot","0-0","James Madison","St. Bonaventure","H. Brown struck out looking (2-2 KBBKK)."
"04/18/2019","Harrisonburg, Va.",NA,"2","bot","0-0","James Madison","St. Bonaventure","D. Willis grounded out to ss (0-0)."
"04/18/2019","Harrisonburg, Va.",NA,"2","bot","0-0","James Madison","St. Bonaventure","M. Morgan singled to second base (0-0)."
"04/18/2019","Harrisonburg, Va.",NA,"2","bot","0-0","James Madison","St. Bonaventure","C. Sigler singled to right field (0-1 K)3a M. Morgan advanced to second."
"04/18/2019","Harrisonburg, Va.",NA,"2","bot","0-0","James Madison","St. Bonaventure","D. Griff flied out to cf (0-0)."
