"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/25/2022","New Orleans, La.",NA,"1","top","0-0","Dayton","Tulane","JONES struck out swinging (0-2 FKS)."
"03/25/2022","New Orleans, La.",NA,"1","top","0-0","Dayton","Tulane","CALERO singled to center field (0-0)."
"03/25/2022","New Orleans, La.",NA,"1","top","0-0","Dayton","Tulane","PUJOLS walked (3-2 BSBBSB)3a CALERO advanced to second."
"03/25/2022","New Orleans, La.",NA,"1","top","0-0","Dayton","Tulane","PUJOLS advanced to second3a CALERO out at third c to 3b, caught stealing."
"03/25/2022","New Orleans, La.",NA,"1","top","0-0","Dayton","Tulane","CURTIS flied out to rf (3-2 SBFBB)."
"03/25/2022","New Orleans, La.",NA,"1","top","0-2","Dayton","Tulane","H: 1 LOB: 1"
"03/25/2022","New Orleans, La.",NA,"1","bot","0-0","Tulane","Dayton","LEE flied out to rf (1-2 KBF)."
"03/25/2022","New Orleans, La.",NA,"1","bot","0-0","Tulane","Dayton","AVILES singled through the right side (1-0 B)."
"03/25/2022","New Orleans, La.",NA,"1","bot","0-0","Tulane","Dayton","LINN struck out swinging (0-2 FFS)."
"03/25/2022","New Orleans, La.",NA,"1","bot","0-2","Tulane","Dayton","ENGELHARD homered to left field, 2 RBI (1-0 B)3a AVILES scored."
"03/25/2022","New Orleans, La.",NA,"1","bot","0-2","Tulane","Dayton","BAUMGARDT singled to third base (1-0 B)."
"03/25/2022","New Orleans, La.",NA,"1","bot","0-2","Tulane","Dayton","LAMBERT reached on a fielder's choice (2-2 FBKB)3a BAUMGARDT out at second 3b to 2b."
"03/25/2022","New Orleans, La.",NA,"1","top","0-2","Dayton","Tulane","R: 2 H: 3 LOB: 1"
"03/25/2022","New Orleans, La.",NA,"2","top","0-2","Dayton","Tulane","NEFF singled up the middle (1-0 B)."
"03/25/2022","New Orleans, La.",NA,"2","top","0-2","Dayton","Tulane","NEFF advanced to second on a wild pitch."
"03/25/2022","New Orleans, La.",NA,"2","top","0-2","Dayton","Tulane","CASEY struck out swinging (1-2 KKBS)."
"03/25/2022","New Orleans, La.",NA,"2","top","0-2","Dayton","Tulane","DOBIE walked (3-1 BFBBB)."
"03/25/2022","New Orleans, La.",NA,"2","top","0-2","Dayton","Tulane","CASTILLO flied out to lf (1-2 KBS)."
"03/25/2022","New Orleans, La.",NA,"2","top","0-2","Dayton","Tulane","SILVERSTEIN popped up to 2b (0-1 K)."
"03/25/2022","New Orleans, La.",NA,"2","top","0-7","Dayton","Tulane","H: 1 LOB: 2"
"03/25/2022","New Orleans, La.",NA,"2","bot","0-2","Tulane","Dayton","MINDER walked (3-0 BBBB)."
"03/25/2022","New Orleans, La.",NA,"2","bot","0-2","Tulane","Dayton","HART singled through the right side (0-1 K)3a MINDER advanced to second."
"03/25/2022","New Orleans, La.",NA,"2","bot","0-2","Tulane","Dayton","MORROW struck out swinging (2-2 BFBFS)."
"03/25/2022","New Orleans, La.",NA,"2","bot","0-2","Tulane","Dayton","LEE walked (3-2 SBFBBB)3a HART advanced to second3a MINDER advanced to third."
"03/25/2022","New Orleans, La.",NA,"2","bot","0-2","Tulane","Dayton","BARD to p for STEINHAUER."
"03/25/2022","New Orleans, La.",NA,"2","bot","0-4","Tulane","Dayton","AVILES singled to left field, 2 RBI (3-2 BFFBB)3a LEE advanced to second3a HART scored3a MINDER scored."
"03/25/2022","New Orleans, La.",NA,"2","bot","0-4","Tulane","Dayton","AVILES advanced to second3a LEE advanced to third on a wild pitch."
"03/25/2022","New Orleans, La.",NA,"2","bot","0-4","Tulane","Dayton","LINN walked (3-2 BKBBFB)."
"03/25/2022","New Orleans, La.",NA,"2","bot","0-4","Tulane","Dayton","ENGELHARD reached on a fielder's choice (1-2 FBF)3a LINN advanced to second3a AVILES advanced to third3a LEE out at home p to c."
"03/25/2022","New Orleans, La.",NA,"2","bot","0-7","Tulane","Dayton","BAUMGARDT doubled down the rf line, 3 RBI (3-2 BSBSFBFFF)3a ENGELHARD scored3a LINN scored3a AVILES scored."
"03/25/2022","New Orleans, La.",NA,"2","bot","0-7","Tulane","Dayton","BRUSH to p for BARD."
"03/25/2022","New Orleans, La.",NA,"2","bot","0-7","Tulane","Dayton","LAMBERT walked (3-2 KKFBBFBFFB)."
"03/25/2022","New Orleans, La.",NA,"2","bot","0-7","Tulane","Dayton","MINDER flied out to rf (3-1 BBFB)."
"03/25/2022","New Orleans, La.",NA,"2","top","0-7","Dayton","Tulane","R: 5 H: 3 LOB: 2"
"03/25/2022","New Orleans, La.",NA,"3","top","0-7","Dayton","Tulane","JONES singled through the right side (1-0 B)."
"03/25/2022","New Orleans, La.",NA,"3","top","0-7","Dayton","Tulane","CALERO grounded out to 3b (0-1 K)3a JONES advanced to second."
"03/25/2022","New Orleans, La.",NA,"3","top","0-7","Dayton","Tulane","PUJOLS hit by pitch (1-1 BF)."
"03/25/2022","New Orleans, La.",NA,"3","top","0-7","Dayton","Tulane","CURTIS grounded into double play p to 2b to 1b (0-0)3a PUJOLS out on the play."
"03/25/2022","New Orleans, La.",NA,"3","top","0-7","Dayton","Tulane","H: 1 LOB: 1"
"03/25/2022","New Orleans, La.",NA,"3","bot","0-7","Tulane","Dayton","WHITTEN to p for BRUSH."
"03/25/2022","New Orleans, La.",NA,"3","bot","0-7","Tulane","Dayton","HART flied out to cf (2-2 BKSB)."
"03/25/2022","New Orleans, La.",NA,"3","bot","0-7","Tulane","Dayton","MORROW struck out swinging (0-2 KSS)."
"03/25/2022","New Orleans, La.",NA,"3","bot","0-7","Tulane","Dayton","LEE lined out to cf (0-0)."
"03/25/2022","New Orleans, La.",NA,"4","top","0-7","Dayton","Tulane","NEFF singled to left field (0-0)."
"03/25/2022","New Orleans, La.",NA,"4","top","0-7","Dayton","Tulane","CASEY hit by pitch (1-2 FFB)3a NEFF advanced to second."
"03/25/2022","New Orleans, La.",NA,"4","top","0-7","Dayton","Tulane","DOBIE out at first 1b to p (0-1 K)3a CASEY advanced to second3a NEFF advanced to third."
"03/25/2022","New Orleans, La.",NA,"4","top","1-7","Dayton","Tulane","CASTILLO grounded out to ss, RBI (1-1 FB)3a CASEY advanced to third3a NEFF scored."
"03/25/2022","New Orleans, La.",NA,"4","top","1-7","Dayton","Tulane","SILVERSTEIN struck out swinging (1-2 BSSS)."
"03/25/2022","New Orleans, La.",NA,"4","bot","1-7","Tulane","Dayton","AVILES tripled to right center (2-2 BKKB)."
"03/25/2022","New Orleans, La.",NA,"4","bot","1-8","Tulane","Dayton","LINN flied out to cf, SAC, RBI (2-1 BSB)3a AVILES scored."
"03/25/2022","New Orleans, La.",NA,"4","bot","1-8","Tulane","Dayton","ENGELHARD struck out swinging (0-2 FKS)."
"03/25/2022","New Orleans, La.",NA,"4","bot","1-8","Tulane","Dayton","BAUMGARDT walked (3-2 BBKBFB)."
"03/25/2022","New Orleans, La.",NA,"4","bot","1-8","Tulane","Dayton","BAUMGARDT stole second."
"03/25/2022","New Orleans, La.",NA,"4","bot","1-8","Tulane","Dayton","LAMBERT walked (3-2 SBFBFBB)."
"03/25/2022","New Orleans, La.",NA,"4","bot","1-8","Tulane","Dayton","MINDER walked (3-2 BBKBSB)3a LAMBERT advanced to second3a BAUMGARDT advanced to third."
"03/25/2022","New Orleans, La.",NA,"4","bot","1-10","Tulane","Dayton","HART singled to center field, 2 RBI (3-2 BBBKK)3a MINDER advanced to third3a LAMBERT scored3a BAUMGARDT scored."
"03/25/2022","New Orleans, La.",NA,"4","bot","1-10","Tulane","Dayton","BRAYBROOKS to p for WHITTEN."
"03/25/2022","New Orleans, La.",NA,"4","bot","1-11","Tulane","Dayton","HART advanced to second3a MINDER scored on a wild pitch."
"03/25/2022","New Orleans, La.",NA,"4","bot","1-11","Tulane","Dayton","MORROW singled to second base (1-1 BK)3a HART advanced to third, out at home ss to c."
"03/25/2022","New Orleans, La.",NA,"5","top","1-11","Dayton","Tulane","JONES flied out to cf (1-2 FKB)."
"03/25/2022","New Orleans, La.",NA,"5","top","1-11","Dayton","Tulane","CALERO flied out to rf (3-2 BKBBK)."
"03/25/2022","New Orleans, La.",NA,"5","top","1-11","Dayton","Tulane","PUJOLS grounded out to 1b unassisted (0-1 S)."
"03/25/2022","New Orleans, La.",NA,"5","bot","1-11","Tulane","Dayton","CURTIS to 3b."
"03/25/2022","New Orleans, La.",NA,"5","bot","1-11","Tulane","Dayton","MALONEY to c for DOBIE."
"03/25/2022","New Orleans, La.",NA,"5","bot","1-11","Tulane","Dayton","LEE grounded out to 3b (2-2 KBFBF)."
"03/25/2022","New Orleans, La.",NA,"5","bot","1-11","Tulane","Dayton","AVILES struck out looking (0-2 KKK)."
"03/25/2022","New Orleans, La.",NA,"5","bot","1-11","Tulane","Dayton","LINN singled to pitcher (2-2 BSBF)."
"03/25/2022","New Orleans, La.",NA,"5","bot","1-11","Tulane","Dayton","LAPRAIRIE pinch ran for LINN."
"03/25/2022","New Orleans, La.",NA,"5","bot","1-11","Tulane","Dayton","ENGELHARD lined out to lf (1-0 B)."
"03/25/2022","New Orleans, La.",NA,"5","bot","1-11","Tulane","Dayton","H: 1 LOB: 1"
"03/25/2022","New Orleans, La.",NA,"6","top","1-11","Dayton","Tulane","LAPRAIRIE to lf."
"03/25/2022","New Orleans, La.",NA,"6","top","1-11","Dayton","Tulane","CURTIS reached on a fielding error by 3b (2-2 FKBBFF)."
"03/25/2022","New Orleans, La.",NA,"6","top","1-11","Dayton","Tulane","NEFF grounded out to 1b unassisted (3-1 KBBB)3a CURTIS advanced to second."
"03/25/2022","New Orleans, La.",NA,"6","top","1-11","Dayton","Tulane","CASEY struck out swinging (0-2 FSS)."
"03/25/2022","New Orleans, La.",NA,"6","top","1-11","Dayton","Tulane","MALONEY struck out swinging (0-2 SFS)."
"03/25/2022","New Orleans, La.",NA,"6","top","1-11","Dayton","Tulane","E: 1 LOB: 1"
"03/25/2022","New Orleans, La.",NA,"6","bot","1-11","Tulane","Dayton","BAUMGARDT walked (3-1 BBKBB)."
"03/25/2022","New Orleans, La.",NA,"6","bot","1-11","Tulane","Dayton","NIEMANN pinch hit for LAMBERT."
"03/25/2022","New Orleans, La.",NA,"6","bot","1-11","Tulane","Dayton","BAUMGARDT out at second c to 2b, caught stealing."
"03/25/2022","New Orleans, La.",NA,"6","bot","1-11","Tulane","Dayton","NIEMANN struck out swinging (2-2 KBKBS)."
"03/25/2022","New Orleans, La.",NA,"6","bot","1-11","Tulane","Dayton","MINDER struck out swinging (2-2 BBKFS)."
"03/25/2022","New Orleans, La.",NA,"7","top","1-11","Dayton","Tulane","THOMPSON to p for SIEGEL."
"03/25/2022","New Orleans, La.",NA,"7","top","1-11","Dayton","Tulane","BECKSTEAD to c for LEE."
"03/25/2022","New Orleans, La.",NA,"7","top","1-11","Dayton","Tulane","HEBERT to 3b for MORROW."
"03/25/2022","New Orleans, La.",NA,"7","top","1-11","Dayton","Tulane","CASTILLO walked (3-0 BBBB)."
"03/25/2022","New Orleans, La.",NA,"7","top","1-11","Dayton","Tulane","CASTILLO advanced to second on a wild pitch."
"03/25/2022","New Orleans, La.",NA,"7","top","1-11","Dayton","Tulane","SILVERSTEIN flied out to cf (2-1 BKB)."
"03/25/2022","New Orleans, La.",NA,"7","top","1-11","Dayton","Tulane","JONES flied out to cf (3-2 BBKFB)3a CASTILLO advanced to third."
"03/25/2022","New Orleans, La.",NA,"7","top","1-11","Dayton","Tulane","CALERO walked (3-1 BBSBB)."
"03/25/2022","New Orleans, La.",NA,"7","top","1-11","Dayton","Tulane","PUJOLS flied out to rf (1-1 BK)."
"03/25/2022","New Orleans, La.",NA,"7","top","1-12","Dayton","Tulane","LOB: 2"
"03/25/2022","New Orleans, La.",NA,"7","bot","1-11","Tulane","Dayton","RISPOLI to p for BRAYBROOKS."
"03/25/2022","New Orleans, La.",NA,"7","bot","1-11","Tulane","Dayton","HART walked (3-1 BFBBB)."
"03/25/2022","New Orleans, La.",NA,"7","bot","1-11","Tulane","Dayton","HEBERT hit by pitch (2-2 KBFB)3a HART advanced to second."
"03/25/2022","New Orleans, La.",NA,"7","bot","1-11","Tulane","Dayton","BECKSTEAD walked (3-2 BKBFBB)3a HEBERT advanced to second3a HART advanced to third."
"03/25/2022","New Orleans, La.",NA,"7","bot","1-12","Tulane","Dayton","AVILES walked, RBI (3-1 BBBKB)3a BECKSTEAD advanced to second3a HEBERT advanced to third3a HART scored."
"03/25/2022","New Orleans, La.",NA,"7","bot","1-12","Tulane","Dayton","LAPRAIRIE struck out looking (3-2 KSBFBBK)."
"03/25/2022","New Orleans, La.",NA,"7","bot","1-12","Tulane","Dayton","ENGELHARD flied out to lf (0-0)."
"03/25/2022","New Orleans, La.",NA,"7","bot","1-12","Tulane","Dayton","BAUMGARDT lined out to rf (0-1 S)."
"03/25/2022","New Orleans, La.",NA,"7","top","1-12","Dayton","Tulane","R: 1 LOB: 3"
"03/25/2022","New Orleans, La.",NA,"8","top","1-12","Dayton","Tulane","MARGET to 1b for AVILES."
"03/25/2022","New Orleans, La.",NA,"8","top","1-12","Dayton","Tulane","CURTIS walked (3-0 BBBB)."
"03/25/2022","New Orleans, La.",NA,"8","top","1-12","Dayton","Tulane","NEFF struck out swinging (0-2 KSK)."
"03/25/2022","New Orleans, La.",NA,"8","top","1-12","Dayton","Tulane","CASEY singled up the middle (1-0 B)3a CURTIS advanced to third."
"03/25/2022","New Orleans, La.",NA,"8","top","1-12","Dayton","Tulane","MALONEY popped up to ss (2-1 BBK)."
"03/25/2022","New Orleans, La.",NA,"8","top","1-12","Dayton","Tulane","CASTILLO struck out swinging, out at first c to 1b (2-2 KKBBS)."
"03/25/2022","New Orleans, La.",NA,"8","top","1-12","Dayton","Tulane","H: 1 LOB: 2"
"03/25/2022","New Orleans, La.",NA,"8","bot","1-12","Tulane","Dayton","WISSMAN to p for RISPOLI."
"03/25/2022","New Orleans, La.",NA,"8","bot","1-12","Tulane","Dayton","NIEMANN grounded out to 2b (2-1 KBB)."
"03/25/2022","New Orleans, La.",NA,"8","bot","1-12","Tulane","Dayton","SCHULZ pinch hit for MINDER."
"03/25/2022","New Orleans, La.",NA,"8","bot","1-12","Tulane","Dayton","NIEMANN to dh."
"03/25/2022","New Orleans, La.",NA,"8","bot","1-12","Tulane","Dayton","SCHULZ singled to shortstop (2-2 KKBB)."
"03/25/2022","New Orleans, La.",NA,"8","bot","1-12","Tulane","Dayton","HART grounded into double play 2b to 1b (0-1 K)3a SCHULZ out on the play."
"03/25/2022","New Orleans, La.",NA,"8","top","1-12","Dayton","Tulane","H: 1"
"03/25/2022","New Orleans, La.",NA,"9","top","1-12","Dayton","Tulane","SCHULZ to ss."
"03/25/2022","New Orleans, La.",NA,"9","top","1-12","Dayton","Tulane","SANCHEZ to p for THOMPSON."
"03/25/2022","New Orleans, La.",NA,"9","top","1-12","Dayton","Tulane","ADAM pinch hit for SILVERSTEIN."
"03/25/2022","New Orleans, La.",NA,"9","top","1-12","Dayton","Tulane","ADAM struck out looking (1-2 FSBK)."
"03/25/2022","New Orleans, La.",NA,"9","top","1-12","Dayton","Tulane","LUKAC pinch hit for JONES."
"03/25/2022","New Orleans, La.",NA,"9","top","1-12","Dayton","Tulane","LUKAC grounded out to ss (3-2 BFSBB)."
"03/25/2022","New Orleans, La.",NA,"9","top","1-12","Dayton","Tulane","VECZKO pinch hit for CALERO."
"03/25/2022","New Orleans, La.",NA,"9","top","1-12","Dayton","Tulane","VECZKO singled to left field (1-1 FB)."
"03/25/2022","New Orleans, La.",NA,"9","top","1-12","Dayton","Tulane","STEINHARDT pinch hit for PUJOLS."
"03/25/2022","New Orleans, La.",NA,"9","top","1-12","Dayton","Tulane","STEINHARDT struck out swinging (1-2 BKKS)."
"03/25/2022","New Orleans, La.",NA,"9","top","1-12","Dayton","Tulane","H: 1 LOB: 1"
