"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/27/2022","Normal, Ill.",NA,"1","top","0-0","Indiana","Illinois St.","Whalen singled to right field (0-1 K)."
"04/27/2022","Normal, Ill.",NA,"1","top","0-0","Indiana","Illinois St.","Jessee struck out swinging (2-2 BKBKFFK)."
"04/27/2022","Normal, Ill.",NA,"1","top","0-0","Indiana","Illinois St.","Whalen out at first p to 1b, picked off."
"04/27/2022","Normal, Ill.",NA,"1","top","0-0","Indiana","Illinois St.","Ellis struck out swinging (2-2 KSBBFS)."
"04/27/2022","Normal, Ill.",NA,"1","top","0-0","Indiana","Illinois St.","H: 1"
"04/27/2022","Normal, Ill.",NA,"1","bot","0-0","Illinois St.","Indiana","Cermak flied out to lf (3-2 BFBBF)."
"04/27/2022","Normal, Ill.",NA,"1","bot","0-0","Illinois St.","Indiana","Nichols struck out swinging (0-2 KSS)."
"04/27/2022","Normal, Ill.",NA,"1","bot","0-0","Illinois St.","Indiana","McCaw struck out swinging (2-2 BFBSFS)."
"04/27/2022","Normal, Ill.",NA,"2","top","0-0","Indiana","Illinois St.","Mathison grounded out to 3b (1-2 SKB)."
"04/27/2022","Normal, Ill.",NA,"2","top","0-0","Indiana","Illinois St.","Doanes walked (3-2 BBKSBB)."
"04/27/2022","Normal, Ill.",NA,"2","top","0-0","Indiana","Illinois St.","Tibbitts walked (3-2 BBFSBFFFFFB)3a Doanes advanced to second."
"04/27/2022","Normal, Ill.",NA,"2","top","0-0","Indiana","Illinois St.","Doanes advanced to third on a passed ball."
"04/27/2022","Normal, Ill.",NA,"2","top","1-0","Indiana","Illinois St.","Goforth doubled down the lf line, RBI (2-2 KBFBF)3a Tibbitts advanced to third3a Doanes scored."
"04/27/2022","Normal, Ill.",NA,"2","top","2-0","Indiana","Illinois St.","Serruto grounded out to ss, RBI (0-1 K)3a Tibbitts scored."
"04/27/2022","Normal, Ill.",NA,"2","top","2-0","Indiana","Illinois St.","Johnson, M. flied out to cf (0-1 K)."
"04/27/2022","Normal, Ill.",NA,"2","bot","2-0","Illinois St.","Indiana","Gile lined out to rf (0-0)."
"04/27/2022","Normal, Ill.",NA,"2","bot","2-0","Illinois St.","Indiana","Olson struck out looking (3-2 BBKSBK)."
"04/27/2022","Normal, Ill.",NA,"2","bot","2-0","Illinois St.","Indiana","Cheng grounded out to 2b (1-1 KB)."
"04/27/2022","Normal, Ill.",NA,"3","top","2-0","Indiana","Illinois St.","Whalen grounded out to 2b (1-1 KB)."
"04/27/2022","Normal, Ill.",NA,"3","top","2-0","Indiana","Illinois St.","Jessee lined out to p (1-0 B)."
"04/27/2022","Normal, Ill.",NA,"3","top","2-0","Indiana","Illinois St.","Ellis flied out to cf to left center (0-1 K)."
"04/27/2022","Normal, Ill.",NA,"3","bot","2-0","Illinois St.","Indiana","Sabotnik struck out swinging (3-2 FBSFBBS)."
"04/27/2022","Normal, Ill.",NA,"3","bot","2-0","Illinois St.","Indiana","Beauregard singled to center field (1-2 SFB)."
"04/27/2022","Normal, Ill.",NA,"3","bot","2-0","Illinois St.","Indiana","Beauregard advanced to second on an error by p."
"04/27/2022","Normal, Ill.",NA,"3","bot","2-0","Illinois St.","Indiana","Conklin flied out to rf (2-1 FBB)."
"04/27/2022","Normal, Ill.",NA,"3","bot","2-1","Illinois St.","Indiana","Cermak singled, out at second lf to 2b, RBI (1-1 BK)3a Beauregard scored, unearned."
"04/27/2022","Normal, Ill.",NA,"3","bot","2-1","Illinois St.","Indiana","R: 1 H: 2 E: 1"
"04/27/2022","Normal, Ill.",NA,"4","top","2-1","Indiana","Illinois St.","Mathison struck out looking (3-2 FSBBBFK)."
"04/27/2022","Normal, Ill.",NA,"4","top","2-1","Indiana","Illinois St.","Doanes singled to shortstop (3-2 FBBFBFF)."
"04/27/2022","Normal, Ill.",NA,"4","top","2-1","Indiana","Illinois St.","Doanes stole second."
"04/27/2022","Normal, Ill.",NA,"4","top","2-1","Indiana","Illinois St.","Tibbitts walked (3-2 FFBFBBB)."
"04/27/2022","Normal, Ill.",NA,"4","top","2-1","Indiana","Illinois St.","Goforth flied out to cf to right center (1-1 BK)."
"04/27/2022","Normal, Ill.",NA,"4","top","2-1","Indiana","Illinois St.","Serruto struck out swinging (2-2 FSBBS)."
"04/27/2022","Normal, Ill.",NA,"4","top","2-1","Indiana","Illinois St.","H: 1 LOB: 2"
"04/27/2022","Normal, Ill.",NA,"4","bot","2-1","Illinois St.","Indiana","Nichols struck out swinging (1-2 SBFS)."
"04/27/2022","Normal, Ill.",NA,"4","bot","2-1","Illinois St.","Indiana","McCaw lined out to ss (1-1 BF)."
"04/27/2022","Normal, Ill.",NA,"4","bot","2-1","Illinois St.","Indiana","Gile grounded out to 2b (0-2 KK)."
"04/27/2022","Normal, Ill.",NA,"5","top","2-1","Indiana","Illinois St.","Gagliardo to p for Wyman."
"04/27/2022","Normal, Ill.",NA,"5","top","2-1","Indiana","Illinois St.","Johnson, M. lined out to lf (3-1 BBKB)."
"04/27/2022","Normal, Ill.",NA,"5","top","2-1","Indiana","Illinois St.","Whalen lined out to ss (0-2 FFF)."
"04/27/2022","Normal, Ill.",NA,"5","top","2-1","Indiana","Illinois St.","Jessee singled to left center (1-2 KKBF)."
"04/27/2022","Normal, Ill.",NA,"5","top","2-1","Indiana","Illinois St.","Ellis struck out looking (1-2 KKBFK)."
"04/27/2022","Normal, Ill.",NA,"5","top","2-1","Indiana","Illinois St.","H: 1 LOB: 1"
"04/27/2022","Normal, Ill.",NA,"5","bot","2-1","Illinois St.","Indiana","Walker to p for Hayden."
"04/27/2022","Normal, Ill.",NA,"5","bot","2-1","Illinois St.","Indiana","Olson walked (3-1 FBBBB)."
"04/27/2022","Normal, Ill.",NA,"5","bot","2-1","Illinois St.","Indiana","Cheng grounded out to 2b (1-2 FBS)3a Olson advanced to second."
"04/27/2022","Normal, Ill.",NA,"5","bot","2-1","Illinois St.","Indiana","Sabotnik struck out swinging (1-2 BKSS)."
"04/27/2022","Normal, Ill.",NA,"5","bot","2-1","Illinois St.","Indiana","Beauregard struck out swinging (1-2 KBFS)."
"04/27/2022","Normal, Ill.",NA,"5","top","2-1","Indiana","Illinois St.","LOB: 1"
"04/27/2022","Normal, Ill.",NA,"6","top","2-1","Indiana","Illinois St.","Mathison struck out looking (3-2 BKBSFBFK)."
"04/27/2022","Normal, Ill.",NA,"6","top","2-1","Indiana","Illinois St.","Doanes singled to shortstop (2-0 BB)."
"04/27/2022","Normal, Ill.",NA,"6","top","2-1","Indiana","Illinois St.","Doanes stole second, advanced to third on a throwing error by 1b."
"04/27/2022","Normal, Ill.",NA,"6","top","3-1","Indiana","Illinois St.","Doanes scored on a throwing error by lf, unearned."
"04/27/2022","Normal, Ill.",NA,"6","top","3-1","Indiana","Illinois St.","Tibbitts grounded out to ss (1-2 BKK)."
"04/27/2022","Normal, Ill.",NA,"6","top","3-1","Indiana","Illinois St.","Goforth grounded out to ss (0-0)."
"04/27/2022","Normal, Ill.",NA,"6","bot","3-1","Illinois St.","Indiana","Conklin tripled down the rf line (0-0)."
"04/27/2022","Normal, Ill.",NA,"6","bot","3-1","Illinois St.","Indiana","Conklin out at home p to c."
"04/27/2022","Normal, Ill.",NA,"6","bot","3-1","Illinois St.","Indiana","Cermak singled to center field (1-2 SKB)."
"04/27/2022","Normal, Ill.",NA,"6","bot","3-1","Illinois St.","Indiana","Nichols struck out looking (1-2 BKSK)."
"04/27/2022","Normal, Ill.",NA,"6","bot","3-1","Illinois St.","Indiana","McCaw struck out swinging (0-2 KKS)."
"04/27/2022","Normal, Ill.",NA,"7","top","3-1","Indiana","Illinois St.","Serruto struck out swinging (1-2 KFBS)."
"04/27/2022","Normal, Ill.",NA,"7","top","3-1","Indiana","Illinois St.","Johnson, M. struck out looking (2-2 BFSBK)."
"04/27/2022","Normal, Ill.",NA,"7","top","3-1","Indiana","Illinois St.","Whalen flied out to rf (0-1 K)."
"04/27/2022","Normal, Ill.",NA,"7","bot","3-1","Illinois St.","Indiana","Gile grounded out to 3b (2-2 SKBBF)."
"04/27/2022","Normal, Ill.",NA,"7","bot","3-1","Illinois St.","Indiana","Olson hit by pitch (2-0 BB)."
"04/27/2022","Normal, Ill.",NA,"7","bot","3-1","Illinois St.","Indiana","Cheng singled to center field (1-1 KB)3a Olson advanced to second."
"04/27/2022","Normal, Ill.",NA,"7","bot","3-1","Illinois St.","Indiana","Sabotnik struck out swinging (0-2 KSS)."
"04/27/2022","Normal, Ill.",NA,"7","bot","3-1","Illinois St.","Indiana","Beauregard singled to second base (2-2 KBBFF)3a Cheng advanced to second3a Olson advanced to third."
"04/27/2022","Normal, Ill.",NA,"7","bot","3-1","Illinois St.","Indiana","Conklin grounded out to 2b (2-1 BFB)."
"04/27/2022","Normal, Ill.",NA,"7","bot","3-1","Illinois St.","Indiana","H: 2 LOB: 3"
"04/27/2022","Normal, Ill.",NA,"8","top","3-1","Indiana","Illinois St.","Jessee grounded out to 2b (0-1 K)."
"04/27/2022","Normal, Ill.",NA,"8","top","3-1","Indiana","Illinois St.","Ellis singled to right field (0-0)."
"04/27/2022","Normal, Ill.",NA,"8","top","3-1","Indiana","Illinois St.","Vecrumba pinch ran for Ellis."
"04/27/2022","Normal, Ill.",NA,"8","top","3-1","Indiana","Illinois St.","Mathison singled through the right side (0-1 F)3a Vecrumba advanced to third."
"04/27/2022","Normal, Ill.",NA,"8","top","3-1","Indiana","Illinois St.","Doanes reached on a fielder's choice, bunt (0-0)3a Mathison advanced to second3a Vecrumba out at home p to c."
"04/27/2022","Normal, Ill.",NA,"8","top","3-1","Indiana","Illinois St.","Tibbitts walked (3-1 KBBBB)3a Doanes advanced to second3a Mathison advanced to third."
"04/27/2022","Normal, Ill.",NA,"8","top","3-1","Indiana","Illinois St.","Goforth struck out swinging (2-2 KBSBS)."
"04/27/2022","Normal, Ill.",NA,"8","top","3-1","Indiana","Illinois St.","H: 2 LOB: 3"
"04/27/2022","Normal, Ill.",NA,"8","bot","3-1","Illinois St.","Indiana","Holderfield to p for Walker."
"04/27/2022","Normal, Ill.",NA,"8","bot","3-1","Illinois St.","Indiana","Cermak grounded out to 1b unassisted (3-2 BBBKK)."
"04/27/2022","Normal, Ill.",NA,"8","bot","3-1","Illinois St.","Indiana","Nichols grounded out to p (1-1 BS)."
"04/27/2022","Normal, Ill.",NA,"8","bot","3-1","Illinois St.","Indiana","McCaw struck out swinging (0-2 KKS)."
"04/27/2022","Normal, Ill.",NA,"9","top","3-1","Indiana","Illinois St.","Davis to p for Gagliardo."
"04/27/2022","Normal, Ill.",NA,"9","top","3-1","Indiana","Illinois St.","Serruto struck out swinging (0-2 KSS)."
"04/27/2022","Normal, Ill.",NA,"9","top","3-1","Indiana","Illinois St.","Johnson, M. struck out swinging (2-2 KBKFBS)."
"04/27/2022","Normal, Ill.",NA,"9","top","3-1","Indiana","Illinois St.","Whalen grounded out to ss (3-1 KBBB)."
"04/27/2022","Normal, Ill.",NA,"9","bot","3-1","Illinois St.","Indiana","Sharp to p for Holderfield."
"04/27/2022","Normal, Ill.",NA,"9","bot","3-1","Illinois St.","Indiana","Jessee to lf."
"04/27/2022","Normal, Ill.",NA,"9","bot","3-1","Illinois St.","Indiana","Murrison to rf for Mathison."
"04/27/2022","Normal, Ill.",NA,"9","bot","3-1","Illinois St.","Indiana","Gile struck out swinging (3-2 BBBKSS)."
"04/27/2022","Normal, Ill.",NA,"9","bot","3-1","Illinois St.","Indiana","Olson singled to left center (2-2 KBSB)."
"04/27/2022","Normal, Ill.",NA,"9","bot","3-1","Illinois St.","Indiana","Cheng grounded out to 3b (1-2 KKFB)3a Olson advanced to second."
"04/27/2022","Normal, Ill.",NA,"9","bot","3-1","Illinois St.","Indiana","Sokolove pinch hit for Sabotnik."
"04/27/2022","Normal, Ill.",NA,"9","bot","3-1","Illinois St.","Indiana","Sokolove struck out looking (1-2 KSFBK)."
"04/27/2022","Normal, Ill.",NA,"9","bot","3-1","Illinois St.","Indiana","H: 1 LOB: 1"
