"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"04/18/2019","Winston-Salem, N.C.",NA,"1","top","0-0","NC State","Wake Forest","Butler flied out to lf (1-2 KBSF)."
"04/18/2019","Winston-Salem, N.C.",NA,"1","top","0-0","NC State","Wake Forest","Wilson, W. popped up to 1b (1-2 BKSF)."
"04/18/2019","Winston-Salem, N.C.",NA,"1","top","0-0","NC State","Wake Forest","Bailey struck out swinging (1-2 BKFFS)."
"04/18/2019","Winston-Salem, N.C.",NA,"1","bot","0-0","Wake Forest","NC State","Turconi, M. walked (3-2 KBBBKB)."
"04/18/2019","Winston-Salem, N.C.",NA,"1","bot","0-0","Wake Forest","NC State","Frick, P. struck out swinging (1-2 BKFFFS)."
"04/18/2019","Winston-Salem, N.C.",NA,"1","bot","0-0","Wake Forest","NC State","Lanzilli, C. singled up the middle (1-2 SFBFF)3a Turconi, M. advanced to second."
"04/18/2019","Winston-Salem, N.C.",NA,"1","bot","0-0","Wake Forest","NC State","Lanzilli, C. advanced to second on a wild pitch3a Turconi, M. advanced to third."
"04/18/2019","Winston-Salem, N.C.",NA,"1","bot","0-0","Wake Forest","NC State","Seymour, B. walked (3-0 BBBB)."
"04/18/2019","Winston-Salem, N.C.",NA,"1","bot","0-0","Wake Forest","NC State","Tinsman, B. grounded into double play ss to 2b to 1b (3-2 BKBSB)3a Seymour, B. out on the play."
"04/18/2019","Winston-Salem, N.C.",NA,"2","top","0-0","NC State","Wake Forest","Edwards, E. singled through the left side (0-1 K)."
"04/18/2019","Winston-Salem, N.C.",NA,"2","top","0-0","NC State","Wake Forest","McDonough flied out to cf (0-0)."
"04/18/2019","Winston-Salem, N.C.",NA,"2","top","0-0","NC State","Wake Forest","Edwards, E. advanced to second on a balk."
"04/18/2019","Winston-Salem, N.C.",NA,"2","top","0-0","NC State","Wake Forest","Tresh walked (3-1 KBBBB)."
"04/18/2019","Winston-Salem, N.C.",NA,"2","top","0-0","NC State","Wake Forest","Debo struck out swinging (3-2 BSFBBFFFS)."
"04/18/2019","Winston-Salem, N.C.",NA,"2","top","0-0","NC State","Wake Forest","Vazquez flied out to cf (1-0 B)."
"04/18/2019","Winston-Salem, N.C.",NA,"2","bot","0-0","Wake Forest","NC State","Ludowig, M. singled to left center (1-2 KSB)."
"04/18/2019","Winston-Salem, N.C.",NA,"2","bot","0-0","Wake Forest","NC State","Steel, B. singled to pitcher (2-0 BB)3a Ludowig, M. advanced to second."
