"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"03/26/2022","Las Cruces, N.M.",NA,"1","top","0-0","California Baptist","New Mexico St.","Martin, D singled to center field (0-1 F)."
"03/26/2022","Las Cruces, N.M.",NA,"1","top","0-0","California Baptist","New Mexico St.","Spohn, H walked (3-0 BBBB)3a Martin, D advanced to second."
"03/26/2022","Las Cruces, N.M.",NA,"1","top","0-0","California Baptist","New Mexico St.","Castillo, C struck out swinging (0-2 FKS)."
"03/26/2022","Las Cruces, N.M.",NA,"1","top","0-0","California Baptist","New Mexico St.","Skipworth, J hit by pitch (0-1 F)3a Spohn, H advanced to second3a Martin, D advanced to third."
"03/26/2022","Las Cruces, N.M.",NA,"1","top","0-0","California Baptist","New Mexico St.","Stevenson, R hit into double play 2b to ss to 1b (0-1 F)3a Skipworth, J out on the play."
"03/26/2022","Las Cruces, N.M.",NA,"1","top","0-0","California Baptist","New Mexico St.","H: 1 LOB: 2"
"03/26/2022","Las Cruces, N.M.",NA,"1","bot","0-0","New Mexico St.","California Baptist","Dieter, B. grounded out to 3b (0-1 K)."
"03/26/2022","Las Cruces, N.M.",NA,"1","bot","0-0","New Mexico St.","California Baptist","Jimenez, K. struck out swinging (0-2 KKS)."
"03/26/2022","Las Cruces, N.M.",NA,"1","bot","0-0","New Mexico St.","California Baptist","Gallina, L. struck out swinging (1-2 KBSS)."
"03/26/2022","Las Cruces, N.M.",NA,"2","top","0-0","California Baptist","New Mexico St.","Carpentier,M grounded out to ss (3-2 BKSBB)."
"03/26/2022","Las Cruces, N.M.",NA,"2","top","0-0","California Baptist","New Mexico St.","Simon, M struck out swinging (1-2 KBSFS)."
"03/26/2022","Las Cruces, N.M.",NA,"2","top","0-0","California Baptist","New Mexico St.","Caballero,U singled up the middle (0-1 S)."
"03/26/2022","Las Cruces, N.M.",NA,"2","top","0-0","California Baptist","New Mexico St.","Caballero,U out at first p to 1b, picked off."
"03/26/2022","Las Cruces, N.M.",NA,"2","top","0-0","California Baptist","New Mexico St.","H: 1"
"03/26/2022","Las Cruces, N.M.",NA,"2","bot","0-0","New Mexico St.","California Baptist","Funke, N. struck out swinging (0-2 KKS)."
"03/26/2022","Las Cruces, N.M.",NA,"2","bot","0-0","New Mexico St.","California Baptist","Villareal, C grounded out to 2b (1-2 KSB)."
"03/26/2022","Las Cruces, N.M.",NA,"2","bot","0-0","New Mexico St.","California Baptist","Godfrey, P. out at first 1b to p (0-2 KF)."
"03/26/2022","Las Cruces, N.M.",NA,"3","top","0-0","California Baptist","New Mexico St.","Paino, J singled down the rf line (1-0 B)."
