"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"02/22/2020","Tallahassee, Fla.",NA,"1","top","0-0","Cincinnati","Florida St.","MERCER lined out to cf."
"02/22/2020","Tallahassee, Fla.",NA,"1","top","0-0","Cincinnati","Florida St.","WIEMER reached on a throwing error by ss."
"02/22/2020","Tallahassee, Fla.",NA,"1","top","0-0","Cincinnati","Florida St.","BELLINI struck out swinging."
"02/22/2020","Tallahassee, Fla.",NA,"1","top","0-0","Cincinnati","Florida St.","STAPP reached on a fielding error by ss WIEMER advanced to second."
"02/22/2020","Tallahassee, Fla.",NA,"1","top","0-0","Cincinnati","Florida St.","SANTIAGO struck out swinging, out at first c to 1b."
"02/22/2020","Tallahassee, Fla.",NA,"1","bot","0-0","Florida St.","Cincinnati","MARTIN, T. singled to shortstop."
"02/22/2020","Tallahassee, Fla.",NA,"1","bot","0-0","Florida St.","Cincinnati","NELSON, M. flied out to lf."
"02/22/2020","Tallahassee, Fla.",NA,"1","bot","0-0","Florida St.","Cincinnati","ALBERT, R. struck out swinging."
"02/22/2020","Tallahassee, Fla.",NA,"1","bot","0-0","Florida St.","Cincinnati","CABELL, E. struck out looking."
"02/22/2020","Tallahassee, Fla.",NA,"2","top","0-0","Cincinnati","Florida St.","MERRITT walked."
"02/22/2020","Tallahassee, Fla.",NA,"2","top","0-0","Cincinnati","Florida St.","POWELL singled through the left side MERRITT advanced to second."
"02/22/2020","Tallahassee, Fla.",NA,"2","top","0-0","Cincinnati","Florida St.","POWELL advanced to second on a wild pitch MERRITT advanced to third on a wild pitch."
"02/22/2020","Tallahassee, Fla.",NA,"2","top","0-0","Cincinnati","Florida St.","MEYER, N struck out swinging."
"02/22/2020","Tallahassee, Fla.",NA,"2","top","2-0","Cincinnati","Florida St.","JOHNSON singled up the middle, advanced to second, 2 RBI POWELL scored MERRITT scored."
"02/22/2020","Tallahassee, Fla.",NA,"2","top","2-0","Cincinnati","Florida St.","MERCER walked."
