"date","location","attendance","inning","inning_top_bot","score","batting","fielding","description"
"02/17/2019","Chapel Hill, N.C.",NA,"1","top","0-0","Xavier","North Carolina","GIVIN struck out swinging (3-2)."
"02/17/2019","Chapel Hill, N.C.",NA,"1","top","0-0","Xavier","North Carolina","SHEPSKI singled to center field (0-1)."
"02/17/2019","Chapel Hill, N.C.",NA,"1","top","0-0","Xavier","North Carolina","GRAMMES reached on a fielders choice (0-2) SHEPSKI out at second 2b unassisted."
"02/17/2019","Chapel Hill, N.C.",NA,"1","top","0-0","Xavier","North Carolina","WARKENTIN struck out swinging (1-2)."
"02/17/2019","Chapel Hill, N.C.",NA,"1","bot","0-1","North Carolina","Xavier","Harris homered to right field, RBI (3-2)."
"02/17/2019","Chapel Hill, N.C.",NA,"1","bot","0-1","North Carolina","Xavier","Busch hit by pitch (3-2)."
"02/17/2019","Chapel Hill, N.C.",NA,"1","bot","0-1","North Carolina","Xavier","Busch out at second c to 2b, caught stealing."
"02/17/2019","Chapel Hill, N.C.",NA,"1","bot","0-1","North Carolina","Xavier","Sabato struck out swinging (3-2)."
"02/17/2019","Chapel Hill, N.C.",NA,"1","bot","0-1","North Carolina","Xavier","Roberts singled (1-1)."
"02/17/2019","Chapel Hill, N.C.",NA,"1","bot","0-1","North Carolina","Xavier","Freeman flied out to rf (0-0)."
"02/17/2019","Chapel Hill, N.C.",NA,"2","top","0-1","Xavier","North Carolina","MAJOR flied out to lf (1-0)."
"02/17/2019","Chapel Hill, N.C.",NA,"2","top","0-1","Xavier","North Carolina","MONASTRA singled down the rf line (3-2)."
"02/17/2019","Chapel Hill, N.C.",NA,"2","top","0-1","Xavier","North Carolina","ALTENBERGER walked (3-2) MONASTRA advanced to second."
"02/17/2019","Chapel Hill, N.C.",NA,"2","top","0-1","Xavier","North Carolina","FOURNIER singled (0-0) ALTENBERGER advanced to second MONASTRA advanced to third."
"02/17/2019","Chapel Hill, N.C.",NA,"2","top","1-1","Xavier","North Carolina","HOUSINGER flied out to cf, SAC, RBI (3-1) ALTENBERGER advanced to third MONASTRA scored."
"02/17/2019","Chapel Hill, N.C.",NA,"2","top","1-1","Xavier","North Carolina","ALTENBERGER out at third c to 3b, picked off."
"02/17/2019","Chapel Hill, N.C.",NA,"2","bot","1-1","North Carolina","Xavier","McGee walked (3-1)."
"02/17/2019","Chapel Hill, N.C.",NA,"2","bot","1-1","North Carolina","Xavier","Martorano walked (3-1) McGee advanced to second."
"02/17/2019","Chapel Hill, N.C.",NA,"2","bot","1-1","North Carolina","Xavier","Casparius singled to center field (1-2) Martorano advanced to second McGee advanced to third."
