App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,score,Pitches
1,,0.0,0.0,0,3,3,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,3,0,,05/12/2019,away,14781,234,Florida St.,9,True,2,7,-5,loss,4791286,575,1774367,2019,2 - 7,13.0
1,,2.0,0.0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,,1,4,0,0,0,3,0,,05/17/2019,home,14781,609,Saint Louis,9,True,7,9,-2,loss,4792417,575,1774367,2019,7 - 9,17.0
1,,2.1,0.0,3,1,0,2,2,0,12,8,0,0,0,0,0,0,1,2,1,1,1,,2,3,0,1,0,3,1,,05/22/2019,away,14781,236,Fordham,10,True,6,7,-1,loss,4794523,575,1774367,2019,6 - 7,42.0
1,,1.0,0.0,2,1,1,1,3,0,7,5,0,0,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,5,0,,03/17/2019,away,14781,741,VMI,9,True,1,11,-10,loss,4738838,352,2137541,2019,1 - 11,34.0
1,,1.0,0.0,2,3,3,1,2,0,6,5,0,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,2,1,,03/20/2019,home,14781,540,Penn,9,True,2,13,-11,loss,4742236,352,2137541,2019,2 - 13,0.0
1,,0.2,0.0,4,4,4,0,0,0,7,7,1,0,0,1,0,0,0,2,2,0,0,,2,0,0,0,0,2,0,,03/24/2019,home,14781,342,Lafayette,9,True,2,14,-12,loss,4746382,352,2137541,2019,2 - 14,23.0
1,,2.2,0.0,2,2,2,3,1,0,13,10,1,0,0,0,0,0,0,0,0,0,0,,4,3,0,0,0,1,0,,03/27/2019,home,14781,617,Saint Peter's,9,True,13,5,8,win,4750108,352,2137541,2019,13 - 5,40.0
1,,3.0,0.0,6,3,3,0,4,0,16,16,0,0,0,1,1,0,0,0,0,0,0,,4,1,0,0,0,1,0,,04/02/2019,home,14781,340,La Salle,9,True,6,14,-8,loss,4756439,352,2137541,2019,6 - 14,63.0
1,,6.0,0.0,3,1,0,3,5,0,25,21,0,0,0,0,0,1,0,0,0,0,0,,9,3,1,0,0,1,2,,04/10/2019,home,14781,222,Fairleigh Dickinson,9,True,8,3,5,win,4765063,352,2137541,2019,8 - 3,0.0
1,,5.2,0.0,5,0,0,1,4,0,24,22,0,0,0,0,0,1,0,0,0,0,0,,4,7,1,0,0,1,0,,04/17/2019,away,14781,342,Lafayette,9,True,12,1,11,win,4773040,352,2137541,2019,12 - 1,90.0
1,,1.1,0.0,3,1,1,0,0,0,7,5,1,0,0,0,0,0,0,2,2,1,1,,3,1,0,0,0,2,0,,04/21/2019,home,14781,83,Bucknell,9,True,6,4,2,win,4776995,352,2137541,2019,6 - 4,13.0
1,,2.2,0.0,1,0,0,1,1,0,10,9,0,0,0,0,0,0,0,2,1,0,0,,3,4,0,0,0,2,1,,04/28/2019,away,14781,83,Bucknell,9,True,5,6,-1,loss,4783048,352,2137541,2019,5 - 6,45.0
1,,9.0,1.0,5,2,2,2,8,0,34,30,1,0,0,2,0,2,0,0,0,0,0,,8,9,1,0,0,1,1,,05/06/2019,home,14781,285,Holy Cross,9,True,5,2,3,win,4788685,352,2137541,2019,5 - 2,114.0
1,,1.0,0.0,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,7,0,,02/16/2019,home,14781,1356,Seattle U,10,True,11,10,1,win,4707732,465,1772716,2019,11 - 10,23.0
1,,2.2,0.0,1,0,0,3,1,0,11,8,0,0,0,0,0,0,0,0,0,0,0,,2,4,0,0,0,2,0,,02/19/2019,home,14781,104,UC Santa Barbara,9,True,2,13,-11,loss,4710089,465,1772716,2019,2 - 13,33.0
1,,2.0,0.0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,2,4,0,0,0,2,0,,02/26/2019,home,14781,732,Utah,9,True,7,16,-9,loss,4716603,465,1772716,2019,7 - 16,21.0
1,,2.1,0.0,0,2,0,1,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,,2,3,0,0,0,3,0,,03/02/2019,away,14781,96,Fresno St.,9,True,7,3,4,win,4721945,465,1772716,2019,7 - 3,37.0
1,,1.0,0.0,1,1,1,1,1,0,5,3,0,1,0,0,0,0,0,0,0,0,1,,0,2,1,0,0,5,0,,03/08/2019,home,14781,72,Bradley,15,True,3,2,1,win,4727299,465,1772716,2019,3 - 2,20.0
1,,2.1,0.0,0,0,0,0,2,0,7,7,0,0,0,0,0,0,0,1,0,0,0,,3,2,0,0,0,2,0,,03/12/2019,home,14781,754,Washington St.,9,True,17,3,14,win,4732798,465,1772716,2019,17 - 3,19.0
1,,2.0,0.0,0,0,0,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,0,2,0,,03/19/2019,home,14781,101,CSUN,9,True,6,5,1,win,4741346,465,1772716,2019,6 - 5,22.0
1,,2.0,0.0,4,4,2,0,3,0,11,11,1,0,0,2,0,0,0,0,0,0,0,,2,2,0,0,0,2,0,,03/23/2019,home,14781,466,Nevada,9,True,8,5,3,win,4746395,465,1772716,2019,8 - 5,27.0
1,,0.2,0.0,2,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,,0,2,0,1,0,5,0,,03/24/2019,home,14781,466,Nevada,10,True,6,7,-1,loss,4747316,465,1772716,2019,6 - 7,6.0
1,,1.1,0.0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,1,0,0,0,,1,1,0,0,0,5,0,,03/27/2019,home,14781,111,UC Riverside,9,True,12,7,5,win,4750505,465,1772716,2019,12 - 7,19.0
1,,2.0,0.0,1,0,0,0,4,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,3,0,,03/29/2019,home,14781,473,New Mexico,9,True,2,3,-1,loss,4752251,465,1772716,2019,2 - 3,26.0
1,,1.0,0.0,1,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,3,0,,04/02/2019,away,14781,1104,Grand Canyon,9,True,5,11,-6,loss,4756742,465,1772716,2019,5 - 11,19.0
1,,2.0,0.0,3,0,0,0,1,0,8,8,1,0,0,0,0,0,0,1,0,0,0,,3,1,0,0,0,2,0,,04/07/2019,away,14781,721,Air Force,9,True,7,1,6,win,4762045,465,1772716,2019,7 - 1,28.0
1,,1.0,0.0,0,0,0,1,1,0,4,2,0,0,0,0,1,0,0,1,1,0,1,,0,2,0,0,0,3,0,,04/12/2019,home,14781,630,San Jose St.,9,True,3,7,-4,loss,4767560,465,1772716,2019,3 - 7,19.0
1,,1.0,0.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,3,0,,04/13/2019,home,14781,630,San Jose St.,11,True,4,3,1,win,4769492,465,1772716,2019,4 - 3,16.0
1,,1.2,0.0,4,4,4,1,0,0,11,8,3,0,0,1,0,1,1,2,1,0,1,,2,3,0,0,0,5,0,,04/20/2019,away,14781,466,Nevada,9,True,5,16,-11,loss,4776491,465,1772716,2019,5 - 16,0.0
1,,1.0,0.0,2,3,3,2,2,0,7,5,0,0,0,0,2,0,1,0,0,0,0,,0,1,0,0,0,4,0,,04/23/2019,away,14781,28,Arizona St.,9,True,2,9,-7,loss,4778637,465,1772716,2019,2 - 9,24.0
1,,2.0,0.0,2,0,0,0,1,0,7,7,1,0,0,0,1,0,0,0,0,0,0,,3,1,0,0,0,2,0,,04/28/2019,home,14781,626,San Diego St.,9,True,5,1,4,win,4783679,465,1772716,2019,5 - 1,25.0
1,,1.0,0.0,3,2,2,0,0,0,5,5,3,0,0,0,0,0,0,2,0,0,0,,0,2,0,0,0,2,0,,05/05/2019,away,14781,288,Houston,9,True,2,9,-7,loss,4788195,465,1772716,2019,2 - 9,14.0
1,,3.1,0.0,0,0,0,0,2,0,10,10,0,0,0,0,0,0,0,3,0,0,0,,4,4,0,0,1,2,0,,05/11/2019,away,14781,473,New Mexico,9,True,4,2,2,win,4790915,465,1772716,2019,4 - 2,29.0
1,,0.1,0.0,1,1,1,1,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,2,0,,05/12/2019,away,14781,473,New Mexico,9,True,2,3,-1,loss,4791097,465,1772716,2019,2 - 3,5.0
1,,2.2,0.0,1,0,0,1,0,0,10,9,0,0,0,0,0,0,0,1,0,0,0,,3,5,0,0,0,2,0,,05/18/2019,home,14781,96,Fresno St.,9,True,4,11,-7,loss,4792587,465,1772716,2019,4 - 11,22.0
1,,3.0,0.0,3,1,1,1,4,0,13,12,1,0,0,1,0,0,1,2,0,0,0,,1,4,0,0,0,2,0,,05/25/2019,home,14781,466,Nevada,9,True,6,5,1,win,4795225,465,1772716,2019,6 - 5,43.0
1,,3.2,0.0,6,4,4,2,5,0,19,17,4,0,1,1,0,0,0,0,0,0,0,,1,5,0,1,0,1,2,,02/16/2019,away,14781,108,UC Davis,9,True,2,9,-7,loss,4707985,502,2119870,2019,2 - 9,0.0
1,,3.1,0.0,5,6,5,3,1,0,20,15,2,0,0,0,1,2,0,0,0,0,0,,4,4,0,1,0,1,1,,02/23/2019,home,14781,756,Washington,9,True,1,11,-10,loss,4714053,502,2119870,2019,1 - 11,66.0
1,,3.2,0.0,7,4,4,2,3,0,20,18,3,0,0,0,1,0,0,0,0,0,0,,4,4,0,1,0,1,2,,03/01/2019,home,14781,493,North Dakota St.,9,True,5,11,-6,loss,4718915,502,2119870,2019,5 - 11,82.0
1,,4.0,0.0,7,9,3,0,3,0,22,19,1,0,0,2,0,1,0,0,0,1,1,,1,8,0,1,0,1,1,,03/09/2019,away,14781,551,Portland,9,True,8,9,-1,loss,4728265,502,2119870,2019,8 - 9,72.0
1,,3.1,0.0,4,4,3,1,3,0,16,14,0,1,1,0,1,1,0,0,0,0,0,,3,3,0,1,0,2,0,,03/17/2019,away,14781,721,Air Force,9,True,0,6,-6,loss,4738880,502,2119870,2019,0 - 6,62.0
1,,1.2,0.0,3,4,1,3,2,0,11,8,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,1,0,,03/24/2019,home,14781,136,Chicago St.,9,True,15,9,6,win,4748243,502,2119870,2019,15 - 9,45.0
1,,5.1,0.0,4,5,2,2,3,0,22,19,3,0,0,0,0,0,0,0,0,1,0,,6,5,0,1,0,1,1,,03/30/2019,away,14781,536,UTRGV,9,True,1,11,-10,loss,4753279,502,2119870,2019,1 - 11,82.0
1,,4.2,0.0,6,2,2,1,3,0,21,17,1,0,0,0,1,1,0,0,0,1,1,,6,4,0,0,0,1,2,,04/06/2019,home,14781,30024,Utah Valley,9,True,4,5,-1,loss,4760965,502,2119870,2019,4 - 5,75.0
1,,6.2,0.0,4,4,4,3,0,0,28,22,0,0,0,2,1,2,0,0,0,1,0,,7,12,0,1,0,1,0,,04/13/2019,away,14781,472,New Mexico St.,9,True,0,5,-5,loss,4768941,502,2119870,2019,0 - 5,99.0
1,,2.2,0.0,11,9,4,1,1,0,21,18,1,0,0,0,0,0,0,0,0,0,2,,0,7,0,1,0,1,0,,04/20/2019,away,14781,94,CSU Bakersfield,9,True,4,16,-12,loss,4776632,502,2119870,2019,4 - 16,75.0
1,,3.1,0.0,1,1,1,0,4,0,11,11,0,1,0,0,0,0,0,2,0,0,0,,1,5,1,0,0,2,1,,05/03/2019,home,14781,102,Sacramento St.,9,True,8,6,2,win,4786362,502,2119870,2019,8 - 6,45.0
1,,2.0,0.0,3,2,2,1,4,0,10,8,0,0,0,0,1,0,0,0,0,0,1,,0,2,0,0,0,2,2,,05/05/2019,home,14781,102,Sacramento St.,9,True,2,12,-10,loss,4788206,502,2119870,2019,2 - 12,34.0
1,,2.0,0.0,10,11,11,1,3,0,18,17,5,1,0,2,1,0,0,0,0,0,0,,1,3,0,1,0,1,1,,05/12/2019,away,14781,1104,Grand Canyon,9,True,2,13,-11,loss,4791128,502,2119870,2019,2 - 13,61.0
1,,5.2,0.0,2,5,0,2,6,0,23,21,0,0,0,0,0,0,0,0,0,0,0,,7,4,0,0,0,1,1,,05/16/2019,home,14781,1356,Seattle U,9,True,12,6,6,win,4791746,502,2119870,2019,12 - 6,100.0
1,,2.0,0.0,2,0,0,0,3,0,7,7,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,2,0,,02/16/2019,home,14781,487,North Ala.,9,True,1,2,-1,loss,4707163,315,1768982,2019,1 - 2,0.0
1,,2.0,0.0,0,1,1,1,1,0,8,5,0,0,0,0,1,2,0,2,0,0,0,,1,3,0,0,0,2,0,,02/23/2019,away,14781,316,Jacksonville,9,True,2,5,-3,loss,4715579,315,1768982,2019,2 - 5,31.0
1,,0.1,0.0,4,2,2,0,0,0,5,5,1,0,0,1,0,0,0,1,1,0,0,,0,1,0,1,0,3,0,,03/02/2019,home,14781,231,FIU,9,True,2,5,-3,loss,4721004,315,1768982,2019,2 - 5,13.0
1,,1.0,0.0,2,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,5,0,,03/06/2019,away,14781,257,Georgia,9,True,1,5,-4,loss,4724619,315,1768982,2019,1 - 5,0.0
1,,0.0,0.0,2,0,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,5,0,,03/08/2019,home,14781,201,Eastern Ill.,12,True,6,5,1,win,4726820,315,1768982,2019,6 - 5,13.0
1,,1.1,0.0,1,0,0,0,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,3,0,,03/16/2019,home,14781,559,Purdue,9,True,5,9,-4,loss,4737277,315,1768982,2019,5 - 9,19.0
1,,1.0,0.0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,2,2,0,0,,1,1,1,0,0,3,0,,03/23/2019,away,14781,454,Murray St.,9,True,4,2,2,win,4745169,315,1768982,2019,4 - 2,18.0
1,,1.0,0.0,2,1,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,1,0,,2,0,0,0,0,5,0,,03/27/2019,home,14781,7,Alabama St.,9,True,5,9,-4,loss,4750721,315,1768982,2019,5 - 9,13.0
1,,2.2,0.0,5,3,3,0,4,0,13,12,1,1,0,0,0,0,0,2,0,0,1,,0,4,0,0,0,2,1,,03/31/2019,home,14781,692,Tennessee Tech,9,True,8,7,1,win,4755161,315,1768982,2019,8 - 7,43.0
1,,2.0,0.0,0,0,0,1,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,2,0,,04/12/2019,home,14781,14927,Belmont,9,True,9,0,9,win,4767443,315,1768982,2019,9 - 0,29.0
1,,0.2,0.0,5,6,6,1,1,0,8,7,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,1,,04/23/2019,home,14781,37,Auburn,9,True,2,14,-12,loss,4778593,315,1768982,2019,2 - 14,24.0
1,,2.1,0.0,2,2,0,0,3,0,10,9,1,0,0,0,0,1,0,1,0,0,0,,2,1,0,0,0,2,2,,04/26/2019,home,14781,444,Morehead St.,9,True,0,5,-5,loss,4780900,315,1768982,2019,0 - 5,36.0
1,,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,3,0,,05/06/2019,away,14781,695,UT Martin,9,True,20,2,18,win,4788722,315,1768982,2019,20 - 2,16.0
1,,0.2,0.0,2,1,1,0,1,0,4,4,2,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,6,0,,05/08/2019,home,14781,257,Georgia,11,True,9,8,1,win,4789426,315,1768982,2019,9 - 8,20.0
1,,0.2,0.0,1,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,3,1,,05/11/2019,home,14781,660,SIUE,9,True,3,2,1,win,4790649,315,1768982,2019,3 - 2,16.0
1,,1.1,0.0,0,0,0,1,3,0,5,4,0,0,0,0,1,0,0,2,1,0,0,,0,1,0,0,0,5,0,,05/18/2019,away,14781,43,Austin Peay,9,True,13,8,5,win,4792494,315,1768982,2019,13 - 8,27.0
1,,2.0,0.0,2,3,3,2,1,0,10,8,0,0,0,0,0,0,0,0,0,0,0,,1,4,0,0,0,2,1,,05/31/2019,away,14781,433,Ole Miss,9,True,2,16,-14,loss,4797744,315,1768982,2019,2 - 16,0.0
1,,1.0,0.0,1,1,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,5,0,,06/02/2019,home,14781,433,Ole Miss,9,True,4,19,-15,loss,4798081,315,1768982,2019,4 - 19,24.0
1,,2.0,0.0,4,3,3,1,0,0,11,10,2,0,0,1,0,0,0,0,0,0,0,,3,3,0,0,0,3,0,,02/15/2019,away,14781,769,Western Caro.,9,True,9,21,-12,loss,4705274,514,2125151,2019,9 - 21,0.0
1,,1.1,0.0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,,1,3,0,0,0,4,0,,02/22/2019,away,14781,444,Morehead St.,9,True,3,16,-13,loss,4711682,514,2125151,2019,3 - 16,12.0
1,,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,1,0,0,3,3,0,0,,1,0,0,0,0,5,1,,02/22/2019,away,14781,444,Morehead St.,9,True,0,11,-11,loss,4711893,514,2125151,2019,0 - 11,20.0
1,,0.1,0.0,2,3,3,0,0,0,4,3,1,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,2,0,,03/01/2019,away,14781,414,Miami (OH),9,True,2,10,-8,loss,4719554,514,2125151,2019,2 - 10,0.0
1,,3.0,0.0,3,4,2,2,2,0,14,12,0,0,0,3,1,0,0,3,3,0,0,,6,1,0,0,0,3,1,,03/10/2019,away,14781,202,Eastern Ky.,9,True,10,16,-6,loss,4729757,514,2125151,2019,10 - 16,43.0
1,,2.0,0.0,4,2,0,0,1,0,10,10,1,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,5,0,,03/13/2019,away,14781,71,Bowling Green,9,True,3,6,-3,loss,4733509,514,2125151,2019,3 - 6,0.0
1,,1.1,0.0,4,3,3,3,0,0,11,7,0,0,0,0,0,0,0,0,0,1,0,,2,2,0,0,0,2,0,,03/23/2019,away,14781,817,Youngstown St.,11,True,7,5,2,win,4756994,514,2125151,2019,7 - 5,38.0
1,,2.0,0.0,4,2,2,1,1,0,11,10,2,0,1,0,1,0,0,0,0,0,0,,3,2,0,0,0,2,0,,04/03/2019,away,14781,204,Eastern Mich.,9,True,14,8,6,win,4758157,514,2125151,2019,14 - 8,47.0
1,,5.0,0.0,9,6,6,4,3,0,28,23,0,0,0,0,2,0,0,0,0,0,1,,6,5,0,0,0,1,1,,04/10/2019,home,14781,204,Eastern Mich.,9,True,10,9,1,win,4765215,514,2125151,2019,10 - 9,0.0
1,,1.0,0.0,2,1,1,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,4,0,,04/23/2019,away,14781,416,Michigan St.,9,True,2,12,-10,loss,4778529,514,2125151,2019,2 - 12,15.0
1,,5.0,0.0,7,8,7,3,2,0,28,20,0,0,0,1,1,2,0,0,0,2,1,,7,6,0,1,0,1,0,,05/07/2019,away,14781,129,Central Mich.,9,True,3,14,-11,loss,4789132,514,2125151,2019,3 - 14,0.0
1,,4.0,0.0,11,11,11,3,2,0,26,23,4,0,0,3,1,0,0,0,0,0,0,,3,7,0,1,0,1,0,,05/16/2019,home,14781,810,Wright St.,9,True,10,28,-18,loss,4791729,514,2125151,2019,10 - 28,0.0
1,,1.0,0.0,4,2,2,2,2,0,9,7,1,0,0,0,0,0,0,2,2,0,0,,0,1,0,0,0,4,2,,02/16/2019,away,14781,654,Southeast Mo. St.,9,True,1,5,-4,loss,4735345,774,1987812,2019,1 - 5,31.0
1,,1.1,0.0,0,0,0,2,0,0,5,3,0,0,0,0,0,0,0,1,0,0,0,,1,2,0,0,0,6,0,,02/24/2019,away,14781,28600,Lipscomb,9,True,5,13,-8,loss,4715467,774,1987812,2019,5 - 13,0.0
1,,0.0,0.0,0,2,2,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,,0,0,0,1,0,8,0,,03/03/2019,away,14781,651,South Fla.,9,True,9,10,-1,loss,4722619,774,1987812,2019,9 - 10,0.0
1,,1.0,0.0,2,1,1,1,2,0,6,5,0,0,0,0,1,0,0,0,0,0,0,,0,1,0,0,0,4,0,,03/05/2019,home,14781,739,Villanova,9,True,11,2,9,win,4723918,774,1987812,2019,11 - 2,26.0
1,,2.2,0.0,1,0,0,1,1,0,9,8,0,0,0,0,0,0,0,3,0,0,0,,3,3,0,0,0,4,0,,03/09/2019,away,14781,2711,North Florida,9,True,2,11,-9,loss,4727512,774,1987812,2019,2 - 11,39.0
1,,1.0,0.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,2,1,0,0,,2,1,0,0,0,7,0,,05/07/2019,away,14781,545,Pittsburgh,9,True,3,14,-11,loss,4789005,774,1987812,2019,3 - 14,9.0
1,,3.1,0.0,3,1,1,3,4,0,16,11,1,0,0,0,1,0,0,3,2,0,2,,2,4,0,0,0,2,1,,02/16/2019,home,14781,248,George Mason,9,True,4,9,-5,loss,4707755,388,2137233,2019,4 - 9,0.0
1,,0.2,0.0,1,1,1,0,0,0,3,3,0,0,0,1,0,0,0,2,2,0,0,,1,1,0,0,0,2,0,,03/09/2019,home,14781,204,Eastern Mich.,9,True,8,5,3,win,4728390,388,2137233,2019,8 - 5,0.0
1,,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,5,0,,03/10/2019,home,14781,204,Eastern Mich.,9,True,25,3,22,win,4732327,388,2137233,2019,25 - 3,0.0
1,,0.0,0.0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,,03/20/2019,home,14781,742,Virginia Tech,9,True,3,11,-8,loss,4742587,388,2137233,2019,3 - 11,7.0
1,,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,0,,03/26/2019,away,14781,519,Ohio,9,True,6,1,5,win,4749368,388,2137233,2019,6 - 1,4.0
1,,1.0,0.0,1,2,0,2,0,0,7,5,1,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,5,0,,03/27/2019,home,14781,768,West Virginia,9,True,3,15,-12,loss,4750737,388,2137233,2019,3 - 15,31.0
1,,0.1,0.0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,4,0,,04/03/2019,home,14781,769,Western Caro.,9,True,10,9,1,win,4758235,388,2137233,2019,10 - 9,11.0
1,,0.0,0.0,1,0,0,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,,04/05/2019,away,14781,664,Southern Miss.,9,True,3,10,-7,loss,4759520,388,2137233,2019,3 - 10,18.0
1,,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,5,0,,04/09/2019,away,14781,742,Virginia Tech,9,True,0,7,-7,loss,4764385,388,2137233,2019,0 - 7,2.0
1,,0.1,0.0,1,2,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,1,,04/13/2019,home,14781,772,Western Ky.,9,True,11,16,-5,loss,4769070,388,2137233,2019,11 - 16,18.0
1,,0.2,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,2,2,0,0,,0,1,0,0,0,3,0,,04/16/2019,home,14781,519,Ohio,11,True,4,3,1,win,4772008,388,2137233,2019,4 - 3,12.0
1,,2.0,0.0,1,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,2,3,0,0,0,2,0,,04/23/2019,home,14781,444,Morehead St.,9,True,4,5,-1,loss,4778265,388,2137233,2019,4 - 5,21.0
1,,1.0,0.0,0,0,0,1,1,0,5,3,0,0,0,0,0,1,0,0,0,0,0,,1,1,0,0,0,2,1,,04/26/2019,away,14781,9,UAB,9,True,1,9,-8,loss,4782274,388,2137233,2019,1 - 9,17.0
1,,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,,1,2,0,0,0,4,0,,04/28/2019,away,14781,9,UAB,9,True,5,6,-1,loss,4783716,388,2137233,2019,5 - 6,5.0
1,,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,3,0,,04/30/2019,away,14781,768,West Virginia,9,True,0,2,-2,loss,4784918,388,2137233,2019,0 - 2,6.0
