App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,score,pickoffs,Pitches
1,,2.0,0.0,1,0,0,1,3,0,8,7,0,0,0,0,0,0,0,0,0,0,0,,1,2,1,0,0,3,1,05/01/2021,home,15580,624,Sam Houston,10,True,5,4,1,win,5071504,676,2343984,2021,5 - 4,0.0,0.0
1,,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,3,1,05/09/2021,away,15580,26172,A&M-Corpus Christi,9,True,5,3,2,win,5076507,676,2343984,2021,5 - 3,0.0,10.0
1,,1.0,0.0,2,1,1,0,1,0,5,5,0,0,0,1,0,0,0,0,0,0,0,,0,2,0,0,0,4,0,05/16/2021,home,15580,508,Northwestern St.,9,True,7,2,5,win,5079050,676,2343984,2021,7 - 2,0.0,0.0
1,,2.1,0.0,1,0,0,3,1,0,11,8,0,0,0,0,1,0,0,3,1,0,0,,1,5,0,0,0,5,0,05/22/2021,away,15580,2,Abilene Christian,9,True,9,3,6,win,5081110,676,2343984,2021,9 - 3,0.0,46.0
1,0.0,0.1,0.0,1,2,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,9.0,1,0,0,1,0,4,0,02/21/2021,away,15580,792,Winthrop,9,True,9,10,-1,loss,2016475,27,2321867,2021,,0.0,
1,0.0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18.0,0,1,0,0,0,6,1,02/23/2021,away,15580,198,ETSU,9,True,5,4,1,win,2016524,27,2321867,2021,,0.0,
1,0.0,1.0,0.0,0,0,0,3,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,5,1,02/28/2021,away,15580,488,N.C. A&T,9,True,3,11,-8,loss,2026932,27,2321867,2021,,0.0,
1,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,16.0,3,0,0,0,0,5,0,03/14/2021,away,15580,460,UNCW,9,True,1,7,-6,loss,2018187,27,2321867,2021,,0.0,
1,0.0,0.2,0.0,4,3,3,2,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,35.0,2,0,0,0,0,6,0,03/16/2021,home,15580,488,N.C. A&T,9,True,14,5,9,win,2026941,27,2321867,2021,,0.0,
1,0.0,0.1,0.0,2,4,4,2,0,0,5,3,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,5,0,03/30/2021,away,15580,749,Wake Forest,9,True,7,15,-8,loss,2019627,27,2321867,2021,,0.0,
1,0.0,0.0,0.0,2,3,3,2,0,0,5,2,1,0,0,0,1,1,0,0,0,0,0,23.0,0,0,0,0,0,4,0,04/13/2021,home,15580,749,Wake Forest,9,True,0,12,-12,loss,2021047,27,2321867,2021,,0.0,
1,0.0,2.0,0.0,3,0,0,0,2,0,8,8,1,0,0,0,0,0,0,0,0,0,0,25.0,2,1,0,0,0,4,0,04/25/2021,away,15580,716,Troy,9,True,4,9,-5,loss,2022216,27,2321867,2021,,0.0,
1,0.0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2.0,0,1,0,0,0,5,0,05/02/2021,home,15580,498,ULM,9,True,5,13,-8,loss,2022914,27,2321867,2021,,0.0,
1,0.0,1.0,0.0,2,2,2,2,1,0,7,5,0,0,0,1,0,0,0,0,0,0,0,30.0,0,2,0,0,0,3,1,05/08/2021,away,15580,415,Miami (FL),9,True,1,16,-15,loss,2023235,27,2321867,2021,,0.0,
1,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8.0,0,2,0,0,0,4,0,05/11/2021,home,15580,198,ETSU,9,True,5,10,-5,loss,2023522,27,2321867,2021,,0.0,
1,0.0,2.0,0.0,0,0,0,3,2,0,10,5,0,0,0,0,1,2,1,0,0,0,0,37.0,3,0,0,0,0,2,1,05/15/2021,away,15580,32,Little Rock,9,True,2,4,-2,loss,2023651,27,2321867,2021,,0.0,
1,0.0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,21.0,0,1,0,0,0,3,0,05/18/2021,away,15580,648,South Carolina,9,True,0,2,-2,loss,2023831,27,2321867,2021,,0.0,
1,0.0,0.1,0.0,1,1,1,0,1,0,2,2,0,0,0,1,0,0,0,1,0,0,0,8.0,0,0,0,0,0,3,0,05/20/2021,home,15580,646,South Alabama,9,True,6,4,2,win,2026958,27,2321867,2021,,0.0,
1,1.0,5.0,0.0,1,1,1,2,6,0,18,16,1,0,0,0,1,0,0,0,0,0,0,75.0,3,6,1,0,0,1,2,02/21/2021,home,15580,102,Sacramento St.,9,True,3,1,2,win,2039792,28,2137071,2021,,0.0,
1,1.0,3.1,0.0,5,5,5,3,3,0,21,15,0,0,0,0,1,3,0,0,0,0,0,63.0,3,4,0,0,0,1,1,02/27/2021,home,15580,277,Hawaii,9,True,9,6,3,win,2039801,28,2137071,2021,,0.0,
1,1.0,5.0,0.0,4,0,0,0,5,0,18,18,0,0,0,0,0,0,0,0,0,0,0,64.0,2,7,1,0,0,1,2,03/06/2021,home,15580,732,Utah,9,True,4,1,3,win,2055830,28,2137071,2021,,0.0,
1,0.0,3.2,0.0,0,0,0,0,6,0,11,11,0,0,0,0,0,0,0,2,0,0,0,42.0,3,2,0,0,1,2,1,02/26/2021,home,15580,699,Texas Southern,9,True,12,1,11,win,5008858,2743,2127504,2021,12 - 1,0.0,
1,1.0,4.0,0.0,3,3,3,6,4,0,21,14,2,0,0,0,1,0,0,0,0,0,1,88.0,4,4,0,0,0,1,3,03/03/2021,away,15580,697,Texas A&M,9,True,4,6,-2,loss,5013654,2743,2127504,2021,4 - 6,0.0,
1,0.0,0.2,0.0,4,3,3,0,1,0,5,5,1,0,0,0,0,0,0,2,2,0,0,14.0,0,0,0,0,0,5,0,03/10/2021,home,15580,288,Houston,9,True,7,13,-6,loss,5020941,2743,2127504,2021,7 - 13,0.0,
1,1.0,7.0,0.0,5,2,2,0,10,0,26,25,0,0,1,0,0,1,0,0,0,0,0,105.0,4,6,0,0,0,1,6,03/13/2021,away,15580,508,Northwestern St.,9,True,3,2,1,win,5024687,2743,2127504,2021,3 - 2,0.0,
1,0.0,5.0,0.0,7,2,1,0,6,0,21,20,1,0,0,0,1,0,0,0,0,0,0,78.0,2,5,1,0,0,4,4,03/19/2021,home,15580,655,Southeastern La.,13,True,6,5,1,win,5030183,2743,2127504,2021,6 - 5,0.0,
1,0.0,1.0,0.0,1,0,0,0,1,0,5,4,1,0,0,0,0,1,0,0,0,0,0,19.0,1,1,0,0,1,4,0,03/21/2021,home,15580,655,Southeastern La.,9,True,5,3,2,win,5032888,2743,2127504,2021,5 - 3,0.0,
1,0.0,1.0,0.0,1,1,1,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,16.0,2,0,1,0,0,4,0,03/27/2021,home,15580,1004,Central Ark.,9,True,12,11,1,win,5039048,2743,2127504,2021,12 - 11,0.0,
1,1.0,4.0,0.0,4,1,1,0,3,0,18,17,1,0,0,0,0,1,0,0,0,0,0,64.0,4,5,0,0,0,1,1,03/27/2021,home,15580,1004,Central Ark.,9,True,10,2,8,win,5039606,2743,2127504,2021,10 - 2,0.0,
1,1.0,3.2,0.0,6,7,6,5,5,0,23,16,2,0,0,1,0,1,0,0,0,0,1,0.0,3,3,0,0,0,1,2,04/02/2021,away,15580,676,SFA,9,True,15,9,6,win,5050266,2743,2127504,2021,15 - 9,0.0,
1,1.0,8.0,1.0,7,4,4,0,8,0,32,30,0,0,0,2,1,1,0,0,0,1,0,102.0,9,7,0,1,0,1,2,04/10/2021,away,15580,402,McNeese,9,True,1,4,-3,loss,5052751,2743,2127504,2021,1 - 4,0.0,
1,1.0,5.0,0.0,10,8,2,2,3,0,29,26,1,0,0,0,0,0,0,0,0,0,1,96.0,7,5,0,1,0,1,1,04/17/2021,home,15580,474,New Orleans,9,True,5,13,-8,loss,5059857,2743,2127504,2021,5 - 13,1.0,
1,1.0,3.1,0.0,8,6,6,1,0,0,19,18,3,0,0,2,0,0,0,0,0,0,0,66.0,5,4,0,1,0,1,0,04/24/2021,away,15580,2,Abilene Christian,9,True,7,10,-3,loss,5065399,2743,2127504,2021,7 - 10,0.0,
1,0.0,1.0,0.0,1,0,0,0,3,0,4,4,1,0,0,0,0,0,0,1,1,0,0,20.0,0,0,0,0,1,2,0,05/01/2021,away,15580,483,Nicholls,9,True,3,2,1,win,5071601,2743,2127504,2021,3 - 2,0.0,
1,1.0,3.2,0.0,10,5,5,1,2,0,19,18,0,0,1,0,0,0,0,0,0,0,0,72.0,1,5,0,1,0,1,1,05/02/2021,away,15580,483,Nicholls,9,True,5,7,-2,loss,5072103,2743,2127504,2021,5 - 7,0.0,
1,0.0,2.0,0.0,1,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,24.0,3,1,0,0,0,3,0,05/07/2021,home,15580,287,Houston Baptist,9,True,9,4,5,win,5074967,2743,2127504,2021,9 - 4,0.0,
1,0.0,2.0,0.0,3,0,0,0,0,0,8,7,0,0,0,0,0,0,0,3,2,0,1,20.0,3,2,0,0,1,3,0,05/07/2021,home,15580,287,Houston Baptist,9,True,5,4,1,win,5074775,2743,2127504,2021,5 - 4,0.0,
1,0.0,2.0,0.0,0,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,26.0,0,5,0,0,1,3,0,05/09/2021,home,15580,287,Houston Baptist,9,True,3,2,1,win,5076353,2743,2127504,2021,3 - 2,0.0,
1,0.0,3.0,0.0,2,1,1,1,4,0,11,10,0,0,0,1,0,0,0,1,0,0,0,33.0,2,2,0,0,1,3,2,05/21/2021,home,15580,346,Lamar University,9,True,6,4,2,win,5080447,2743,2127504,2021,6 - 4,0.0,
1,0.0,1.1,0.0,4,4,4,1,0,0,9,7,1,0,0,1,0,0,0,0,0,1,0,34.0,3,1,0,0,0,4,0,05/22/2021,home,15580,346,Lamar University,9,True,3,13,-10,loss,5081166,2743,2127504,2021,3 - 13,0.0,
1,,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,3,0,03/16/2021,home,15580,52,Bellarmine,9,True,3,7,-4,loss,5027559,772,2493242,2021,3 - 7,0.0,13.0
1,,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,2,0,03/20/2021,home,15580,735,Valparaiso,11,True,6,8,-2,loss,5031449,772,2493242,2021,6 - 8,0.0,11.0
1,,1.0,0.0,2,2,2,1,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,3,0,03/23/2021,away,15580,367,Louisville,9,True,6,13,-7,loss,5035058,772,2493242,2021,6 - 13,0.0,21.0
1,,1.0,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,3,1,03/27/2021,home,15580,458,Charlotte,9,True,0,6,-6,loss,5039139,772,2493242,2021,0 - 6,0.0,14.0
1,,0.1,0.0,1,2,2,0,0,0,3,2,1,0,0,0,0,1,0,1,1,0,0,,0,1,0,0,0,3,0,03/28/2021,home,15580,458,Charlotte,10,True,17,16,1,win,5040791,772,2493242,2021,17 - 16,0.0,10.0
1,,0.1,0.0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,2,0,04/02/2021,away,15580,231,FIU,9,True,2,3,-1,loss,5044177,772,2493242,2021,2 - 3,0.0,11.0
1,,1.1,0.0,0,1,1,0,2,0,6,4,0,0,0,0,0,2,0,0,0,0,0,,2,0,0,0,0,3,0,04/16/2021,home,15580,419,Middle Tenn.,9,True,5,7,-2,loss,5057769,772,2493242,2021,5 - 7,0.0,27.0
1,,0.1,0.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,2,0,04/24/2021,away,15580,664,Southern Miss.,9,True,0,3,-3,loss,5067264,772,2493242,2021,0 - 3,0.0,6.0
1,,0.2,0.0,1,0,0,0,1,0,3,3,0,0,0,0,2,0,0,3,3,0,0,,1,0,0,0,0,5,0,05/16/2021,away,15580,523,Old Dominion,9,True,2,13,-11,loss,5079054,772,2493242,2021,2 - 13,0.0,11.0
1,0.0,1.0,0.0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,2,0,03/06/2021,home,15580,509,Northwestern,9,True,2,5,-3,loss,5019407,539,2131366,2021,2 - 5,0.0,
1,0.0,0.1,0.0,3,4,4,1,0,0,6,5,2,1,0,0,0,0,0,3,3,0,0,27.0,1,0,0,0,0,3,0,03/13/2021,away,15580,306,Indiana,9,True,0,8,-8,loss,5024471,539,2131366,2021,0 - 8,0.0,
1,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,0,3,0,03/20/2021,home,15580,392,Maryland,9,True,10,19,-9,loss,5076090,539,2131366,2021,10 - 19,0.0,
1,0.0,2.0,0.0,3,0,0,0,3,0,9,9,0,0,0,0,0,0,0,2,2,0,0,29.0,1,2,0,0,0,2,1,04/09/2021,away,15580,416,Michigan St.,9,True,4,7,-3,loss,5051151,539,2131366,2021,4 - 7,0.0,
1,0.0,1.0,0.0,3,1,1,0,1,0,6,5,0,0,0,0,0,0,0,1,1,0,1,19.0,1,1,0,0,0,6,0,04/11/2021,home,15580,559,Purdue,9,True,5,8,-3,loss,5053862,539,2131366,2021,5 - 8,0.0,
1,0.0,1.1,0.0,2,0,0,0,4,0,6,6,1,0,0,0,0,0,0,2,2,0,0,30.0,0,0,0,0,0,3,2,04/17/2021,home,15580,463,Nebraska,9,True,2,11,-9,loss,5058510,539,2131366,2021,2 - 11,0.0,
1,0.0,1.1,0.0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,10.0,2,2,0,0,0,3,0,05/02/2021,home,15580,416,Michigan St.,9,True,5,3,2,win,5071995,539,2131366,2021,5 - 3,0.0,
1,0.0,2.0,0.0,2,0,0,1,2,0,9,8,0,0,0,0,0,0,0,0,0,0,0,43.0,1,3,0,0,0,2,1,05/07/2021,away,15580,312,Iowa,9,True,2,4,-2,loss,5074835,539,2131366,2021,2 - 4,0.0,
1,0.0,1.2,0.0,1,1,0,0,1,0,8,7,0,0,0,0,0,0,0,1,0,1,0,29.0,1,3,0,0,0,2,1,05/16/2021,home,15580,587,Rutgers,9,True,0,5,-5,loss,5079082,539,2131366,2021,0 - 5,0.0,
1,0.0,1.0,0.0,2,1,1,0,2,0,6,5,0,0,0,1,1,1,0,0,0,0,0,25.0,0,1,0,0,0,5,2,05/22/2021,away,15580,301,Illinois,9,True,8,14,-6,loss,5081280,539,2131366,2021,8 - 14,0.0,
1,0.0,0.1,0.0,0,2,2,1,0,0,3,1,0,0,0,0,1,1,0,1,0,0,0,12.0,1,0,0,0,0,3,0,05/27/2021,away,15580,559,Purdue,9,True,4,7,-3,loss,5082315,539,2131366,2021,4 - 7,0.0,
1,,3.0,0.0,5,9,7,4,4,0,21,15,1,2,0,1,2,2,0,0,0,0,0,,3,2,0,1,0,1,0,02/25/2021,home,15580,471,NJIT,9,True,5,16,-11,loss,5007551,741,2135100,2021,5 - 16,0.0,0.0
1,,0.2,0.0,1,1,1,2,0,0,6,3,0,0,0,0,2,1,0,0,0,0,0,,0,2,0,0,0,4,0,03/02/2021,away,15580,740,VCU,9,True,8,10,-2,loss,5013148,741,2135100,2021,8 - 10,0.0,17.0
1,,5.0,0.0,5,3,3,3,5,0,23,19,1,0,0,1,1,1,0,0,0,0,0,,4,5,1,0,0,1,2,03/13/2021,home,15580,317,James Madison,9,True,17,7,10,win,5024765,741,2135100,2021,17 - 7,0.0,0.0
1,,0.1,0.0,1,3,3,3,0,0,6,2,0,0,0,1,0,1,0,0,0,0,0,,1,0,0,0,0,3,0,03/16/2021,home,15580,563,Radford,9,True,3,12,-9,loss,5027492,741,2135100,2021,3 - 12,0.0,21.0
1,,3.0,0.0,3,2,2,5,1,0,16,11,0,0,0,0,0,0,0,0,0,0,0,,4,3,0,1,0,1,0,03/20/2021,away,15580,198,ETSU,9,True,2,7,-5,loss,5031904,741,2135100,2021,2 - 7,1.0,74.0
1,,3.0,0.0,7,5,5,2,2,0,17,15,0,0,0,2,1,0,0,0,0,0,0,,3,3,0,1,0,1,1,03/27/2021,home,15580,459,UNC Greensboro,9,True,3,11,-8,loss,5039664,741,2135100,2021,3 - 11,0.0,73.0
1,,5.0,0.0,3,0,0,0,4,0,18,18,3,0,0,0,1,0,0,0,0,0,0,,3,8,0,0,0,2,0,04/03/2021,away,15580,625,Samford,9,True,6,7,-1,loss,5046167,741,2135100,2021,6 - 7,0.0,0.0
1,,3.0,0.0,7,6,5,2,2,0,17,15,2,0,0,0,0,0,0,2,2,0,0,,2,4,0,1,0,2,1,04/11/2021,away,15580,769,Western Caro.,9,True,12,16,-4,loss,5054313,741,2135100,2021,12 - 16,0.0,63.0
1,,1.0,0.0,1,1,1,1,2,0,5,4,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,1,2,1,04/16/2021,home,15580,406,Mercer,9,True,4,3,1,win,5057495,741,2135100,2021,4 - 3,0.0,19.0
1,,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,,0,1,0,0,1,2,0,04/17/2021,home,15580,406,Mercer,9,True,10,0,10,win,5059171,741,2135100,2021,10 - 0,0.0,2.0
1,,0.1,0.0,2,2,2,1,0,0,5,3,0,0,0,1,2,1,0,1,1,0,0,,0,1,0,1,0,5,0,04/20/2021,away,15580,742,Virginia Tech,9,True,5,7,-2,loss,5062376,741,2135100,2021,5 - 7,0.0,17.0
1,,0.1,0.0,1,3,3,2,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,1,0,2,0,04/24/2021,home,15580,2915,Wofford,9,True,2,3,-1,loss,5064727,741,2135100,2021,2 - 3,0.0,18.0
1,,0.2,0.0,1,3,3,2,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,2,0,05/08/2021,home,15580,625,Samford,9,True,1,18,-17,loss,5075375,741,2135100,2021,1 - 18,0.0,22.0
1,0.0,1.0,0.0,3,2,2,0,1,0,6,6,2,0,0,0,1,0,0,0,0,0,0,0.0,2,0,0,0,0,5,0,03/06/2021,away,15580,391,UMBC,9,True,8,20,-12,loss,5016846,178,2508710,2021,8 - 20,0.0,
1,0.0,1.0,0.0,2,3,3,1,0,0,8,5,0,0,0,2,1,2,0,3,2,0,0,0.0,3,0,0,0,0,5,0,05/08/2021,away,15580,489,N.C. Central,9,True,6,15,-9,loss,5075692,178,2508710,2021,6 - 15,0.0,
1,0.0,0.2,0.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,0,0,0,6.0,0,1,0,0,0,4,1,05/20/2021,home,15580,489,N.C. Central,9,True,4,9,-5,loss,5079890,178,2508710,2021,4 - 9,0.0,
1,0.0,0.0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,6,0,02/20/2021,home,15580,545,Pittsburgh,9,True,2,8,-6,loss,5003598,305,2492148,2021,2 - 8,0.0,
1,,5.0,0.0,3,3,2,3,6,0,23,19,1,0,0,0,0,1,0,0,0,0,0,,5,4,0,0,0,1,2,04/11/2021,home,15580,482,Niagara,9,True,4,13,-9,loss,5054923,617,2139048,2021,4 - 13,0.0,84.0
1,,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,1,2,0,04/17/2021,home,15580,386,Marist,9,True,3,0,3,win,5058978,617,2139048,2021,3 - 0,0.0,12.0
1,,5.0,0.0,5,2,1,1,5,0,21,17,1,1,0,0,0,1,0,0,0,0,2,,3,6,0,0,0,1,1,04/18/2021,home,15580,386,Marist,9,True,3,13,-10,loss,5060653,617,2139048,2021,3 - 13,0.0,71.0
1,,2.2,0.0,7,9,5,2,2,0,19,15,1,0,0,0,0,1,0,0,0,0,1,,0,5,0,1,0,1,1,04/24/2021,away,15580,639,Siena,9,True,1,14,-13,loss,5064799,617,2139048,2021,1 - 14,0.0,64.0
1,,2.2,0.0,7,8,8,5,2,0,20,14,3,1,0,0,0,0,0,0,0,0,1,,5,1,0,1,0,1,1,05/02/2021,away,15580,576,Rider,9,True,3,17,-14,loss,5072035,617,2139048,2021,3 - 17,0.0,83.0
1,,1.0,0.0,3,4,4,1,1,0,7,6,2,0,0,0,1,0,0,0,0,0,0,,1,1,0,1,0,1,0,05/09/2021,home,15580,439,Monmouth,9,True,5,18,-13,loss,5076609,617,2139048,2021,5 - 18,0.0,31.0
1,,2.0,0.0,6,7,7,4,2,0,16,11,2,1,0,2,0,1,0,0,0,0,0,,1,2,0,1,0,1,0,05/12/2021,away,15580,116,Canisius,9,True,0,21,-21,loss,5077446,617,2139048,2021,0 - 21,1.0,72.0
1,,0.2,0.0,4,5,5,3,0,0,9,6,0,0,0,1,0,0,0,0,0,0,0,,0,2,0,0,0,1,0,05/16/2021,away,15580,381,Manhattan,9,True,8,7,1,win,5079212,617,2139048,2021,8 - 7,0.0,41.0
1,0.0,1.0,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,15.0,1,1,0,0,0,2,0,03/07/2021,home,15580,178,Delaware St.,9,True,18,2,16,win,5026462,391,1990847,2021,18 - 2,0.0,
1,0.0,3.1,0.0,4,4,4,1,3,0,15,14,2,0,0,1,1,0,0,0,0,0,0,40.0,4,3,0,0,0,3,0,03/20/2021,home,15580,368,UMass Lowell,9,True,14,21,-7,loss,5031235,391,1990847,2021,14 - 21,0.0,
1,0.0,2.1,0.0,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,2,0,0,0,16.0,2,3,0,0,0,2,0,04/04/2021,away,15580,14,UAlbany,9,True,11,6,5,win,5047317,391,1990847,2021,11 - 6,0.0,
1,0.0,3.0,0.0,4,2,2,1,4,0,14,13,1,0,0,1,0,0,0,0,0,0,0,46.0,1,4,0,0,0,2,0,04/11/2021,home,15580,272,Hartford,9,True,13,7,6,win,5053678,391,1990847,2021,13 - 7,0.0,
1,0.0,0.1,0.0,2,2,2,0,1,0,3,3,0,0,0,1,0,0,0,0,0,0,0,12.0,0,0,0,0,0,2,1,04/18/2021,away,15580,683,Stony Brook,9,True,5,7,-2,loss,5060529,391,1990847,2021,5 - 7,0.0,
1,0.0,1.1,0.0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,20.0,2,0,0,0,0,2,0,05/02/2021,home,15580,471,NJIT,9,True,5,7,-2,loss,5072002,391,1990847,2021,5 - 7,0.0,
1,0.0,2.1,0.0,2,1,1,0,2,0,9,8,1,0,0,0,0,0,0,0,0,1,0,27.0,3,2,0,0,0,2,0,05/08/2021,away,15580,62,Binghamton,9,True,2,3,-1,loss,5075731,391,1990847,2021,2 - 3,0.0,
1,0.0,2.2,0.0,0,0,0,2,1,0,10,8,0,0,0,0,1,0,0,1,0,0,0,0.0,2,5,0,0,0,2,0,05/22/2021,away,15580,471,NJIT,9,True,6,13,-7,loss,5081004,391,1990847,2021,6 - 13,0.0,
1,1.0,4.0,0.0,3,0,0,0,1,0,14,14,0,0,0,0,0,0,0,0,0,0,0,48.0,3,7,0,0,0,1,1,02/23/2021,home,15580,28600,Lipscomb,9,True,3,1,2,win,5006178,404,1867217,2021,3 - 1,0.0,
1,1.0,5.0,0.0,4,3,3,0,8,0,19,19,1,1,0,1,0,0,0,0,0,0,0,91.0,6,1,1,0,0,1,1,02/28/2021,home,15580,261,Grambling,9,True,17,3,14,win,5011367,404,1867217,2021,17 - 3,0.0,
1,1.0,3.0,0.0,8,7,6,4,1,0,20,15,0,0,0,0,1,1,0,0,0,0,0,64.0,3,3,0,1,0,1,0,03/07/2021,away,15580,51,Baylor,9,True,7,8,-1,loss,5018227,404,1867217,2021,7 - 8,0.0,
1,1.0,5.1,0.0,6,1,1,1,1,0,23,21,0,0,0,1,0,1,0,0,0,0,0,71.0,8,6,1,0,0,1,0,03/14/2021,home,15580,414,Miami (OH),9,True,4,2,2,win,5027946,404,1867217,2021,4 - 2,0.0,
1,1.0,4.1,0.0,5,1,1,1,4,0,19,16,0,0,0,0,1,1,0,0,0,1,0,69.0,5,3,0,0,0,1,1,03/21/2021,home,15580,419,Middle Tenn.,11,True,8,7,1,win,5032912,404,1867217,2021,8 - 7,0.0,
