App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,Pitches
1,,2.0,,1,0,0,0,3,0,7,7,0,0,0,1,0,0,0,0,0,0,0,,3,0,0,0,1,4,0,05/03/2014,away,11620,523,Old Dominion,9,True,8,7,1,win,606019,229,1105427,2014,,8 - 7,31.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,5,0,05/06/2014,away,11620,128,UCF,9,True,1,0,1,win,606892,229,1105427,2014,,1 - 0,13.0
1,,1.0,,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,,2,1,0,0,0,5,0,05/07/2014,home,11620,128,UCF,9,True,1,4,-3,loss,606958,229,1105427,2014,,1 - 4,11.0
1,,1.0,,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,5,1,05/13/2014,home,11620,231,FIU,9,True,5,1,4,win,607780,229,1105427,2014,,5 - 1,8.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,3,0,05/16/2014,home,11620,9,UAB,9,True,3,1,2,win,608135,229,1105427,2014,,3 - 1,13.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,2,1,0,0,5,0,05/16/2014,home,11620,9,UAB,10,True,10,9,1,win,608140,229,1105427,2014,,10 - 9,5.0
1,,2.0,,0,0,0,1,3,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,5,0,05/17/2014,home,11620,9,UAB,9,True,6,8,-2,loss,608215,229,1105427,2014,,6 - 8,23.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,5,1,03/05/2014,home,11620,26172,A&M-Corpus Christi,9,True,10,0,10,win,590140,288,1528024,2014,,10 - 0,7.0
1,,3.0,,0,0,0,1,2,0,10,9,0,0,0,0,0,0,0,2,0,0,0,,3,4,1,0,0,3,0,03/11/2014,home,11620,51,Baylor,9,True,7,2,5,win,591642,288,1528024,2014,,7 - 2,36.0
1,,0.1,,3,1,1,0,0,0,4,4,1,0,0,1,0,0,0,2,2,0,0,,0,1,0,0,0,3,0,03/18/2014,home,11620,346,Lamar University,9,True,2,4,-2,loss,593512,288,1528024,2014,,2 - 4,26.0
1,,2.1,,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,3,0,0,0,,1,6,0,0,0,6,0,04/01/2014,away,11620,697,Texas A&M,9,True,10,8,2,win,596999,288,1528024,2014,,10 - 8,27.0
1,,4.0,,1,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,,4,8,1,0,0,2,0,04/08/2014,home,11620,670,Texas St.,9,True,7,1,6,win,599191,288,1528024,2014,,7 - 1,42.0
1,,2.0,,3,0,0,0,3,0,10,9,1,0,0,0,0,1,0,2,1,0,0,,1,2,1,0,0,2,1,04/15/2014,away,11620,624,Sam Houston,9,True,5,2,3,win,601343,288,1528024,2014,,5 - 2,0.0
1,,2.0,,3,2,2,0,0,0,10,9,0,0,0,0,0,1,0,1,1,0,0,,3,3,0,0,0,4,0,04/22/2014,home,11620,624,Sam Houston,9,True,4,5,-1,loss,603385,288,1528024,2014,,4 - 5,34.0
1,,1.2,,0,0,0,0,3,0,5,5,0,0,0,0,0,0,0,2,0,0,0,,0,2,0,0,0,2,1,04/26/2014,away,11620,140,Cincinnati,9,True,0,3,-3,loss,604297,288,1528024,2014,,0 - 3,0.0
1,,5.1,,3,2,0,0,3,0,20,19,1,0,0,0,0,1,0,0,0,0,0,,6,6,1,0,0,1,0,04/29/2014,away,11620,402,McNeese,9,True,8,2,6,win,605400,288,1528024,2014,,8 - 2,76.0
1,,7.0,,2,0,0,0,10,0,24,21,0,0,0,0,0,1,0,0,0,2,0,,4,6,1,0,0,1,1,05/06/2014,home,11620,553,Prairie View,9,True,6,0,6,win,606911,288,1528024,2014,,6 - 0,63.0
1,,4.1,,6,3,3,2,3,0,22,19,3,1,1,0,0,1,0,0,0,0,0,,4,6,0,0,0,1,0,05/13/2014,home,11620,574,Rice,9,True,7,3,4,win,607838,288,1528024,2014,,7 - 3,0.0
1,,5.2,,2,0,0,2,7,0,21,19,0,0,0,0,0,0,0,0,0,0,0,,0,10,1,0,0,1,1,05/21/2014,home,11620,690,Temple,9,True,3,0,3,win,608495,288,1528024,2014,,3 - 0,98.0
1,,2.0,,5,1,1,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,0,1,0,05/30/2014,home,11620,81,Bryant,10,True,3,2,1,win,608853,288,1528024,2014,,3 - 2,0.0
1,,2.2,,4,2,2,2,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,,1,6,0,0,0,1,0,06/02/2014,home,11620,365,LSU,9,True,12,2,10,win,608936,288,1528024,2014,,12 - 2,0.0
1,,1.0,,0,0,0,1,2,0,5,3,0,0,0,0,0,1,0,2,1,0,0,,0,1,0,0,0,4,1,02/15/2014,home,11620,388,Marshall,9,True,1,5,-4,loss,587257,251,1423603,2014,,1 - 5,0.0
1,,4.0,,2,0,0,1,3,0,16,15,0,0,0,1,0,0,0,0,0,0,0,,6,2,0,0,0,4,1,02/21/2014,home,11620,272,Hartford,13,True,4,3,1,win,587913,251,1423603,2014,,4 - 3,0.0
1,,0.2,,1,1,1,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,,2,0,0,1,0,4,0,03/02/2014,away,11620,459,UNC Greensboro,9,True,9,10,-1,loss,589687,251,1423603,2014,,9 - 10,0.0
1,,1.0,,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,1,0,1,,1,2,0,0,0,3,0,03/11/2014,home,11620,649,South Dakota St.,9,True,9,4,5,win,591851,251,1423603,2014,,9 - 4,6.0
1,,2.0,,4,1,1,0,3,0,10,10,2,0,0,0,0,0,0,1,0,0,0,,1,2,0,0,1,5,0,03/12/2014,home,11620,606,Saint Joseph's,9,True,5,4,1,win,592022,251,1423603,2014,,5 - 4,45.0
1,,2.0,,1,0,0,0,4,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,2,2,03/16/2014,home,11620,312,Iowa,9,True,10,1,9,win,593354,251,1423603,2014,,10 - 1,0.0
1,,0.1,,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,1,4,1,03/19/2014,home,11620,249,George Washington,9,True,7,6,1,win,593736,251,1423603,2014,,7 - 6,6.0
1,,1.0,,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,1,0,0,,1,0,0,0,1,3,0,03/21/2014,home,11620,711,Towson,9,True,6,2,4,win,594120,251,1423603,2014,,6 - 2,10.0
1,,1.1,,0,0,0,1,2,0,5,4,0,0,0,0,0,0,0,2,0,0,0,,2,0,0,0,0,4,1,03/30/2014,away,11620,261,Grambling,9,True,5,3,2,win,596790,251,1423603,2014,,5 - 3,0.0
1,,1.0,,1,1,1,0,0,0,4,3,0,1,0,0,0,1,0,0,0,0,0,,2,0,0,0,0,6,0,04/01/2014,away,11620,249,George Washington,9,True,6,2,4,win,596995,251,1423603,2014,,6 - 2,5.0
1,,0.2,,3,3,1,0,0,0,6,5,1,0,0,1,0,0,0,2,2,1,0,,1,1,0,0,0,2,0,04/05/2014,home,11620,812,Xavier,9,True,2,8,-6,loss,597916,251,1423603,2014,,2 - 8,17.0
1,,1.2,,6,3,3,1,0,0,12,10,1,0,0,1,0,0,0,3,3,0,1,,1,4,0,0,0,3,0,04/06/2014,home,11620,812,Xavier,9,True,6,11,-5,loss,598694,251,1423603,2014,,6 - 11,42.0
1,,1.0,,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,1,0,0,0,,0,3,0,0,0,7,0,04/12/2014,away,11620,169,Creighton,9,True,5,16,-11,loss,600791,251,1423603,2014,,5 - 16,9.0
1,,1.0,,1,1,0,0,0,0,6,4,1,0,0,2,0,1,0,0,0,1,0,,1,2,0,1,0,2,0,04/17/2014,home,11620,635,Seton Hall,9,True,4,5,-1,loss,601719,251,1423603,2014,,4 - 5,22.0
1,,2.0,,1,1,1,0,1,0,7,7,0,0,1,0,0,0,0,0,0,0,0,,2,3,0,0,0,6,0,04/19/2014,home,11620,635,Seton Hall,9,True,3,9,-6,loss,602518,251,1423603,2014,,3 - 9,30.0
1,,1.2,,0,0,0,1,1,0,6,5,0,0,0,0,0,0,0,1,0,0,0,,1,3,0,0,1,2,0,04/22/2014,home,11620,393,UMES,9,True,7,3,4,win,603525,251,1423603,2014,,7 - 3,0.0
1,,2.0,,3,2,2,1,2,0,10,7,0,0,1,0,0,0,0,0,0,1,1,,1,3,0,1,0,3,1,04/25/2014,away,11620,603,St. John's (NY),9,True,6,7,-1,loss,603965,251,1423603,2014,,6 - 7,0.0
1,,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,,0,0,0,0,1,3,0,05/02/2014,home,11620,739,Villanova,9,True,2,1,1,win,605803,251,1423603,2014,,2 - 1,6.0
1,,2.0,,2,2,2,0,2,0,10,8,1,0,0,0,0,2,0,0,0,0,0,,0,4,0,0,0,2,2,05/03/2014,home,11620,739,Villanova,9,True,6,4,2,win,606081,251,1423603,2014,,6 - 4,33.0
1,,1.0,,1,0,0,0,2,0,5,4,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,1,2,0,05/09/2014,away,11620,87,Butler,9,True,5,2,3,win,607158,251,1423603,2014,,5 - 2,0.0
1,,0.1,,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,,0,1,0,0,0,3,0,05/11/2014,away,11620,87,Butler,9,True,6,7,-1,loss,607630,251,1423603,2014,,6 - 7,0.0
1,,2.0,,2,0,0,1,1,0,8,7,0,1,0,1,0,0,0,0,0,0,0,,1,3,0,0,0,3,0,05/13/2014,away,11620,391,UMBC,9,True,5,8,-3,loss,607781,251,1423603,2014,,5 - 8,27.0
1,,1.1,,1,0,0,0,3,0,5,5,0,1,0,0,0,0,0,2,0,0,0,,1,0,0,0,0,5,1,02/15/2014,away,11620,32,Little Rock,9,True,4,7,-3,loss,587004,169,1433404,2014,,4 - 7,0.0
1,,0.2,,1,1,1,0,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,6,0,02/16/2014,away,11620,32,Little Rock,9,True,1,7,-6,loss,587291,169,1433404,2014,,1 - 7,0.0
1,,1.0,,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,3,0,02/22/2014,home,11620,428,Minnesota,9,True,11,4,7,win,588352,169,1433404,2014,,11 - 4,10.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,5,0,02/23/2014,home,11620,428,Minnesota,9,True,8,0,8,win,588662,169,1433404,2014,,8 - 0,12.0
1,,2.0,,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,3,2,1,0,0,4,0,02/28/2014,away,11620,458,Charlotte,10,True,7,6,1,win,588977,169,1433404,2014,,7 - 6,21.0
1,,1.0,,2,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,4,1,03/01/2014,away,11620,458,Charlotte,9,True,3,1,2,win,589191,169,1433404,2014,,3 - 1,8.0
1,,2.0,,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,0,4,2,03/08/2014,away,11620,30,Arkansas St.,9,True,7,3,4,win,590559,169,1433404,2014,,7 - 3,24.0
1,,2.1,,0,0,0,0,4,0,7,7,0,0,0,0,0,0,0,2,0,0,0,,1,2,0,0,1,3,1,03/11/2014,away,11620,1004,Central Ark.,9,True,10,2,8,win,591650,169,1433404,2014,,10 - 2,0.0
1,,1.0,,1,0,0,0,1,0,4,3,1,0,0,0,0,0,0,1,1,1,0,,1,1,0,0,0,4,0,03/14/2014,home,11620,649,South Dakota St.,10,True,5,4,1,win,592272,169,1433404,2014,,5 - 4,14.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,1,7,0,03/15/2014,home,11620,649,South Dakota St.,9,True,3,1,2,win,592597,169,1433404,2014,,3 - 1,2.0
1,,2.1,,2,0,0,1,0,0,10,9,0,0,0,0,0,0,1,2,1,0,0,,4,3,0,0,0,7,0,03/19/2014,away,11620,463,Nebraska,10,True,4,5,-1,loss,593733,169,1433404,2014,,4 - 5,34.0
1,,0.2,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,5,0,03/21/2014,home,11620,96,Fresno St.,9,True,2,1,1,win,594029,169,1433404,2014,,2 - 1,5.0
1,,1.0,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,7,0,03/23/2014,home,11620,96,Fresno St.,9,True,6,2,4,win,595020,169,1433404,2014,,6 - 2,13.0
1,,0.2,,3,2,2,0,1,0,6,4,0,0,0,0,0,1,0,0,0,1,0,,2,0,0,0,0,4,0,03/28/2014,home,11620,327,Kansas St.,9,True,4,3,1,win,595869,169,1433404,2014,,4 - 3,23.0
1,,2.0,,3,1,1,0,1,0,7,6,0,1,0,0,0,0,0,1,0,1,0,,2,1,0,0,0,7,0,03/31/2014,home,11620,465,UNLV,9,True,1,3,-2,loss,596827,169,1433404,2014,,1 - 3,20.0
1,,1.1,,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,3,0,0,0,,0,3,0,0,1,4,1,04/05/2014,home,11620,494,North Dakota,9,True,6,2,4,win,598079,169,1433404,2014,,6 - 2,20.0
1,,1.0,,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,1,6,0,04/06/2014,home,11620,494,North Dakota,9,True,8,6,2,win,598650,169,1433404,2014,,8 - 6,10.0
1,,0.2,,2,1,1,0,1,0,4,4,0,0,0,0,0,0,0,2,2,0,0,,1,0,0,0,0,5,0,04/08/2014,home,11620,463,Nebraska,9,True,2,4,-2,loss,599164,169,1433404,2014,,2 - 4,13.0
