App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,score,pickoffs,Pitches
1,,2.0,,3,0,0,0,1,0,8,8,0,0,0,0,0,0,0,1,0,0,0,,3,1,1,0,0,2,1,04/01/2012,home,10942,676,SFA,9,True,2,0,2,win,767844,508,1219312,2012,2 - 0,,26.0
1,,2.0,,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,0,0,2,1,04/05/2012,away,10942,624,Sam Houston,9,True,4,5,-1,loss,768879,508,1219312,2012,4 - 5,,0.0
1,,1.1,,1,0,0,0,1,0,5,5,0,0,0,1,0,0,0,0,0,0,0,,1,2,0,0,0,2,0,04/06/2012,away,10942,624,Sam Houston,11,True,3,4,-1,loss,769156,508,1219312,2012,3 - 4,,0.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,6,1,04/07/2012,away,10942,624,Sam Houston,9,True,3,5,-2,loss,769777,508,1219312,2012,3 - 5,,0.0
1,,1.2,,2,0,0,0,1,0,7,7,0,0,0,0,0,0,0,1,1,0,0,,3,1,0,0,0,3,0,04/10/2012,away,10942,261,Grambling,9,True,6,5,1,win,770702,508,1219312,2012,6 - 5,,0.0
1,,2.0,,0,0,0,0,2,0,5,5,0,0,0,0,0,0,0,1,0,0,0,,3,0,0,0,1,2,1,04/13/2012,home,10942,26172,A&M-Corpus Christi,9,True,2,1,1,win,771475,508,1219312,2012,2 - 1,,15.0
1,,2.2,,3,1,0,0,5,0,12,11,1,0,0,0,0,1,0,2,0,0,0,,2,0,0,0,0,2,3,04/15/2012,home,10942,26172,A&M-Corpus Christi,9,True,1,5,-4,loss,772788,508,1219312,2012,1 - 5,,50.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,5,1,04/18/2012,away,10942,671,Louisiana,9,True,8,10,-2,loss,773479,508,1219312,2012,8 - 10,,12.0
1,,1.1,,0,0,0,1,2,0,5,4,0,0,0,0,0,0,0,2,0,0,0,,1,1,0,0,0,2,1,04/20/2012,away,10942,702,UT Arlington,9,True,1,3,-2,loss,773834,508,1219312,2012,1 - 3,,0.0
1,,3.0,,5,6,3,2,2,0,17,14,1,0,1,0,0,0,0,0,0,1,0,,5,1,0,0,0,1,2,04/22/2012,away,10942,702,UT Arlington,9,True,6,8,-2,loss,775117,508,1219312,2012,6 - 8,,0.0
1,,0.2,,1,0,0,0,0,0,4,3,0,0,0,1,0,1,0,2,2,0,0,,2,0,0,0,0,3,0,04/25/2012,home,10942,498,ULM,9,True,3,2,1,win,775716,508,1219312,2012,3 - 2,,13.0
1,,2.1,,3,0,0,1,4,0,11,10,0,0,0,0,0,0,0,2,0,0,0,,0,3,0,0,0,2,2,04/27/2012,home,10942,655,Southeastern La.,9,True,5,1,4,win,776115,508,1219312,2012,5 - 1,,36.0
1,,0.1,,1,1,1,2,0,0,5,2,0,0,0,0,0,1,0,1,1,0,0,,0,1,0,0,0,3,0,04/28/2012,home,10942,655,Southeastern La.,9,True,2,4,-2,loss,776462,508,1219312,2012,2 - 4,,19.0
1,,2.0,,0,0,0,0,1,0,7,6,0,0,0,0,1,0,0,2,1,1,0,,5,0,0,0,0,3,0,04/29/2012,home,10942,655,Southeastern La.,9,True,2,4,-2,loss,777124,508,1219312,2012,2 - 4,,22.0
1,,1.0,,2,2,2,1,0,0,6,5,0,0,0,0,0,0,0,1,1,0,0,,2,1,0,0,0,2,0,05/05/2012,away,10942,1004,Central Ark.,9,True,6,8,-2,loss,778164,508,1219312,2012,6 - 8,,0.0
1,,3.1,,1,2,0,3,2,0,16,12,0,0,0,0,0,1,0,3,0,0,0,,6,2,0,0,1,4,0,05/06/2012,away,10942,1004,Central Ark.,9,True,12,9,3,win,778804,508,1219312,2012,12 - 9,,0.0
1,,1.0,,3,1,1,0,2,0,7,6,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,1,0,2,0,05/11/2012,away,10942,483,Nicholls,9,True,3,4,-1,loss,779197,508,1219312,2012,3 - 4,,28.0
1,,2.0,,3,0,0,1,1,0,10,9,1,0,0,0,0,0,0,1,0,0,0,,3,2,1,0,0,2,0,05/13/2012,away,10942,483,Nicholls,9,True,3,2,1,win,779707,508,1219312,2012,3 - 2,,42.0
1,,2.2,,0,0,0,0,4,0,9,8,0,0,0,0,0,1,0,1,0,0,0,,4,0,0,0,0,2,1,05/17/2012,home,10942,670,Texas St.,9,True,7,2,5,win,779922,508,1219312,2012,7 - 2,,34.0
1,,0.2,,2,4,4,1,1,0,6,4,2,0,0,0,0,1,0,1,0,0,0,,1,0,0,1,0,2,0,05/19/2012,home,10942,670,Texas St.,9,True,4,10,-6,loss,780315,508,1219312,2012,4 - 10,,28.0
1,,1.0,,0,0,0,1,1,0,4,3,0,0,0,1,0,0,0,0,0,0,0,,2,0,0,0,0,3,0,02/18/2012,away,10942,706,UTSA,9,True,6,11,-5,loss,755808,498,1213159,2012,6 - 11,,15.0
1,,2.0,,2,0,0,1,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,4,0,02/25/2012,home,10942,624,Sam Houston,9,True,1,9,-8,loss,756938,498,1213159,2012,1 - 9,,35.0
1,,1.1,,3,1,1,1,1,0,9,8,2,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,3,1,03/07/2012,home,10942,404,Memphis,9,True,11,7,4,win,759727,498,1213159,2012,11 - 7,,36.0
1,,2.0,,1,2,2,0,1,0,9,7,0,0,1,0,0,2,0,0,0,0,0,,1,4,0,0,0,3,1,03/24/2012,home,10942,646,South Alabama,9,True,3,11,-8,loss,764910,498,1213159,2012,3 - 11,,33.0
1,,0.1,,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,,0,1,0,0,0,2,0,02/21/2012,away,10942,31,Arkansas,9,True,7,8,-1,loss,756383,508,1312247,2012,7 - 8,,12.0
1,,3.2,,3,1,1,2,4,0,16,14,0,0,0,1,0,0,0,0,0,0,0,,3,3,0,0,0,1,2,02/25/2012,home,10942,665,Southern U.,9,True,5,3,2,win,756946,508,1312247,2012,5 - 3,,0.0
1,,0.1,,2,5,3,1,0,0,6,4,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,2,0,02/28/2012,away,10942,697,Texas A&M,9,True,10,14,-4,loss,757782,508,1312247,2012,10 - 14,,26.0
1,,1.1,,1,0,0,1,2,0,6,5,1,0,0,0,0,0,0,2,2,0,0,,1,1,0,0,0,3,1,03/02/2012,home,10942,669,Missouri St.,9,True,3,8,-5,loss,758127,508,1312247,2012,3 - 8,,0.0
1,,0.1,,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,2,0,03/03/2012,home,10942,669,Missouri St.,9,True,2,3,-1,loss,758381,508,1312247,2012,2 - 3,,0.0
1,,1.1,,3,4,3,1,1,0,9,7,0,0,0,0,0,0,0,0,0,1,0,,2,1,0,1,0,1,1,03/14/2012,away,10942,365,LSU,9,True,0,13,-13,loss,761947,508,1312247,2012,0 - 13,,34.0
1,,2.2,,3,3,0,1,1,0,13,12,0,0,0,0,0,0,0,2,0,0,0,,4,3,0,0,0,2,0,03/27/2012,away,10942,366,Louisiana Tech,9,True,2,8,-6,loss,766122,508,1312247,2012,2 - 8,,49.0
1,,2.0,,3,3,2,1,2,0,10,9,2,0,0,0,0,0,0,2,1,0,0,,2,1,0,0,0,2,2,03/31/2012,home,10942,676,SFA,9,True,2,8,-6,loss,767361,508,1312247,2012,2 - 8,,41.0
1,,1.0,,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,2,0,0,0,,1,0,0,0,0,2,1,04/07/2012,away,10942,624,Sam Houston,9,True,3,5,-2,loss,769777,508,1312247,2012,3 - 5,,0.0
1,,4.0,,3,1,1,1,1,0,17,13,0,0,0,0,0,0,0,2,1,2,1,,8,2,0,0,0,2,0,04/10/2012,away,10942,261,Grambling,9,True,6,5,1,win,770702,508,1312247,2012,6 - 5,,0.0
1,,0.2,,1,3,2,0,0,0,5,4,0,0,0,0,0,1,0,2,0,0,0,,0,2,0,0,0,2,0,04/14/2012,home,10942,26172,A&M-Corpus Christi,9,True,5,13,-8,loss,771989,508,1312247,2012,5 - 13,,22.0
1,,0.1,,3,3,3,0,0,0,4,4,0,0,0,0,0,0,0,2,2,0,0,,0,1,0,1,0,2,0,04/18/2012,away,10942,671,Louisiana,9,True,8,10,-2,loss,773479,508,1312247,2012,8 - 10,,15.0
1,,1.0,,2,0,0,1,1,0,5,4,1,0,0,0,0,0,0,2,2,0,0,,1,0,0,0,0,2,1,04/24/2012,away,10942,718,Tulane,9,True,3,10,-7,loss,775477,508,1312247,2012,3 - 10,,24.0
1,,0.0,,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,,0,0,0,0,0,3,0,05/06/2012,away,10942,1004,Central Ark.,9,True,6,16,-10,loss,778837,508,1312247,2012,6 - 16,,0.0
1,,1.2,,2,1,1,2,0,0,10,7,1,0,0,0,0,1,0,1,1,0,0,,1,4,0,0,0,3,0,05/19/2012,home,10942,670,Texas St.,9,True,4,10,-6,loss,780315,508,1312247,2012,4 - 10,,33.0
1,,6.0,,5,0,0,1,5,0,24,23,0,0,0,0,1,0,0,0,0,0,0,,6,7,0,0,0,1,1,02/17/2012,away,10942,346,Lamar University,9,True,1,2,-1,loss,755630,30,996137,2012,1 - 2,,0.0
1,,6.0,,4,2,2,3,8,0,26,21,0,0,0,0,0,1,0,0,0,0,1,,2,8,1,0,0,1,4,02/24/2012,home,10942,219,Evansville,9,True,4,2,2,win,756633,30,996137,2012,4 - 2,,106.0
1,,4.0,,8,5,5,1,5,0,20,19,2,0,1,1,0,0,0,0,0,0,0,,3,3,0,0,0,1,2,03/02/2012,home,10942,649,South Dakota St.,9,True,15,5,10,win,758125,30,996137,2012,15 - 5,,92.0
1,,6.0,,7,2,1,3,5,0,28,25,1,0,0,1,0,0,0,0,0,0,0,,5,8,1,0,0,1,1,03/09/2012,home,10942,175,Dayton,9,True,9,3,6,win,760256,30,996137,2012,9 - 3,,102.0
1,,7.1,,5,1,1,3,7,0,28,25,1,0,0,0,0,0,0,0,0,0,0,,6,7,1,0,0,1,2,03/16/2012,home,10942,32,Little Rock,9,True,7,3,4,win,762319,30,996137,2012,7 - 3,,108.0
1,,7.0,,7,5,5,3,4,0,30,25,2,0,1,4,0,0,0,0,0,1,1,,10,6,0,1,0,1,0,03/23/2012,away,10942,671,Louisiana,9,True,2,9,-7,loss,764413,30,996137,2012,2 - 9,,123.0
1,,6.0,,6,0,0,1,10,0,27,25,1,0,0,0,0,1,0,0,0,0,0,,4,4,0,0,0,1,0,03/30/2012,away,10942,716,Troy,9,True,6,7,-1,loss,766690,30,996137,2012,6 - 7,,107.0
1,,6.0,,6,4,3,2,7,0,28,24,4,0,0,0,0,1,0,0,0,1,0,,3,8,0,0,0,1,5,04/06/2012,home,10942,498,ULM,9,True,7,6,1,win,769153,30,996137,2012,7 - 6,,118.0
1,,7.0,,3,0,0,3,5,0,27,23,0,0,0,0,0,0,0,0,0,1,0,,7,9,1,0,0,1,3,04/13/2012,home,10942,772,Western Ky.,9,True,5,0,5,win,771442,30,996137,2012,5 - 0,,101.0
1,,5.0,,2,1,0,2,5,0,18,16,1,0,0,0,0,0,0,0,0,0,0,,5,4,0,0,0,1,2,04/22/2012,away,10942,229,Fla. Atlantic,9,True,2,6,-4,loss,775020,30,996137,2012,2 - 6,,77.0
1,,5.0,,7,5,5,2,2,0,24,20,1,1,2,0,0,0,0,0,0,0,2,,2,11,1,0,0,1,1,04/27/2012,away,10942,419,Middle Tenn.,9,True,8,5,3,win,775998,30,996137,2012,8 - 5,,82.0
1,,7.0,,4,1,1,4,3,0,29,25,3,0,0,0,0,0,0,0,0,0,0,,9,9,1,0,0,1,1,05/04/2012,home,10942,646,South Alabama,9,True,8,1,7,win,777894,30,996137,2012,8 - 1,,106.0
1,,7.0,,4,2,2,2,5,0,25,23,1,0,1,1,0,0,0,0,0,0,0,,5,9,1,0,0,1,1,05/11/2012,home,10942,231,FIU,9,True,7,4,3,win,779163,30,996137,2012,7 - 4,,111.0
1,,5.0,,5,3,3,1,4,0,19,18,0,0,2,0,0,0,0,0,0,0,0,,6,3,1,0,0,1,0,05/17/2012,away,10942,32,Little Rock,9,True,8,5,3,win,779855,30,996137,2012,8 - 5,,85.0
1,,7.0,,5,1,1,2,4,0,26,24,1,0,0,0,0,0,0,0,0,0,0,,3,12,1,0,0,1,2,05/23/2012,home,10942,419,Middle Tenn.,9,True,12,1,11,win,780484,30,996137,2012,12 - 1,,94.0
1,,6.0,,5,1,1,3,7,0,27,22,1,0,1,1,0,1,1,0,0,1,0,,3,8,0,0,0,1,2,05/27/2012,home,10942,498,ULM,9,True,2,4,-2,loss,780773,30,996137,2012,2 - 4,,91.0
1,,2.0,,1,1,1,0,3,0,8,8,0,0,1,0,0,0,0,0,0,0,0,,2,1,0,0,0,2,2,02/17/2012,home,10942,434,Missouri,9,True,5,2,3,win,755563,37,993067,2012,5 - 2,,0.0
1,,0.0,,1,2,2,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,1,0,3,0,02/19/2012,home,10942,434,Missouri,9,True,3,4,-1,loss,756274,37,993067,2012,3 - 4,,6.0
1,,4.2,,7,5,5,2,3,0,22,19,1,0,1,4,0,0,0,1,0,0,1,,4,6,0,0,0,2,2,02/25/2012,away,10942,29,Arizona,9,True,4,15,-11,loss,757106,37,993067,2012,4 - 15,,0.0
1,,0.2,,2,0,0,1,1,0,4,3,0,0,0,0,0,0,0,2,2,0,0,,0,0,0,0,0,4,0,03/02/2012,home,10942,559,Purdue,9,True,8,9,-1,loss,758119,37,993067,2012,8 - 9,,14.0
1,,0.2,,1,1,0,0,1,0,3,3,0,0,0,0,0,0,0,1,1,0,0,,0,1,0,0,0,2,0,03/11/2012,home,10942,14927,Belmont,9,True,1,3,-2,loss,761168,37,993067,2012,1 - 3,,10.0
1,,0.2,,1,1,1,1,0,0,4,3,0,1,0,0,0,0,0,2,2,0,0,,2,0,0,0,0,3,0,04/06/2012,away,10942,8,Alabama,9,True,6,10,-4,loss,769039,37,993067,2012,6 - 10,,21.0
1,,1.1,,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,,2,2,0,0,0,4,0,04/15/2012,away,10942,736,Vanderbilt,9,True,2,11,-9,loss,772570,37,993067,2012,2 - 11,,9.0
1,,1.2,,0,0,0,0,2,0,5,5,0,0,0,1,0,0,0,1,1,0,0,,1,2,0,0,0,2,0,04/18/2012,home,10942,6,Alabama A&M,9,True,7,1,6,win,773544,37,993067,2012,7 - 1,,8.0
1,,1.0,,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,4,0,04/22/2012,home,10942,648,South Carolina,9,True,7,11,-4,loss,775135,37,993067,2012,7 - 11,,15.0
1,,2.0,,4,4,3,3,1,0,14,10,1,0,1,3,0,1,0,0,0,0,0,,0,5,0,0,0,2,0,03/03/2012,away,10942,742,Virginia Tech,9,True,3,15,-12,loss,758527,813,1314178,2012,3 - 15,,39.0
1,,0.2,,2,3,3,3,1,0,6,3,1,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,2,1,03/08/2012,home,10942,71,Bowling Green,9,True,11,9,2,win,760001,813,1314178,2012,11 - 9,,21.0
1,,2.2,,2,3,3,4,4,0,14,10,0,0,0,3,0,0,0,2,0,0,0,,1,2,0,0,0,3,1,02/19/2012,home,10942,418,Michigan,9,True,3,14,-11,loss,756318,768,1217317,2012,3 - 14,,58.0
1,,3.2,,7,7,7,4,4,0,22,17,3,0,0,0,0,0,0,0,0,1,0,,3,4,0,1,0,1,0,02/19/2012,away,10942,51,Baylor,9,True,1,8,-7,loss,756282,527,1203362,2012,1 - 8,,75.0
1,,4.0,,5,3,1,4,4,0,22,17,0,1,0,0,0,0,0,0,0,1,0,,3,4,0,1,0,1,1,02/25/2012,home,10942,204,Eastern Mich.,9,True,1,3,-2,loss,756880,527,1203362,2012,1 - 3,,0.0
1,,6.0,,4,5,5,2,6,0,23,21,0,0,2,0,0,0,0,0,0,0,0,,6,5,1,0,0,1,2,03/03/2012,home,10942,17,Alcorn,9,True,11,5,6,win,758296,527,1203362,2012,11 - 5,,0.0
1,,7.0,,4,2,2,2,5,0,25,20,0,0,0,0,0,0,0,0,0,2,1,,10,4,0,0,0,1,3,03/11/2012,away,10942,8,Alabama,9,True,3,2,1,win,761109,527,1203362,2012,3 - 2,,107.0
1,,6.0,,8,1,1,2,10,0,27,25,0,0,0,1,0,0,0,0,0,0,0,,3,3,0,0,0,1,3,03/16/2012,home,10942,669,Missouri St.,9,True,3,5,-2,loss,762408,527,1203362,2012,3 - 5,,0.0
1,,3.0,,3,2,2,3,2,0,16,10,0,1,0,2,0,2,0,0,0,1,0,,5,1,0,1,0,1,1,03/22/2012,away,10942,97,Cal St. Fullerton,9,True,1,7,-6,loss,764318,527,1203362,2012,1 - 7,,0.0
1,,5.0,,2,1,1,3,6,0,20,17,0,0,0,0,0,0,0,0,0,0,0,,5,4,0,0,0,1,4,04/01/2012,home,10942,366,Louisiana Tech,9,True,2,3,-1,loss,767773,527,1203362,2012,2 - 3,,0.0
1,,8.0,,3,2,2,2,11,0,29,27,1,0,0,0,0,0,0,0,0,0,0,,8,5,0,1,0,1,4,04/06/2012,home,10942,514,Oakland,9,True,0,2,-2,loss,769158,527,1203362,2012,0 - 2,,0.0
1,,9.0,,3,0,0,3,6,1,34,31,0,0,0,2,0,0,0,0,0,0,0,,16,5,1,0,0,1,2,04/12/2012,away,10942,667,Southern Utah,9,True,6,0,6,win,771230,527,1203362,2012,6 - 0,,0.0
1,,1.0,,2,2,2,1,0,0,5,3,0,0,0,1,0,0,1,0,0,1,0,,2,0,0,0,0,7,0,04/17/2012,home,10942,522,Oklahoma,9,True,3,6,-3,loss,773175,527,1203362,2012,3 - 6,,0.0
1,,7.0,,2,0,0,1,5,1,24,23,1,0,0,0,0,0,0,0,0,0,0,,9,7,1,0,0,1,2,04/21/2012,home,10942,771,Western Ill.,9,True,10,0,10,win,774752,527,1203362,2012,10 - 0,,0.0
1,,6.0,,5,1,1,3,6,0,25,22,2,0,0,0,0,0,0,0,0,0,0,,7,3,1,0,0,1,2,04/28/2012,away,10942,649,South Dakota St.,9,True,9,3,6,win,776749,527,1203362,2012,9 - 3,,0.0
1,,5.0,,6,4,4,0,4,0,22,21,2,0,0,1,0,1,0,0,0,0,0,,9,1,1,0,0,1,1,05/06/2012,home,10942,432,Mississippi Val.,9,True,20,4,16,win,778649,527,1203362,2012,20 - 4,,0.0
1,,5.0,,3,2,2,2,3,0,20,17,1,0,0,0,0,0,0,0,0,1,0,,7,5,0,0,0,1,2,05/18/2012,home,10942,493,North Dakota St.,9,True,4,5,-1,loss,1063711,527,1203362,2012,4 - 5,,0.0
1,,6.2,,6,2,1,2,5,0,29,24,0,0,0,0,0,1,1,0,0,1,1,,7,7,1,0,0,1,3,05/25/2012,home,10942,514,Oakland,9,True,3,2,1,win,780627,527,1203362,2012,3 - 2,,101.0
1,,2.0,,1,1,1,2,2,0,9,7,0,0,1,0,0,0,0,0,0,0,0,,3,1,0,0,0,4,0,06/02/2012,home,10942,1045,DBU,9,True,8,11,-3,loss,780866,527,1203362,2012,8 - 11,,40.0
1,,1.1,,1,0,0,1,3,0,6,5,1,0,0,0,0,0,0,2,0,0,0,,0,1,0,0,0,2,1,02/18/2012,away,10942,415,Miami (FL),12,True,1,4,-3,loss,755819,587,1218742,2012,1 - 4,,28.0
1,,1.0,,2,2,2,0,0,0,5,4,0,1,1,0,0,0,0,0,0,0,1,,1,2,0,0,0,2,0,02/25/2012,away,10942,523,Old Dominion,9,True,11,8,3,win,756934,587,1218742,2012,11 - 8,,0.0
1,,1.1,,3,2,0,0,2,0,7,7,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,3,0,03/02/2012,away,10942,255,Georgia Tech,9,True,2,16,-14,loss,758122,587,1218742,2012,2 - 16,,26.0
1,,1.0,,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,3,0,03/11/2012,away,10942,229,Fla. Atlantic,9,True,10,4,6,win,761119,587,1218742,2012,10 - 4,,19.0
1,,2.1,,2,1,0,1,2,0,10,8,1,0,0,0,0,1,0,2,0,0,0,,2,2,1,0,0,3,0,03/13/2012,away,10942,28755,FGCU,9,True,12,8,4,win,761640,587,1218742,2012,12 - 8,,36.0
1,,1.0,,1,0,0,1,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,2,1,03/17/2012,away,10942,678,Stetson,9,True,3,4,-1,loss,762733,587,1218742,2012,3 - 4,,29.0
1,,0.0,,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,03/23/2012,away,10942,635,Seton Hall,9,True,10,2,8,win,764686,587,1218742,2012,10 - 2,,0.0
1,,2.2,,2,1,1,1,3,0,12,9,0,0,0,0,0,2,0,3,0,0,0,,2,2,1,0,0,3,2,03/24/2012,away,10942,635,Seton Hall,9,True,9,6,3,win,764896,587,1218742,2012,9 - 6,,0.0
1,,2.0,,3,2,1,2,1,0,9,5,0,0,0,1,0,0,0,0,0,1,1,,2,1,1,0,0,2,0,03/28/2012,home,10942,748,Wagner,9,True,13,8,5,win,766414,587,1218742,2012,13 - 8,,42.0
1,,0.1,,2,3,3,1,1,0,4,3,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,2,1,03/31/2012,away,10942,251,Georgetown,10,True,12,13,-1,loss,767073,587,1218742,2012,12 - 13,,0.0
1,,0.1,,1,2,2,4,1,0,6,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,04/03/2012,home,10942,554,Princeton,9,True,12,11,1,win,768381,587,1218742,2012,12 - 11,,24.0
1,,2.0,,2,1,1,1,2,0,9,7,0,0,0,0,0,0,0,0,0,0,1,,2,2,0,0,0,2,2,04/10/2012,home,10942,236,Fordham,9,True,15,4,11,win,770665,587,1218742,2012,15 - 4,,42.0
1,,2.1,,1,0,0,1,1,0,9,8,0,0,0,0,0,0,0,2,0,0,0,,4,2,0,0,0,2,0,04/20/2012,away,10942,164,UConn,9,True,8,9,-1,loss,774030,587,1218742,2012,8 - 9,,26.0
1,,1.0,,2,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,2,0,05/01/2012,home,10942,283,Hofstra,9,True,0,7,-7,loss,777501,587,1218742,2012,0 - 7,,9.0
1,,3.2,,0,0,0,1,3,0,12,11,0,0,0,1,0,0,0,2,0,0,0,,4,4,0,0,0,2,2,05/16/2012,home,10942,310,Iona,9,True,4,5,-1,loss,779810,587,1218742,2012,4 - 5,,42.0
1,,1.0,,3,1,1,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,3,1,05/24/2012,home,10942,513,Notre Dame,9,True,0,9,-9,loss,780555,587,1218742,2012,0 - 9,,32.0
1,,1.0,,0,0,0,1,2,0,5,3,0,0,0,1,0,1,0,0,0,0,0,,1,0,0,0,0,2,0,04/03/2012,away,10942,572,Rhode Island,9,True,1,7,-6,loss,768375,500,1324722,2012,1 - 7,,23.0
1,,1.0,,1,1,1,3,2,0,7,4,0,0,0,0,0,0,0,2,2,0,0,,0,1,0,0,0,4,2,04/17/2012,home,10942,81,Bryant,9,True,5,13,-8,loss,773098,500,1324722,2012,5 - 13,,27.0
