App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,Pitches
1,,1.2,,2,1,1,1,1,0,8,7,1,0,0,0,0,0,0,2,2,0,0,,2,2,0,0,0,3,0,02/16/2013,home,11320,202,Eastern Ky.,9,True,1,5,-4,loss,658134,48,1423290,2013,,1 - 5,0.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,3,1,03/03/2013,away,11320,2711,North Florida,9,True,1,9,-8,loss,660884,48,1423290,2013,,1 - 9,0.0
1,,1.0,,1,1,1,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,3,1,03/06/2013,home,11320,1014,Col. of Charleston,9,True,1,15,-14,loss,661635,48,1423290,2013,,1 - 15,0.0
1,,3.1,,2,1,1,1,3,0,13,12,1,0,0,0,0,0,0,0,0,0,0,,3,4,0,1,0,2,1,03/12/2013,home,11320,518,Ohio St.,9,True,3,6,-3,loss,663219,48,1423290,2013,,3 - 6,42.0
1,,0.2,,3,3,3,1,0,0,6,4,0,2,0,0,0,0,0,0,0,0,1,,1,1,0,0,0,2,0,03/15/2013,away,11320,355,Liberty,9,True,2,8,-6,loss,663746,48,1423290,2013,,2 - 8,0.0
1,,1.1,,1,0,0,1,3,0,6,5,0,0,0,1,0,0,0,1,1,0,0,,0,1,0,0,0,2,1,03/20/2013,away,11320,460,UNCW,9,True,3,10,-7,loss,665306,48,1423290,2013,,3 - 10,29.0
1,,1.2,,1,1,1,2,0,0,7,5,0,0,0,0,0,0,0,2,1,0,0,,2,2,0,0,0,3,0,03/22/2013,away,11320,141,The Citadel,9,True,4,6,-2,loss,665567,48,1423290,2013,,4 - 6,29.0
1,,0.2,,0,2,2,2,1,0,4,2,0,0,0,1,0,0,0,1,0,0,0,,0,1,0,0,0,2,0,03/30/2013,home,11320,456,UNC Asheville,9,True,11,7,4,win,668226,48,1423290,2013,,11 - 7,18.0
1,,1.0,,1,0,0,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,6,0,04/09/2013,home,11320,253,Ga. Southern,9,True,2,3,-1,loss,670918,48,1423290,2013,,2 - 3,14.0
1,,1.0,,0,0,0,1,1,0,5,3,0,0,0,0,0,1,0,0,0,0,0,,1,1,0,0,0,4,0,04/17/2013,away,11320,632,Savannah St.,9,True,11,5,6,win,673221,48,1423290,2013,,11 - 5,0.0
1,,2.0,,0,0,0,2,2,0,8,6,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,5,0,05/01/2013,away,11320,253,Ga. Southern,9,True,6,7,-1,loss,677208,48,1423290,2013,,6 - 7,35.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,2,0,05/04/2013,away,11320,792,Winthrop,9,True,1,3,-2,loss,678082,48,1423290,2013,,1 - 3,13.0
1,,2.0,,0,0,0,0,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,3,1,05/07/2013,home,11320,632,Savannah St.,9,True,8,3,5,win,678543,48,1423290,2013,,8 - 3,36.0
1,,1.1,,3,1,1,0,0,0,8,7,1,0,0,0,0,1,0,1,1,0,0,,3,1,0,0,0,3,0,05/11/2013,away,11320,563,Radford,9,True,8,7,1,win,679149,48,1423290,2013,,8 - 7,32.0
1,,1.0,,2,2,2,1,1,0,7,5,0,0,0,0,0,1,0,0,0,0,0,,0,2,0,0,0,2,0,05/14/2013,home,11320,141,The Citadel,9,True,6,21,-15,loss,679459,48,1423290,2013,,6 - 21,23.0
1,,1.2,,0,0,0,0,4,0,6,6,0,0,0,2,0,0,0,1,1,0,0,,2,0,0,0,0,3,1,05/18/2013,home,11320,149,Coastal Carolina,9,True,4,5,-1,loss,679919,48,1423290,2013,,4 - 5,27.0
1,,2.1,,0,0,0,1,3,0,10,9,0,0,0,0,2,0,0,2,0,0,0,,3,1,0,0,0,2,1,05/21/2013,home,11320,115,Campbell,9,True,0,4,-4,loss,680126,48,1423290,2013,,0 - 4,37.0
1,,1.0,,0,1,1,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,3,0,03/02/2013,away,11320,393,UMES,9,True,7,4,3,win,660493,617,1438854,2013,,7 - 4,0.0
1,,2.0,,2,2,2,4,1,0,13,8,0,1,0,1,1,1,0,1,1,0,0,,3,2,0,0,0,3,0,03/09/2013,away,11320,178,Delaware St.,9,True,0,14,-14,loss,662370,617,1438854,2013,,0 - 14,51.0
1,,4.2,,5,3,0,3,4,0,23,20,1,0,0,1,0,0,0,2,2,0,0,,4,5,0,0,0,3,1,04/14/2013,home,11320,482,Niagara,9,True,11,15,-4,loss,672455,617,1438854,2013,,11 - 15,0.0
1,,4.0,,3,0,0,0,1,0,17,15,1,0,0,0,0,2,0,0,0,0,0,,3,7,1,0,0,2,0,04/20/2013,away,11320,576,Rider,9,True,4,2,2,win,674013,617,1438854,2013,,4 - 2,0.0
1,,4.1,,2,1,1,3,2,0,18,15,1,0,0,0,0,0,0,2,0,0,0,,3,8,0,0,0,2,2,04/27/2013,home,11320,381,Manhattan,9,True,2,4,-2,loss,676145,617,1438854,2013,,2 - 4,0.0
1,,2.0,,3,2,2,0,1,0,10,10,0,0,1,0,0,0,0,0,0,0,0,,1,4,0,0,0,3,1,05/01/2013,home,11320,439,Monmouth,9,True,8,13,-5,loss,677238,617,1438854,2013,,8 - 13,36.0
1,,2.1,,6,5,5,3,1,0,14,10,3,0,0,0,0,0,0,2,2,1,0,,2,2,0,0,0,2,1,05/04/2013,home,11320,386,Marist,9,True,3,15,-12,loss,677908,617,1438854,2013,,3 - 15,50.0
1,,0.0,,2,3,2,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,05/05/2013,home,11320,386,Marist,9,True,6,7,-1,loss,678193,617,1438854,2013,,6 - 7,8.0
1,,2.0,,8,7,5,2,0,0,17,14,2,0,2,0,1,0,0,1,0,0,1,,1,5,0,0,0,2,0,05/11/2013,home,11320,639,Siena,9,True,4,16,-12,loss,679130,617,1438854,2013,,4 - 16,59.0
1,,5.0,,4,3,3,2,8,0,21,19,0,1,1,0,0,0,0,0,0,0,0,,4,2,0,1,0,1,2,02/17/2013,home,11320,406,Mercer,9,True,4,5,-1,loss,658632,513,1429781,2013,,4 - 5,0.0
1,,2.2,,4,1,1,3,1,0,16,12,1,0,0,0,0,1,0,0,0,0,0,,1,6,0,0,0,1,0,02/24/2013,away,11320,718,Tulane,9,True,8,3,5,win,659541,513,1429781,2013,,8 - 3,63.0
1,,7.0,,6,3,3,0,6,0,27,27,1,0,0,0,0,0,0,0,0,0,0,,3,11,0,0,0,1,4,03/03/2013,home,11320,572,Rhode Island,9,True,3,4,-1,loss,661131,513,1429781,2013,,3 - 4,90.0
1,,4.2,,6,4,4,0,2,0,22,19,1,0,1,0,0,1,0,0,0,2,0,,7,5,0,0,0,1,1,03/10/2013,home,11320,522,Oklahoma,11,True,6,5,1,win,662936,513,1429781,2013,,6 - 5,72.0
1,,2.2,,4,1,1,0,3,0,11,11,1,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,1,1,03/16/2013,away,11320,90,Cal Poly,9,True,6,5,1,win,664213,513,1429781,2013,,6 - 5,43.0
1,,4.0,,2,1,1,3,2,0,16,13,0,1,0,1,0,0,0,0,0,0,0,,5,4,0,0,0,1,2,03/23/2013,home,11320,635,Seton Hall,9,True,3,2,1,win,666331,513,1429781,2013,,3 - 2,76.0
1,,0.1,,2,1,1,0,0,0,3,3,1,0,0,0,0,0,0,1,1,0,0,,0,1,0,0,0,3,0,03/30/2013,away,11320,367,Louisville,9,True,5,10,-5,loss,668023,513,1429781,2013,,5 - 10,10.0
1,,4.1,,3,1,1,2,0,0,17,13,0,0,0,0,0,1,0,0,0,1,0,,8,3,0,0,0,1,0,04/03/2013,home,11320,735,Valparaiso,9,True,3,1,2,win,669096,513,1429781,2013,,3 - 1,65.0
1,,3.1,,3,3,3,0,4,0,13,12,2,0,0,1,0,0,0,0,0,1,0,,5,1,0,1,0,1,0,04/09/2013,home,11320,418,Michigan,9,True,1,4,-3,loss,670945,513,1429781,2013,,1 - 4,50.0
1,,0.1,,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,2,0,04/14/2013,away,11320,545,Pittsburgh,9,True,3,12,-9,loss,672466,513,1429781,2013,,3 - 12,0.0
1,,1.2,,1,0,0,0,1,0,6,5,0,0,0,0,0,0,0,2,2,1,0,,2,1,0,0,0,3,1,04/16/2013,away,11320,418,Michigan,9,True,2,8,-6,loss,673017,513,1429781,2013,,2 - 8,20.0
1,,0.2,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,1,0,0,2,0,04/24/2013,home,11320,416,Michigan St.,9,True,7,3,4,win,675266,513,1429781,2013,,7 - 3,3.0
1,,1.1,,1,1,1,0,1,0,6,6,0,0,0,1,1,0,0,3,0,0,0,,3,1,0,0,0,2,0,04/28/2013,home,11320,164,UConn,9,True,12,5,7,win,676603,513,1429781,2013,,12 - 5,26.0
1,,1.1,,0,0,0,0,3,0,7,6,0,0,0,1,1,1,0,1,0,0,0,,2,0,0,0,0,3,0,04/30/2013,away,11320,129,Central Mich.,9,True,7,3,4,win,677052,513,1429781,2013,,7 - 3,29.0
