App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,score,Pitches
0,1.0,9.0,,9,2,0,4,3,0,39,34,2,0,0,2,0,1,0,0,0,0,0,0.0,8,13,1,0,0,1,1,,05/02/2015,away,12080,565,Randolph-Macon,9,True,7,2,5,win,424011,815,1311350,2015,,
0,1.0,1.0,,8,8,8,2,0,0,13,10,1,1,0,0,0,0,0,0,0,0,1,0.0,1,2,0,1,0,1,0,,05/09/2015,away,12080,588,Rutgers-Camden,9,True,5,12,-7,loss,425141,815,1311350,2015,,
0,0.0,2.0,,1,0,0,1,2,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0.0,3,1,0,0,0,3,0,,03/08/2015,neutral,12080,25719,Penn St.-Altoona,9,True,2,4,-2,loss,408654,30114,1204991,2015,,
0,0.0,2.0,,1,3,3,1,1,0,11,7,0,0,0,1,0,2,0,0,0,0,1,0.0,3,2,0,0,0,3,0,,03/11/2015,neutral,12080,325,Juniata,9,True,20,16,4,win,409244,30114,1204991,2015,,
0,1.0,6.0,,13,9,5,5,5,0,37,31,2,0,0,3,0,1,0,0,0,0,0,0.0,7,5,0,1,0,1,1,,03/31/2015,away,12080,259,Rowan,9,True,1,11,-10,loss,414622,30114,1204991,2015,,
0,1.0,5.0,,6,4,4,4,4,0,24,20,1,0,0,1,0,0,0,0,0,0,0,0.0,6,3,0,0,0,1,1,,04/06/2015,away,12080,589,Rutgers-Newark,9,True,12,13,-1,loss,416395,30114,1204991,2015,,
0,0.0,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,4,0,,04/15/2015,home,12080,321,John Jay,9,True,13,3,10,win,418886,30114,1204991,2015,,
0,0.0,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,2,0,,04/18/2015,away,12080,23624,Cazenovia,10,True,6,5,1,win,419870,30114,1204991,2015,,
0,1.0,6.0,,12,6,4,1,6,0,31,29,4,1,0,2,0,0,0,0,0,0,1,0.0,8,3,0,0,0,1,1,,04/21/2015,away,12080,411,Messiah,9,True,9,8,1,win,420890,30114,1204991,2015,,
0,0.0,2.0,,2,2,2,4,3,0,12,8,1,0,0,0,0,0,1,0,0,0,0,0.0,2,1,0,1,0,5,2,,04/28/2015,home,12080,966,Arcadia,12,True,13,15,-2,loss,422954,30114,1204991,2015,,
0,1.0,7.0,,3,2,1,0,4,0,26,23,0,0,0,0,0,1,0,0,0,1,1,0.0,11,6,1,0,0,1,1,,05/03/2015,home,12080,30165,SUNY Canton,9,True,3,2,1,win,424353,30114,1204991,2015,,
0,0.0,1.0,,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,5,0,,05/09/2015,neutral,12080,30044,Penn St.-Berks,9,True,3,13,-10,loss,425134,30114,1204991,2015,,
0,0.0,1.2,,2,2,2,1,1,0,11,8,0,0,1,0,0,2,0,0,0,0,0,33.0,3,1,0,1,0,3,0,,02/13/2015,neutral,12080,513,Notre Dame,9,True,6,7,-1,loss,404944,660,1542235,2015,,
0,0.0,3.1,,5,3,1,2,1,0,18,16,1,0,0,0,0,0,0,0,0,0,0,0.0,6,3,0,0,0,2,1,,02/20/2015,away,12080,527,Oral Roberts,9,True,2,6,-4,loss,405774,660,1542235,2015,,
0,0.0,2.2,,2,0,0,1,2,0,10,8,0,0,0,0,0,0,1,1,0,1,0,0.0,5,0,0,0,0,2,1,,02/28/2015,away,12080,32,Little Rock,9,True,0,2,-2,loss,406803,660,1542235,2015,,
0,0.0,3.2,,3,1,1,4,5,0,18,14,0,0,0,0,0,0,0,1,1,0,0,67.0,1,5,1,0,0,2,1,,03/07/2015,away,12080,315,Jacksonville St.,9,True,8,4,4,win,407863,660,1542235,2015,,
0,0.0,3.0,,0,0,0,1,3,0,12,9,0,0,0,0,0,2,0,0,0,0,0,0.0,3,3,0,0,1,2,1,,03/14/2015,home,12080,454,Murray St.,9,True,8,5,3,win,410112,660,1542235,2015,,
0,0.0,3.0,,2,2,1,2,4,0,15,10,0,0,0,0,0,2,0,0,0,0,1,61.0,4,2,0,0,1,2,1,,03/21/2015,away,12080,692,Tennessee Tech,9,True,7,2,5,win,411677,660,1542235,2015,,
0,0.0,1.2,,6,6,5,5,1,0,15,10,1,1,1,0,0,0,0,2,2,0,0,0.0,0,3,0,0,0,2,0,,03/29/2015,home,12080,654,Southeast Mo. St.,9,True,8,22,-14,loss,414311,660,1542235,2015,,
0,0.0,3.0,,4,2,2,1,3,0,13,12,3,0,0,0,0,0,0,0,0,0,0,0.0,2,3,0,0,1,2,2,,04/03/2015,away,12080,14927,Belmont,9,True,16,8,8,win,415309,660,1542235,2015,,
0,0.0,3.0,,2,0,0,2,3,0,12,10,0,0,0,1,0,0,0,0,0,0,0,0.0,3,2,1,0,0,3,0,,04/10/2015,home,12080,202,Eastern Ky.,9,True,4,3,1,win,417228,660,1542235,2015,,
0,0.0,1.0,,3,3,3,0,1,0,7,6,1,0,1,0,0,1,0,0,0,0,0,27.0,1,1,0,1,0,3,1,,04/18/2015,away,12080,444,Morehead St.,9,True,9,11,-2,loss,420172,660,1542235,2015,,
0,0.0,1.0,,1,2,1,0,2,0,5,4,1,0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,6,1,,04/22/2015,home,12080,609,Saint Louis,9,True,4,17,-13,loss,421121,660,1542235,2015,,
0,0.0,2.0,,4,1,1,2,4,0,12,10,2,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,1,2,2,,04/24/2015,home,12080,695,UT Martin,9,True,4,3,1,win,421643,660,1542235,2015,,
0,0.0,1.1,,1,0,0,0,0,0,5,5,1,0,0,0,0,0,0,2,0,0,0,17.0,2,2,0,0,1,3,0,,04/26/2015,home,12080,695,UT Martin,9,True,6,2,4,win,422698,660,1542235,2015,,
0,0.0,0.1,,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,6.0,1,0,0,0,0,4,0,,04/29/2015,away,12080,771,Western Ill.,9,True,10,14,-4,loss,423210,660,1542235,2015,,
0,0.0,1.0,,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,20.0,2,1,0,0,1,2,0,,05/01/2015,away,12080,299,Illinois St.,9,True,4,1,3,win,423380,660,1542235,2015,,
0,0.0,1.0,,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,2,0,0,0,21.0,1,0,0,0,0,3,0,,05/08/2015,away,12080,43,Austin Peay,9,True,9,4,5,win,424750,660,1542235,2015,,
0,0.0,2.2,,2,1,1,2,1,0,12,9,0,0,0,0,0,0,0,1,0,1,0,40.0,5,2,1,0,0,3,0,,05/10/2015,away,12080,43,Austin Peay,9,True,9,8,1,win,425225,660,1542235,2015,,
0,0.0,3.1,,3,0,0,2,1,0,16,13,0,0,0,2,0,1,0,0,0,0,0,0.0,2,6,0,0,0,3,0,,05/16/2015,home,12080,201,Eastern Ill.,10,True,8,7,1,win,425916,660,1542235,2015,,
0,0.0,3.0,,5,2,1,3,4,0,18,14,1,0,0,0,0,0,1,0,0,0,0,0.0,1,4,0,0,0,2,1,,05/20/2015,neutral,12080,14927,Belmont,11,True,7,9,-2,loss,426010,660,1542235,2015,,
0,0.0,0.2,,1,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18.0,2,0,0,0,0,2,0,,04/14/2015,home,12080,587,Rutgers,12,True,3,3,0,tie,418618,342,1659875,2015,,
0,0.0,1.0,,3,2,2,1,0,0,8,6,0,0,0,0,0,1,0,0,0,0,0,26.0,1,2,0,0,0,5,0,,04/29/2015,home,12080,576,Rider,9,True,4,15,-11,loss,423087,342,1659875,2015,,
0,1.0,4.0,,6,2,2,0,1,0,18,18,1,0,0,0,0,0,0,0,0,0,0,54.0,4,7,0,1,0,1,1,,01/31/2015,home,12080,30094,Brevard,9,True,1,7,-6,loss,404258,30051,1639159,2015,,
0,1.0,5.0,,6,4,3,0,5,0,21,21,1,1,1,0,0,0,0,0,0,0,0,79.0,7,2,0,0,0,1,3,,02/08/2015,away,12080,1085,Francis Marion,9,True,7,9,-2,loss,404666,30051,1639159,2015,,
0,1.0,4.0,,9,5,5,1,3,0,21,20,0,0,0,0,0,0,0,0,0,0,0,81.0,3,5,0,1,0,1,2,,02/13/2015,home,12080,643,Slippery Rock,9,True,0,5,-5,loss,404899,30051,1639159,2015,,
0,1.0,4.1,,7,5,5,3,4,0,22,18,1,0,0,0,0,0,0,0,0,0,1,0.0,5,3,0,0,0,1,0,,02/20/2015,away,12080,9223,North Greenville,9,True,2,5,-3,loss,405806,30051,1639159,2015,,
0,1.0,7.0,,7,2,2,1,2,0,30,28,3,0,1,0,1,1,0,0,0,0,0,84.0,10,9,1,0,0,1,1,,02/28/2015,neutral,12080,15646,Barton,9,True,17,2,15,win,407004,30051,1639159,2015,,
0,1.0,3.2,,4,4,4,4,3,0,20,15,1,0,1,0,0,0,0,0,0,1,0,0.0,7,1,0,1,0,1,0,,03/07/2015,away,12080,542,Pfeiffer,9,True,5,10,-5,loss,407970,30051,1639159,2015,,
0,0.0,1.0,,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,6,0,,03/10/2015,away,12080,1170,Lenoir-Rhyne,9,True,5,1,4,win,408924,30051,1639159,2015,,
0,0.0,1.2,,3,2,2,1,2,0,10,8,0,0,1,0,0,1,0,0,0,0,0,0.0,1,2,0,0,0,2,1,,03/16/2015,away,12080,30193,Emmanuel (GA),9,True,6,3,3,win,410598,30051,1639159,2015,,
0,0.0,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,16.0,1,1,0,0,0,2,0,,03/21/2015,home,12080,1245,Mount Olive,9,True,4,3,1,win,412135,30051,1639159,2015,,
0,0.0,1.0,,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14.0,1,1,0,0,0,3,0,,03/21/2015,home,12080,1245,Mount Olive,9,True,5,2,3,win,412155,30051,1639159,2015,,
0,0.0,1.0,,1,1,0,0,0,0,5,4,1,0,0,0,0,1,0,0,0,0,0,16.0,0,2,0,0,0,4,0,,03/24/2015,home,12080,1000,Carson-Newman,11,True,5,8,-3,loss,412834,30051,1639159,2015,,
0,0.0,2.0,,0,1,1,1,1,0,8,6,0,0,0,2,0,1,0,0,0,0,0,0.0,3,2,0,0,0,3,0,,03/28/2015,away,12080,2683,Belmont Abbey,9,True,6,8,-2,loss,413777,30051,1639159,2015,,
0,0.0,1.0,,2,1,1,0,0,0,5,4,0,0,0,1,0,0,0,0,0,0,1,19.0,1,2,0,0,0,3,0,,03/31/2015,home,12080,1176,Lincoln Memorial,9,True,6,4,2,win,414750,30051,1639159,2015,,
0,0.0,1.0,,4,4,4,0,1,0,8,7,1,0,2,0,0,1,0,0,0,0,0,35.0,1,1,0,1,0,3,0,,04/04/2015,away,12080,1174,Limestone,9,True,4,7,-3,loss,416126,30051,1639159,2015,,
0,0.0,2.0,,2,2,0,0,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,30.0,1,1,0,0,0,3,1,,04/08/2015,home,12080,30181,UVA Wise,9,True,8,11,-3,loss,416867,30051,1639159,2015,,
0,1.0,2.0,,4,3,3,0,2,0,11,11,2,0,0,0,0,0,0,0,0,0,0,38.0,0,4,0,1,0,1,0,,04/14/2015,home,12080,12830,Tusculum,9,True,4,10,-6,loss,418837,30051,1639159,2015,,
0,1.0,3.0,,4,4,4,4,3,0,17,9,1,0,0,0,0,1,0,0,0,1,2,70.0,2,3,0,0,0,1,0,,02/14/2015,home,12080,629,San Francisco,9,True,15,6,9,win,405127,700,1638247,2015,,
0,0.0,1.0,,1,1,1,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,5,1,,03/08/2015,away,12080,97,Cal St. Fullerton,9,True,5,6,-1,loss,408356,700,1638247,2015,,
0,0.0,1.0,,3,3,3,3,0,0,9,4,0,0,0,0,0,0,0,0,0,0,2,32.0,1,2,0,0,0,2,0,,03/13/2015,away,12080,626,San Diego St.,9,True,0,9,-9,loss,409498,700,1638247,2015,,
0,1.0,3.0,,4,0,0,2,2,0,14,12,1,0,0,0,0,0,0,0,0,0,0,69.0,3,3,0,0,0,1,0,,03/31/2015,away,12080,473,New Mexico,9,True,5,6,-1,loss,414572,700,1638247,2015,,
0,1.0,4.1,,4,2,2,4,3,0,22,17,1,0,0,0,0,1,0,0,0,0,0,0.0,5,5,0,0,0,1,0,,04/07/2015,away,12080,527,Oral Roberts,9,True,4,5,-1,loss,416702,700,1638247,2015,,
0,1.0,3.0,,8,4,2,0,2,0,16,15,2,0,0,1,0,0,0,0,0,1,0,56.0,1,4,0,0,0,1,0,,04/14/2015,away,12080,2,Abilene Christian,9,True,7,6,1,win,418698,700,1638247,2015,,
0,0.0,0.0,,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,9.0,0,0,0,0,0,2,0,,04/26/2015,home,12080,521,Oklahoma St.,9,True,3,6,-3,loss,422306,700,1638247,2015,,
0,0.0,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,2,0,,03/22/2015,neutral,12080,727,Union (NY),9,True,1,6,-5,loss,412482,1159,1671121,2015,,
0,0.0,2.0,,4,2,2,0,1,0,10,9,2,0,0,0,0,1,0,0,0,0,0,0.0,2,2,0,0,0,2,0,,03/23/2015,neutral,12080,267,Hamilton,9,True,4,9,-5,loss,412585,1159,1671121,2015,,
0,0.0,0.1,,3,3,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,0,,03/25/2015,neutral,12080,151,Colby,9,True,6,12,-6,loss,413064,1159,1671121,2015,,
0,0.0,1.0,,1,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0.0,0,3,0,0,0,5,0,,03/26/2015,neutral,12080,805,Wis.-Whitewater,9,True,3,11,-8,loss,413103,1159,1671121,2015,,
0,0.0,0.1,,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,5,0,,03/26/2015,neutral,12080,2758,Thomas (ME),9,True,2,10,-8,loss,413108,1159,1671121,2015,,
0,0.0,4.0,,8,2,2,1,0,0,20,18,1,0,0,0,0,0,0,0,0,1,0,0.0,7,3,0,0,0,2,0,,04/12/2015,away,12080,30044,Penn St.-Berks,9,True,10,2,8,win,418247,1159,1671121,2015,,
0,0.0,2.0,,1,2,0,1,1,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0.0,2,3,0,0,0,4,1,,04/16/2015,home,12080,23725,Medaille,9,True,7,14,-7,loss,419188,1159,1671121,2015,,
0,0.0,1.2,,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,2,0,0,0,0.0,1,3,0,0,0,2,0,,04/23/2015,away,12080,213,Elmira,9,True,18,7,11,win,421276,1159,1671121,2015,,
0,0.0,0.2,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,2,0,,04/25/2015,home,12080,9500,SUNY Poly,9,True,2,4,-2,loss,422118,1159,1671121,2015,,
0,0.0,0.1,,1,1,1,2,0,0,4,1,0,0,0,0,1,0,0,0,0,1,0,16.0,1,0,0,1,0,5,0,,02/13/2015,neutral,12080,528,Oregon St.,9,True,1,2,-1,loss,404954,509,1657858,2015,,
0,0.0,1.0,,4,3,3,1,3,0,9,7,1,0,0,0,0,1,0,0,0,0,0,38.0,0,0,0,0,0,2,0,,02/21/2015,neutral,12080,513,Notre Dame,9,True,3,7,-4,loss,406140,509,1657858,2015,,
0,0.0,2.0,,0,0,0,2,3,0,8,5,0,0,0,0,0,0,0,2,0,1,0,0.0,3,0,0,0,0,2,1,,03/06/2015,neutral,12080,47,Ball St.,11,True,5,4,1,win,407755,509,1657858,2015,,
0,0.0,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,1,4,1,,03/07/2015,neutral,12080,172,Dartmouth,9,True,5,3,2,win,408152,509,1657858,2015,,
0,0.0,1.0,,2,3,2,2,1,0,8,5,1,0,0,0,0,0,1,0,0,0,1,0.0,0,2,0,1,0,4,1,,03/08/2015,neutral,12080,251,Georgetown,9,True,6,8,-2,loss,408639,509,1657858,2015,,
0,0.0,2.0,,2,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,1,0,0.0,2,3,0,0,0,2,0,,03/13/2015,away,12080,1356,Seattle U,9,True,2,3,-1,loss,409566,509,1657858,2015,,
0,0.0,0.0,,2,1,1,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,17.0,0,0,0,1,0,4,0,,03/20/2015,away,12080,465,UNLV,15,True,8,9,-1,loss,411373,509,1657858,2015,,
0,0.0,1.2,,1,3,2,3,0,0,11,6,0,0,0,0,0,1,0,2,0,0,1,46.0,2,3,0,0,0,2,0,,03/21/2015,away,12080,465,UNLV,9,True,8,11,-3,loss,411924,509,1657858,2015,,
0,0.0,2.0,,5,5,5,3,1,0,12,9,2,0,0,0,0,0,0,0,0,0,0,49.0,2,1,0,0,0,2,0,,03/24/2015,away,12080,610,Saint Mary's (CA),9,True,6,9,-3,loss,412659,509,1657858,2015,,
0,0.0,2.0,,0,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,26.0,1,4,0,0,0,2,1,,03/27/2015,away,12080,428,Minnesota,9,True,3,8,-5,loss,413186,509,1657858,2015,,
0,0.0,1.0,,2,1,1,2,1,0,7,5,1,0,0,0,0,0,0,0,0,0,0,30.0,1,1,0,0,0,4,0,,04/04/2015,home,12080,301,Illinois,9,True,4,11,-7,loss,415747,509,1657858,2015,,
0,0.0,1.0,,1,1,1,1,2,0,5,4,1,0,0,0,0,0,0,0,0,0,0,20.0,1,0,0,0,0,4,1,,04/12/2015,away,12080,416,Michigan St.,9,True,3,14,-11,loss,418074,509,1657858,2015,,
0,0.0,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7.0,3,0,0,0,0,2,0,,04/15/2015,away,12080,302,UIC,9,True,4,3,1,win,418979,509,1657858,2015,,
0,0.0,2.0,,2,0,0,1,1,0,9,8,0,0,0,1,0,0,0,0,0,0,0,0.0,5,0,0,0,0,3,1,,04/21/2015,home,12080,797,Milwaukee,9,True,9,5,4,win,420807,509,1657858,2015,,
0,0.0,2.0,,1,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,3,0,,04/26/2015,home,12080,518,Ohio St.,9,True,3,6,-3,loss,422502,509,1657858,2015,,
0,0.0,1.0,,2,1,1,1,0,0,7,5,0,0,0,0,0,1,0,3,0,0,0,0.0,2,1,0,0,0,3,0,,04/29/2015,home,12080,136,Chicago St.,10,True,5,4,1,win,423049,509,1657858,2015,,
0,0.0,3.1,,2,3,3,5,2,0,17,11,0,0,0,1,0,1,0,0,0,0,0,62.0,7,0,0,0,0,2,1,,05/03/2015,home,12080,463,Nebraska,9,True,0,11,-11,loss,424186,509,1657858,2015,,
0,0.0,0.0,,3,4,4,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,0,2,0,,05/08/2015,away,12080,418,Michigan,9,True,4,12,-8,loss,424727,509,1657858,2015,,
0,0.0,0.0,,1,4,4,2,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,24.0,0,0,0,0,0,4,0,,03/27/2015,away,12080,149,Coastal Carolina,9,True,4,19,-15,loss,413227,792,1440350,2015,,
0,0.0,3.0,,5,3,3,1,3,0,15,13,0,0,1,1,0,0,0,2,2,0,1,0.0,2,4,1,0,0,2,2,,03/09/2015,neutral,12080,30114,Penn St.-Abington,9,True,12,10,2,win,408774,53,1307532,2015,,
0,0.0,3.1,,4,1,1,1,1,0,15,13,0,0,0,3,0,1,0,0,0,0,0,0.0,2,6,0,0,0,2,0,,03/20/2015,away,12080,20220,MSOE,9,True,3,5,-2,loss,411459,53,1307532,2015,,
0,0.0,3.0,,0,0,0,1,6,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,0,0,1,2,1,,03/28/2015,away,12080,438,Monmouth (IL),9,True,9,3,6,win,413661,53,1307532,2015,,
0,0.0,3.2,,4,3,3,3,2,0,20,15,0,0,1,1,1,2,0,3,3,0,0,0.0,3,6,0,0,0,2,1,,04/04/2015,home,12080,348,Lawrence,9,True,6,13,-7,loss,415810,53,1307532,2015,,
0,0.0,1.0,,3,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,2,0,,04/11/2015,away,12080,120,Carroll (WI),9,True,3,9,-6,loss,417651,53,1307532,2015,,
0,0.0,2.0,,4,1,1,1,2,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,2,0,,04/19/2015,home,12080,577,Ripon,9,True,1,4,-3,loss,420472,53,1307532,2015,,
0,1.0,7.0,,4,1,1,0,9,0,25,25,0,0,1,0,0,0,0,0,0,0,0,0.0,8,4,1,0,0,1,1,,02/13/2015,neutral,12080,709,Toledo,9,True,8,1,7,win,404931,810,1638521,2015,,
0,1.0,6.0,,4,1,0,2,4,0,25,22,2,0,0,1,0,1,0,0,0,0,0,100.0,8,5,1,0,0,1,2,,02/22/2015,away,12080,433,Ole Miss,9,True,3,1,2,win,406285,810,1638521,2015,,
0,1.0,5.2,,8,1,0,3,4,0,26,23,0,0,0,1,0,0,0,0,0,0,0,110.0,5,6,0,0,0,1,0,,02/28/2015,away,12080,415,Miami (FL),9,True,3,4,-1,loss,406746,810,1638521,2015,,
0,1.0,7.0,,5,2,2,2,4,0,28,25,3,0,1,0,0,0,0,0,0,1,0,106.0,11,6,0,0,0,1,1,,03/06/2015,neutral,12080,669,Missouri St.,10,True,3,2,1,win,407774,810,1638521,2015,,
0,1.0,6.0,,5,1,1,1,4,0,25,23,1,0,1,0,0,1,0,0,0,0,0,106.0,5,8,1,0,0,1,2,,03/14/2015,home,12080,514,Oakland,9,True,6,1,5,win,409895,810,1638521,2015,,
0,1.0,9.0,,5,0,0,1,6,1,33,31,0,2,0,0,0,0,0,0,0,1,0,110.0,15,6,1,0,0,1,1,,03/20/2015,home,12080,797,Milwaukee,9,True,1,0,1,win,411417,810,1638521,2015,,
0,1.0,4.1,,8,5,5,4,6,0,25,21,1,1,0,0,0,0,0,0,0,0,0,111.0,3,3,0,1,0,1,1,,03/28/2015,away,12080,735,Valparaiso,9,True,6,7,-1,loss,413644,810,1638521,2015,,
