App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,score,Pitches
1,,5.2,,9,6,6,1,1,0,27,24,1,0,0,1,0,1,0,0,0,1,0,,7,8,0,1,0,1,0,,04/13/2012,away,10942,676,SFA,9,True,0,7,-7,loss,771372,402,980364,2012,0 - 7,95.0
1,,8.0,,4,1,1,2,4,0,28,25,0,0,0,0,0,0,0,0,0,0,1,,6,12,0,0,0,1,2,,05/13/2012,home,10942,702,UT Arlington,10,True,2,1,1,win,779714,402,980364,2012,2 - 1,0.0
1,,1.1,,1,0,0,1,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,0,2,0,,05/17/2012,away,10942,655,Southeastern La.,9,True,8,6,2,win,779888,402,980364,2012,8 - 6,17.0
1,,0.0,,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,,0,0,0,1,0,3,0,,05/19/2012,away,10942,655,Southeastern La.,9,True,5,9,-4,loss,780272,402,980364,2012,5 - 9,5.0
1,,1.1,,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,,3,1,0,0,0,2,0,,05/24/2012,home,10942,624,Sam Houston,9,True,1,7,-6,loss,780595,402,980364,2012,1 - 7,0.0
1,,1.1,,3,1,1,1,0,0,7,6,0,0,0,1,0,0,0,0,0,0,0,,3,0,0,0,0,3,0,,02/19/2012,home,10942,627,San Diego,9,True,10,3,7,win,756195,624,1312676,2012,10 - 3,0.0
1,,0.2,,1,1,1,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,2,1,,02/21/2012,home,10942,553,Prairie View,9,True,8,1,7,win,756384,624,1312676,2012,8 - 1,0.0
1,,1.2,,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,3,2,0,1,,2,3,0,0,0,5,0,,02/26/2012,away,10942,498,ULM,9,True,6,8,-2,loss,757456,624,1312676,2012,6 - 8,25.0
1,,0.2,,1,0,0,1,0,0,4,3,0,0,0,0,0,0,0,2,0,0,0,,1,1,0,0,0,3,0,,02/28/2012,away,10942,51,Baylor,9,True,2,6,-4,loss,757788,624,1312676,2012,2 - 6,16.0
1,,0.1,,1,2,1,2,0,0,3,1,0,0,0,1,0,0,0,2,2,0,0,,0,0,0,0,0,3,0,,03/03/2012,home,10942,111,UC Riverside,9,True,1,10,-9,loss,758310,624,1312676,2012,1 - 10,0.0
1,,2.1,,1,0,0,2,1,0,8,6,0,0,0,0,0,0,0,1,0,0,0,,3,1,0,0,0,2,0,,03/10/2012,home,10942,676,SFA,9,True,2,5,-3,loss,760518,624,1312676,2012,2 - 5,0.0
1,,2.0,,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,2,3,0,0,0,7,0,,03/13/2012,away,10942,288,Houston,9,True,2,12,-10,loss,761644,624,1312676,2012,2 - 12,21.0
1,,0.2,,0,3,3,3,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,1,,03/21/2012,home,10942,51,Baylor,9,True,3,10,-7,loss,764170,624,1312676,2012,3 - 10,0.0
1,,2.2,,2,2,1,5,2,0,14,9,0,0,0,0,0,0,0,2,2,0,0,,4,1,1,0,0,2,0,,03/28/2012,home,10942,699,Texas Southern,9,True,14,6,8,win,766407,624,1312676,2012,14 - 6,0.0
1,,2.0,,2,1,0,1,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,0,2,1,,04/24/2012,home,10942,287,Houston Baptist,9,True,8,3,5,win,775452,624,1312676,2012,8 - 3,0.0
1,,2.0,,1,0,0,0,2,0,7,7,0,0,0,1,0,0,0,1,0,0,0,,4,0,0,0,0,4,1,,04/27/2012,home,10942,26172,A&M-Corpus Christi,9,True,2,5,-3,loss,776164,624,1312676,2012,2 - 5,0.0
1,,1.1,,4,2,2,1,1,0,9,8,0,0,0,1,0,0,0,0,0,0,0,,3,0,0,0,0,4,1,,05/01/2012,home,10942,697,Texas A&M,9,True,0,10,-10,loss,777536,624,1312676,2012,0 - 10,0.0
1,,0.1,,1,1,1,0,1,0,3,2,0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,3,0,,05/15/2012,home,10942,574,Rice,9,True,0,5,-5,loss,779772,624,1312676,2012,0 - 5,0.0
1,,4.0,,3,3,0,3,5,0,20,17,0,0,0,0,0,0,0,0,0,0,0,,3,4,0,0,0,3,1,,05/18/2012,away,10942,1004,Central Ark.,9,True,4,13,-9,loss,780089,624,1312676,2012,4 - 13,0.0
1,,1.1,,1,1,1,0,0,0,7,4,0,0,0,0,0,2,0,0,0,1,0,,2,2,0,0,0,3,0,,05/25/2012,away,10942,702,UT Arlington,9,True,6,7,-1,loss,780679,624,1312676,2012,6 - 7,0.0
1,,1.2,,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,,2,1,0,0,0,3,0,,06/03/2012,home,10942,31,Arkansas,9,True,1,5,-4,loss,780899,624,1312676,2012,1 - 5,16.0
1,,2.0,,6,9,6,3,2,0,18,13,0,0,0,1,0,1,0,0,0,0,1,,1,3,0,1,0,1,0,,02/18/2012,away,10942,365,LSU,9,True,0,19,-19,loss,755765,17,1106687,2012,0 - 19,0.0
1,,1.0,,1,1,1,0,0,0,5,3,1,0,0,0,0,1,0,0,0,1,0,,3,0,0,0,0,3,0,,02/22/2012,away,10942,37,Auburn,9,True,1,7,-6,loss,756479,17,1106687,2012,1 - 7,16.0
1,,0.1,,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,2,0,,02/29/2012,home,10942,483,Nicholls,9,True,2,9,-7,loss,757938,17,1106687,2012,2 - 9,0.0
1,,5.0,,8,9,7,5,2,0,32,24,2,0,2,0,0,1,0,0,0,0,2,,5,7,0,1,0,1,1,,03/03/2012,away,10942,527,Oral Roberts,9,True,5,11,-6,loss,758296,17,1106687,2012,5 - 11,0.0
1,,7.0,,9,4,3,2,8,0,32,30,2,0,0,0,1,0,0,0,0,0,0,,6,4,1,0,0,1,1,,03/10/2012,home,10942,432,Mississippi Val.,9,True,9,6,3,win,760787,17,1106687,2012,9 - 6,0.0
1,,7.0,,5,6,4,5,1,0,33,21,2,0,0,0,0,3,0,0,0,2,2,,7,11,0,0,0,1,0,,03/17/2012,away,10942,314,Jackson St.,9,True,6,8,-2,loss,762958,17,1106687,2012,6 - 8,0.0
1,,7.1,,9,6,5,2,7,0,34,28,2,0,0,0,0,2,0,0,0,2,0,,8,5,1,0,0,1,1,,03/24/2012,home,10942,6,Alabama A&M,9,True,9,7,2,win,944390,17,1106687,2012,9 - 7,0.0
1,,6.2,,5,4,1,3,2,0,32,26,2,0,0,3,0,1,0,0,0,1,1,,5,13,1,0,0,1,1,,03/31/2012,away,10942,7,Alabama St.,9,True,7,4,3,win,960890,7,1106687,2012,7 - 4,112.0
1,,5.1,,10,8,5,2,5,0,29,26,3,1,0,1,0,0,0,0,0,1,0,,6,4,0,1,0,1,3,,04/06/2012,away,10942,664,Southern Miss.,9,True,1,13,-12,loss,769031,17,1106687,2012,1 - 13,109.0
1,,6.0,,9,7,6,3,2,0,33,28,1,0,0,0,0,0,0,0,0,1,1,,7,7,0,1,0,1,0,,04/14/2012,away,10942,432,Mississippi Val.,9,True,4,9,-5,loss,772368,17,1106687,2012,4 - 9,0.0
1,,8.2,,10,4,4,1,1,0,37,34,3,0,1,0,0,1,0,0,0,1,0,,14,9,1,0,0,1,0,,04/21/2012,home,10942,314,Jackson St.,9,True,5,4,1,win,774880,17,1106687,2012,5 - 4,0.0
1,,9.0,,6,2,2,0,1,0,30,30,1,1,0,0,0,0,0,0,0,0,0,,13,10,1,0,0,1,1,,04/28/2012,away,10942,6,Alabama A&M,9,True,8,2,6,win,776839,17,1106687,2012,8 - 2,0.0
1,,9.0,,5,3,3,2,3,0,35,31,2,0,0,0,0,1,0,0,0,0,1,,8,14,0,0,0,1,0,,05/05/2012,home,10942,7,Alabama St.,9,True,4,3,1,win,1035151,7,1106687,2012,4 - 3,109.0
1,,5.0,,8,5,5,2,0,0,24,20,1,1,0,0,0,0,0,0,0,1,1,,6,8,0,1,0,1,0,,05/12/2012,away,10942,521,Oklahoma St.,9,True,2,11,-9,loss,779358,17,1106687,2012,2 - 11,83.0
1,,7.0,,8,5,3,0,4,0,32,30,1,0,0,1,0,1,0,0,0,1,0,,9,9,0,0,0,1,2,,05/17/2012,home,10942,432,Mississippi Val.,12,True,6,7,-1,loss,779961,17,1106687,2012,6 - 7,0.0
1,,0.0,,1,2,2,1,0,0,2,1,0,0,0,0,0,0,0,2,2,0,0,,0,0,0,0,0,2,0,,02/18/2012,home,10942,528,Oregon St.,12,True,13,12,1,win,756017,104,1312886,2012,13 - 12,11.0
1,,0.1,,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,2,0,,02/25/2012,away,10942,630,San Jose St.,9,True,3,2,1,win,756865,104,1312886,2012,3 - 2,0.0
1,,0.2,,4,2,1,0,0,0,6,5,2,0,0,0,0,0,0,3,3,1,0,,2,0,0,0,0,2,0,,03/02/2012,home,10942,370,LMU (CA),9,True,5,9,-4,loss,758092,104,1312886,2012,5 - 9,13.0
1,,0.0,,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,,0,0,0,0,0,2,0,,03/06/2012,home,10942,94,CSU Bakersfield,9,True,6,7,-1,loss,759438,104,1312886,2012,6 - 7,8.0
1,,1.0,,1,0,0,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,5,0,,03/11/2012,away,10942,466,Nevada,9,True,7,11,-4,loss,761050,104,1312886,2012,7 - 11,15.0
1,,1.1,,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,,2,2,0,0,0,3,0,,03/24/2012,away,10942,629,San Francisco,9,True,0,4,-4,loss,765306,104,1312886,2012,0 - 4,0.0
1,,0.1,,3,2,1,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,3,0,,03/27/2012,home,10942,541,Pepperdine,9,True,10,5,5,win,766129,104,1312886,2012,10 - 5,12.0
1,,3.0,,3,1,1,0,1,0,12,12,1,0,0,0,0,0,0,0,0,0,0,,2,6,0,0,1,2,0,,04/05/2012,home,10942,101,CSUN,9,True,11,1,10,win,768832,104,1312886,2012,11 - 1,51.0
1,,1.0,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,4,0,,04/18/2012,away,10942,657,Southern California,12,True,5,4,1,win,773434,104,1312886,2012,5 - 4,0.0
1,,2.0,,3,1,1,0,1,0,9,7,1,0,0,0,0,1,0,1,0,0,1,,3,1,0,0,0,2,0,,04/27/2012,home,10942,108,UC Davis,9,True,8,2,6,win,776016,104,1312886,2012,8 - 2,24.0
1,,3.0,,4,2,1,0,0,0,14,14,0,1,1,0,0,0,0,0,0,0,0,,5,4,0,0,0,2,0,,05/11/2012,home,10942,97,Cal St. Fullerton,9,True,7,9,-2,loss,779148,104,1312886,2012,7 - 9,33.0
1,,0.1,,4,7,5,2,0,0,8,4,0,0,0,0,0,1,0,0,0,0,1,,0,1,0,1,0,1,0,,02/26/2012,away,10942,277,Hawaii,9,True,3,19,-16,loss,757532,748,1201636,2012,3 - 19,0.0
1,,5.0,,6,4,3,0,3,0,21,20,2,0,0,0,0,0,0,0,0,0,1,,6,5,1,0,0,1,2,,03/21/2012,away,10942,342,Lafayette,9,True,13,9,4,win,764132,748,1201636,2012,13 - 9,64.0
1,,4.2,,5,5,5,6,2,0,24,16,2,0,0,1,0,0,0,0,0,1,1,,5,6,0,1,0,1,0,,03/28/2012,away,10942,587,Rutgers,9,True,8,13,-5,loss,766414,748,1201636,2012,8 - 13,98.0
1,,5.2,,8,3,3,1,4,0,25,22,1,0,0,0,0,0,0,0,0,1,1,,7,5,0,1,0,1,1,,04/03/2012,home,10942,603,St. John's (NY),9,True,4,5,-1,loss,768385,748,1201636,2012,4 - 5,105.0
1,,1.0,,6,6,6,1,1,0,10,9,1,1,0,0,0,0,0,0,0,0,0,,2,0,0,1,0,1,1,,04/11/2012,away,10942,635,Seton Hall,9,True,1,9,-8,loss,771055,748,1201636,2012,1 - 9,0.0
1,,3.0,,2,0,0,2,4,0,14,11,0,0,0,0,0,1,0,0,0,0,0,,1,4,0,0,0,2,1,,04/17/2012,home,10942,617,Saint Peter's,9,True,19,2,17,win,773191,748,1201636,2012,19 - 2,60.0
1,,4.0,,4,0,0,1,2,0,15,14,0,0,0,1,0,0,0,1,1,0,0,,1,7,1,0,0,3,0,,04/21/2012,home,10942,310,Iona,9,True,18,10,8,win,774242,748,1201636,2012,18 - 10,52.0
1,,2.0,,4,3,3,2,1,0,12,10,1,1,0,0,0,0,0,0,0,0,0,,2,2,0,1,0,2,0,,04/28/2012,away,10942,127,Central Conn. St.,9,True,4,7,-3,loss,776900,748,1201636,2012,4 - 7,0.0
1,,2.0,,1,0,0,2,4,0,9,7,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,1,0,,05/01/2012,home,10942,471,NJIT,9,True,3,4,-1,loss,777508,748,1201636,2012,3 - 4,34.0
1,,4.2,,6,4,4,1,2,0,20,17,1,0,0,0,0,0,0,0,0,1,1,,4,7,0,1,0,1,1,,05/06/2012,home,10942,590,Sacred Heart,9,True,4,7,-3,loss,778679,748,1201636,2012,4 - 7,74.0
1,,4.0,,5,1,1,1,3,0,20,16,1,0,1,0,0,3,0,0,0,0,0,,3,5,0,0,0,1,0,,05/13/2012,away,10942,81,Bryant,9,True,1,2,-1,loss,779675,748,1201636,2012,1 - 2,67.0
1,,2.1,,1,3,3,2,2,0,12,7,0,0,0,0,0,2,0,0,0,1,0,,2,3,0,0,0,3,0,,02/18/2012,home,10942,178,Delaware St.,9,True,5,4,1,win,755928,459,1212886,2012,5 - 4,39.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,4,0,,02/26/2012,home,10942,539,Penn St.,9,True,6,0,6,win,757448,459,1212886,2012,6 - 0,16.0
1,,0.2,,2,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,1,0,1,,1,1,0,0,0,8,0,,03/02/2012,home,10942,563,Radford,9,True,3,7,-4,loss,758120,459,1212886,2012,3 - 7,9.0
1,,1.0,,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,6,1,,03/04/2012,home,10942,563,Radford,9,True,3,7,-4,loss,758870,459,1212886,2012,3 - 7,14.0
1,,3.0,,4,2,2,0,2,0,13,11,2,0,1,0,0,0,0,0,0,1,1,,3,3,0,0,0,1,1,,03/07/2012,home,10942,202,Eastern Ky.,10,True,5,6,-1,loss,759708,459,1212886,2012,5 - 6,39.0
1,,0.1,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,5,0,,03/10/2012,home,10942,625,Samford,9,True,2,8,-6,loss,760511,459,1212886,2012,2 - 8,2.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,6,0,,03/16/2012,away,10942,253,Ga. Southern,9,True,3,8,-5,loss,762377,459,1212886,2012,3 - 8,14.0
1,,1.1,,1,0,0,0,1,0,8,6,0,0,0,1,1,2,0,1,1,0,0,,1,2,0,0,0,6,0,,03/18/2012,away,10942,253,Ga. Southern,9,True,5,6,-1,loss,763423,459,1212886,2012,5 - 6,30.0
1,,1.2,,5,4,4,1,0,0,12,10,0,0,0,0,0,1,0,0,0,0,0,,2,3,0,0,0,1,0,,03/28/2012,home,10942,488,N.C. A&T,9,True,7,4,3,win,766593,459,1212886,2012,7 - 4,38.0
1,,1.0,,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,4,0,,04/13/2012,away,10942,141,The Citadel,9,True,0,3,-3,loss,771387,459,1212886,2012,0 - 3,13.0
1,,3.0,,0,0,0,3,2,0,11,8,0,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,0,2,1,,04/17/2012,home,10942,749,Wake Forest,9,True,2,10,-8,loss,773209,459,1212886,2012,2 - 10,50.0
1,,2.0,,1,2,1,2,2,0,10,6,0,0,0,1,0,0,0,1,1,0,1,,1,3,0,1,0,3,0,,04/20/2012,home,10942,173,Davidson,9,True,5,7,-2,loss,773791,459,1212886,2012,5 - 7,40.0
1,,2.2,,3,0,0,1,0,0,12,11,0,0,0,0,0,0,0,2,0,0,0,,3,4,0,0,0,3,0,,04/24/2012,away,10942,457,North Carolina,9,True,8,4,4,win,775468,459,1212886,2012,8 - 4,47.0
1,,3.2,,3,3,1,3,2,0,18,13,0,0,0,3,0,0,0,0,0,1,1,,3,6,0,0,0,2,1,,04/28/2012,away,10942,1068,Elon,9,True,2,10,-8,loss,776413,459,1212886,2012,2 - 10,63.0
1,,0.2,,3,3,3,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,2,0,,05/05/2012,away,10942,27,App State,9,True,4,5,-1,loss,778152,459,1212886,2012,4 - 5,13.0
1,,1.0,,3,4,3,3,1,0,10,7,1,0,1,1,0,0,0,0,0,0,0,,1,1,0,1,0,1,0,,05/15/2012,away,10942,490,NC State,9,True,0,7,-7,loss,779763,459,1212886,2012,0 - 7,36.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,,0,1,0,0,0,5,0,,02/17/2012,home,10942,513,Notre Dame,9,True,12,13,-1,loss,755754,301,1216438,2012,12 - 13,3.0
1,,2.2,,2,0,0,1,1,0,10,9,0,0,0,0,0,0,0,3,1,0,0,,3,4,0,0,0,3,0,,02/18/2012,home,10942,367,Louisville,9,True,3,4,-1,loss,756132,301,1216438,2012,3 - 4,31.0
1,,1.0,,2,4,4,2,1,0,6,4,0,0,0,0,0,0,0,2,0,0,0,,1,0,0,0,0,2,0,,02/26/2012,away,10942,346,Lamar University,9,True,9,8,1,win,757406,301,1216438,2012,9 - 8,20.0
1,,1.1,,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,,2,1,0,0,0,2,0,,03/10/2012,home,10942,164,UConn,9,True,5,1,4,win,760882,301,1216438,2012,5 - 1,14.0
1,,1.0,,1,0,0,1,1,0,5,4,0,0,0,1,0,0,0,0,0,0,0,,2,1,0,0,0,2,0,,03/17/2012,home,10942,503,NIU,9,True,7,2,5,win,763238,301,1216438,2012,7 - 2,15.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,3,0,,03/23/2012,away,10942,463,Nebraska,9,True,11,3,8,win,764464,301,1216438,2012,11 - 3,12.0
1,,0.2,,2,3,3,1,1,0,5,4,1,0,0,0,0,0,0,3,0,0,0,,1,0,0,0,0,3,0,,03/25/2012,away,10942,463,Nebraska,9,True,3,13,-10,loss,765562,301,1216438,2012,3 - 13,18.0
1,,1.1,,3,5,5,3,0,0,10,5,0,0,0,0,0,0,0,2,1,1,1,,2,2,0,0,0,3,0,,03/27/2012,away,10942,299,Illinois St.,9,True,7,16,-9,loss,766098,301,1216438,2012,7 - 16,0.0
1,,2.0,,1,2,2,1,1,0,8,7,0,0,1,0,0,0,0,0,0,0,0,,3,2,0,0,0,3,1,,04/06/2012,home,10942,306,Indiana,9,True,3,12,-9,loss,769104,301,1216438,2012,3 - 12,28.0
1,,1.2,,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,1,0,0,0,,2,2,0,0,0,2,1,,04/10/2012,home,10942,201,Eastern Ill.,9,True,10,3,7,win,770655,301,1216438,2012,10 - 3,21.0
1,,5.1,,3,0,0,1,4,0,20,18,0,0,0,0,0,0,0,3,2,0,1,,6,6,1,0,0,2,1,,04/17/2012,home,10942,299,Illinois St.,9,True,7,5,2,win,773133,301,1216438,2012,7 - 5,58.0
1,,3.2,,4,1,1,0,3,0,16,16,2,0,0,0,0,0,0,3,3,0,0,,7,1,0,0,0,3,0,,04/22/2012,home,10942,518,Ohio St.,9,True,4,10,-6,loss,775119,301,1216438,2012,4 - 10,55.0
1,,2.1,,6,2,2,0,1,0,13,13,0,0,0,0,0,0,0,0,0,0,0,,2,4,0,0,0,1,0,,04/29/2012,away,10942,509,Northwestern,9,True,3,2,1,win,777043,301,1216438,2012,3 - 2,0.0
1,,5.1,,7,4,4,1,3,0,24,22,0,0,2,0,0,0,0,0,0,1,0,,6,6,0,0,0,1,1,,05/06/2012,home,10942,416,Michigan St.,9,True,8,6,2,win,778645,301,1216438,2012,8 - 6,78.0
1,,5.1,,5,1,1,1,2,0,22,21,2,0,0,1,0,0,0,0,0,0,0,,7,7,0,0,0,1,0,,05/13/2012,away,10942,539,Penn St.,9,True,2,3,-1,loss,779626,301,1216438,2012,2 - 3,60.0
1,,4.0,,6,4,4,1,2,0,18,17,3,0,0,0,0,0,0,0,0,0,0,,5,4,0,1,0,1,0,,05/19/2012,home,10942,428,Minnesota,9,True,3,8,-5,loss,780277,301,1216438,2012,3 - 8,49.0
1,,0.2,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,1,0,0,,1,1,0,0,0,2,0,,02/17/2012,away,10942,657,Southern California,9,True,2,8,-6,loss,755551,316,1303747,2012,2 - 8,0.0
1,,0.1,,1,2,2,1,0,0,3,2,0,0,0,0,0,0,0,3,2,0,0,,0,1,0,0,0,3,0,,02/18/2012,away,10942,657,Southern California,9,True,3,11,-8,loss,755794,316,1303747,2012,3 - 11,0.0
1,,1.2,,3,3,3,1,0,0,9,8,2,0,0,0,0,0,0,3,0,0,0,,3,2,0,0,0,5,0,,02/21/2012,away,10942,234,Florida St.,9,True,9,16,-7,loss,756374,316,1303747,2012,9 - 16,38.0
1,,1.0,,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,3,0,1,0,0,3,0,,02/24/2012,home,10942,500,Northeastern,10,True,7,6,1,win,756667,316,1303747,2012,7 - 6,0.0
1,,1.0,,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,2,1,,02/28/2012,home,10942,1014,Col. of Charleston,9,True,0,7,-7,loss,757805,316,1303747,2012,0 - 7,0.0
1,,2.0,,2,2,2,3,3,0,11,8,0,0,0,0,0,0,0,2,1,0,0,,3,0,0,0,0,2,1,,03/02/2012,home,10942,228,Florida A&M,9,True,11,10,1,win,758080,316,1303747,2012,11 - 10,0.0
1,,1.2,,1,0,0,0,0,0,6,5,0,0,0,1,0,1,0,1,0,0,0,,1,3,0,0,0,3,0,,03/06/2012,away,10942,651,South Fla.,9,True,0,8,-8,loss,759464,316,1303747,2012,0 - 8,0.0
1,,2.0,,2,3,3,4,3,0,12,6,0,0,0,0,0,0,0,0,0,2,0,,3,0,0,1,0,1,1,,03/10/2012,home,10942,748,Wagner,9,True,1,4,-3,loss,760528,316,1303747,2012,1 - 4,0.0
1,,0.2,,4,5,4,1,0,0,8,7,2,0,0,0,0,0,0,1,1,0,0,,2,0,0,0,0,2,0,,03/20/2012,away,10942,253,Ga. Southern,9,True,11,17,-6,loss,763851,316,1303747,2012,11 - 17,22.0
