App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,score,pickoffs,Pitches
1,,9.0,,4,1,1,1,7,0,34,32,0,0,1,1,0,1,0,0,0,0,0,,10,10,1,0,0,1,3,03/01/2013,home,11320,482,Niagara,9,True,8,1,7,win,660222,178,985986,2013,8 - 1,,77.0
1,,7.0,,5,0,0,2,3,0,27,25,0,0,0,1,0,0,0,0,0,0,0,,9,8,1,0,0,1,0,03/09/2013,home,11320,617,Saint Peter's,9,True,14,0,14,win,662370,178,985986,2013,14 - 0,,85.0
1,,4.0,,9,7,5,3,4,0,22,18,0,0,0,0,0,0,0,0,0,0,1,,2,4,0,0,0,1,0,03/16/2013,away,11320,485,Norfolk St.,9,True,9,7,2,win,664349,178,985986,2013,9 - 7,,0.0
1,,9.0,,8,1,1,1,5,0,34,33,2,0,0,0,0,0,0,0,0,0,0,,6,14,1,0,0,1,2,03/23/2013,away,11320,165,Coppin St.,9,True,3,1,2,win,666058,178,985986,2013,3 - 1,,0.0
1,,7.0,,7,4,4,2,4,0,32,29,2,0,1,0,0,1,0,0,0,0,0,,10,7,1,0,0,1,1,03/29/2013,home,11320,393,UMES,9,True,9,4,5,win,667499,178,985986,2013,9 - 4,,93.0
1,,6.0,,10,5,5,1,3,0,28,26,1,0,2,0,0,0,0,0,0,1,0,,8,6,0,1,0,1,2,04/06/2013,home,11320,485,Norfolk St.,9,True,3,5,-2,loss,669899,178,985986,2013,3 - 5,,89.0
1,,9.0,,5,2,2,2,7,0,32,29,1,0,0,0,0,0,0,0,0,0,1,,8,10,1,0,0,1,2,04/13/2013,home,11320,165,Coppin St.,9,True,10,2,8,win,671883,178,985986,2013,10 - 2,,72.0
1,,7.2,,7,3,3,3,8,0,34,30,2,1,0,1,0,1,0,0,0,0,0,,9,6,1,0,0,1,3,04/20/2013,away,11320,393,UMES,9,True,7,3,4,win,673872,178,985986,2013,7 - 3,,0.0
1,,7.0,,5,1,1,3,5,0,27,23,0,0,0,0,0,0,0,0,0,1,0,,11,3,1,0,0,1,0,04/27/2013,away,11320,485,Norfolk St.,9,True,6,1,5,win,676118,178,985986,2013,6 - 1,,98.0
1,,9.0,,4,1,1,2,7,0,32,30,0,0,0,0,0,0,0,0,0,0,0,,9,10,1,0,0,1,2,05/04/2013,home,11320,393,UMES,9,True,5,1,4,win,677910,178,985986,2013,5 - 1,,84.0
1,,6.0,,5,2,2,0,6,0,25,23,0,0,0,0,0,1,0,0,0,1,0,,9,3,1,0,0,1,3,05/10/2013,home,11320,222,Fairleigh Dickinson,9,True,6,3,3,win,678819,178,985986,2013,6 - 3,,74.0
1,,5.1,,4,5,3,6,7,0,29,21,0,0,0,1,0,2,0,0,0,0,0,,4,5,0,1,0,1,2,05/16/2013,home,11320,61,Bethune-Cookman,9,True,1,5,-4,loss,679680,178,985986,2013,1 - 5,,115.0
1,,3.0,,1,0,0,2,3,0,13,10,0,0,0,0,0,1,0,0,0,0,0,,3,3,0,0,1,2,1,02/16/2013,home,11320,17,Alcorn,9,True,12,0,12,win,658105,498,1309857,2013,12 - 0,,60.0
1,,1.2,,2,0,0,1,1,0,9,8,0,0,0,0,0,0,0,2,2,0,0,,2,2,0,0,0,5,0,02/24/2013,away,11320,624,Sam Houston,9,True,3,7,-4,loss,659539,498,1309857,2013,3 - 7,,0.0
1,,1.0,,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,1,6,0,02/26/2013,home,11320,664,Southern Miss.,9,True,6,5,1,win,659959,498,1309857,2013,6 - 5,,0.0
1,,0.1,,2,1,1,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,3,0,03/03/2013,away,11320,404,Memphis,9,True,5,3,2,win,660949,498,1309857,2013,5 - 3,,12.0
1,,1.1,,1,0,0,2,2,0,7,5,0,0,0,0,0,0,0,2,2,0,0,,1,1,0,0,0,5,2,03/09/2013,home,11320,508,Northwestern St.,9,True,5,7,-2,loss,662363,498,1309857,2013,5 - 7,,28.0
1,,1.0,,3,2,2,1,1,0,7,6,2,0,0,0,0,0,0,3,0,0,0,,0,2,0,0,0,6,0,03/12/2013,home,11320,433,Ole Miss,9,True,4,10,-6,loss,663207,498,1309857,2013,4 - 10,,19.0
1,,0.2,,2,2,2,1,1,0,5,3,0,0,0,1,0,0,0,0,0,1,0,,1,0,0,0,0,2,0,03/19/2013,away,11320,261,Grambling,9,True,0,4,-4,loss,665142,498,1309857,2013,0 - 4,,28.0
1,,1.0,,2,1,1,1,0,0,5,4,0,0,0,1,0,0,0,1,0,0,0,,2,0,0,0,0,4,0,03/24/2013,home,11320,716,Troy,9,True,0,10,-10,loss,666602,498,1309857,2013,0 - 10,,13.0
1,,0.2,,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,5,0,03/30/2013,away,11320,32,Little Rock,9,True,3,11,-8,loss,668017,498,1309857,2013,3 - 11,,13.0
1,,3.2,,1,1,1,2,4,0,13,11,1,0,0,1,0,0,0,2,1,0,0,,2,4,0,0,0,2,1,04/05/2013,home,11320,229,Fla. Atlantic,9,True,6,8,-2,loss,669362,498,1309857,2013,6 - 8,,63.0
1,,1.0,,2,3,3,3,1,0,8,5,2,0,0,0,0,0,0,0,0,0,0,,0,2,0,1,0,1,0,04/16/2013,home,11320,718,Tulane,9,True,2,5,-3,loss,673050,498,1309857,2013,2 - 5,,37.0
1,,0.1,,1,1,1,3,0,0,5,2,0,0,0,1,0,0,0,2,2,0,0,,0,1,0,0,0,4,0,04/24/2013,home,11320,432,Mississippi Val.,9,True,6,11,-5,loss,675267,498,1309857,2013,6 - 11,,24.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,4,0,05/18/2013,home,11320,671,Louisiana,9,True,1,12,-11,loss,679981,498,1309857,2013,1 - 12,,13.0
1,,3.0,,0,0,0,1,1,0,12,10,0,0,0,0,0,1,0,1,1,0,0,,5,3,0,0,0,3,1,03/09/2013,home,11320,164,UConn,9,True,0,8,-8,loss,662169,624,1426345,2013,0 - 8,,0.0
1,,1.2,,4,0,0,1,0,0,10,9,1,0,0,0,0,0,1,0,0,0,0,,2,3,0,0,0,2,0,03/28/2013,away,11320,676,SFA,9,True,5,3,2,win,667272,624,1426345,2013,5 - 3,,0.0
1,,1.1,,5,3,3,1,1,0,10,9,0,0,1,0,0,0,0,2,1,0,0,,1,2,0,0,0,2,1,04/12/2013,away,11320,346,Lamar University,9,True,8,19,-11,loss,671535,624,1426345,2013,8 - 19,,37.0
1,,0.0,,0,1,0,2,0,0,2,0,0,0,0,1,0,0,0,3,2,0,0,,0,0,0,0,0,2,0,04/17/2013,home,11320,553,Prairie View,9,True,12,8,4,win,673265,624,1426345,2013,12 - 8,,0.0
1,0.0,0.0,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,4.0,0,0,0,0,0,7,0,03/10/2013,away,11320,367,Louisville,10,True,7,8,-1,loss,662696,8,1102776,2013,,,
1,0.0,4.0,,2,0,0,0,4,0,13,13,0,0,0,0,0,0,0,0,0,0,0,41.0,3,4,0,0,1,2,0,05/07/2013,home,11320,432,Mississippi Val.,9,True,8,3,5,win,678571,8,1102776,2013,,,
1,0.0,2.0,,1,1,1,2,0,0,10,7,1,0,0,0,1,1,0,2,0,0,0,32.0,1,5,0,0,0,2,0,05/16/2013,away,11320,736,Vanderbilt,9,True,6,7,-1,loss,679522,8,1102776,2013,,,
1,,0.0,,2,4,4,1,0,0,4,2,0,0,0,0,0,0,0,2,2,1,0,,0,0,0,0,0,2,0,02/16/2013,away,11320,630,San Jose St.,9,True,0,10,-10,loss,658180,534,1434741,2013,0 - 10,,0.0
1,,2.0,,4,3,0,2,2,0,12,10,2,0,0,0,0,0,0,0,0,0,0,,1,2,0,1,0,1,0,02/21/2013,home,11320,465,UNLV,9,True,1,9,-8,loss,658870,534,1434741,2013,1 - 9,,0.0
1,,0.0,,2,2,2,0,0,0,2,2,0,1,0,0,0,0,0,3,3,0,0,,0,0,0,0,0,5,0,03/02/2013,home,11320,260,Gonzaga,9,True,3,7,-4,loss,660831,534,1434741,2013,3 - 7,,0.0
1,,1.1,,2,2,1,1,0,0,7,4,0,0,0,0,0,0,0,0,0,1,1,,1,2,0,0,0,2,0,03/15/2013,away,11320,169,Creighton,9,True,2,7,-5,loss,663838,534,1434741,2013,2 - 7,,0.0
1,,2.2,,3,2,2,1,4,0,12,11,0,0,1,0,0,0,0,3,0,0,0,,0,4,0,0,0,4,0,03/29/2013,away,11320,97,Cal St. Fullerton,9,True,6,11,-5,loss,667529,534,1434741,2013,6 - 11,,0.0
1,,4.2,,6,3,3,2,2,0,22,19,1,0,0,0,0,1,0,0,0,0,0,,6,4,0,1,0,1,0,04/09/2013,home,11320,631,Santa Clara,9,True,5,7,-2,loss,670981,534,1434741,2013,5 - 7,,75.0
1,,1.2,,2,1,1,1,1,0,7,3,0,0,0,1,0,0,0,1,1,1,2,,1,2,0,1,0,2,0,04/14/2013,away,11320,111,UC Riverside,9,True,4,6,-2,loss,672472,534,1434741,2013,4 - 6,,27.0
1,,3.0,,7,5,5,1,2,0,15,14,1,0,1,0,0,0,0,0,0,0,0,,2,3,0,1,0,1,0,04/16/2013,home,11320,674,Stanford,9,True,2,9,-7,loss,673036,534,1434741,2013,2 - 9,,45.0
1,,8.0,,4,1,1,0,4,0,28,23,0,0,0,0,0,2,0,0,0,3,0,,8,10,0,1,0,1,1,04/21/2013,home,11320,109,UC Irvine,9,True,0,1,-1,loss,674458,534,1434741,2013,0 - 1,,93.0
1,,7.1,,6,4,4,2,7,0,32,25,0,0,0,1,0,3,0,0,0,2,0,,10,4,0,1,0,1,3,04/27/2013,away,11320,101,CSUN,9,True,2,5,-3,loss,675939,534,1434741,2013,2 - 5,,107.0
1,,3.2,,6,3,3,1,2,0,17,16,1,0,1,1,0,0,0,0,0,0,0,,5,3,0,1,0,1,0,05/04/2013,home,11320,277,Hawaii,9,True,3,4,-1,loss,677736,534,1434741,2013,3 - 4,,66.0
1,,6.1,,8,3,3,3,2,0,29,25,0,0,0,0,0,1,1,0,0,0,0,,4,11,1,0,0,1,1,05/11/2013,home,11320,108,UC Davis,9,True,5,4,1,win,679016,534,1434741,2013,5 - 4,,92.0
1,,4.1,,4,5,3,1,2,0,21,16,0,0,0,0,0,2,0,0,0,2,0,,5,6,0,1,0,1,1,05/17/2013,away,11320,104,UC Santa Barbara,9,True,1,12,-11,loss,679761,534,1434741,2013,1 - 12,,79.0
1,,6.1,,9,6,6,0,2,0,29,28,3,1,1,1,0,1,0,0,0,0,0,,6,10,0,1,0,1,1,05/23/2013,home,11320,90,Cal Poly,9,True,4,8,-4,loss,680197,534,1434741,2013,4 - 8,,97.0
1,0.0,1.0,,1,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,2,1,02/16/2013,home,11320,136,Chicago St.,9,True,11,2,9,win,658121,7,1430241,2013,,,
1,0.0,2.0,,0,0,0,2,2,0,9,6,0,0,0,0,0,1,0,0,0,0,0,34.0,1,3,0,0,0,3,2,02/19/2013,home,11320,406,Mercer,9,True,4,0,4,win,658709,7,1430241,2013,,,
1,0.0,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12.0,1,0,0,0,0,2,0,02/22/2013,neutral,11320,553,Prairie View,9,True,9,2,7,win,659058,7,1430241,2013,,,
1,0.0,2.0,,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,24.0,2,1,0,0,0,2,0,02/23/2013,neutral,11320,665,Southern U.,9,True,6,4,2,win,659426,7,1430241,2013,,,
1,0.0,0.1,,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0.0,1,0,0,0,0,3,0,02/26/2013,home,11320,716,Troy,9,True,4,3,1,win,659966,7,1430241,2013,,,
1,0.0,0.2,,1,3,3,2,1,0,6,3,0,1,0,0,0,1,0,0,0,0,0,0.0,0,1,0,1,0,3,0,03/02/2013,away,11320,17,Alcorn,9,True,6,7,-1,loss,660598,7,1430241,2013,,,
1,0.0,2.0,,0,0,0,2,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,25.0,3,1,1,0,0,3,0,03/10/2013,home,11320,6,Alabama A&M,9,True,9,6,3,win,662695,7,1430241,2013,,,
1,0.0,1.0,,0,2,2,2,0,0,5,2,0,0,0,1,0,1,0,0,0,0,0,25.0,2,0,0,0,0,3,0,03/16/2013,home,11320,314,Jackson St.,11,True,9,8,1,win,664356,7,1430241,2013,,,
1,0.0,0.2,,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,11.0,0,1,0,0,0,3,0,03/19/2013,away,11320,37,Auburn,9,True,2,10,-8,loss,665097,7,1430241,2013,,,
1,0.0,1.1,,3,0,0,1,2,0,8,7,1,0,0,0,0,0,0,3,3,0,0,30.0,2,0,0,0,0,5,0,03/24/2013,home,11320,308,Purdue Fort Wayne,9,True,8,11,-3,loss,666552,7,1430241,2013,,,
1,0.0,1.0,,1,2,1,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,4,0,03/27/2013,away,11320,254,Georgia St.,9,True,1,14,-13,loss,667045,7,1430241,2013,,,
1,0.0,1.2,,2,2,2,2,2,0,9,7,2,0,0,0,1,0,0,2,0,0,0,35.0,2,1,1,0,0,2,1,03/30/2013,home,11320,432,Mississippi Val.,9,True,10,3,7,win,668412,7,1430241,2013,,,
1,0.0,1.0,,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,19.0,1,1,0,0,0,2,0,04/06/2013,home,11320,17,Alcorn,9,True,5,2,3,win,669820,7,1430241,2013,,,
1,0.0,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12.0,1,0,0,0,0,2,0,04/07/2013,home,11320,17,Alcorn,9,True,7,9,-2,loss,670381,7,1430241,2013,,,
1,0.0,2.0,,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,21.0,2,4,0,0,0,3,0,04/10/2013,away,11320,37,Auburn,9,True,1,2,-1,loss,671190,7,1430241,2013,,,
1,0.0,1.0,,0,1,0,1,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,20.0,2,1,0,0,0,4,0,04/14/2013,away,11320,6,Alabama A&M,9,True,18,8,10,win,672377,7,1430241,2013,,,
1,0.0,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0,2,0,0,0,1,4,1,04/20/2013,away,11320,314,Jackson St.,9,True,3,2,1,win,674171,7,1430241,2013,,,
1,0.0,1.0,,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15.0,2,0,0,0,0,2,0,04/23/2013,home,11320,9,UAB,9,True,7,1,6,win,674990,7,1430241,2013,,,
1,0.0,2.1,,3,1,0,1,1,0,12,9,0,0,0,0,0,0,1,2,1,2,0,36.0,5,1,0,1,0,3,0,04/27/2013,away,11320,29,Arizona,10,True,3,4,-1,loss,675885,7,1430241,2013,,,
1,0.0,1.0,,2,2,1,1,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,23.0,1,2,0,0,0,4,0,05/01/2013,away,11320,315,Jacksonville St.,9,True,2,9,-7,loss,677291,7,1430241,2013,,,
1,0.0,2.0,,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,21.0,3,2,1,0,0,2,0,05/04/2013,neutral,11320,432,Mississippi Val.,10,True,6,5,1,win,678115,7,1430241,2013,,,
1,0.0,1.1,,3,3,3,0,1,0,8,7,2,0,0,0,0,1,0,0,0,0,0,19.0,2,1,0,0,0,2,0,05/16/2013,neutral,11320,665,Southern U.,9,True,10,9,1,win,679653,7,1430241,2013,,,
1,0.0,0.0,,2,2,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,2,0,05/17/2013,neutral,11320,553,Prairie View,9,True,1,2,-1,loss,679856,7,1430241,2013,,,
1,,1.1,,5,7,7,2,0,0,11,8,0,0,2,0,0,0,0,3,3,0,1,,0,4,0,0,0,7,0,02/17/2013,away,11320,235,Florida,9,True,5,16,-11,loss,658453,193,1104475,2013,5 - 16,,46.0
1,,3.0,,2,0,0,0,2,0,12,12,0,0,0,1,0,0,0,0,0,0,0,,5,2,1,0,0,2,1,02/16/2013,away,11320,485,Norfolk St.,9,True,13,1,12,win,658202,726,1434033,2013,13 - 1,,0.0
1,,3.2,,2,0,0,0,3,0,13,13,0,0,0,0,0,0,0,1,0,0,0,,4,4,0,0,0,3,0,02/20/2013,home,11320,165,Coppin St.,9,True,8,10,-2,loss,658796,726,1434033,2013,8 - 10,,46.0
1,,3.0,,7,5,5,0,2,0,17,16,3,0,0,0,0,1,0,0,0,0,0,,3,4,0,1,0,1,1,02/24/2013,home,11320,721,Air Force,9,True,3,13,-10,loss,659857,726,1434033,2013,3 - 13,,61.0
1,,2.1,,4,2,2,1,1,0,12,11,1,0,0,1,0,0,0,0,0,0,0,,3,2,0,0,0,2,0,03/03/2013,home,11320,127,Central Conn. St.,9,True,4,6,-2,loss,660894,726,1434033,2013,4 - 6,,55.0
1,,3.0,,2,0,0,1,2,0,12,11,0,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,0,3,1,03/10/2013,home,11320,361,LIU,9,True,12,0,12,win,662913,726,1434033,2013,12 - 0,,32.0
1,,1.1,,0,0,0,0,1,0,5,4,0,0,0,2,0,1,0,1,0,0,0,,1,2,0,0,0,2,0,03/14/2013,home,11320,306,Indiana,9,True,0,4,-4,loss,663708,726,1434033,2013,0 - 4,,27.0
1,,0.1,,2,2,2,0,1,0,3,3,1,1,0,0,0,0,0,2,2,0,0,,0,0,0,0,0,2,1,03/20/2013,home,11320,178,Delaware St.,9,True,12,10,2,win,665316,726,1434033,2013,12 - 10,,10.0
1,,5.0,,6,3,0,0,5,0,23,22,1,0,0,0,0,0,0,0,0,0,1,,5,5,0,0,0,1,1,03/24/2013,home,11320,554,Princeton,11,True,5,4,1,win,666574,726,1434033,2013,5 - 4,,92.0
1,,4.0,,7,7,2,1,1,0,23,19,0,0,0,0,1,1,0,0,0,1,1,,5,5,0,1,0,1,1,04/01/2013,away,11320,725,Army West Point,9,True,7,14,-7,loss,668719,726,1434033,2013,7 - 14,,0.0
1,,0.1,,5,4,4,0,0,0,7,6,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,1,0,1,0,04/07/2013,home,11320,83,Bucknell,9,True,10,16,-6,loss,670727,726,1434033,2013,10 - 16,,21.0
1,,4.0,,3,0,0,0,5,0,14,14,0,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,0,1,1,04/10/2013,away,11320,165,Coppin St.,9,True,6,7,-1,loss,671267,726,1434033,2013,6 - 7,,56.0
1,,7.0,,5,1,1,2,7,0,28,26,1,0,0,0,0,0,0,0,0,0,0,,8,6,1,0,0,1,3,04/14/2013,away,11320,285,Holy Cross,9,True,7,1,6,win,672759,726,1434033,2013,7 - 1,,100.0
1,,7.0,,8,2,2,3,3,0,30,27,3,0,0,0,1,0,0,0,0,0,0,,9,7,1,0,0,1,2,04/21/2013,home,11320,342,Lafayette,9,True,7,2,5,win,674810,726,1434033,2013,7 - 2,,102.0
1,,9.0,,7,1,1,1,12,0,32,31,1,0,0,1,0,0,0,0,0,0,0,,7,5,1,0,0,1,3,04/27/2013,away,11320,352,Lehigh,9,True,6,1,5,win,676436,726,1434033,2013,6 - 1,,0.0
1,0.0,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,16.0,0,2,0,0,1,4,0,02/15/2013,away,11320,490,NC State,9,True,6,3,3,win,657849,27,1322378,2013,,,
1,0.0,1.0,,0,0,0,0,2,0,4,3,0,0,0,0,0,1,0,0,0,0,0,13.0,1,0,0,0,1,3,1,02/24/2013,home,11320,87,Butler,9,True,8,5,3,win,659484,27,1322378,2013,,,
1,0.0,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8.0,2,0,0,0,1,4,1,02/27/2013,home,11320,19651,High Point,9,True,6,4,2,win,660067,27,1322378,2013,,,
1,0.0,1.0,,2,0,0,1,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,3,1,03/01/2013,away,11320,173,Davidson,9,True,4,1,3,win,660160,27,1322378,2013,,,
1,0.0,2.0,,3,0,0,3,2,0,11,8,0,0,0,0,0,0,0,2,2,0,0,47.0,1,2,0,0,0,5,1,03/10/2013,away,11320,244,Furman,11,True,10,9,1,win,662699,27,1322378,2013,,,
1,0.0,0.0,,1,4,4,3,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,25.0,0,0,0,1,0,4,0,03/17/2013,home,11320,167,Cornell,9,True,4,8,-4,loss,664738,27,1322378,2013,,,
1,0.0,0.1,,1,0,0,1,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,3,0,03/19/2013,away,11320,488,N.C. A&T,9,True,10,2,8,win,665100,27,1322378,2013,,,
1,0.0,2.0,,2,0,0,0,1,0,8,8,1,0,0,0,0,0,0,0,0,0,0,33.0,4,1,0,0,1,6,0,04/02/2013,away,11320,202,Eastern Ky.,9,True,9,6,3,win,668737,27,1322378,2013,,,
1,0.0,0.0,,3,3,3,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,15.0,0,0,0,1,0,4,0,04/07/2013,home,11320,253,Ga. Southern,9,True,7,8,-1,loss,670424,27,1322378,2013,,,
1,0.0,1.0,,1,0,0,1,1,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,0,3,0,04/09/2013,away,11320,456,UNC Asheville,9,True,6,3,3,win,670885,27,1322378,2013,,,
1,0.0,2.0,,2,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,30.0,3,1,1,0,0,2,1,04/14/2013,away,11320,459,UNC Greensboro,9,True,9,5,4,win,672382,27,1322378,2013,,,
1,0.0,2.0,,2,1,0,0,5,0,9,8,0,0,0,0,0,1,0,0,0,0,0,36.0,0,1,0,0,0,3,1,04/17/2013,neutral,11320,115,Campbell,9,True,6,11,-5,loss,673449,27,1322378,2013,,,
1,0.0,1.2,,1,0,0,2,1,0,7,5,0,0,0,0,0,0,0,2,0,0,0,27.0,1,2,0,0,0,2,0,04/20/2013,away,11320,141,The Citadel,9,True,3,5,-2,loss,673740,27,1322378,2013,,,
1,0.0,0.2,,1,1,1,3,1,0,6,3,1,0,0,0,0,0,0,0,0,0,0,27.0,1,0,0,0,0,3,0,04/21/2013,away,11320,141,The Citadel,9,True,7,8,-1,loss,674439,27,1322378,2013,,,
1,0.0,0.1,,1,4,3,3,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0,0,1,0,4,0,04/30/2013,home,11320,198,ETSU,10,True,6,7,-1,loss,677019,27,1322378,2013,,,
1,0.0,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,17.0,1,2,0,0,0,4,0,05/04/2013,home,11320,1068,Elon,9,True,8,10,-2,loss,677803,27,1322378,2013,,,
1,0.0,1.1,,0,1,1,1,1,0,5,3,0,0,0,0,0,0,0,1,0,1,0,15.0,2,1,0,0,0,2,0,05/11/2013,away,11320,260,Gonzaga,9,True,0,4,-4,loss,679134,27,1322378,2013,,,
1,0.0,1.0,,1,1,0,1,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,27.0,0,0,0,0,0,4,1,05/17/2013,home,11320,769,Western Caro.,9,True,1,9,-8,loss,679792,27,1322378,2013,,,
1,0.0,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,2,0,05/23/2013,neutral,11320,625,Samford,9,True,2,1,1,win,680225,27,1322378,2013,,,
1,0.0,2.2,,2,1,1,1,3,0,13,9,1,0,0,0,0,2,0,3,2,1,0,42.0,3,2,0,0,0,3,2,05/25/2013,neutral,11320,141,The Citadel,9,True,6,8,-2,loss,680399,27,1322378,2013,,,
1,0.0,0.2,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,2,0,02/15/2013,away,11320,28,Arizona St.,11,True,4,5,-1,loss,657852,61,1422651,2013,,,
1,0.0,0.1,,1,0,0,1,1,0,3,2,1,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,2,0,02/17/2013,away,11320,28,Arizona St.,9,True,7,6,1,win,658432,61,1422651,2013,,,
