PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0.0,0,0,0,0,0,0,0,02/19/2017,neutral,12560,248,George Mason,9,True,1,21,-20,loss,206607,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,02/21/2017,away,12560,746,Virginia,9,True,7,9,-2,loss,206719,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,02/24/2017,home,12560,83,Bucknell,9,True,6,1,5,win,206934,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,02/25/2017,home,12560,83,Bucknell,9,True,10,2,8,win,207232,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,02/26/2017,home,12560,83,Bucknell,9,True,0,4,-4,loss,207687,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/03/2017,home,12560,249,George Washington,9,True,10,0,10,win,208282,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/04/2017,home,12560,249,George Washington,9,True,5,6,-1,loss,208537,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/05/2017,home,12560,249,George Washington,9,True,13,8,5,win,209037,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/10/2017,home,12560,562,Quinnipiac,11,True,5,8,-3,loss,210115,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/11/2017,home,12560,562,Quinnipiac,9,True,9,5,4,win,210477,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/12/2017,home,12560,562,Quinnipiac,9,True,13,7,6,win,210884,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/14/2017,away,12560,523,Old Dominion,9,True,2,14,-12,loss,211350,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/17/2017,away,12560,1068,Elon,9,True,2,3,-1,loss,211729,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/18/2017,away,12560,1068,Elon,9,True,10,4,6,win,212047,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/19/2017,away,12560,1068,Elon,9,True,3,8,-5,loss,212517,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/21/2017,home,12560,575,Richmond,9,True,6,3,3,win,212982,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/22/2017,away,12560,786,William & Mary,9,True,0,7,-7,loss,213225,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/24/2017,away,12560,141,The Citadel,9,True,0,3,-3,loss,213410,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/25/2017,away,12560,141,The Citadel,12,True,4,1,3,win,213772,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/26/2017,away,12560,141,The Citadel,9,True,2,4,-2,loss,214393,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/28/2017,away,12560,317,James Madison,9,True,6,1,5,win,214791,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/29/2017,away,12560,363,Longwood,9,True,6,4,2,win,214989,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,03/31/2017,home,12560,625,Samford,9,True,4,0,4,win,215273,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/01/2017,home,12560,625,Samford,9,True,1,2,-1,loss,215496,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/02/2017,home,12560,625,Samford,9,True,8,9,-1,loss,216057,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/04/2017,home,12560,363,Longwood,9,True,4,3,1,win,216637,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/05/2017,home,12560,523,Old Dominion,9,True,17,14,3,win,216832,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/07/2017,away,12560,2915,Wofford,9,True,4,3,1,win,217127,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/08/2017,away,12560,2915,Wofford,9,True,8,1,7,win,217355,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/09/2017,away,12560,2915,Wofford,9,True,3,13,-10,loss,218078,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/13/2017,home,12560,406,Mercer,9,True,6,10,-4,loss,219078,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/14/2017,home,12560,406,Mercer,9,True,6,9,-3,loss,219325,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/15/2017,home,12560,406,Mercer,9,True,5,17,-12,loss,219828,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/18/2017,away,12560,740,VCU,9,True,4,5,-1,loss,220860,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/21/2017,away,12560,769,Western Caro.,9,True,1,9,-8,loss,221192,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/21/2017,away,12560,769,Western Caro.,9,True,3,19,-16,loss,221417,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/22/2017,away,12560,769,Western Caro.,9,True,5,10,-5,loss,221476,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/28/2017,away,12560,563,Radford,13,True,7,5,2,win,223180,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/29/2017,away,12560,563,Radford,9,True,3,9,-6,loss,223551,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,04/30/2017,home,12560,563,Radford,9,True,9,15,-6,loss,224060,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/02/2017,home,12560,740,VCU,9,True,4,11,-7,loss,224404,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/05/2017,home,12560,459,UNC Greensboro,9,True,7,3,4,win,224771,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/06/2017,home,12560,459,UNC Greensboro,10,True,8,7,1,win,224990,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/07/2017,home,12560,459,UNC Greensboro,9,True,5,8,-3,loss,225416,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/13/2017,away,12560,244,Furman,9,True,2,8,-6,loss,226385,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/13/2017,away,12560,244,Furman,9,True,1,4,-3,loss,226435,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/14/2017,away,12560,244,Furman,13,True,9,7,2,win,226547,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/16/2017,home,12560,317,James Madison,9,True,7,6,1,win,226645,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/18/2017,home,12560,198,ETSU,9,True,5,7,-2,loss,226750,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/19/2017,home,12560,198,ETSU,9,True,12,14,-2,loss,226929,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/20/2017,home,12560,198,ETSU,9,True,3,9,-6,loss,227133,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/23/2017,neutral,12560,141,The Citadel,9,True,8,0,8,win,227330,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/24/2017,neutral,12560,406,Mercer,9,True,6,11,-5,loss,227355,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/25/2017,neutral,12560,2915,Wofford,10,True,6,5,1,win,227419,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,05/26/2017,neutral,12560,198,ETSU,9,True,11,12,-1,loss,227506,741,1659187,2017
0,0,0.0,0,0,0,0,0,0,0,02/17/2017,home,12560,456,UNC Asheville,9,True,6,2,4,win,205881,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,02/18/2017,home,12560,456,UNC Asheville,9,True,4,1,3,win,206073,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,02/19/2017,home,12560,456,UNC Asheville,9,True,4,6,-2,loss,206497,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,02/24/2017,away,12560,234,Florida St.,9,True,3,16,-13,loss,206949,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,02/25/2017,away,12560,234,Florida St.,9,True,0,8,-8,loss,207244,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,02/26/2017,away,12560,234,Florida St.,9,True,4,13,-9,loss,207704,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,02/28/2017,away,12560,37,Auburn,9,True,7,6,1,win,208052,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/03/2017,home,12560,306,Indiana,9,True,5,10,-5,loss,208350,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/04/2017,home,12560,306,Indiana,9,True,6,5,1,win,208583,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/05/2017,home,12560,306,Indiana,9,True,5,3,2,win,209106,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/08/2017,away,12560,7,Alabama St.,9,True,10,7,3,win,209903,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/10/2017,home,12560,201,Eastern Ill.,9,True,9,4,5,win,210185,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/12/2017,home,12560,201,Eastern Ill.,9,True,4,1,3,win,211106,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/12/2017,home,12560,201,Eastern Ill.,10,True,7,6,1,win,211130,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/14/2017,away,12560,315,Jacksonville St.,9,True,5,9,-4,loss,211283,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/15/2017,away,12560,8,Alabama,9,True,10,3,7,win,211463,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/17/2017,home,12560,204,Eastern Mich.,9,True,4,3,1,win,211810,625,1547315,2017
0,0,0.0,0,0,0,1,0,0,0,03/18/2017,home,12560,204,Eastern Mich.,9,True,7,3,4,win,212119,625,1547315,2017
0,0,0.0,0,0,0,0,1,0,0,03/19/2017,home,12560,204,Eastern Mich.,9,True,3,8,-5,loss,212615,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/21/2017,away,12560,716,Troy,9,True,2,9,-7,loss,213024,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/22/2017,home,12560,716,Troy,9,True,4,3,1,win,213234,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/24/2017,away,12560,328,Kansas,9,True,4,6,-2,loss,213444,625,1547315,2017
0,0,0.0,0,0,0,1,1,0,0,03/25/2017,away,12560,328,Kansas,9,True,8,6,2,win,213802,625,1547315,2017
0,0,0.0,0,0,0,0,0,0,0,03/26/2017,away,12560,328,Kansas,9,True,6,1,5,win,214429,625,1547315,2017
