date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season,Pitches
04/29/2017,home,12560,248,George Mason,9,True,3,12,-9,loss,3 - 12,223487,575,0,0.0,1.0,0.0,0,0,0,1,0,0,6,4,0,0,0,0,0,1,0,0,0,0,0,21.0,1,2,0,0,0,5,0,,1774367,2017,
05/13/2017,away,12560,609,Saint Louis,10,True,11,7,4,win,11 - 7,226289,575,0,0.0,1.2,0.0,0,0,0,0,1,0,6,5,0,0,0,0,0,1,0,3,0,0,0,22.0,1,3,1,0,0,5,0,,1774367,2017,
05/19/2017,home,12560,740,VCU,9,True,2,14,-12,loss,2 - 14,226924,575,0,0.0,1.0,0.0,3,2,2,0,0,0,6,5,0,0,0,1,0,1,0,0,0,0,0,0.0,2,0,0,0,0,4,0,,1774367,2017,
02/18/2017,home,12560,756,Washington,9,True,4,3,1,win,4 - 3,206353,631,0,0.0,4.0,0.0,3,1,0,1,8,0,17,14,1,0,0,0,0,1,0,0,0,1,0,66.0,2,2,0,0,1,2,1,,1880833,2017,
03/05/2017,home,12560,509,Northwestern,9,True,9,15,-6,loss,9 - 15,209000,631,0,0.0,2.1,0.0,4,2,2,1,4,0,13,11,1,0,0,0,0,1,0,3,2,0,0,44.0,2,1,0,0,0,4,2,,1880833,2017,
03/10/2017,away,12560,529,Oregon,9,True,1,2,-1,loss,1 - 2,210104,631,0,0.0,1.1,0.0,0,0,0,1,2,0,5,3,0,0,0,0,0,0,0,2,1,0,1,0.0,0,2,0,0,0,2,1,,1880833,2017,
03/12/2017,away,12560,529,Oregon,9,True,0,3,-3,loss,0 - 3,210877,631,0,0.0,2.0,0.0,2,0,0,0,2,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0.0,2,2,0,0,0,2,0,,1880833,2017,
03/14/2017,home,12560,164,UConn,9,True,9,5,4,win,9 - 5,211285,631,0,0.0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,22.0,1,0,0,0,0,6,1,,1880833,2017,
03/17/2017,home,12560,559,Purdue,9,True,0,3,-3,loss,0 - 3,211708,631,0,0.0,0.2,0.0,0,0,0,3,1,0,5,2,0,0,0,0,1,0,0,1,1,0,0,22.0,1,0,0,0,0,5,0,,1880833,2017,
03/18/2017,home,12560,559,Purdue,9,True,7,8,-1,loss,7 - 8,212157,631,0,0.0,2.0,0.0,2,2,2,1,1,0,10,5,2,0,0,0,0,1,0,0,0,1,2,43.0,1,4,0,1,0,4,1,,1880833,2017,
03/26/2017,home,12560,627,San Diego,9,True,15,12,3,win,15 - 12,214380,631,0,0.0,3.0,0.0,6,7,2,4,6,0,21,15,0,0,0,0,0,2,0,1,0,0,0,87.0,1,1,0,0,0,3,3,,1880833,2017,
04/02/2017,away,12560,551,Portland,9,True,2,3,-1,loss,2 - 3,216053,631,0,0.0,2.0,0.0,1,0,0,1,2,0,8,7,0,0,0,0,0,0,1,0,0,0,0,31.0,2,2,0,0,0,2,1,,1880833,2017,
04/07/2017,away,12560,370,LMU (CA),9,True,10,3,7,win,10 - 3,217118,631,0,1.0,3.0,0.0,1,0,0,0,2,0,10,10,0,0,0,0,0,0,0,0,0,0,0,39.0,3,4,0,0,0,1,0,,1880833,2017,
04/09/2017,away,12560,370,LMU (CA),9,True,1,5,-4,loss,1 - 5,218072,631,0,0.0,2.0,0.0,0,0,0,1,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,32.0,0,2,0,0,0,4,2,,1880833,2017,
04/13/2017,home,12560,260,Gonzaga,9,True,6,7,-1,loss,6 - 7,219048,631,0,1.0,2.0,0.0,1,2,2,2,3,0,9,7,1,0,0,0,1,0,0,0,0,0,0,44.0,1,2,0,0,0,1,1,,1880833,2017,
02/25/2017,away,12560,363,Longwood,9,True,11,3,8,win,11 - 3,207602,14,0,0.0,1.0,0.0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,4,1,,1878150,2017,
03/03/2017,home,12560,629,San Francisco,9,True,11,12,-1,loss,11 - 12,208428,14,0,0.0,1.0,0.0,2,1,1,2,1,0,7,5,0,0,1,0,0,0,0,0,0,0,0,24.0,0,2,0,0,0,3,0,,1878150,2017,
03/21/2017,away,12560,80,Brown,9,True,5,13,-8,loss,5 - 13,213084,14,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,5,0,,1878150,2017,
03/04/2017,away,12560,483,Nicholls,9,True,3,4,-1,loss,3 - 4,208546,80,0,1.0,6.0,0.0,6,4,4,3,6,0,24,21,1,0,0,0,0,0,0,0,0,0,0,106.0,8,1,0,1,0,1,1,,1637510,2017,
04/08/2017,home,12560,540,Penn,9,True,8,6,2,win,8 - 6,217642,80,0,1.0,5.0,0.0,6,5,5,3,8,0,24,21,1,1,0,1,1,0,0,0,0,0,0,0.0,5,2,0,0,0,1,3,,1637510,2017,
04/15/2017,away,12560,172,Dartmouth,9,True,1,7,-6,loss,1 - 7,220163,80,0,1.0,2.0,0.0,4,5,5,5,1,0,16,10,1,0,0,0,1,1,0,0,0,0,0,57.0,4,1,0,1,0,1,0,,1637510,2017,
04/18/2017,away,12560,368,UMass Lowell,9,True,8,7,1,win,8 - 7,220754,80,0,0.0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,19.0,2,0,0,0,1,4,0,,1637510,2017,
04/23/2017,home,12560,275,Harvard,11,True,6,7,-1,loss,6 - 7,222299,80,0,0.0,3.0,0.0,4,2,1,1,4,0,13,12,1,0,0,1,1,0,0,0,0,0,0,56.0,2,1,0,1,0,3,0,,1637510,2017,
02/18/2017,home,12560,725,Army West Point,9,True,9,0,9,win,9 - 0,206333,365,0,0.0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,11.0,0,2,0,0,0,3,1,,1656111,2017,
03/15/2017,home,12560,474,New Orleans,15,True,4,7,-3,loss,4 - 7,211498,365,0,0.0,2.0,0.0,1,0,0,0,3,0,7,7,1,0,0,0,0,0,0,0,0,0,0,28.0,1,2,0,0,0,2,2,,1656111,2017,
03/28/2017,home,12560,718,Tulane,9,True,6,7,-1,loss,6 - 7,214841,365,0,0.0,1.0,0.0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,1,0,0,0,17.0,0,2,0,0,0,3,0,,1656111,2017,
04/08/2017,away,12560,31,Arkansas,9,True,10,8,2,win,10 - 8,217292,365,0,0.0,1.0,0.0,1,1,1,3,2,0,7,4,0,0,0,0,0,0,0,0,0,0,0,35.0,0,1,0,0,0,3,0,,1656111,2017,
04/11/2017,home,12560,671,Louisiana,9,True,3,2,1,win,3 - 2,218801,365,0,0.0,0.0,0.0,1,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,3,0,,1656111,2017,
04/13/2017,home,12560,433,Ole Miss,9,True,15,2,13,win,15 - 2,219150,365,0,0.0,1.0,0.0,1,2,2,1,1,0,6,4,1,0,0,0,0,1,0,0,0,0,0,16.0,0,2,0,0,0,3,0,,1656111,2017,
04/18/2017,home,12560,346,Lamar University,9,True,10,4,6,win,10 - 4,220688,365,0,0.0,2.1,0.0,0,0,0,2,3,0,9,7,0,0,0,0,0,0,0,1,0,0,0,39.0,4,0,0,0,0,3,0,,1656111,2017,
02/18/2017,away,12560,522,Oklahoma,9,True,8,3,5,win,8 - 3,206066,99,0,0.0,3.0,0.0,2,1,1,0,2,0,12,11,0,0,0,0,0,1,0,0,0,0,0,47.0,4,3,1,0,0,2,1,,1884466,2017,
03/05/2017,away,12560,457,North Carolina,9,True,5,8,-3,loss,5 - 8,209085,99,0,1.0,3.0,0.0,5,2,2,1,3,0,15,14,1,0,0,0,0,0,0,0,0,0,0,50.0,1,5,0,0,0,1,1,,1884466,2017,
02/18/2017,home,12560,732,Utah,9,True,6,5,1,win,6 - 5,206331,94,0,1.0,5.1,0.0,8,4,4,1,6,0,26,22,2,0,0,0,0,2,0,0,0,0,1,94.0,4,5,0,0,0,1,0,,1523522,2017,
02/23/2017,home,12560,551,Portland,9,True,11,4,7,win,11 - 4,206857,94,0,1.0,8.0,0.0,3,4,0,5,11,0,31,25,0,0,0,1,0,0,0,0,0,1,0,113.0,4,7,1,0,0,1,3,,1523522,2017,
03/24/2017,away,12560,1104,Grand Canyon,9,True,2,3,-1,loss,2 - 3,213388,94,0,1.0,7.2,0.0,4,3,3,3,4,0,29,25,0,1,0,1,0,0,0,0,0,1,0,95.0,6,12,0,1,0,1,2,,1523522,2017,
03/31/2017,home,12560,536,UTRGV,9,True,6,5,1,win,6 - 5,215259,94,0,1.0,7.1,0.0,6,3,2,1,5,0,30,29,2,0,0,0,1,0,0,0,0,0,0,98.0,8,9,1,0,0,1,1,,1523522,2017,
04/07/2017,away,12560,136,Chicago St.,9,True,3,0,3,win,3 - 0,217189,94,0,1.0,9.0,1.0,6,0,0,0,6,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0.0,11,7,1,0,0,1,1,,1523522,2017,
04/13/2017,home,12560,30024,Utah Valley,9,True,10,0,10,win,10 - 0,219062,94,0,1.0,8.0,1.0,2,0,0,0,6,1,26,26,0,0,0,0,0,0,0,0,0,0,0,97.0,6,12,1,0,0,1,2,,1523522,2017,
04/28/2017,away,12560,102,Sacramento St.,9,True,4,3,1,win,4 - 3,223473,94,0,1.0,6.0,0.0,7,3,3,2,5,0,27,25,1,1,0,0,0,0,0,0,0,0,0,104.0,2,11,1,0,0,1,0,,1523522,2017,
05/05/2017,home,12560,502,Northern Colo.,9,True,6,0,6,win,6 - 0,224752,94,0,1.0,9.0,1.0,3,0,0,1,9,1,31,30,0,0,0,0,0,0,0,0,0,0,0,98.0,5,13,1,0,0,1,3,,1523522,2017,
05/12/2017,home,12560,1356,Seattle U,9,True,7,6,1,win,7 - 6,226028,94,0,1.0,7.1,0.0,5,3,3,0,2,0,27,27,1,0,0,2,0,0,0,0,0,0,0,95.0,10,10,0,0,0,1,1,,1523522,2017,
02/18/2017,home,12560,202,Eastern Ky.,9,True,16,13,3,win,16 - 13,206099,29,0,0.0,0.2,0.0,5,6,6,1,0,0,7,6,1,0,0,0,0,0,0,3,0,0,0,24.0,1,0,0,0,0,2,0,,1774398,2017,
02/25/2017,home,12560,402,McNeese,9,True,12,3,9,win,12 - 3,207317,29,0,0.0,2.2,0.0,3,1,1,2,4,0,13,11,0,0,0,0,0,0,0,1,0,0,0,55.0,1,3,0,0,0,2,0,,1774398,2017,
03/29/2017,home,12560,1104,Grand Canyon,9,True,3,2,1,win,3 - 2,215042,29,0,1.0,2.0,0.0,1,0,0,1,1,0,8,6,0,0,0,0,0,0,0,0,0,1,0,39.0,2,3,0,0,0,1,0,,1774398,2017,
04/07/2017,away,12560,754,Washington St.,9,True,19,5,14,win,19 - 5,217161,29,0,0.0,2.0,0.0,1,0,0,1,1,0,8,7,0,0,0,0,0,0,0,1,0,0,0,28.0,3,2,1,0,0,3,1,,1774398,2017,
04/09/2017,away,12560,754,Washington St.,9,True,6,5,1,win,6 - 5,218120,29,0,0.0,0.0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,11.0,0,0,0,0,0,2,0,,1774398,2017,
04/11/2017,away,12560,1104,Grand Canyon,9,True,7,3,4,win,7 - 3,218556,29,0,1.0,2.0,0.0,1,0,0,0,3,0,7,7,0,0,0,0,1,0,0,0,0,0,0,30.0,2,1,0,0,0,1,0,,1774398,2017,
04/14/2017,home,12560,529,Oregon,9,True,5,4,1,win,5 - 4,219473,29,0,0.0,0.2,0.0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,0,0,0,6.0,1,1,0,0,1,3,0,,1774398,2017,
04/25/2017,home,12560,472,New Mexico St.,9,True,11,2,9,win,11 - 2,222709,29,0,1.0,4.0,0.0,1,0,0,0,5,0,13,13,0,0,0,0,0,0,0,0,0,0,0,50.0,3,4,1,0,0,1,2,,1774398,2017,
04/29/2017,away,12560,674,Stanford,9,True,1,3,-2,loss,1 - 3,223508,29,0,1.0,5.0,0.0,8,3,3,3,4,0,25,22,3,0,0,0,0,0,1,0,0,0,0,79.0,3,7,0,1,0,1,1,,1774398,2017,
05/07/2017,home,12560,756,Washington,9,True,12,11,1,win,12 - 11,225508,29,0,1.0,3.0,0.0,5,3,2,0,0,0,14,14,0,0,0,1,0,0,0,0,0,0,0,58.0,5,3,0,0,0,1,0,,1774398,2017,
05/14/2017,away,12560,1014,Col. of Charleston,9,True,6,0,6,win,6 - 0,226559,29,0,1.0,6.1,0.0,6,0,0,1,4,0,26,23,1,0,0,0,0,1,0,0,0,1,0,99.0,6,8,1,0,0,1,2,,1774398,2017,
05/20/2017,away,12560,28,Arizona St.,9,True,9,5,4,win,9 - 5,227154,29,0,1.0,6.0,0.0,8,1,1,1,4,0,27,25,2,0,0,0,0,0,0,0,0,0,1,87.0,4,10,1,0,0,1,0,,1774398,2017,
05/28/2017,home,12560,107,California,9,True,4,7,-3,loss,4 - 7,227637,29,0,1.0,5.0,0.0,4,2,1,0,3,0,17,17,0,0,0,0,1,0,0,0,0,0,0,60.0,5,5,0,0,0,1,1,,1774398,2017,
02/19/2017,away,12560,624,Sam Houston,9,True,2,8,-6,loss,2 - 8,206509,466,0,0.0,1.0,0.0,2,2,2,2,0,0,7,4,2,0,0,0,0,0,0,1,0,1,0,26.0,3,0,0,0,0,5,0,,1881244,2017,
02/20/2017,away,12560,51,Baylor,9,True,0,6,-6,loss,0 - 6,206695,466,0,0.0,1.0,0.0,1,0,0,0,0,0,4,4,1,0,0,0,0,0,0,1,1,0,0,0.0,2,1,0,0,0,2,0,,1881244,2017,
02/24/2017,home,12560,742,Virginia Tech,9,True,7,8,-1,loss,7 - 8,207159,466,0,0.0,1.1,0.0,2,2,2,1,2,0,7,6,0,0,0,1,0,0,0,0,0,0,0,29.0,0,2,0,0,0,2,1,,1881244,2017,
02/26/2017,home,12560,742,Virginia Tech,9,True,10,24,-14,loss,10 - 24,207668,466,0,1.0,2.1,0.0,4,7,7,0,0,0,14,11,0,0,0,3,0,3,0,0,0,0,0,55.0,2,5,0,1,0,1,0,,1881244,2017,
03/05/2017,away,12560,96,Fresno St.,9,True,5,9,-4,loss,5 - 9,209027,466,0,0.0,1.2,0.0,1,1,1,3,3,0,9,6,0,0,0,0,0,0,0,0,0,0,0,38.0,0,2,0,0,0,2,1,,1881244,2017,
03/07/2017,away,12560,610,Saint Mary's (CA),9,True,0,4,-4,loss,0 - 4,209566,466,0,0.0,4.0,0.0,2,0,0,1,1,0,14,13,0,0,1,0,1,0,0,0,0,0,0,58.0,3,6,0,0,0,2,0,,1881244,2017,
03/11/2017,home,12560,626,San Diego St.,9,True,3,7,-4,loss,3 - 7,210466,466,0,0.0,1.0,0.0,1,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18.0,2,0,0,0,0,3,0,,1881244,2017,
03/21/2017,away,12560,629,San Francisco,9,True,1,7,-6,loss,1 - 7,213014,466,0,0.0,1.1,0.0,0,0,0,2,0,0,6,4,0,0,0,0,0,0,0,1,0,0,0,24.0,1,3,0,0,0,4,0,,1881244,2017,
04/11/2017,away,12560,104,UC Santa Barbara,9,True,3,10,-7,loss,3 - 10,218714,466,0,1.0,3.0,0.0,6,6,5,2,3,0,17,15,2,0,0,1,0,0,0,0,0,0,0,0.0,0,6,0,1,0,1,1,,1881244,2017,
05/20/2017,away,12560,473,New Mexico,9,True,6,13,-7,loss,6 - 13,227121,466,0,0.0,0.1,0.0,1,1,1,1,0,0,3,2,0,1,0,0,0,0,0,1,0,0,0,24.0,0,1,0,0,0,5,0,,1881244,2017,
02/18/2017,home,12560,659,Southern Ill.,9,True,0,7,-7,loss,0 - 7,206013,678,0,0.0,0.1,0.0,2,3,3,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,17.0,0,1,0,0,0,2,0,,1862336,2017,
03/07/2017,home,12560,635,Seton Hall,9,True,1,5,-4,loss,1 - 5,209536,678,0,1.0,2.1,0.0,5,2,2,2,2,0,15,11,0,0,0,0,0,0,0,0,0,1,0,60.0,3,2,0,1,0,1,1,,1862336,2017,
03/15/2017,home,12560,231,FIU,9,True,6,10,-4,loss,6 - 10,211453,678,0,1.0,2.1,0.0,4,5,5,3,2,0,15,10,0,0,0,0,1,1,0,0,0,1,0,52.0,3,2,0,1,0,1,1,,1862336,2017,
04/05/2017,away,12560,128,UCF,9,True,3,5,-2,loss,3 - 5,216837,678,0,1.0,2.2,0.0,5,4,3,1,2,0,14,13,2,0,0,1,0,0,0,0,0,0,0,53.0,2,4,0,1,0,1,0,,1862336,2017,
04/11/2017,home,12560,651,South Fla.,9,True,6,8,-2,loss,6 - 8,218562,678,0,0.0,3.0,0.0,2,1,1,1,6,0,12,10,0,0,0,0,0,1,0,0,0,0,0,50.0,0,2,0,0,0,2,1,,1862336,2017,
03/05/2017,home,12560,519,Ohio,9,True,0,3,-3,loss,0 - 3,208998,772,0,1.0,3.1,0.0,5,1,1,4,0,0,19,13,1,0,0,0,0,0,0,0,0,2,0,63.0,6,4,0,1,0,1,0,,1866178,2017,
03/31/2017,home,12560,664,Southern Miss.,9,True,1,6,-5,loss,1 - 6,215241,772,0,0.0,2.0,0.0,5,3,3,0,2,0,10,9,2,0,0,1,0,0,0,0,0,1,0,53.0,2,1,0,0,0,2,0,,1866178,2017,
04/07/2017,away,12560,706,UTSA,9,True,2,14,-12,loss,2 - 14,217113,772,0,0.0,1.1,0.0,3,2,2,1,0,0,8,7,2,0,0,0,1,0,0,0,0,0,0,41.0,3,1,0,0,0,2,0,,1866178,2017,
04/14/2017,home,12560,458,Charlotte,9,True,5,16,-11,loss,5 - 16,219279,772,0,0.0,2.0,0.0,4,3,2,1,2,0,11,10,3,0,0,0,1,0,0,2,2,0,0,44.0,1,3,0,0,0,3,2,,1866178,2017,
04/21/2017,home,12560,574,Rice,9,True,4,8,-4,loss,4 - 8,221145,772,0,0.0,1.2,0.0,2,0,0,2,1,0,8,6,0,0,0,0,0,0,0,1,0,0,0,44.0,1,2,0,0,0,4,0,,1866178,2017,
04/29/2017,away,12560,366,Louisiana Tech,9,True,1,7,-6,loss,1 - 7,223568,772,0,0.0,1.2,0.0,1,1,1,1,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,30.0,3,2,0,0,0,4,0,,1866178,2017,
05/20/2017,away,12560,231,FIU,9,True,2,11,-9,loss,2 - 11,227194,772,0,0.0,0.2,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,3,3,0,0,10.0,0,1,0,0,0,4,0,,1866178,2017,
02/21/2017,away,12560,628,San Fran. St.,9,True,12,4,8,win,12 - 4,206747,502,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,2,1,,1865471,2017,
03/03/2017,home,12560,493,North Dakota St.,9,True,7,5,2,win,7 - 5,208254,502,0,1.0,6.0,0.0,4,2,1,1,6,0,23,20,1,0,0,0,0,0,0,0,0,1,1,0.0,7,4,0,0,0,1,2,,1865471,2017,
03/24/2017,home,12560,102,Sacramento St.,9,True,7,5,2,win,7 - 5,213403,502,0,1.0,6.0,0.0,5,2,2,1,3,0,24,22,1,0,0,0,2,1,0,0,0,0,0,0.0,7,6,1,0,0,1,0,,1865471,2017,
04/07/2017,home,12560,1356,Seattle U,9,True,12,14,-2,loss,12 - 14,217043,502,0,1.0,5.0,0.0,8,4,4,2,2,0,23,21,1,1,0,1,0,0,0,0,0,0,0,79.0,6,5,0,1,0,1,1,,1865471,2017,
04/14/2017,home,12560,413,MSU Denver,9,True,8,6,2,win,8 - 6,219291,502,0,1.0,5.0,0.0,9,5,3,1,6,0,25,24,5,0,0,0,1,0,0,0,0,0,0,0.0,1,7,0,0,0,1,2,,1865471,2017,
04/30/2017,home,12560,30024,Utah Valley,9,True,7,0,7,win,7 - 0,224279,502,0,1.0,7.0,0.0,6,0,0,2,6,0,30,28,0,0,0,0,0,0,0,0,0,0,0,105.0,3,11,1,0,0,1,3,,1865471,2017,
05/13/2017,away,12560,536,UTRGV,10,True,5,4,1,win,5 - 4,226297,502,0,1.0,3.0,0.0,3,2,2,3,1,0,15,11,0,0,1,0,1,1,0,0,0,0,0,67.0,5,2,0,0,0,1,0,,1865471,2017,
02/26/2017,home,12560,718,Tulane,9,True,6,5,1,win,6 - 5,207788,104,0,0.0,4.2,0.0,2,1,1,1,7,0,15,14,0,1,0,0,0,0,0,0,0,0,0,0.0,3,2,0,0,0,2,2,,1886098,2017,
03/05/2017,away,12560,334,Kentucky,9,True,1,12,-11,loss,1 - 12,209108,104,0,1.0,1.2,0.0,2,5,5,4,3,0,12,6,0,0,0,1,0,1,0,0,0,1,0,47.0,2,0,0,1,0,1,1,,1886098,2017,
04/02/2017,home,12560,99,Long Beach St.,9,True,2,5,-3,loss,2 - 5,216147,104,0,0.0,1.2,0.0,1,1,1,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,2,1,,1886098,2017,
04/14/2017,home,12560,109,UC Irvine,9,True,7,8,-1,loss,7 - 8,219463,104,0,0.0,0.2,0.0,1,2,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,3,1,,1886098,2017,
04/28/2017,away,12560,111,UC Riverside,11,True,7,8,-1,loss,7 - 8,223184,104,0,0.0,4.0,0.0,3,1,0,4,5,0,20,15,0,0,0,0,0,0,0,0,0,1,0,0.0,2,5,0,1,0,3,0,,1886098,2017,
05/06/2017,home,12560,108,UC Davis,9,True,0,2,-2,loss,0 - 2,225342,104,0,0.0,3.0,0.0,1,0,0,3,4,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,2,0,,1886098,2017,
05/09/2017,away,12560,610,Saint Mary's (CA),9,True,5,15,-10,loss,5 - 15,225784,104,0,0.0,2.1,0.0,3,2,2,1,3,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0.0,1,3,0,1,0,3,0,,1886098,2017,
05/12/2017,away,12560,97,Cal St. Fullerton,9,True,4,8,-4,loss,4 - 8,226080,104,0,0.0,1.1,0.0,0,0,0,1,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,1,,1886098,2017,
05/14/2017,away,12560,97,Cal St. Fullerton,9,True,3,12,-9,loss,3 - 12,226535,104,0,0.0,0.0,0.0,4,5,5,1,0,0,5,4,0,1,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,,1886098,2017,
02/19/2017,away,12560,10411,USC Upstate,9,True,8,2,6,win,8 - 2,206409,742,0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15.0,2,1,0,0,1,3,0,,1753294,2017,
02/21/2017,home,12560,388,Marshall,9,True,7,0,7,win,7 - 0,206735,742,0,0.0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,2,,1753294,2017,
02/24/2017,away,12560,466,Nevada,9,True,4,7,-3,loss,4 - 7,207169,742,0,0.0,1.2,0.0,1,1,1,2,2,0,8,6,1,0,0,0,0,0,0,3,0,0,0,26.0,2,1,0,0,0,2,0,,1753294,2017,
03/07/2017,home,12560,482,Niagara,9,True,8,3,5,win,8 - 3,209564,742,0,0.0,1.2,0.0,1,1,0,1,0,0,6,5,1,0,0,0,1,0,0,2,0,0,0,0.0,2,2,0,0,0,3,0,,1753294,2017,
03/17/2017,home,12560,234,Florida St.,9,True,2,9,-7,loss,2 - 9,211760,742,0,0.0,1.0,0.0,0,0,0,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,4,0,,1753294,2017,
03/31/2017,home,12560,67,Boston College,9,True,16,4,12,win,16 - 4,215294,742,0,0.0,1.2,0.0,1,0,0,1,1,0,7,6,0,0,0,0,0,0,0,3,1,0,0,38.0,2,2,0,0,0,4,1,,1753294,2017,
04/07/2017,away,12560,147,Clemson,9,True,1,12,-11,loss,1 - 12,217155,742,0,0.0,0.1,0.0,1,2,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,0,,1753294,2017,
04/09/2017,away,12560,147,Clemson,9,True,3,8,-5,loss,3 - 8,218111,742,0,0.0,0.1,0.0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,0,0,0.0,0,1,0,0,0,4,0,,1753294,2017,
04/13/2017,home,12560,746,Virginia,9,True,9,10,-1,loss,9 - 10,219099,742,0,0.0,1.1,0.0,0,1,0,2,2,0,6,4,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0,0,0,0,5,0,,1753294,2017,
04/21/2017,home,12560,255,Georgia Tech,9,True,3,13,-10,loss,3 - 13,221386,742,0,0.0,0.1,0.0,1,1,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,,1753294,2017,
05/09/2017,home,12560,500,Northeastern,9,True,17,5,12,win,17 - 5,225783,742,0,0.0,0.1,0.0,1,0,0,0,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,11.0,0,0,0,0,0,4,0,,1753294,2017,
05/14/2017,home,12560,457,North Carolina,9,True,0,20,-20,loss,0 - 20,226506,742,0,0.0,0.2,0.0,2,4,4,3,0,0,6,3,0,0,0,2,0,0,0,0,0,0,0,24.0,1,0,0,0,0,5,0,,1753294,2017,
02/24/2017,home,12560,718,Tulane,9,True,7,4,3,win,7 - 4,207042,104,0,1.0,7.0,0.0,5,2,2,3,10,0,30,26,2,0,0,0,0,1,0,0,0,0,0,0.0,6,5,1,0,0,1,2,,1773144,2017,
03/03/2017,away,12560,334,Kentucky,9,True,1,2,-1,loss,1 - 2,208355,104,0,1.0,8.0,1.0,5,2,2,0,5,0,31,26,0,0,0,0,1,2,0,0,0,3,0,100.0,10,9,0,1,0,1,4,,1773144,2017,
03/09/2017,away,12560,77,BYU,9,True,10,8,2,win,10 - 8,209962,104,0,1.0,6.0,0.0,9,6,6,4,3,0,28,23,3,0,1,1,1,0,0,0,0,1,0,0.0,8,4,1,0,0,1,1,,1773144,2017,
03/31/2017,home,12560,99,Long Beach St.,9,True,3,2,1,win,3 - 2,215357,104,0,1.0,7.1,0.0,6,2,2,0,6,0,28,26,0,0,0,2,1,2,0,0,0,0,0,0.0,6,8,1,0,0,1,0,,1773144,2017,
04/13/2017,home,12560,109,UC Irvine,9,True,11,3,8,win,11 - 3,219177,104,0,1.0,8.1,0.0,7,3,2,1,5,0,34,30,2,0,0,0,1,1,0,0,0,1,1,0.0,12,8,1,0,0,1,2,,1773144,2017,
04/21/2017,home,12560,626,San Diego St.,9,True,3,5,-2,loss,3 - 5,221289,104,0,1.0,7.1,0.0,11,3,1,1,6,0,34,33,2,0,0,0,0,0,0,0,0,0,0,0.0,5,10,0,0,0,1,1,,1773144,2017,
05/19/2017,home,12560,90,Cal Poly,9,True,2,11,-9,loss,2 - 11,226978,104,0,1.0,5.0,0.0,9,7,7,1,5,0,25,24,1,2,0,0,1,0,0,0,0,0,0,0.0,5,5,0,1,0,1,1,,1773144,2017,
