App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,Pitches
1,,5.1,0.0,2,0,0,2,5,0,20,18,0,0,0,0,0,0,0,0,0,0,0,,7,4,1,0,0,1,0,02/18/2020,home,15204,702,UT Arlington,9,True,4,0,4,win,4931871,1045,1974362,2020,0.0,4 - 0,79.0
1,,3.0,0.0,5,5,5,2,5,0,16,14,1,0,0,2,1,0,0,0,0,0,0,,1,3,0,1,0,1,0,02/25/2020,away,15204,702,UT Arlington,9,True,3,6,-3,loss,4939636,1045,1974362,2020,0.0,3 - 6,62.0
1,,2.1,0.0,2,3,3,1,2,0,11,9,0,1,0,0,1,1,0,0,0,0,0,,1,4,0,1,0,1,1,03/03/2020,away,15204,522,Oklahoma,9,True,3,10,-7,loss,4948299,1045,1974362,2020,0.0,3 - 10,48.0
1,,1.1,0.0,5,3,2,0,0,0,10,10,1,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,0,1,0,03/11/2020,away,15204,51,Baylor,9,True,5,4,1,win,4958085,1045,1974362,2020,0.0,5 - 4,23.0
1,0.0,0.2,0.0,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,2,2,0,0,25.0,0,0,0,0,0,5,1,02/16/2020,home,15204,603,St. John's (NY),9,True,1,11,-10,loss,1830694,255,2328947,2020,0.0,,
1,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13.0,2,1,0,0,0,4,0,02/23/2020,home,15204,518,Ohio St.,9,True,12,2,10,win,1831792,255,2328947,2020,0.0,,
1,0.0,1.1,0.0,0,0,0,3,2,0,7,4,0,0,0,0,0,0,0,0,0,0,0,37.0,1,1,1,0,0,2,0,03/03/2020,home,15204,692,Tennessee Tech,9,True,11,2,9,win,1833454,255,2328947,2020,0.0,,
1,0.0,0.0,0.0,1,2,2,1,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,10.0,0,0,0,0,0,3,0,03/08/2020,home,15204,742,Virginia Tech,10,True,6,7,-1,loss,1834677,255,2328947,2020,0.0,,
1,0.0,1.1,0.0,2,0,0,2,1,0,9,6,0,0,0,0,0,1,0,3,3,0,0,32.0,0,3,0,0,0,3,1,02/15/2020,home,15204,308,Purdue Fort Wayne,9,True,0,11,-11,loss,1848361,363,1978558,2020,0.0,,
1,0.0,1.0,0.0,2,1,1,1,1,0,6,5,1,0,0,0,0,0,0,0,0,0,0,20.0,0,2,0,0,0,7,1,02/23/2020,home,15204,471,NJIT,9,True,5,17,-12,loss,1831878,363,1978558,2020,0.0,,
1,0.0,0.1,0.0,2,2,2,2,1,0,5,3,1,0,0,1,0,0,0,2,0,0,0,16.0,0,0,0,0,0,4,0,02/16/2020,neutral,15204,459,UNC Greensboro,9,True,4,11,-7,loss,1830715,626,2305180,2020,0.0,,
1,0.0,1.0,0.0,4,4,4,1,1,0,7,6,1,0,0,1,0,0,0,0,0,0,0,26.0,1,0,0,0,0,4,0,02/27/2020,home,15204,528,Oregon St.,9,True,1,13,-12,loss,1832277,626,2305180,2020,0.0,,
1,1.0,7.0,0.0,4,1,1,2,4,0,26,23,0,0,0,1,1,1,0,0,0,0,0,85.0,11,5,1,0,0,1,0,02/14/2020,home,15204,466,Nevada,9,True,14,1,13,win,1830177,551,1988132,2020,0.0,,
1,1.0,3.0,0.0,5,5,4,5,5,0,20,14,2,0,0,0,1,1,0,0,0,0,0,84.0,1,3,0,0,0,1,2,02/21/2020,home,15204,30024,Utah Valley,9,True,6,5,1,win,1831172,551,1988132,2020,0.0,,
1,1.0,7.0,0.0,3,1,1,2,7,0,26,23,0,0,0,0,0,1,0,0,0,0,0,97.0,8,5,1,0,0,1,2,03/01/2020,home,15204,676,SFA,9,True,17,1,16,win,1832975,551,1988132,2020,0.0,,
1,1.0,3.1,0.0,2,1,1,3,4,0,19,11,0,0,0,0,0,4,0,0,0,1,0,66.0,5,1,0,0,0,1,1,03/08/2020,away,15204,169,Creighton,9,True,4,3,1,win,1834525,551,1988132,2020,0.0,,
1,0.0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17.0,1,1,0,0,0,4,1,03/10/2020,home,15204,432,Mississippi Val.,9,True,14,0,14,win,1835015,483,1758534,2020,0.0,,
