App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,score,pickoffs,Pitches
0,0.0,0.2,0.0,4,2,2,1,0,0,7,5,2,0,0,0,0,0,0,1,1,1,0,14.0,2,0,0,0,0,2,0,03/25/2018,away,12973,473,New Mexico,9,True,4,7,-3,loss,93579,721,1769416,2018,4 - 7,,
0,0.0,0.2,0.0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,2,2,0,0,8.0,2,0,0,0,1,2,0,03/29/2018,home,12973,630,San Jose St.,9,True,5,4,1,win,94476,721,1769416,2018,5 - 4,,
0,0.0,2.0,0.0,2,1,1,0,5,0,8,8,0,0,0,0,0,0,0,0,0,0,0,30.0,0,1,0,0,0,3,0,04/03/2018,away,12973,30024,Utah Valley,9,True,4,5,-1,loss,95800,721,1769416,2018,4 - 5,,
0,0.0,2.0,0.0,2,0,0,1,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,42.0,4,1,0,0,0,4,1,04/07/2018,home,12973,626,San Diego St.,9,True,12,7,5,win,96741,721,1769416,2018,12 - 7,,
0,0.0,1.0,0.0,2,2,2,1,1,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,2,0,04/10/2018,away,12973,1356,Seattle U,9,True,1,4,-3,loss,97745,721,1769416,2018,1 - 4,,
0,0.0,2.0,0.0,4,2,2,0,4,0,9,9,2,0,0,0,0,0,0,0,0,0,0,48.0,0,1,0,0,0,2,1,04/13/2018,away,12973,465,UNLV,9,True,3,6,-3,loss,98144,721,1769416,2018,3 - 6,,
0,0.0,1.0,0.0,2,1,1,0,2,0,5,4,2,0,0,0,0,0,0,0,0,1,0,11.0,1,0,0,0,0,4,0,04/15/2018,away,12973,465,UNLV,9,True,7,10,-3,loss,99183,721,1769416,2018,7 - 10,,
0,0.0,2.0,0.0,1,1,1,0,1,0,7,7,0,0,0,1,0,0,0,0,0,0,0,17.0,2,3,0,0,0,4,0,04/22/2018,home,12973,466,Nevada,9,True,11,6,5,win,101391,721,1769416,2018,11 - 6,,
0,0.0,1.0,0.0,3,3,0,0,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,23.0,1,0,0,0,0,4,1,04/29/2018,away,12973,96,Fresno St.,9,True,0,10,-10,loss,103083,721,1769416,2018,0 - 10,,
0,1.0,4.0,0.0,6,5,5,1,4,0,19,16,1,0,0,0,0,0,0,0,0,1,1,70.0,5,3,0,0,0,1,2,05/06/2018,home,12973,136,Chicago St.,9,True,17,7,10,win,104689,721,1769416,2018,17 - 7,,
0,0.0,1.2,0.0,2,0,0,1,0,0,9,6,0,0,0,0,0,1,1,2,1,1,0,30.0,3,2,0,0,0,5,0,05/11/2018,home,12973,473,New Mexico,9,True,6,7,-1,loss,105281,721,1769416,2018,6 - 7,,
0,0.0,0.1,0.0,0,0,0,2,1,0,4,1,0,0,0,0,0,1,1,1,1,0,0,23.0,0,0,0,0,0,5,0,05/12/2018,home,12973,473,New Mexico,9,True,12,13,-1,loss,105533,721,1769416,2018,12 - 13,,
0,0.0,2.0,0.0,1,0,0,2,1,0,9,7,0,0,0,0,0,0,0,0,0,0,0,42.0,2,3,0,0,0,4,0,05/15/2018,home,12973,502,Northern Colo.,9,True,11,18,-7,loss,105892,721,1769416,2018,11 - 18,,
0,0.0,0.1,0.0,2,1,0,2,0,0,4,2,2,0,0,0,0,0,0,1,1,0,0,18.0,0,0,0,0,0,2,0,03/25/2018,home,12973,676,SFA,9,True,3,16,-13,loss,93675,2,1997676,2018,3 - 16,,
0,0.0,1.2,0.0,3,5,5,3,2,0,12,8,1,0,0,1,0,1,0,3,1,0,0,46.0,2,1,0,0,0,2,0,02/25/2018,home,12973,726,Navy,16,True,11,10,1,win,87051,721,1653239,2018,11 - 10,,
0,0.0,1.2,0.0,4,5,5,1,2,0,10,7,0,0,0,2,0,0,0,2,1,1,1,39.0,1,2,0,0,0,5,0,02/26/2018,away,12973,490,NC State,9,True,5,15,-10,loss,87199,721,1653239,2018,5 - 15,,
0,1.0,4.1,0.0,5,5,4,0,1,0,20,18,2,0,0,0,0,1,0,0,0,1,0,0.0,6,6,0,0,0,1,1,03/07/2018,home,12973,649,South Dakota St.,9,True,11,7,4,win,89104,721,1653239,2018,11 - 7,,
0,1.0,6.0,0.0,8,5,5,2,4,0,27,24,1,0,0,1,1,0,0,0,0,1,0,78.0,10,3,0,0,0,1,2,03/13/2018,home,12973,929,Adams St.,9,True,7,6,1,win,90841,721,1653239,2018,7 - 6,,
0,0.0,3.0,0.0,3,1,1,1,1,0,12,11,0,0,0,0,1,0,0,0,0,0,0,59.0,5,2,1,0,0,3,0,03/18/2018,home,12973,465,UNLV,9,True,15,12,3,win,92142,721,1653239,2018,15 - 12,,
0,0.0,1.1,0.0,3,2,2,0,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,24.0,3,0,0,0,0,2,0,04/08/2018,home,12973,626,San Diego St.,9,True,11,15,-4,loss,97003,721,1653239,2018,11 - 15,,
0,0.0,0.1,0.0,3,2,2,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,2,0,04/10/2018,away,12973,1356,Seattle U,9,True,5,11,-6,loss,97756,721,1653239,2018,5 - 11,,
0,1.0,3.0,0.0,5,5,5,1,3,0,18,14,0,0,0,0,0,2,0,0,0,1,0,0.0,4,2,1,0,0,1,1,04/17/2018,away,12973,502,Northern Colo.,9,True,17,9,8,win,99520,721,1653239,2018,17 - 9,,
0,1.0,3.0,0.0,1,0,0,0,4,0,10,10,1,0,0,0,0,0,0,0,0,0,0,29.0,2,3,1,0,0,1,0,04/25/2018,home,12973,11403,Colo. Christian,9,True,22,5,17,win,101756,721,1653239,2018,22 - 5,,
0,0.0,3.2,0.0,2,1,1,0,2,0,14,11,1,0,0,0,0,1,0,1,1,2,0,56.0,5,4,0,0,0,2,1,04/27/2018,away,12973,96,Fresno St.,9,True,2,7,-5,loss,102116,721,1653239,2018,2 - 7,,
0,1.0,4.0,0.0,5,3,3,1,3,0,21,18,1,0,0,1,0,1,0,0,0,0,1,0.0,4,5,0,0,0,1,0,05/01/2018,away,12973,9754,UC-Colo. Springs,9,True,5,8,-3,loss,103592,721,1653239,2018,5 - 8,,
0,0.0,1.0,0.0,3,2,2,0,1,0,5,4,0,0,0,0,0,0,0,1,0,1,0,15.0,1,0,0,0,0,2,0,05/11/2018,home,12973,473,New Mexico,9,True,6,7,-1,loss,105281,721,1653239,2018,6 - 7,,
0,0.0,0.2,0.0,1,1,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,15.0,2,0,0,0,0,4,0,05/13/2018,home,12973,473,New Mexico,9,True,21,8,13,win,105760,721,1653239,2018,21 - 8,,
0,1.0,2.0,0.0,1,0,0,0,1,0,8,7,1,0,0,0,0,1,0,0,0,0,0,27.0,4,1,0,0,0,1,0,05/15/2018,home,12973,502,Northern Colo.,9,True,11,18,-7,loss,105892,721,1653239,2018,11 - 18,,
0,0.0,1.2,0.0,1,0,0,0,0,0,6,4,0,0,0,0,0,1,0,3,0,1,0,0.0,4,0,0,0,0,2,0,05/19/2018,away,12973,630,San Jose St.,9,True,1,3,-2,loss,106334,721,1653239,2018,1 - 3,,
0,0.0,1.0,0.0,2,1,1,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,1,12.0,0,1,0,0,0,4,0,02/09/2018,away,12973,130,Central Mo.,9,True,7,9,-2,loss,84972,9754,1994343,2018,,,
0,0.0,2.1,0.0,4,2,2,0,2,0,11,11,2,0,0,0,0,0,0,1,0,0,0,0.0,0,5,0,1,0,3,0,02/18/2018,home,12973,1156,Neb.-Kearney,9,True,9,10,-1,loss,85966,9754,1994343,2018,,,
0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,5,0,02/25/2018,away,12973,8577,N.M. Highlands,9,True,15,4,11,win,86995,9754,1994343,2018,,,
0,0.0,1.2,0.0,4,1,1,0,0,0,9,9,1,0,0,0,0,0,0,2,1,0,0,0.0,4,0,1,0,0,3,0,03/03/2018,home,12973,568,Regis (CO),9,True,5,4,1,win,87912,9754,1994343,2018,,,
0,0.0,1.0,0.0,2,1,1,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,1,4,0,03/04/2018,home,12973,568,Regis (CO),9,True,6,5,1,win,88318,9754,1994343,2018,,,
0,0.0,1.0,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,14.0,1,1,0,0,0,2,0,03/09/2018,away,12973,11416,Colorado Mesa,9,True,0,2,-2,loss,89407,9754,1994343,2018,,,
0,0.0,1.0,0.0,1,1,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,14.0,0,3,0,0,0,3,0,03/10/2018,away,12973,11416,Colorado Mesa,11,True,6,7,-1,loss,89864,9754,1994343,2018,,,
0,0.0,1.2,0.0,2,0,0,0,2,0,6,6,0,0,0,0,0,0,0,2,0,0,0,0.0,2,0,0,0,1,2,0,03/17/2018,home,12973,929,Adams St.,9,True,6,4,2,win,91657,9754,1994343,2018,,,
0,0.0,1.0,0.0,1,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,12.0,1,1,0,0,1,5,0,03/23/2018,away,12973,11403,Colo. Christian,9,True,11,8,3,win,92917,9754,1994343,2018,,,
0,0.0,1.0,0.0,0,1,1,1,0,0,6,4,0,0,0,0,0,1,0,0,0,0,0,23.0,2,1,0,0,1,4,0,03/24/2018,away,12973,11403,Colo. Christian,9,True,8,6,2,win,93400,9754,1994343,2018,,,
0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,1,2,0,03/29/2018,home,12973,155,Colo. Sch. of Mines,9,True,6,3,3,win,94432,9754,1994343,2018,,,
0,0.0,0.2,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,1,2,0,04/07/2018,home,12973,568,Regis (CO),9,True,7,6,1,win,96515,9754,1994343,2018,,,
0,0.0,0.2,0.0,2,2,2,0,1,0,4,4,0,0,0,2,0,0,0,2,2,0,0,0.0,1,0,0,0,0,5,0,04/08/2018,home,12973,413,MSU Denver,10,True,7,10,-3,loss,96945,9754,1994343,2018,,,
0,0.0,0.2,0.0,4,3,2,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,21.0,0,2,0,1,0,4,0,04/13/2018,away,12973,8577,N.M. Highlands,9,True,7,8,-1,loss,98268,9754,1994343,2018,,,
0,0.0,0.2,0.0,3,1,1,0,0,0,5,5,1,1,0,0,0,0,0,3,3,0,0,13.0,1,1,0,0,0,2,0,04/23/2018,away,12973,413,MSU Denver,9,True,4,5,-1,loss,101465,9754,1994343,2018,,,
0,0.0,1.0,0.0,2,3,0,0,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,3,0,05/01/2018,home,12973,721,Air Force,9,True,8,5,3,win,103592,9754,1994343,2018,,,
0,0.0,0.2,0.0,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,1,0,0,16.0,1,0,0,0,0,6,0,02/24/2018,home,12973,699,Texas Southern,9,True,6,8,-2,loss,86724,2,1997702,2018,6 - 8,,
0,0.0,2.0,0.0,0,0,0,2,3,0,7,5,0,0,0,0,0,0,0,0,0,0,0,36.0,1,1,1,0,0,2,0,02/24/2018,home,12973,699,Texas Southern,9,True,6,5,1,win,86833,2,1997702,2018,6 - 5,,
0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11.0,1,1,0,0,0,3,1,02/27/2018,home,12973,30088,Tex. Permian Basin,9,True,8,2,6,win,87345,2,1997702,2018,8 - 2,,
0,0.0,1.0,0.0,2,2,0,1,2,0,7,5,0,0,0,0,0,0,0,0,0,1,0,28.0,1,0,0,0,0,2,0,03/02/2018,home,12973,432,Mississippi Val.,10,True,8,7,1,win,87670,2,1997702,2018,8 - 7,,
0,0.0,0.0,0.0,1,1,1,1,0,0,3,1,0,0,0,0,1,1,0,1,1,0,0,12.0,0,0,0,0,0,2,0,03/11/2018,away,12973,2743,UIW,9,True,6,7,-1,loss,90353,2,1997702,2018,6 - 7,,
0,0.0,1.2,0.0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,18.0,1,3,0,0,0,2,0,03/16/2018,home,12973,474,New Orleans,9,True,7,6,1,win,91306,2,1997702,2018,7 - 6,,
0,0.0,1.1,0.0,5,3,3,0,1,0,8,7,1,1,0,1,0,0,0,1,1,0,1,26.0,1,1,0,0,0,2,0,03/18/2018,home,12973,474,New Orleans,9,True,10,14,-4,loss,92176,2,1997702,2018,10 - 14,,
0,0.0,1.0,0.0,3,3,3,1,0,0,7,5,0,0,0,0,0,0,0,1,1,0,1,27.0,1,2,0,0,0,3,0,03/24/2018,home,12973,676,SFA,9,True,6,13,-7,loss,93227,2,1997702,2018,6 - 13,,
0,0.0,3.0,0.0,2,0,0,1,1,0,12,9,0,0,0,0,0,1,0,3,3,0,1,40.0,3,4,0,0,0,5,0,03/25/2018,home,12973,676,SFA,9,True,3,16,-13,loss,93675,2,1997702,2018,3 - 16,,
0,0.0,2.2,0.0,3,3,3,2,2,0,13,11,1,0,0,0,0,0,0,1,0,0,0,51.0,2,4,0,0,0,3,1,03/29/2018,away,12973,624,Sam Houston,9,True,1,10,-9,loss,94536,2,1997702,2018,1 - 10,,
0,0.0,2.0,0.0,2,2,0,1,0,0,11,8,0,0,0,0,0,1,0,0,0,0,1,32.0,2,4,0,0,0,3,0,03/31/2018,away,12973,624,Sam Houston,9,True,0,10,-10,loss,95219,2,1997702,2018,0 - 10,,
0,0.0,2.1,0.0,2,0,0,1,2,0,9,8,0,0,0,0,0,0,0,0,0,0,0,35.0,2,2,0,0,0,2,1,04/03/2018,home,12973,702,UT Arlington,9,True,8,12,-4,loss,95856,2,1997702,2018,8 - 12,,
0,0.0,1.2,0.0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,18.0,2,3,0,0,0,2,0,04/06/2018,away,12973,402,McNeese,9,True,2,3,-1,loss,96274,2,1997702,2018,2 - 3,,
0,0.0,2.0,0.0,0,0,0,0,2,0,7,6,0,0,0,0,0,1,0,0,0,0,0,25.0,2,1,0,0,0,2,0,04/07/2018,away,12973,402,McNeese,9,True,9,3,6,win,96580,2,1997702,2018,9 - 3,,
0,0.0,0.2,0.0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,2,2,0,1,9.0,0,2,0,0,0,4,0,04/08/2018,away,12973,402,McNeese,9,True,2,6,-4,loss,97034,2,1997702,2018,2 - 6,,
0,0.0,1.1,0.0,3,3,3,1,2,0,9,7,1,0,0,1,0,1,0,0,0,0,0,37.0,0,2,0,0,0,2,1,04/13/2018,home,12973,287,Houston Baptist,9,True,20,23,-3,loss,98262,2,1997702,2018,20 - 23,,
0,0.0,3.0,0.0,1,0,0,2,2,0,13,8,0,0,0,0,0,1,0,1,0,2,0,44.0,5,1,1,0,0,2,2,04/15/2018,home,12973,287,Houston Baptist,9,True,4,3,1,win,99252,2,1997702,2018,4 - 3,,
0,0.0,2.2,0.0,2,0,0,0,1,0,10,10,0,0,0,0,0,0,0,2,0,0,0,52.0,4,2,0,0,0,3,0,04/17/2018,away,12973,698,TCU,11,True,4,2,2,win,99431,2,1997702,2018,4 - 2,,
0,0.0,1.2,0.0,2,0,0,0,1,0,7,7,1,0,0,0,0,0,0,2,1,0,0,24.0,3,1,0,0,0,4,1,04/20/2018,away,12973,346,Lamar University,9,True,5,7,-2,loss,100085,2,1997702,2018,5 - 7,,
0,0.0,1.0,0.0,4,2,2,0,0,0,7,6,0,0,0,0,0,0,0,1,1,0,1,25.0,0,3,0,0,0,2,0,04/21/2018,away,12973,346,Lamar University,9,True,0,5,-5,loss,100384,2,1997702,2018,0 - 5,,
0,0.0,3.2,0.0,1,0,0,3,2,0,15,10,0,0,0,0,0,0,2,1,0,2,0,45.0,5,4,1,0,0,4,1,04/22/2018,away,12973,346,Lamar University,13,True,5,4,1,win,101148,2,1997702,2018,5 - 4,,
0,0.0,0.1,0.0,2,1,0,0,0,0,4,3,0,0,0,0,1,1,0,3,3,0,0,15.0,1,0,0,0,0,3,0,04/24/2018,away,12973,697,Texas A&M,9,True,2,8,-6,loss,101598,2,1997702,2018,2 - 8,,
0,0.0,2.2,0.0,4,2,2,1,1,0,13,12,2,0,0,0,0,0,0,2,0,0,0,50.0,4,3,0,1,0,2,0,04/28/2018,away,12973,639,Siena,9,True,2,3,-1,loss,102811,2,1997702,2018,2 - 3,,
0,0.0,1.0,0.0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,19.0,1,1,0,0,0,3,0,05/01/2018,home,12973,698,TCU,9,True,0,4,-4,loss,103503,2,1997702,2018,0 - 4,,
0,0.0,2.1,0.0,6,3,3,1,1,0,14,11,2,0,0,1,0,0,0,1,1,2,0,42.0,4,2,0,1,0,3,0,05/05/2018,home,12973,1004,Central Ark.,9,True,8,9,-1,loss,104223,2,1997702,2018,8 - 9,,
0,1.0,4.0,0.0,4,1,1,1,3,0,16,15,1,0,0,0,0,0,0,0,0,0,0,53.0,2,6,1,0,0,1,0,05/08/2018,home,12973,432,Mississippi Val.,9,True,15,6,9,win,105023,2,1997702,2018,15 - 6,,
0,0.0,4.0,0.0,3,1,1,0,4,0,14,13,0,0,0,1,0,0,0,3,2,0,1,49.0,3,4,0,0,0,2,1,05/17/2018,home,12973,26172,A&M-Corpus Christi,9,True,5,7,-2,loss,106003,2,1997702,2018,5 - 7,,
0,0.0,3.0,0.0,2,2,2,2,2,0,13,9,1,0,0,1,0,0,0,0,0,1,1,47.0,3,4,0,0,0,2,0,05/19/2018,home,12973,26172,A&M-Corpus Christi,9,True,3,10,-7,loss,106367,2,1997702,2018,3 - 10,,
0,0.0,2.0,0.0,4,3,3,2,3,0,12,10,1,0,0,1,0,0,0,0,0,0,0,47.0,2,1,0,0,0,2,1,03/11/2018,away,12973,0,Fla. Memorial,9,True,7,5,2,win,90378,30222,1896810,2018,,,
0,0.0,1.2,0.0,4,2,2,1,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,1,0,4,0,03/31/2018,away,12973,510,Northwood,9,True,7,8,-1,loss,95604,30222,1896810,2018,,,
0,1.0,5.0,0.0,6,0,0,0,2,0,20,18,2,0,0,0,0,1,0,0,0,1,0,0.0,5,6,1,0,0,1,0,04/24/2018,home,12973,309,UIndy,9,True,3,1,2,win,101664,30222,1896810,2018,,,
0,0.0,1.1,0.0,3,1,1,3,0,0,10,7,0,0,1,0,0,0,0,2,0,0,0,37.0,1,3,0,0,0,3,0,02/23/2018,home,12973,726,Navy,9,True,1,16,-15,loss,86420,721,1879037,2018,1 - 16,,
0,0.0,1.0,0.0,2,2,2,0,0,0,5,5,1,0,0,1,0,0,0,0,0,0,0,17.0,2,1,0,0,0,6,0,03/17/2018,home,12973,465,UNLV,9,True,15,19,-4,loss,91591,721,1879037,2018,15 - 19,,
0,0.0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7.0,2,0,0,0,0,2,0,03/31/2018,home,12973,630,San Jose St.,9,True,19,3,16,win,95163,721,1879037,2018,19 - 3,,
0,0.0,3.0,0.0,3,2,2,1,2,0,12,11,0,1,0,2,0,0,0,2,0,0,0,46.0,4,2,0,1,0,2,1,04/03/2018,away,12973,30024,Utah Valley,9,True,4,5,-1,loss,95800,721,1879037,2018,4 - 5,,
0,1.0,1.2,0.0,6,6,6,1,4,0,11,10,1,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,1,0,1,2,04/10/2018,away,12973,1356,Seattle U,9,True,5,11,-6,loss,97756,721,1879037,2018,5 - 11,,
0,0.0,1.0,0.0,2,2,2,0,1,0,5,5,1,0,0,1,0,0,0,0,0,0,0,9.0,2,0,0,0,0,6,1,04/25/2018,home,12973,11403,Colo. Christian,9,True,22,5,17,win,101756,721,1879037,2018,22 - 5,,
0,0.0,2.0,0.0,2,1,1,0,1,0,8,7,0,1,0,0,0,0,0,0,0,0,1,31.0,2,3,0,0,0,2,0,05/05/2018,home,12973,136,Chicago St.,9,True,12,5,7,win,104196,721,1879037,2018,12 - 5,,
0,0.0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0,0,7,0,05/15/2018,home,12973,502,Northern Colo.,9,True,11,18,-7,loss,105892,721,1879037,2018,11 - 18,,
0,1.0,4.1,0.0,2,1,1,2,5,0,18,16,1,0,0,0,0,0,0,0,0,0,0,0.0,5,3,0,0,0,1,2,03/20/2018,home,12973,354,Lewis,9,True,4,1,3,win,92577,30222,1980647,2018,,,
0,0.0,3.1,0.0,2,0,0,0,3,0,11,11,1,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,2,0,03/31/2018,away,12973,510,Northwood,9,True,10,13,-3,loss,95571,30222,1980647,2018,,,
0,0.0,0.2,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,3,0,04/14/2018,away,12973,591,Saginaw Valley,9,True,10,8,2,win,99010,30222,1980647,2018,,,
0,0.0,1.1,0.0,0,0,0,0,2,0,5,4,0,0,0,0,0,1,0,3,0,0,0,0.0,2,0,0,0,0,2,1,04/24/2018,home,12973,309,UIndy,9,True,6,1,5,win,101643,30222,1980647,2018,,,
0,0.0,2.1,0.0,3,1,1,2,0,0,11,9,2,0,0,0,0,0,0,0,0,0,0,0.0,1,5,0,0,0,2,0,05/04/2018,home,12973,30221,Davenport,9,True,3,13,-10,loss,103932,30222,1980647,2018,,,
0,0.0,1.1,0.0,2,2,2,1,2,0,8,7,0,0,0,0,1,0,0,0,0,0,0,37.0,2,0,0,0,0,3,2,02/16/2018,home,12973,562,Quinnipiac,9,True,10,9,1,win,85301,2,1997700,2018,10 - 9,,
0,0.0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,1,0,0,0,0,2,2,0,0,16.0,1,1,0,0,0,3,1,02/24/2018,home,12973,699,Texas Southern,9,True,6,8,-2,loss,86724,2,1997700,2018,6 - 8,,
0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11.0,1,2,0,0,1,3,0,02/24/2018,home,12973,699,Texas Southern,9,True,6,5,1,win,86833,2,1997700,2018,6 - 5,,
0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10.0,1,2,0,0,0,4,0,02/27/2018,home,12973,30088,Tex. Permian Basin,9,True,8,2,6,win,87345,2,1997700,2018,8 - 2,,
0,0.0,2.0,0.0,2,1,1,1,1,0,9,7,1,0,0,1,0,1,0,0,0,0,0,38.0,4,0,0,0,0,2,0,03/03/2018,home,12973,432,Mississippi Val.,9,True,11,3,8,win,87972,2,1997700,2018,11 - 3,,
0,0.0,2.0,0.0,0,0,0,2,2,0,10,7,0,0,0,0,0,1,1,0,0,0,0,45.0,2,2,0,0,0,3,1,03/09/2018,away,12973,2743,UIW,9,True,2,5,-3,loss,89449,2,1997700,2018,2 - 5,,
0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2.0,0,0,0,1,0,4,0,03/10/2018,away,12973,2743,UIW,9,True,7,8,-1,loss,89805,2,1997700,2018,7 - 8,,
0,0.0,2.0,0.0,3,1,1,0,1,0,9,8,0,0,0,0,0,0,0,0,0,0,1,20.0,0,5,1,0,0,3,0,03/16/2018,home,12973,474,New Orleans,9,True,7,6,1,win,91306,2,1997700,2018,7 - 6,,
0,0.0,0.1,0.0,2,1,1,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,9.0,1,0,0,0,0,4,0,03/18/2018,home,12973,474,New Orleans,9,True,10,14,-4,loss,92176,2,1997700,2018,10 - 14,,
0,0.0,1.1,0.0,4,3,3,1,0,0,10,8,1,0,0,0,1,1,0,1,0,0,0,34.0,1,3,0,0,0,2,0,03/23/2018,home,12973,676,SFA,10,True,7,11,-4,loss,92932,2,1997700,2018,7 - 11,,
